t,x,y,z
0.002,-24.6733,-0.0067,0.5000
0.012,-24.6599,-0.0070,0.5000
0.022,-24.6464,-0.0073,0.5000
0.032,-24.6330,-0.0076,0.5000
0.042,-24.6197,-0.0079,0.5000
0.052,-24.6063,-0.0082,0.5000
0.062,-24.5929,-0.0085,0.5000
0.072,-24.5796,-0.0088,0.5000
0.082,-24.5662,-0.0092,0.5000
0.092,-24.5529,-0.0095,0.5000
0.102,-24.5396,-0.0098,0.5000
0.112,-24.5263,-0.0102,0.5000
0.122,-24.5130,-0.0105,0.5000
0.132,-24.4997,-0.0108,0.5000
0.142,-24.4865,-0.0112,0.5000
0.152,-24.4733,-0.0116,0.5000
0.162,-24.4601,-0.0119,0.5000
0.172,-24.4469,-0.0123,0.5000
0.182,-24.4337,-0.0127,0.5000
0.192,-24.4205,-0.0130,0.5000
0.202,-24.4074,-0.0134,0.5000
0.212,-24.3943,-0.0138,0.5000
0.222,-24.3812,-0.0142,0.5000
0.232,-24.3681,-0.0146,0.5000
0.242,-24.3551,-0.0150,0.5000
0.252,-24.3419,-0.0154,0.5000
0.262,-24.3289,-0.0158,0.5000
0.272,-24.3158,-0.0162,0.5000
0.282,-24.3028,-0.0166,0.5000
0.292,-24.2899,-0.0170,0.5000
0.302,-24.2769,-0.0174,0.5000
0.312,-24.2639,-0.0178,0.5000
0.322,-24.2510,-0.0183,0.5000
0.332,-24.2380,-0.0187,0.5000
0.342,-24.2251,-0.0191,0.5000
0.352,-24.2122,-0.0195,0.5000
0.362,-24.1993,-0.0200,0.5000
0.372,-24.1864,-0.0204,0.5000
0.382,-24.1736,-0.0208,0.5000
0.392,-24.1607,-0.0213,0.5000
0.402,-24.1479,-0.0217,0.5000
0.412,-24.1351,-0.0221,0.5000
0.422,-24.1222,-0.0226,0.5000
0.432,-24.1095,-0.0230,0.5000
0.442,-24.0967,-0.0235,0.5000
0.452,-24.0839,-0.0239,0.5000
0.462,-24.0711,-0.0243,0.5000
0.472,-24.0584,-0.0248,0.5000
0.482,-24.0456,-0.0252,0.5000
0.492,-24.0329,-0.0257,0.5000
0.502,-24.0202,-0.0261,0.5000
0.512,-24.0075,-0.0266,0.5000
0.522,-23.9948,-0.0270,0.5000
0.532,-23.9821,-0.0274,0.5000
0.542,-23.9694,-0.0279,0.5000
0.552,-23.9567,-0.0283,0.5000
0.562,-23.9440,-0.0288,0.5000
0.572,-23.9314,-0.0292,0.5000
0.582,-23.9187,-0.0296,0.5000
0.592,-23.9061,-0.0301,0.5000
0.602,-23.8934,-0.0305,0.5000
0.612,-23.8808,-0.0309,0.5000
0.622,-23.8682,-0.0313,0.5000
0.632,-23.8556,-0.0318,0.5000
0.642,-23.8429,-0.0322,0.5000
0.652,-23.8303,-0.0326,0.5000
0.662,-23.8178,-0.0330,0.5000
0.672,-23.8052,-0.0335,0.5000
0.682,-23.7926,-0.0339,0.5000
0.692,-23.7801,-0.0343,0.5000
0.702,-23.7675,-0.0347,0.5000
0.712,-23.7550,-0.0351,0.5000
0.722,-23.7424,-0.0355,0.5000
0.732,-23.7299,-0.0359,0.5000
0.742,-23.7174,-0.0363,0.5000
0.752,-23.7049,-0.0367,0.5000
0.762,-23.6924,-0.0371,0.5000
0.772,-23.6799,-0.0374,0.5000
0.782,-23.6674,-0.0378,0.5000
0.792,-23.6549,-0.0382,0.5000
0.802,-23.6424,-0.0386,0.5000
0.812,-23.6300,-0.0389,0.5000
0.822,-23.6175,-0.0393,0.5000
0.832,-23.6051,-0.0396,0.5000
0.842,-23.5926,-0.0400,0.5000
0.852,-23.5802,-0.0404,0.5000
0.862,-23.5678,-0.0407,0.5000
0.872,-23.5553,-0.0410,0.5000
0.882,-23.5429,-0.0414,0.5000
0.892,-23.5305,-0.0417,0.5000
0.902,-23.5181,-0.0420,0.5000
0.912,-23.5057,-0.0423,0.5000
0.922,-23.4934,-0.0427,0.5000
0.932,-23.4810,-0.0430,0.5000
0.942,-23.4686,-0.0433,0.5000
0.952,-23.4563,-0.0436,0.5000
0.962,-23.4439,-0.0439,0.5000
0.972,-23.4316,-0.0442,0.5000
0.982,-23.4192,-0.0444,0.5000
0.992,-23.4069,-0.0447,0.5000
1.002,-23.3946,-0.0450,0.5000
1.012,-23.3823,-0.0453,0.5000
1.022,-23.3699,-0.0455,0.5000
1.032,-23.3576,-0.0458,0.5000
1.042,-23.3453,-0.0460,0.5000
1.052,-23.3330,-0.0463,0.5000
1.062,-23.3208,-0.0465,0.5000
1.072,-23.3085,-0.0467,0.5000
1.082,-23.2962,-0.0470,0.5000
1.092,-23.2839,-0.0472,0.5000
1.102,-23.2716,-0.0474,0.5000
1.112,-23.2594,-0.0476,0.5000
1.122,-23.2471,-0.0478,0.5000
1.132,-23.2349,-0.0480,0.5000
1.142,-23.2226,-0.0482,0.5000
1.152,-23.2104,-0.0484,0.5000
1.162,-23.1981,-0.0486,0.5000
1.172,-23.1859,-0.0488,0.5000
1.182,-23.1737,-0.0489,0.5000
1.192,-23.1614,-0.0491,0.5000
1.202,-23.1492,-0.0493,0.5000
1.212,-23.1370,-0.0494,0.5000
1.222,-23.1247,-0.0496,0.5000
1.232,-23.1125,-0.0497,0.5000
1.242,-23.1003,-0.0498,0.5000
1.252,-23.0881,-0.0500,0.5000
1.262,-23.0759,-0.0501,0.5000
1.272,-23.0637,-0.0502,0.5000
1.282,-23.0515,-0.0503,0.5000
1.292,-23.0393,-0.0504,0.5000
1.302,-23.0270,-0.0505,0.5000
1.312,-23.0148,-0.0506,0.5000
1.322,-23.0026,-0.0507,0.5000
1.332,-22.9904,-0.0508,0.5000
1.342,-22.9782,-0.0509,0.5000
1.352,-22.9661,-0.0509,0.5000
1.362,-22.9539,-0.0510,0.5000
1.372,-22.9417,-0.0511,0.5000
1.382,-22.9295,-0.0511,0.5000
1.392,-22.9173,-0.0512,0.5000
1.402,-22.9051,-0.0512,0.5000
1.412,-22.8929,-0.0513,0.5000
1.422,-22.8807,-0.0513,0.5000
1.432,-22.8685,-0.0513,0.5000
1.442,-22.8563,-0.0514,0.5000
1.452,-22.8441,-0.0514,0.5000
1.462,-22.8319,-0.0514,0.5000
1.472,-22.8197,-0.0514,0.5000
1.482,-22.8075,-0.0514,0.5000
1.492,-22.7953,-0.0514,0.5000
1.502,-22.7831,-0.0514,0.5000
1.512,-22.7709,-0.0514,0.5000
1.522,-22.7587,-0.0513,0.5000
1.532,-22.7465,-0.0513,0.5000
1.542,-22.7342,-0.0513,0.5000
1.552,-22.7220,-0.0513,0.5000
1.562,-22.7098,-0.0512,0.5000
1.572,-22.6974,-0.0512,0.5000
1.582,-22.6974,-0.0512,0.5000
1.592,-22.6854,-0.0511,0.5000
1.604,-22.6609,-0.0510,0.5000
1.612,-22.6487,-0.0510,0.5000
1.622,-22.6365,-0.0509,0.5000
1.632,-22.6243,-0.0508,0.5000
1.642,-22.6243,-0.0508,0.5000
1.652,-22.5998,-0.0507,0.5000
1.662,-22.5875,-0.0506,0.5000
1.672,-22.5752,-0.0505,0.5000
1.682,-22.5629,-0.0504,0.5000
1.692,-22.5507,-0.0503,0.5000
1.702,-22.5385,-0.0502,0.5000
1.712,-22.5262,-0.0501,0.5000
1.722,-22.5139,-0.0500,0.5000
1.732,-22.5017,-0.0499,0.5000
1.742,-22.4894,-0.0498,0.5000
1.752,-22.4771,-0.0497,0.5000
1.762,-22.4649,-0.0495,0.5000
