t,x,y,z,vx,vy,vz,ax,ay,az
0.012,-24.6576,-2.9940,0.5000,1.3729,0.0270,0.0000,-0.0120,0.0711,0.0000
0.022,-24.6439,-2.9937,0.5000,1.3728,0.0277,0.0000,-0.0158,0.0714,0.0000
0.032,-24.6301,-2.9935,0.5000,1.3726,0.0285,0.0000,-0.0193,0.0716,0.0000
0.042,-24.6164,-2.9932,0.5000,1.3724,0.0292,0.0000,-0.0225,0.0718,0.0000
0.052,-24.6027,-2.9929,0.5000,1.3721,0.0299,0.0000,-0.0254,0.0720,0.0000
0.062,-24.5890,-2.9926,0.5000,1.3719,0.0306,0.0000,-0.0279,0.0722,0.0000
0.072,-24.5753,-2.9923,0.5000,1.3716,0.0313,0.0000,-0.0302,0.0723,0.0000
0.082,-24.5615,-2.9919,0.5000,1.3713,0.0321,0.0000,-0.0323,0.0724,0.0000
0.092,-24.5478,-2.9916,0.5000,1.3709,0.0328,0.0000,-0.0340,0.0725,0.0000
0.102,-24.5341,-2.9913,0.5000,1.3706,0.0335,0.0000,-0.0355,0.0725,0.0000
0.112,-24.5204,-2.9909,0.5000,1.3702,0.0342,0.0000,-0.0367,0.0726,0.0000
0.122,-24.5067,-2.9906,0.5000,1.3698,0.0350,0.0000,-0.0376,0.0726,0.0000
0.132,-24.4930,-2.9902,0.5000,1.3695,0.0357,0.0000,-0.0383,0.0725,0.0000
0.142,-24.4793,-2.9899,0.5000,1.3691,0.0364,0.0000,-0.0388,0.0725,0.0000
0.152,-24.4656,-2.9895,0.5000,1.3687,0.0371,0.0000,-0.0390,0.0724,0.0000
0.162,-24.4519,-2.9891,0.5000,1.3683,0.0379,0.0000,-0.0390,0.0723,0.0000
0.172,-24.4383,-2.9888,0.5000,1.3679,0.0386,0.0000,-0.0388,0.0722,0.0000
0.182,-24.4246,-2.9884,0.5000,1.3675,0.0393,0.0000,-0.0384,0.0720,0.0000
0.192,-24.4109,-2.9880,0.5000,1.3671,0.0400,0.0000,-0.0377,0.0719,0.0000
0.202,-24.3973,-2.9876,0.5000,1.3668,0.0407,0.0000,-0.0368,0.0717,0.0000
0.212,-24.3836,-2.9872,0.5000,1.3664,0.0415,0.0000,-0.0358,0.0714,0.0000
0.222,-24.3699,-2.9867,0.5000,1.3661,0.0422,0.0000,-0.0345,0.0712,0.0000
0.232,-24.3563,-2.9863,0.5000,1.3657,0.0429,0.0000,-0.0331,0.0709,0.0000
0.242,-24.3426,-2.9859,0.5000,1.3654,0.0436,0.0000,-0.0315,0.0706,0.0000
0.252,-24.3290,-2.9854,0.5000,1.3651,0.0443,0.0000,-0.0297,0.0703,0.0000
0.262,-24.3153,-2.9850,0.5000,1.3648,0.0450,0.0000,-0.0278,0.0699,0.0000
0.272,-24.3017,-2.9845,0.5000,1.3645,0.0457,0.0000,-0.0257,0.0696,0.0000
0.282,-24.2880,-2.9841,0.5000,1.3643,0.0464,0.0000,-0.0234,0.0692,0.0000
0.292,-24.2744,-2.9836,0.5000,1.3641,0.0471,0.0000,-0.0210,0.0687,0.0000
0.302,-24.2607,-2.9831,0.5000,1.3639,0.0478,0.0000,-0.0184,0.0683,0.0000
0.312,-24.2471,-2.9827,0.5000,1.3637,0.0484,0.0000,-0.0158,0.0678,0.0000
0.322,-24.2335,-2.9822,0.5000,1.3636,0.0491,0.0000,-0.0129,0.0673,0.0000
0.332,-24.2198,-2.9817,0.5000,1.3634,0.0498,0.0000,-0.0100,0.0668,0.0000
0.342,-24.2062,-2.9812,0.5000,1.3634,0.0505,0.0000,-0.0070,0.0663,0.0000
0.352,-24.1925,-2.9807,0.5000,1.3633,0.0511,0.0000,-0.0038,0.0657,0.0000
0.362,-24.1789,-2.9802,0.5000,1.3633,0.0518,0.0000,-0.0006,0.0651,0.0000
0.372,-24.1653,-2.9796,0.5000,1.3633,0.0524,0.0000,0.0028,0.0645,0.0000
0.382,-24.1517,-2.9791,0.5000,1.3633,0.0531,0.0000,0.0062,0.0639,0.0000
0.392,-24.1380,-2.9786,0.5000,1.3634,0.0537,0.0000,0.0098,0.0632,0.0000
0.402,-24.1243,-2.9780,0.5000,1.3635,0.0543,0.0000,0.0134,0.0626,0.0000
0.412,-24.1108,-2.9775,0.5000,1.3637,0.0549,0.0000,0.0170,0.0619,0.0000
0.422,-24.0971,-2.9769,0.5000,1.3639,0.0556,0.0000,0.0207,0.0612,0.0000
0.432,-24.0835,-2.9764,0.5000,1.3641,0.0562,0.0000,0.0245,0.0604,0.0000
0.442,-24.0698,-2.9758,0.5000,1.3644,0.0568,0.0000,0.0284,0.0597,0.0000
0.452,-24.0562,-2.9752,0.5000,1.3647,0.0574,0.0000,0.0323,0.0589,0.0000
0.462,-24.0426,-2.9747,0.5000,1.3650,0.0579,0.0000,0.0362,0.0581,0.0000
0.472,-24.0289,-2.9741,0.5000,1.3654,0.0585,0.0000,0.0401,0.0573,0.0000
0.482,-24.0153,-2.9735,0.5000,1.3658,0.0591,0.0000,0.0441,0.0564,0.0000
0.492,-24.0016,-2.9729,0.5000,1.3663,0.0596,0.0000,0.0481,0.0555,0.0000
0.502,-23.9879,-2.9723,0.5000,1.3668,0.0602,0.0000,0.0521,0.0547,0.0000
0.512,-23.9743,-2.9717,0.5000,1.3673,0.0607,0.0000,0.0561,0.0537,0.0000
0.522,-23.9606,-2.9711,0.5000,1.3679,0.0613,0.0000,0.0601,0.0528,0.0000
0.532,-23.9469,-2.9705,0.5000,1.3685,0.0618,0.0000,0.0641,0.0519,0.0000
0.542,-23.9330,-2.9698,0.5000,1.3692,0.0623,0.0000,0.0681,0.0509,0.0000
0.552,-23.9195,-2.9692,0.5000,1.3699,0.0628,0.0000,0.0721,0.0499,0.0000
0.562,-23.9058,-2.9686,0.5000,1.3704,0.0633,0.0000,0.0609,0.0487,0.0000
0.572,-23.8921,-2.9680,0.5000,1.3710,0.0638,0.0000,0.0599,0.0476,0.0000
0.582,-23.8783,-2.9673,0.5000,1.3716,0.0643,0.0000,0.0589,0.0465,0.0000
0.592,-23.8647,-2.9667,0.5000,1.3722,0.0647,0.0000,0.0578,0.0453,0.0000
0.602,-23.8509,-2.9660,0.5000,1.3727,0.0652,0.0000,0.0566,0.0442,0.0000
0.612,-23.8372,-2.9654,0.5000,1.3733,0.0656,0.0000,0.0554,0.0430,0.0000
0.622,-23.8235,-2.9647,0.5000,1.3738,0.0660,0.0000,0.0541,0.0418,0.0000
0.632,-23.8097,-2.9640,0.5000,1.3744,0.0664,0.0000,0.0527,0.0406,0.0000
0.642,-23.7960,-2.9634,0.5000,1.3749,0.0668,0.0000,0.0513,0.0394,0.0000
0.652,-23.7822,-2.9627,0.5000,1.3754,0.0672,0.0000,0.0499,0.0382,0.0000
