t,x,y,z,vx,vy,vz,ax,ay,az
0.000,-24.6599,-0.0070,0.5000,1.3425,-0.0288,0.0000,-0.1182,-0.0582,0.0000
0.010,-24.6464,-0.0073,0.5000,1.3413,-0.0294,0.0000,-0.1236,-0.0575,0.0000
0.020,-24.6330,-0.0076,0.5000,1.3400,-0.0299,0.0000,-0.1286,-0.0568,0.0000
0.030,-24.6197,-0.0079,0.5000,1.3387,-0.0305,0.0000,-0.1333,-0.0561,0.0000
0.040,-24.6063,-0.0082,0.5000,1.3374,-0.0310,0.0000,-0.1377,-0.0553,0.0000
0.050,-24.5929,-0.0085,0.5000,1.3360,-0.0316,0.0000,-0.1417,-0.0545,0.0000
0.060,-24.5796,-0.0088,0.5000,1.3345,-0.0321,0.0000,-0.1454,-0.0537,0.0000
0.070,-24.5662,-0.0092,0.5000,1.3331,-0.0327,0.0000,-0.1489,-0.0528,0.0000
0.080,-24.5529,-0.0095,0.5000,1.3316,-0.0332,0.0000,-0.1520,-0.0519,0.0000
0.090,-24.5396,-0.0098,0.5000,1.3300,-0.0337,0.0000,-0.1548,-0.0510,0.0000
0.100,-24.5263,-0.0102,0.5000,1.3285,-0.0342,0.0000,-0.1574,-0.0500,0.0000
0.110,-24.5130,-0.0105,0.5000,1.3269,-0.0347,0.0000,-0.1596,-0.0490,0.0000
0.120,-24.4997,-0.0108,0.5000,1.3253,-0.0352,0.0000,-0.1616,-0.0480,0.0000
0.130,-24.4865,-0.0112,0.5000,1.3237,-0.0357,0.0000,-0.1633,-0.0469,0.0000
0.140,-24.4733,-0.0116,0.5000,1.3220,-0.0361,0.0000,-0.1647,-0.0459,0.0000
0.150,-24.4601,-0.0119,0.5000,1.3204,-0.0366,0.0000,-0.1659,-0.0448,0.0000
0.160,-24.4469,-0.0123,0.5000,1.3187,-0.0370,0.0000,-0.1668,-0.0436,0.0000
0.170,-24.4337,-0.0127,0.5000,1.3170,-0.0375,0.0000,-0.1675,-0.0425,0.0000
0.180,-24.4205,-0.0130,0.5000,1.3153,-0.0379,0.0000,-0.1679,-0.0413,0.0000
0.190,-24.4074,-0.0134,0.5000,1.3137,-0.0383,0.0000,-0.1681,-0.0401,0.0000
0.200,-24.3943,-0.0138,0.5000,1.3120,-0.0387,0.0000,-0.1680,-0.0389,0.0000
0.210,-24.3812,-0.0142,0.5000,1.3103,-0.0391,0.0000,-0.1677,-0.0376,0.0000
0.220,-24.3681,-0.0146,0.5000,1.3086,-0.0394,0.0000,-0.1672,-0.0364,0.0000
0.230,-24.3551,-0.0150,0.5000,1.3070,-0.0398,0.0000,-0.1665,-0.0351,0.0000
0.240,-24.3419,-0.0154,0.5000,1.3053,-0.0401,0.0000,-0.1655,-0.0338,0.0000
0.250,-24.3289,-0.0158,0.5000,1.3037,-0.0405,0.0000,-0.1643,-0.0325,0.0000
0.260,-24.3158,-0.0162,0.5000,1.3020,-0.0408,0.0000,-0.1630,-0.0311,0.0000
0.270,-24.3028,-0.0166,0.5000,1.3004,-0.0411,0.0000,-0.1614,-0.0298,0.0000
0.280,-24.2899,-0.0170,0.5000,1.2988,-0.0414,0.0000,-0.1597,-0.0284,0.0000
0.290,-24.2769,-0.0174,0.5000,1.2972,-0.0417,0.0000,-0.1577,-0.0271,0.0000
0.300,-24.2639,-0.0178,0.5000,1.2956,-0.0419,0.0000,-0.1556,-0.0257,0.0000
0.310,-24.2510,-0.0183,0.5000,1.2941,-0.0422,0.0000,-0.1533,-0.0243,0.0000
0.320,-24.2380,-0.0187,0.5000,1.2926,-0.0424,0.0000,-0.1509,-0.0228,0.0000
0.330,-24.2251,-0.0191,0.5000,1.2911,-0.0426,0.0000,-0.1482,-0.0214,0.0000
0.340,-24.2122,-0.0195,0.5000,1.2896,-0.0428,0.0000,-0.1454,-0.0200,0.0000
0.350,-24.1993,-0.0200,0.5000,1.2882,-0.0430,0.0000,-0.1425,-0.0185,0.0000
0.360,-24.1864,-0.0204,0.5000,1.2868,-0.0432,0.0000,-0.1394,-0.0171,0.0000
0.370,-24.1736,-0.0208,0.5000,1.2854,-0.0434,0.0000,-0.1362,-0.0156,0.0000
0.380,-24.1607,-0.0213,0.5000,1.2840,-0.0435,0.0000,-0.1328,-0.0141,0.0000
0.390,-24.1479,-0.0217,0.5000,1.2827,-0.0436,0.0000,-0.1293,-0.0126,0.0000
0.400,-24.1351,-0.0221,0.5000,1.2814,-0.0438,0.0000,-0.1257,-0.0111,0.0000
0.410,-24.1222,-0.0226,0.5000,1.2802,-0.0439,0.0000,-0.1220,-0.0096,0.0000
0.420,-24.1095,-0.0230,0.5000,1.2790,-0.0440,0.0000,-0.1181,-0.0082,0.0000
0.430,-24.0967,-0.0235,0.5000,1.2778,-0.0440,0.0000,-0.1142,-0.0067,0.0000
0.440,-24.0839,-0.0239,0.5000,1.2767,-0.0441,0.0000,-0.1101,-0.0052,0.0000
0.450,-24.0711,-0.0243,0.5000,1.2756,-0.0441,0.0000,-0.1059,-0.0036,0.0000
0.460,-24.0584,-0.0248,0.5000,1.2746,-0.0442,0.0000,-0.1017,-0.0021,0.0000
0.470,-24.0456,-0.0252,0.5000,1.2736,-0.0442,0.0000,-0.0973,-0.0006,0.0000
0.480,-24.0329,-0.0257,0.5000,1.2727,-0.0442,0.0000,-0.0929,0.0009,0.0000
0.490,-24.0202,-0.0261,0.5000,1.2718,-0.0442,0.0000,-0.0884,0.0024,0.0000
0.500,-24.0075,-0.0266,0.5000,1.2709,-0.0441,0.0000,-0.0838,0.0039,0.0000
0.510,-23.9948,-0.0270,0.5000,1.2701,-0.0441,0.0000,-0.0799,0.0054,0.0000
0.520,-23.9821,-0.0274,0.5000,1.2693,-0.0440,0.0000,-0.0806,0.0071,0.0000
0.530,-23.9694,-0.0279,0.5000,1.2685,-0.0439,0.0000,-0.0812,0.0089,0.0000
0.540,-23.9567,-0.0283,0.5000,1.2677,-0.0438,0.0000,-0.0818,0.0106,0.0000
0.550,-23.9440,-0.0288,0.5000,1.2668,-0.0437,0.0000,-0.0823,0.0122,0.0000
0.560,-23.9314,-0.0292,0.5000,1.2660,-0.0436,0.0000,-0.0828,0.0138,0.0000
0.570,-23.9187,-0.0296,0.5000,1.2652,-0.0435,0.0000,-0.0832,0.0154,0.0000
0.580,-23.9061,-0.0301,0.5000,1.2643,-0.0433,0.0000,-0.0836,0.0169,0.0000
0.590,-23.8934,-0.0305,0.5000,1.2635,-0.0431,0.0000,-0.0839,0.0185,0.0000
0.600,-23.8808,-0.0309,0.5000,1.2627,-0.0429,0.0000,-0.0842,0.0199,0.0000
0.610,-23.8682,-0.0313,0.5000,1.2618,-0.0427,0.0000,-0.0844,0.0214,0.0000
