t,x,y,z
0.005,-24.6851,-2.9945,0.5000
0.015,-24.6713,-2.9943,0.5000
0.025,-24.6576,-2.9940,0.5000
0.035,-24.6439,-2.9937,0.5000
0.045,-24.6301,-2.9935,0.5000
0.055,-24.6164,-2.9932,0.5000
0.065,-24.6027,-2.9929,0.5000
0.075,-24.5890,-2.9926,0.5000
0.085,-24.5753,-2.9923,0.5000
0.095,-24.5615,-2.9919,0.5000
0.105,-24.5478,-2.9916,0.5000
0.115,-24.5341,-2.9913,0.5000
0.125,-24.5204,-2.9909,0.5000
0.135,-24.5067,-2.9906,0.5000
0.145,-24.4930,-2.9902,0.5000
0.155,-24.4793,-2.9899,0.5000
0.165,-24.4656,-2.9895,0.5000
0.175,-24.4519,-2.9891,0.5000
0.185,-24.4383,-2.9888,0.5000
0.195,-24.4246,-2.9884,0.5000
0.205,-24.4109,-2.9880,0.5000
0.215,-24.3973,-2.9876,0.5000
0.225,-24.3836,-2.9872,0.5000
0.235,-24.3699,-2.9867,0.5000
0.245,-24.3563,-2.9863,0.5000
0.255,-24.3426,-2.9859,0.5000
0.265,-24.3290,-2.9854,0.5000
0.275,-24.3153,-2.9850,0.5000
0.285,-24.3017,-2.9845,0.5000
0.295,-24.2880,-2.9841,0.5000
0.305,-24.2744,-2.9836,0.5000
0.315,-24.2607,-2.9831,0.5000
0.325,-24.2471,-2.9827,0.5000
0.335,-24.2335,-2.9822,0.5000
0.345,-24.2198,-2.9817,0.5000
0.355,-24.2062,-2.9812,0.5000
0.365,-24.1925,-2.9807,0.5000
0.375,-24.1789,-2.9802,0.5000
0.385,-24.1653,-2.9796,0.5000
0.395,-24.1517,-2.9791,0.5000
0.405,-24.1380,-2.9786,0.5000
0.415,-24.1243,-2.9780,0.5000
0.425,-24.1108,-2.9775,0.5000
0.435,-24.0971,-2.9769,0.5000
0.445,-24.0835,-2.9764,0.5000
0.455,-24.0698,-2.9758,0.5000
0.465,-24.0562,-2.9752,0.5000
0.475,-24.0426,-2.9747,0.5000
0.485,-24.0289,-2.9741,0.5000
0.495,-24.0153,-2.9735,0.5000
0.505,-24.0016,-2.9729,0.5000
0.515,-23.9879,-2.9723,0.5000
0.525,-23.9743,-2.9717,0.5000
0.535,-23.9606,-2.9711,0.5000
0.545,-23.9469,-2.9705,0.5000
0.555,-23.9330,-2.9698,0.5000
0.565,-23.9195,-2.9692,0.5000
0.575,-23.9058,-2.9686,0.5000
0.585,-23.8921,-2.9680,0.5000
0.595,-23.8783,-2.9673,0.5000
0.605,-23.8647,-2.9667,0.5000
0.615,-23.8509,-2.9660,0.5000
0.625,-23.8372,-2.9654,0.5000
0.635,-23.8235,-2.9647,0.5000
0.645,-23.8097,-2.9640,0.5000
0.655,-23.7960,-2.9634,0.5000
0.665,-23.7822,-2.9627,0.5000
0.675,-23.7685,-2.9620,0.5000
0.685,-23.7547,-2.9614,0.5000
0.695,-23.7410,-2.9607,0.5000
0.705,-23.7272,-2.9600,0.5000
0.715,-23.7134,-2.9593,0.5000
0.725,-23.6996,-2.9586,0.5000
0.735,-23.6859,-2.9579,0.5000
0.745,-23.6721,-2.9572,0.5000
0.755,-23.6583,-2.9565,0.5000
0.765,-23.6445,-2.9558,0.5000
0.775,-23.6307,-2.9551,0.5000
0.785,-23.6169,-2.9544,0.5000
0.795,-23.6031,-2.9537,0.5000
0.805,-23.5893,-2.9530,0.5000
0.815,-23.5754,-2.9523,0.5000
0.825,-23.5616,-2.9516,0.5000
0.835,-23.5478,-2.9508,0.5000
0.845,-23.5340,-2.9501,0.5000
0.855,-23.5202,-2.9494,0.5000
0.865,-23.5064,-2.9487,0.5000
0.875,-23.4926,-2.9480,0.5000
0.885,-23.4787,-2.9472,0.5000
0.895,-23.4649,-2.9465,0.5000
0.905,-23.4511,-2.9458,0.5000
0.915,-23.4373,-2.9451,0.5000
0.925,-23.4235,-2.9443,0.5000
0.935,-23.4097,-2.9436,0.5000
0.945,-23.3959,-2.9429,0.5000
0.955,-23.3820,-2.9422,0.5000
0.965,-23.3682,-2.9414,0.5000
0.975,-23.3544,-2.9407,0.5000
0.985,-23.3406,-2.9400,0.5000
0.995,-23.3268,-2.9393,0.5000
1.005,-23.3130,-2.9385,0.5000
1.015,-23.2991,-2.9378,0.5000
1.025,-23.2854,-2.9371,0.5000
1.035,-23.2716,-2.9364,0.5000
1.045,-23.2578,-2.9357,0.5000
1.055,-23.2440,-2.9350,0.5000
1.065,-23.2302,-2.9342,0.5000
1.075,-23.2164,-2.9335,0.5000
1.085,-23.2026,-2.9328,0.5000
1.095,-23.1888,-2.9321,0.5000
1.105,-23.1751,-2.9314,0.5000
1.115,-23.1613,-2.9307,0.5000
1.125,-23.1475,-2.9300,0.5000
1.135,-23.1337,-2.9293,0.5000
1.145,-23.1200,-2.9286,0.5000
1.155,-23.1063,-2.9279,0.5000
1.165,-23.0926,-2.9273,0.5000
1.175,-23.0789,-2.9266,0.5000
1.185,-23.0652,-2.9259,0.5000
1.195,-23.0514,-2.9252,0.5000
1.205,-23.0377,-2.9246,0.5000
1.215,-23.0240,-2.9239,0.5000
1.225,-23.0104,-2.9232,0.5000
1.235,-22.9967,-2.9226,0.5000
1.245,-22.9830,-2.9219,0.5000
1.255,-22.9693,-2.9213,0.5000
1.265,-22.9558,-2.9206,0.5000
1.275,-22.9421,-2.9200,0.5000
1.285,-22.9285,-2.9194,0.5000
1.295,-22.9149,-2.9188,0.5000
1.305,-22.9013,-2.9181,0.5000
1.315,-22.8877,-2.9175,0.5000
1.325,-22.8740,-2.9169,0.5000
1.335,-22.8605,-2.9163,0.5000
