t,x,y,z,vx,vy,vz,ax,ay,az
0.011,-22.7129,-1.5000,0.5000,0.8315,0.0000,0.0000,0.3022,0.0000,0.0000
0.021,-22.7046,-1.5000,0.5000,0.8345,0.0000,0.0000,0.2981,0.0000,0.0000
0.031,-22.6963,-1.5000,0.5000,0.8374,0.0000,0.0000,0.2940,0.0000,0.0000
0.041,-22.6879,-1.5000,0.5000,0.8403,0.0000,0.0000,0.2899,0.0000,0.0000
0.051,-22.6794,-1.5000,0.5000,0.8432,0.0000,0.0000,0.2858,0.0000,0.0000
0.061,-22.6710,-1.5000,0.5000,0.8461,0.0000,0.0000,0.2819,0.0000,0.0000
0.071,-22.6625,-1.5000,0.5000,0.8489,0.0000,0.0000,0.2779,0.0000,0.0000
0.081,-22.6541,-1.5000,0.5000,0.8516,0.0000,0.0000,0.2740,0.0000,0.0000
0.091,-22.6455,-1.5000,0.5000,0.8543,0.0000,0.0000,0.2701,0.0000,0.0000
0.101,-22.6370,-1.5000,0.5000,0.8570,0.0000,0.0000,0.2662,0.0000,0.0000
0.111,-22.6284,-1.5000,0.5000,0.8596,0.0000,0.0000,0.2624,0.0000,0.0000
0.121,-22.6197,-1.5000,0.5000,0.8623,0.0000,0.0000,0.2585,0.0000,0.0000
0.131,-22.6111,-1.5000,0.5000,0.8648,0.0000,0.0000,0.2547,0.0000,0.0000
0.141,-22.6025,-1.5000,0.5000,0.8673,0.0000,0.0000,0.2510,0.0000,0.0000
0.151,-22.5938,-1.5000,0.5000,0.8698,0.0000,0.0000,0.2473,0.0000,0.0000
0.161,-22.5850,-1.5000,0.5000,0.8723,0.0000,0.0000,0.2435,0.0000,0.0000
0.171,-22.5764,-1.5000,0.5000,0.8747,0.0000,0.0000,0.2399,0.0000,0.0000
0.181,-22.5675,-1.5000,0.5000,0.8771,0.0000,0.0000,0.2363,0.0000,0.0000
0.191,-22.5588,-1.5000,0.5000,0.8794,0.0000,0.0000,0.2327,0.0000,0.0000
0.201,-22.5500,-1.5000,0.5000,0.8817,0.0000,0.0000,0.2291,0.0000,0.0000
0.211,-22.5412,-1.5000,0.5000,0.8840,0.0000,0.0000,0.2256,0.0000,0.0000
0.221,-22.5323,-1.5000,0.5000,0.8863,0.0000,0.0000,0.2221,0.0000,0.0000
0.231,-22.5235,-1.5000,0.5000,0.8885,0.0000,0.0000,0.2186,0.0000,0.0000
0.241,-22.5146,-1.5000,0.5000,0.8906,0.0000,0.0000,0.2152,0.0000,0.0000
0.251,-22.5057,-1.5000,0.5000,0.8928,0.0000,0.0000,0.2118,0.0000,0.0000
0.261,-22.4967,-1.5000,0.5000,0.8949,0.0000,0.0000,0.2084,0.0000,0.0000
0.271,-22.4877,-1.5000,0.5000,0.8969,0.0000,0.0000,0.2050,0.0000,0.0000
0.281,-22.4788,-1.5000,0.5000,0.8990,0.0000,0.0000,0.2017,0.0000,0.0000
0.291,-22.4698,-1.5000,0.5000,0.9010,0.0000,0.0000,0.1984,0.0000,0.0000
0.301,-22.4607,-1.5000,0.5000,0.9029,0.0000,0.0000,0.1951,0.0000,0.0000
0.311,-22.4517,-1.5000,0.5000,0.9049,0.0000,0.0000,0.1919,0.0000,0.0000
0.321,-22.4426,-1.5000,0.5000,0.9068,0.0000,0.0000,0.1887,0.0000,0.0000
0.331,-22.4336,-1.5000,0.5000,0.9087,0.0000,0.0000,0.1855,0.0000,0.0000
0.341,-22.4245,-1.5000,0.5000,0.9105,0.0000,0.0000,0.1824,0.0000,0.0000
0.351,-22.4154,-1.5000,0.5000,0.9123,0.0000,0.0000,0.1792,0.0000,0.0000
0.361,-22.4062,-1.5000,0.5000,0.9141,0.0000,0.0000,0.1762,0.0000,0.0000
0.371,-22.3970,-1.5000,0.5000,0.9158,0.0000,0.0000,0.1731,0.0000,0.0000
0.381,-22.3879,-1.5000,0.5000,0.9175,0.0000,0.0000,0.1701,0.0000,0.0000
0.391,-22.3787,-1.5000,0.5000,0.9192,0.0000,0.0000,0.1671,0.0000,0.0000
0.401,-22.3695,-1.5000,0.5000,0.9209,0.0000,0.0000,0.1641,0.0000,0.0000
0.411,-22.3600,-1.5000,0.5000,0.9226,0.0000,0.0000,0.1610,0.0000,0.0000
0.421,-22.3510,-1.5000,0.5000,0.9241,0.0000,0.0000,0.1582,0.0000,0.0000
0.433,-22.3402,-1.5000,0.5000,0.9259,0.0000,0.0000,0.1548,0.0000,0.0000
0.441,-22.3322,-1.5000,0.5000,0.9273,0.0000,0.0000,0.1524,0.0000,0.0000
0.451,-22.3230,-1.5000,0.5000,0.9288,0.0000,0.0000,0.1496,0.0000,0.0000
0.461,-22.3137,-1.5000,0.5000,0.9302,0.0000,0.0000,0.1467,0.0000,0.0000
0.471,-22.3047,-1.5000,0.5000,0.9317,0.0000,0.0000,0.1440,0.0000,0.0000
0.481,-22.2953,-1.5000,0.5000,0.9331,0.0000,0.0000,0.1413,0.0000,0.0000
0.491,-22.2860,-1.5000,0.5000,0.9344,0.0000,0.0000,0.1346,0.0000,0.0000
0.501,-22.2767,-1.5000,0.5000,0.9358,0.0000,0.0000,0.1294,0.0000,0.0000
0.511,-22.2673,-1.5000,0.5000,0.9370,0.0000,0.0000,0.1244,0.0000,0.0000
0.521,-22.2579,-1.5000,0.5000,0.9383,0.0000,0.0000,0.1193,0.0000,0.0000
0.531,-22.2485,-1.5000,0.5000,0.9394,0.0000,0.0000,0.1145,0.0000,0.0000
0.541,-22.2392,-1.5000,0.5000,0.9405,0.0000,0.0000,0.1097,0.0000,0.0000
0.551,-22.2298,-1.5000,0.5000,0.9416,0.0000,0.0000,0.1049,0.0000,0.0000
0.561,-22.2203,-1.5000,0.5000,0.9426,0.0000,0.0000,0.1002,0.0000,0.0000
0.571,-22.2109,-1.5000,0.5000,0.9436,0.0000,0.0000,0.0957,0.0000,0.0000
0.581,-22.2015,-1.5000,0.5000,0.9445,0.0000,0.0000,0.0912,0.0000,0.0000
0.591,-22.1920,-1.5000,0.5000,0.9454,0.0000,0.0000,0.0867,0.0000,0.0000
0.601,-22.1825,-1.5000,0.5000,0.9463,0.0000,0.0000,0.0823,0.0000,0.0000
0.611,-22.1730,-1.5000,0.5000,0.9471,0.0000,0.0000,0.0780,0.0000,0.0000
0.621,-22.1636,-1.5000,0.5000,0.9478,0.0000,0.0000,0.0738,0.0000,0.0000
0.631,-22.1541,-1.5000,0.5000,0.9486,0.0000,0.0000,0.0697,0.0000,0.0000
0.641,-22.1446,-1.5000,0.5000,0.9492,0.0000,0.0000,0.0656,0.0000,0.0000
0.651,-22.1351,-1.5000,0.5000,0.9499,0.0000,0.0000,0.0617,0.0000,0.0000
0.661,-22.1256,-1.5000,0.5000,0.9505,0.0000,0.0000,0.0577,0.0000,0.0000
0.671,-22.1161,-1.5000,0.5000,0.9510,0.0000,0.0000,0.0539,0.0000,0.0000
0.681,-22.1064,-1.5000,0.5000,0.9516,0.0000,0.0000,0.0500,0.0000,0.0000
0.691,-22.0971,-1.5000,0.5000,0.9520,0.0000,0.0000,0.0464,0.0000,0.0000
0.701,-22.0875,-1.5000,0.5000,0.9525,0.0000,0.0000,0.0428,0.0000,0.0000
0.711,-22.0780,-1.5000,0.5000,0.9529,0.0000,0.0000,0.0393,0.0000,0.0000
0.721,-22.0685,-1.5000,0.5000,0.9533,0.0000,0.0000,0.0358,0.0000,0.0000
0.731,-22.0590,-1.5000,0.5000,0.9536,0.0000,0.0000,0.0324,0.0000,0.0000
0.741,-22.0494,-1.5000,0.5000,0.9539,0.0000,0.0000,0.0290,0.0000,0.0000
0.751,-22.0399,-1.5000,0.5000,0.9542,0.0000,0.0000,0.0257,0.0000,0.0000
0.761,-22.0303,-1.5000,0.5000,0.9544,0.0000,0.0000,0.0225,0.0000,0.0000
0.771,-22.0208,-1.5000,0.5000,0.9546,0.0000,0.0000,0.0194,0.0000,0.0000
0.781,-22.0112,-1.5000,0.5000,0.9548,0.0000,0.0000,0.0163,0.0000,0.0000
0.791,-22.0017,-1.5000,0.5000,0.9550,0.0000,0.0000,0.0133,0.0000,0.0000
0.801,-21.9921,-1.5000,0.5000,0.9551,0.0000,0.0000,0.0104,0.0000,0.0000
0.811,-21.9824,-1.5000,0.5000,0.9552,0.0000,0.0000,0.0075,0.0000,0.0000
0.821,-21.9730,-1.5000,0.5000,0.9552,0.0000,0.0000,0.0047,0.0000,0.0000
0.831,-21.9635,-1.5000,0.5000,0.9553,0.0000,0.0000,0.0019,0.0000,0.0000
0.841,-21.9539,-1.5000,0.5000,0.9553,0.0000,0.0000,-0.0007,0.0000,0.0000
0.851,-21.9442,-1.5000,0.5000,0.9553,0.0000,0.0000,-0.0034,0.0000,0.0000
0.861,-21.9348,-1.5000,0.5000,0.9552,0.0000,0.0000,-0.0059,0.0000,0.0000
0.871,-21.9251,-1.5000,0.5000,0.9551,0.0000,0.0000,-0.0084,0.0000,0.0000
0.881,-21.9157,-1.5000,0.5000,0.9550,0.0000,0.0000,-0.0108,0.0000,0.0000
0.891,-21.9061,-1.5000,0.5000,0.9549,0.0000,0.0000,-0.0132,0.0000,0.0000
0.901,-21.8967,-1.5000,0.5000,0.9548,0.0000,0.0000,-0.0155,0.0000,0.0000
0.911,-21.8871,-1.5000,0.5000,0.9546,0.0000,0.0000,-0.0177,0.0000,0.0000
0.921,-21.8775,-1.5000,0.5000,0.9544,0.0000,0.0000,-0.0199,0.0000,0.0000
0.931,-21.8680,-1.5000,0.5000,0.9542,0.0000,0.0000,-0.0220,0.0000,0.0000
0.941,-21.8584,-1.5000,0.5000,0.9540,0.0000,0.0000,-0.0241,0.0000,0.0000
0.951,-21.8489,-1.5000,0.5000,0.9537,0.0000,0.0000,-0.0261,0.0000,0.0000
0.961,-21.8394,-1.5000,0.5000,0.9535,0.0000,0.0000,-0.0280,0.0000,0.0000
0.971,-21.8299,-1.5000,0.5000,0.9532,0.0000,0.0000,-0.0299,0.0000,0.0000
0.981,-21.8204,-1.5000,0.5000,0.9529,0.0000,0.0000,-0.0317,0.0000,0.0000
0.991,-21.8108,-1.5000,0.5000,0.9525,0.0000,0.0000,-0.0335,0.0000,0.0000
1.001,-21.8013,-1.5000,0.5000,0.9522,0.0000,0.0000,-0.0352,0.0000,0.0000
1.011,-21.7918,-1.5000,0.5000,0.9518,0.0000,0.0000,-0.0369,0.0000,0.0000
1.021,-21.7822,-1.5000,0.5000,0.9515,0.0000,0.0000,-0.0385,0.0000,0.0000
1.031,-21.7727,-1.5000,0.5000,0.9511,0.0000,0.0000,-0.0400,0.0000,0.0000
1.041,-21.7632,-1.5000,0.5000,0.9507,0.0000,0.0000,-0.0415,0.0000,0.0000
1.051,-21.7537,-1.5000,0.5000,0.9502,0.0000,0.0000,-0.0430,0.0000,0.0000
1.061,-21.7442,-1.5000,0.5000,0.9498,0.0000,0.0000,-0.0444,0.0000,0.0000
