t,x,y,z
0.020,-27.9587,1.5000,0.5000
0.030,-27.9505,1.5000,0.5000
0.040,-27.9424,1.5000,0.5000
0.050,-27.9341,1.5000,0.5000
0.060,-27.9259,1.5000,0.5000
0.070,-27.9176,1.5000,0.5000
0.080,-27.9093,1.5000,0.5000
0.090,-27.9010,1.5000,0.5000
0.100,-27.8926,1.5000,0.5000
0.110,-27.8842,1.5000,0.5000
0.120,-27.8758,1.5000,0.5000
0.130,-27.8673,1.5000,0.5000
0.140,-27.8588,1.5000,0.5000
0.150,-27.8503,1.5000,0.5000
0.160,-27.8417,1.5000,0.5000
0.170,-27.8332,1.5000,0.5000
0.180,-27.8246,1.5000,0.5000
0.190,-27.8160,1.5000,0.5000
0.200,-27.8073,1.5000,0.5000
0.210,-27.7987,1.5000,0.5000
0.220,-27.7899,1.5000,0.5000
0.230,-27.7812,1.5000,0.5000
0.240,-27.7725,1.5000,0.5000
0.250,-27.7637,1.5000,0.5000
0.260,-27.7549,1.5000,0.5000
0.270,-27.7461,1.5000,0.5000
0.280,-27.7373,1.5000,0.5000
0.290,-27.7284,1.5000,0.5000
0.300,-27.7195,1.5000,0.5000
0.310,-27.7106,1.5000,0.5000
0.320,-27.7017,1.5000,0.5000
0.330,-27.6928,1.5000,0.5000
0.340,-27.6838,1.5000,0.5000
0.350,-27.6748,1.5000,0.5000
0.360,-27.6658,1.5000,0.5000
0.370,-27.6568,1.5000,0.5000
0.380,-27.6477,1.5000,0.5000
0.390,-27.6387,1.5000,0.5000
0.400,-27.6296,1.5000,0.5000
0.410,-27.6205,1.5000,0.5000
0.420,-27.6108,1.5000,0.5000
0.430,-27.6022,1.5000,0.5000
0.440,-27.5930,1.5000,0.5000
0.450,-27.5838,1.5000,0.5000
0.460,-27.5747,1.5000,0.5000
0.470,-27.5655,1.5000,0.5000
0.480,-27.5562,1.5000,0.5000
0.490,-27.5470,1.5000,0.5000
0.500,-27.5378,1.5000,0.5000
0.510,-27.5285,1.5000,0.5000
0.520,-27.5192,1.5000,0.5000
0.530,-27.5099,1.5000,0.5000
0.540,-27.5006,1.5000,0.5000
0.550,-27.4912,1.5000,0.5000
0.560,-27.4819,1.5000,0.5000
0.570,-27.4725,1.5000,0.5000
0.580,-27.4632,1.5000,0.5000
0.590,-27.4538,1.5000,0.5000
0.600,-27.4444,1.5000,0.5000
0.610,-27.4350,1.5000,0.5000
0.620,-27.4256,1.5000,0.5000
0.630,-27.4161,1.5000,0.5000
0.640,-27.4067,1.5000,0.5000
0.650,-27.3972,1.5000,0.5000
0.660,-27.3878,1.5000,0.5000
0.670,-27.3783,1.5000,0.5000
0.680,-27.3688,1.5000,0.5000
0.690,-27.3593,1.5000,0.5000
0.700,-27.3499,1.5000,0.5000
0.710,-27.3403,1.5000,0.5000
0.720,-27.3308,1.5000,0.5000
0.730,-27.3213,1.5000,0.5000
0.740,-27.3118,1.5000,0.5000
0.750,-27.3023,1.5000,0.5000
0.760,-27.2928,1.5000,0.5000
0.770,-27.2832,1.5000,0.5000
0.780,-27.2737,1.5000,0.5000
0.790,-27.2641,1.5000,0.5000
0.800,-27.2546,1.5000,0.5000
0.810,-27.2450,1.5000,0.5000
0.820,-27.2354,1.5000,0.5000
0.830,-27.2259,1.5000,0.5000
0.840,-27.2163,1.5000,0.5000
0.850,-27.2067,1.5000,0.5000
0.860,-27.1971,1.5000,0.5000
0.870,-27.1876,1.5000,0.5000
0.880,-27.1780,1.4999,0.5000
0.890,-27.1684,1.4999,0.5000
0.900,-27.1588,1.4999,0.5000
0.910,-27.1492,1.4999,0.5000
0.920,-27.1396,1.4999,0.5000
0.930,-27.1301,1.4999,0.5000
0.940,-27.1204,1.4999,0.5000
0.950,-27.1108,1.4999,0.5000
0.960,-27.1012,1.4999,0.5000
0.970,-27.0916,1.4999,0.5000
0.980,-27.0821,1.4999,0.5000
0.990,-27.0725,1.4999,0.5000
1.000,-27.0629,1.4999,0.5000
1.010,-27.0533,1.4999,0.5000
1.020,-27.0437,1.4999,0.5000
