t,x,y,z
0.013,-27.9361,-1.5000,0.5000
0.023,-27.9278,-1.5000,0.5000
0.033,-27.9195,-1.5000,0.5000
0.043,-27.9112,-1.5000,0.5000
0.053,-27.9029,-1.5000,0.5000
0.063,-27.8946,-1.5000,0.5000
0.073,-27.8862,-1.5000,0.5000
0.083,-27.8777,-1.5000,0.5000
0.093,-27.8693,-1.5000,0.5000
0.103,-27.8608,-1.5000,0.5000
0.113,-27.8523,-1.5000,0.5000
0.123,-27.8438,-1.5000,0.5000
0.133,-27.8352,-1.5000,0.5000
0.143,-27.8266,-1.5000,0.5000
0.153,-27.8180,-1.5000,0.5000
0.163,-27.8094,-1.5000,0.5000
0.173,-27.8007,-1.5000,0.5000
0.183,-27.7920,-1.5000,0.5000
0.193,-27.7833,-1.5000,0.5000
0.203,-27.7745,-1.5000,0.5000
0.213,-27.7658,-1.5000,0.5000
0.223,-27.7570,-1.5000,0.5000
0.233,-27.7482,-1.5000,0.5000
0.243,-27.7393,-1.5000,0.5000
0.253,-27.7305,-1.5000,0.5000
0.263,-27.7216,-1.5000,0.5000
0.273,-27.7127,-1.5000,0.5000
0.283,-27.7038,-1.5000,0.5000
0.293,-27.6949,-1.5000,0.5000
0.303,-27.6859,-1.5000,0.5000
0.313,-27.6769,-1.5000,0.5000
0.323,-27.6679,-1.5000,0.5000
0.333,-27.6589,-1.5000,0.5000
0.343,-27.6498,-1.5000,0.5000
0.353,-27.6408,-1.5000,0.5000
0.363,-27.6317,-1.5000,0.5000
0.373,-27.6226,-1.5000,0.5000
0.383,-27.6135,-1.5000,0.5000
0.393,-27.6043,-1.5000,0.5000
0.403,-27.5952,-1.5000,0.5000
0.413,-27.5860,-1.5000,0.5000
0.423,-27.5768,-1.5000,0.5000
0.433,-27.5676,-1.5000,0.5000
0.443,-27.5584,-1.5000,0.5000
0.453,-27.5458,-1.5000,0.5000
0.463,-27.5396,-1.5000,0.5000
0.473,-27.5306,-1.5000,0.5000
0.483,-27.5210,-1.5000,0.5000
0.493,-27.5121,-1.5000,0.5000
0.503,-27.5028,-1.5000,0.5000
0.513,-27.4934,-1.5000,0.5000
0.523,-27.4841,-1.5000,0.5000
0.533,-27.4748,-1.5000,0.5000
0.543,-27.4654,-1.5000,0.5000
0.553,-27.4560,-1.5000,0.5000
0.563,-27.4466,-1.5000,0.5000
0.573,-27.4372,-1.5000,0.5000
0.583,-27.4278,-1.5000,0.5000
0.593,-27.4184,-1.5000,0.5000
0.603,-27.4089,-1.5000,0.5000
0.613,-27.3995,-1.5000,0.5000
0.623,-27.3900,-1.5000,0.5000
0.633,-27.3806,-1.5000,0.5000
0.643,-27.3711,-1.5000,0.5000
0.653,-27.3616,-1.5000,0.5000
0.663,-27.3521,-1.5000,0.5000
0.673,-27.3426,-1.5000,0.5000
0.683,-27.3331,-1.5000,0.5000
0.693,-27.3236,-1.5000,0.5000
0.703,-27.3141,-1.5000,0.5000
0.713,-27.3043,-1.5000,0.5000
0.723,-27.2950,-1.5000,0.5000
0.733,-27.2855,-1.5000,0.5000
0.743,-27.2760,-1.5000,0.5000
0.753,-27.2664,-1.5000,0.5000
0.763,-27.2569,-1.5000,0.5000
0.773,-27.2473,-1.5000,0.5000
0.783,-27.2378,-1.5000,0.5000
0.793,-27.2282,-1.5000,0.5000
0.803,-27.2186,-1.5000,0.5000
0.813,-27.2091,-1.5000,0.5000
0.823,-27.1995,-1.5000,0.5000
0.833,-27.1899,-1.5000,0.5000
0.843,-27.1804,-1.5001,0.5000
0.853,-27.1708,-1.5001,0.5000
0.863,-27.1612,-1.5001,0.5000
0.873,-27.1516,-1.5001,0.5000
0.883,-27.1421,-1.5001,0.5000
0.893,-27.1325,-1.5001,0.5000
0.903,-27.1229,-1.5001,0.5000
0.913,-27.1133,-1.5001,0.5000
0.923,-27.1037,-1.5001,0.5000
0.933,-27.0942,-1.5001,0.5000
0.943,-27.0846,-1.5001,0.5000
0.953,-27.0750,-1.5001,0.5000
