t,x,y,z,vx,vy,vz,ax,ay,az
0.027,-22.9096,1.5007,0.5000,0.7481,-0.0024,0.0000,0.5745,-0.0136,0.0000
0.037,-22.9021,1.5007,0.5000,0.7538,-0.0025,0.0000,0.5719,-0.0137,0.0000
0.047,-22.8945,1.5007,0.5000,0.7595,-0.0027,0.0000,0.5693,-0.0138,0.0000
0.057,-22.8869,1.5007,0.5000,0.7652,-0.0028,0.0000,0.5665,-0.0139,0.0000
0.067,-22.8792,1.5006,0.5000,0.7708,-0.0029,0.0000,0.5637,-0.0140,0.0000
0.077,-22.8714,1.5006,0.5000,0.7765,-0.0031,0.0000,0.5608,-0.0141,0.0000
0.087,-22.8637,1.5006,0.5000,0.7820,-0.0032,0.0000,0.5578,-0.0142,0.0000
0.097,-22.8559,1.5005,0.5000,0.7876,-0.0034,0.0000,0.5548,-0.0143,0.0000
0.107,-22.8480,1.5005,0.5000,0.7931,-0.0035,0.0000,0.5517,-0.0143,0.0000
0.117,-22.8400,1.5005,0.5000,0.7986,-0.0036,0.0000,0.5485,-0.0144,0.0000
0.127,-22.8320,1.5004,0.5000,0.8041,-0.0038,0.0000,0.5453,-0.0145,0.0000
0.137,-22.8239,1.5004,0.5000,0.8095,-0.0039,0.0000,0.5419,-0.0145,0.0000
0.147,-22.8158,1.5004,0.5000,0.8150,-0.0041,0.0000,0.5385,-0.0146,0.0000
0.157,-22.8076,1.5003,0.5000,0.8203,-0.0042,0.0000,0.5351,-0.0146,0.0000
0.167,-22.7994,1.5003,0.5000,0.8257,-0.0044,0.0000,0.5316,-0.0146,0.0000
0.177,-22.7910,1.5002,0.5000,0.8310,-0.0045,0.0000,0.5280,-0.0147,0.0000
0.187,-22.7828,1.5002,0.5000,0.8362,-0.0047,0.0000,0.5244,-0.0147,0.0000
0.197,-22.7744,1.5001,0.5000,0.8414,-0.0048,0.0000,0.5206,-0.0147,0.0000
0.207,-22.7659,1.5001,0.5000,0.8466,-0.0050,0.0000,0.5169,-0.0147,0.0000
0.217,-22.7574,1.5000,0.5000,0.8518,-0.0051,0.0000,0.5131,-0.0147,0.0000
0.227,-22.7489,1.5000,0.5000,0.8569,-0.0052,0.0000,0.5092,-0.0148,0.0000
0.237,-22.7403,1.4999,0.5000,0.8620,-0.0054,0.0000,0.5052,-0.0148,0.0000
0.247,-22.7316,1.4999,0.5000,0.8670,-0.0055,0.0000,0.5012,-0.0147,0.0000
0.257,-22.7229,1.4998,0.5000,0.8720,-0.0057,0.0000,0.4972,-0.0147,0.0000
0.267,-22.7142,1.4998,0.5000,0.8769,-0.0058,0.0000,0.4931,-0.0147,0.0000
0.277,-22.7054,1.4997,0.5000,0.8818,-0.0060,0.0000,0.4889,-0.0147,0.0000
0.287,-22.6966,1.4996,0.5000,0.8867,-0.0061,0.0000,0.4847,-0.0147,0.0000
0.297,-22.6877,1.4996,0.5000,0.8915,-0.0063,0.0000,0.4804,-0.0147,0.0000
0.307,-22.6787,1.4995,0.5000,0.8963,-0.0064,0.0000,0.4761,-0.0146,0.0000
0.317,-22.6697,1.4994,0.5000,0.9011,-0.0066,0.0000,0.4717,-0.0146,0.0000
0.327,-22.6607,1.4994,0.5000,0.9058,-0.0067,0.0000,0.4673,-0.0145,0.0000
0.337,-22.6516,1.4993,0.5000,0.9104,-0.0069,0.0000,0.4629,-0.0145,0.0000
0.347,-22.6425,1.4992,0.5000,0.9150,-0.0070,0.0000,0.4584,-0.0144,0.0000
0.357,-22.6333,1.4992,0.5000,0.9196,-0.0072,0.0000,0.4538,-0.0144,0.0000
0.367,-22.6241,1.4991,0.5000,0.9241,-0.0073,0.0000,0.4492,-0.0143,0.0000
0.377,-22.6149,1.4990,0.5000,0.9286,-0.0074,0.0000,0.4446,-0.0143,0.0000
0.387,-22.6055,1.4990,0.5000,0.9330,-0.0076,0.0000,0.4399,-0.0142,0.0000
0.397,-22.5962,1.4989,0.5000,0.9374,-0.0077,0.0000,0.4352,-0.0141,0.0000
0.407,-22.5868,1.4988,0.5000,0.9417,-0.0079,0.0000,0.4304,-0.0140,0.0000
0.417,-22.5774,1.4987,0.5000,0.9460,-0.0080,0.0000,0.4256,-0.0140,0.0000
0.427,-22.5679,1.4986,0.5000,0.9502,-0.0081,0.0000,0.4208,-0.0139,0.0000
0.437,-22.5582,1.4986,0.5000,0.9544,-0.0083,0.0000,0.4159,-0.0138,0.0000
0.447,-22.5487,1.4985,0.5000,0.9586,-0.0084,0.0000,0.4110,-0.0137,0.0000
0.457,-22.5392,1.4984,0.5000,0.9626,-0.0086,0.0000,0.4061,-0.0136,0.0000
0.467,-22.5295,1.4983,0.5000,0.9666,-0.0087,0.0000,0.4011,-0.0135,0.0000
0.477,-22.5199,1.4982,0.5000,0.9706,-0.0088,0.0000,0.3961,-0.0134,0.0000
0.487,-22.5101,1.4981,0.5000,0.9746,-0.0090,0.0000,0.3911,-0.0133,0.0000
0.497,-22.5004,1.4980,0.5000,0.9784,-0.0091,0.0000,0.3860,-0.0132,0.0000
0.507,-22.4906,1.4979,0.5000,0.9823,-0.0092,0.0000,0.3809,-0.0131,0.0000
0.517,-22.4807,1.4978,0.5000,0.9861,-0.0093,0.0000,0.3758,-0.0129,0.0000
0.527,-22.4708,1.4978,0.5000,0.9898,-0.0095,0.0000,0.3706,-0.0128,0.0000
0.537,-22.4609,1.4977,0.5000,0.9935,-0.0096,0.0000,0.3655,-0.0127,0.0000
0.547,-22.4510,1.4976,0.5000,0.9971,-0.0097,0.0000,0.3603,-0.0126,0.0000
0.557,-22.4410,1.4975,0.5000,1.0007,-0.0099,0.0000,0.3550,-0.0124,0.0000
0.567,-22.4310,1.4974,0.5000,1.0042,-0.0100,0.0000,0.3498,-0.0123,0.0000
0.577,-22.4209,1.4973,0.5000,1.0077,-0.0101,0.0000,0.3445,-0.0122,0.0000
0.587,-22.4108,1.4972,0.5000,1.0111,-0.0102,0.0000,0.3393,-0.0120,0.0000
0.597,-22.4007,1.4971,0.5000,1.0145,-0.0103,0.0000,0.3339,-0.0119,0.0000
0.607,-22.3905,1.4970,0.5000,1.0178,-0.0105,0.0000,0.3286,-0.0117,0.0000
0.617,-22.3803,1.4969,0.5000,1.0210,-0.0106,0.0000,0.3233,-0.0116,0.0000
0.627,-22.3701,1.4967,0.5000,1.0242,-0.0107,0.0000,0.3179,-0.0114,0.0000
0.637,-22.3598,1.4966,0.5000,1.0274,-0.0108,0.0000,0.3125,-0.0113,0.0000
0.647,-22.3495,1.4965,0.5000,1.0305,-0.0109,0.0000,0.3059,-0.0111,0.0000
0.657,-22.3392,1.4964,0.5000,1.0335,-0.0110,0.0000,0.2969,-0.0111,0.0000
0.667,-22.3289,1.4963,0.5000,1.0364,-0.0111,0.0000,0.2881,-0.0110,0.0000
0.677,-22.3185,1.4962,0.5000,1.0393,-0.0112,0.0000,0.2794,-0.0109,0.0000
0.687,-22.3081,1.4961,0.5000,1.0420,-0.0114,0.0000,0.2708,-0.0108,0.0000
0.697,-22.2976,1.4960,0.5000,1.0447,-0.0115,0.0000,0.2623,-0.0108,0.0000
0.707,-22.2872,1.4959,0.5000,1.0473,-0.0116,0.0000,0.2539,-0.0107,0.0000
0.717,-22.2767,1.4957,0.5000,1.0498,-0.0117,0.0000,0.2456,-0.0106,0.0000
0.727,-22.2662,1.4956,0.5000,1.0522,-0.0118,0.0000,0.2374,-0.0105,0.0000
0.737,-22.2557,1.4955,0.5000,1.0545,-0.0119,0.0000,0.2293,-0.0104,0.0000
0.747,-22.2451,1.4954,0.5000,1.0568,-0.0120,0.0000,0.2213,-0.0104,0.0000
0.757,-22.2345,1.4953,0.5000,1.0589,-0.0121,0.0000,0.2135,-0.0103,0.0000
0.767,-22.2239,1.4951,0.5000,1.0610,-0.0122,0.0000,0.2057,-0.0102,0.0000
0.777,-22.2133,1.4950,0.5000,1.0631,-0.0123,0.0000,0.1980,-0.0101,0.0000
0.787,-22.2027,1.4949,0.5000,1.0650,-0.0124,0.0000,0.1905,-0.0100,0.0000
0.797,-22.1920,1.4948,0.5000,1.0669,-0.0125,0.0000,0.1830,-0.0099,0.0000
0.807,-22.1813,1.4946,0.5000,1.0687,-0.0126,0.0000,0.1756,-0.0098,0.0000
0.817,-22.1706,1.4945,0.5000,1.0704,-0.0127,0.0000,0.1683,-0.0097,0.0000
0.827,-22.1599,1.4944,0.5000,1.0720,-0.0128,0.0000,0.1612,-0.0096,0.0000
0.837,-22.1492,1.4943,0.5000,1.0736,-0.0129,0.0000,0.1541,-0.0095,0.0000
0.847,-22.1385,1.4941,0.5000,1.0751,-0.0130,0.0000,0.1471,-0.0094,0.0000
0.857,-22.1277,1.4940,0.5000,1.0765,-0.0131,0.0000,0.1403,-0.0093,0.0000
0.867,-22.1169,1.4939,0.5000,1.0779,-0.0132,0.0000,0.1335,-0.0092,0.0000
0.877,-22.1061,1.4937,0.5000,1.0792,-0.0133,0.0000,0.1268,-0.0091,0.0000
0.887,-22.0953,1.4936,0.5000,1.0804,-0.0134,0.0000,0.1202,-0.0090,0.0000
0.897,-22.0845,1.4935,0.5000,1.0816,-0.0134,0.0000,0.1137,-0.0089,0.0000
0.907,-22.0737,1.4933,0.5000,1.0827,-0.0135,0.0000,0.1073,-0.0087,0.0000
0.917,-22.0629,1.4932,0.5000,1.0838,-0.0136,0.0000,0.1011,-0.0086,0.0000
0.927,-22.0520,1.4931,0.5000,1.0847,-0.0137,0.0000,0.0948,-0.0085,0.0000
0.937,-22.0412,1.4929,0.5000,1.0857,-0.0138,0.0000,0.0887,-0.0084,0.0000
0.947,-22.0303,1.4928,0.5000,1.0865,-0.0139,0.0000,0.0827,-0.0083,0.0000
0.957,-22.0195,1.4927,0.5000,1.0873,-0.0140,0.0000,0.0768,-0.0082,0.0000
0.967,-22.0086,1.4925,0.5000,1.0881,-0.0140,0.0000,0.0710,-0.0080,0.0000
0.977,-21.9977,1.4924,0.5000,1.0887,-0.0141,0.0000,0.0652,-0.0079,0.0000
0.987,-21.9868,1.4922,0.5000,1.0894,-0.0142,0.0000,0.0596,-0.0078,0.0000
0.997,-21.9759,1.4921,0.5000,1.0899,-0.0143,0.0000,0.0540,-0.0077,0.0000
1.007,-21.9650,1.4919,0.5000,1.0904,-0.0143,0.0000,0.0485,-0.0075,0.0000
1.017,-21.9541,1.4918,0.5000,1.0909,-0.0144,0.0000,0.0432,-0.0074,0.0000
1.027,-21.9432,1.4917,0.5000,1.0913,-0.0145,0.0000,0.0379,-0.0073,0.0000
1.037,-21.9323,1.4915,0.5000,1.0917,-0.0146,0.0000,0.0327,-0.0071,0.0000
1.047,-21.9214,1.4914,0.5000,1.0920,-0.0146,0.0000,0.0275,-0.0070,0.0000
1.057,-21.9104,1.4912,0.5000,1.0922,-0.0147,0.0000,0.0225,-0.0069,0.0000
1.067,-21.8995,1.4911,0.5000,1.0924,-0.0148,0.0000,0.0176,-0.0067,0.0000
1.077,-21.8886,1.4909,0.5000,1.0926,-0.0148,0.0000,0.0127,-0.0066,0.0000
1.087,-21.8777,1.4908,0.5000,1.0927,-0.0149,0.0000,0.0079,-0.0065,0.0000
1.097,-21.8667,1.4906,0.5000,1.0927,-0.0150,0.0000,0.0032,-0.0063,0.0000
