t,x,y,z,vx,vy,vz,ax,ay,az
0.011,-25.3144,-3.0000,0.5000,0.8309,0.0000,0.0000,0.3030,0.0000,0.0000
0.021,-25.3062,-3.0000,0.5000,0.8338,0.0000,0.0000,0.2989,0.0000,0.0000
0.031,-25.2979,-3.0000,0.5000,0.8368,0.0000,0.0000,0.2948,0.0000,0.0000
0.041,-25.2895,-3.0000,0.5000,0.8397,0.0000,0.0000,0.2908,0.0000,0.0000
0.051,-25.2811,-3.0000,0.5000,0.8426,0.0000,0.0000,0.2867,0.0000,0.0000
0.061,-25.2726,-3.0000,0.5000,0.8455,0.0000,0.0000,0.2827,0.0000,0.0000
0.071,-25.2642,-3.0000,0.5000,0.8483,0.0000,0.0000,0.2787,0.0000,0.0000
0.081,-25.2557,-3.0000,0.5000,0.8510,0.0000,0.0000,0.2748,0.0000,0.0000
0.091,-25.2471,-3.0000,0.5000,0.8538,0.0000,0.0000,0.2709,0.0000,0.0000
0.101,-25.2386,-3.0000,0.5000,0.8564,0.0000,0.0000,0.2670,0.0000,0.0000
0.111,-25.2300,-3.0000,0.5000,0.8591,0.0000,0.0000,0.2632,0.0000,0.0000
0.121,-25.2214,-3.0000,0.5000,0.8617,0.0000,0.0000,0.2594,0.0000,0.0000
0.131,-25.2125,-3.0000,0.5000,0.8644,0.0000,0.0000,0.2555,0.0000,0.0000
0.141,-25.2040,-3.0000,0.5000,0.8668,0.0000,0.0000,0.2518,0.0000,0.0000
0.151,-25.1954,-3.0000,0.5000,0.8693,0.0000,0.0000,0.2481,0.0000,0.0000
0.161,-25.1868,-3.0000,0.5000,0.8718,0.0000,0.0000,0.2444,0.0000,0.0000
0.171,-25.1778,-3.0000,0.5000,0.8743,0.0000,0.0000,0.2407,0.0000,0.0000
0.181,-25.1692,-3.0000,0.5000,0.8766,0.0000,0.0000,0.2371,0.0000,0.0000
0.191,-25.1605,-3.0000,0.5000,0.8790,0.0000,0.0000,0.2335,0.0000,0.0000
0.201,-25.1517,-3.0000,0.5000,0.8813,0.0000,0.0000,0.2300,0.0000,0.0000
0.211,-25.1429,-3.0000,0.5000,0.8836,0.0000,0.0000,0.2264,0.0000,0.0000
0.221,-25.1340,-3.0000,0.5000,0.8858,0.0000,0.0000,0.2229,0.0000,0.0000
0.231,-25.1251,-3.0000,0.5000,0.8880,0.0000,0.0000,0.2194,0.0000,0.0000
0.241,-25.1163,-3.0000,0.5000,0.8902,0.0000,0.0000,0.2160,0.0000,0.0000
0.251,-25.1073,-3.0000,0.5000,0.8923,0.0000,0.0000,0.2125,0.0000,0.0000
0.261,-25.0984,-3.0000,0.5000,0.8944,0.0000,0.0000,0.2092,0.0000,0.0000
0.271,-25.0894,-3.0000,0.5000,0.8965,0.0000,0.0000,0.2058,0.0000,0.0000
0.281,-25.0805,-3.0000,0.5000,0.8986,0.0000,0.0000,0.2025,0.0000,0.0000
0.291,-25.0715,-3.0000,0.5000,0.9006,0.0000,0.0000,0.1992,0.0000,0.0000
0.301,-25.0625,-3.0000,0.5000,0.9025,0.0000,0.0000,0.1959,0.0000,0.0000
0.311,-25.0534,-3.0000,0.5000,0.9045,0.0000,0.0000,0.1927,0.0000,0.0000
0.321,-25.0444,-3.0000,0.5000,0.9064,0.0000,0.0000,0.1895,0.0000,0.0000
0.331,-25.0353,-3.0000,0.5000,0.9083,0.0000,0.0000,0.1863,0.0000,0.0000
0.342,-25.0257,-3.0000,0.5000,0.9102,0.0000,0.0000,0.1829,0.0000,0.0000
0.351,-25.0171,-3.0000,0.5000,0.9119,0.0000,0.0000,0.1800,0.0000,0.0000
0.361,-25.0079,-3.0000,0.5000,0.9137,0.0000,0.0000,0.1769,0.0000,0.0000
