t,x,y,z
0.028,-25.3511,3.0000,0.5000
0.038,-25.3429,3.0000,0.5000
0.048,-25.3347,3.0000,0.5000
0.058,-25.3265,3.0000,0.5000
0.068,-25.3182,3.0000,0.5000
0.078,-25.3099,3.0000,0.5000
0.088,-25.3016,3.0000,0.5000
0.098,-25.2932,3.0000,0.5000
0.108,-25.2848,3.0000,0.5000
0.118,-25.2764,3.0000,0.5000
0.128,-25.2679,3.0000,0.5000
0.138,-25.2594,3.0000,0.5000
0.148,-25.2509,3.0000,0.5000
0.158,-25.2423,3.0000,0.5000
0.168,-25.2338,3.0000,0.5000
0.178,-25.2252,3.0000,0.5000
0.188,-25.2166,3.0000,0.5000
0.198,-25.2079,3.0000,0.5000
0.208,-25.1993,3.0000,0.5000
0.218,-25.1906,3.0000,0.5000
0.228,-25.1818,3.0000,0.5000
0.238,-25.1731,3.0000,0.5000
0.248,-25.1643,3.0000,0.5000
0.258,-25.1555,3.0000,0.5000
0.268,-25.1467,3.0000,0.5000
0.278,-25.1379,3.0000,0.5000
0.288,-25.1290,3.0000,0.5000
0.298,-25.1202,3.0000,0.5000
0.308,-25.1113,3.0000,0.5000
0.318,-25.1023,3.0000,0.5000
0.328,-25.0934,3.0000,0.5000
0.338,-25.0844,3.0000,0.5000
0.348,-25.0754,3.0000,0.5000
0.358,-25.0664,3.0000,0.5000
0.368,-25.0574,3.0000,0.5000
0.378,-25.0484,3.0000,0.5000
0.388,-25.0393,3.0000,0.5000
0.398,-25.0393,3.0000,0.5000
0.408,-25.0301,3.0000,0.5000
0.418,-25.0208,3.0000,0.5000
0.428,-25.0028,3.0000,0.5000
0.441,-24.9936,3.0000,0.5000
0.448,-24.9845,3.0000,0.5000
0.458,-24.9753,3.0000,0.5000
0.468,-24.9661,3.0000,0.5000
0.478,-24.9569,3.0000,0.5000
0.488,-24.9477,3.0000,0.5000
0.498,-24.9384,3.0000,0.5000
0.508,-24.9291,3.0000,0.5000
0.518,-24.9198,3.0000,0.5000
0.528,-24.9106,3.0000,0.5000
0.538,-24.9012,3.0000,0.5000
0.548,-24.8919,3.0000,0.5000
0.558,-24.8826,3.0000,0.5000
0.568,-24.8732,3.0000,0.5000
0.578,-24.8638,3.0000,0.5000
0.588,-24.8545,3.0000,0.5000
0.598,-24.8451,3.0000,0.5000
0.608,-24.8356,3.0000,0.5000
0.618,-24.8262,3.0000,0.5000
0.628,-24.8168,3.0000,0.5000
0.638,-24.8074,3.0000,0.5000
0.648,-24.7979,3.0000,0.5000
0.658,-24.7884,3.0000,0.5000
0.668,-24.7790,3.0000,0.5000
0.678,-24.7695,3.0000,0.5000
0.688,-24.7600,3.0000,0.5000
0.698,-24.7505,3.0000,0.5000
0.708,-24.7410,3.0000,0.5000
0.718,-24.7315,3.0000,0.5000
0.728,-24.7220,3.0000,0.5000
0.738,-24.7125,3.0000,0.5000
0.748,-24.7029,3.0000,0.5000
0.758,-24.6934,3.0000,0.5000
0.768,-24.6838,3.0000,0.5000
0.778,-24.6743,3.0000,0.5000
0.788,-24.6647,3.0000,0.5000
0.798,-24.6552,3.0000,0.5000
0.808,-24.6456,3.0000,0.5000
0.818,-24.6360,3.0000,0.5000
0.828,-24.6264,3.0000,0.5000
0.838,-24.6169,3.0000,0.5000
0.848,-24.6073,3.0000,0.5000
0.858,-24.5977,3.0000,0.5000
0.868,-24.5881,3.0000,0.5000
0.878,-24.5785,3.0000,0.5000
0.888,-24.5689,3.0000,0.5000
0.898,-24.5593,3.0000,0.5000
0.908,-24.5497,3.0000,0.5000
0.918,-24.5401,3.0000,0.5000
0.928,-24.5305,3.0000,0.5000
0.938,-24.5209,3.0000,0.5000
0.948,-24.5113,2.9999,0.5000
0.958,-24.5017,2.9999,0.5000
0.968,-24.4921,2.9999,0.5000
0.978,-24.4825,2.9999,0.5000
0.988,-24.4729,2.9999,0.5000
0.998,-24.4632,2.9999,0.5000
1.008,-24.4536,2.9999,0.5000
1.018,-24.4440,2.9999,0.5000
1.028,-24.4344,2.9999,0.5000
1.038,-24.4248,2.9999,0.5000
1.048,-24.4152,2.9999,0.5000
1.058,-24.4055,2.9999,0.5000
1.068,-24.3959,2.9999,0.5000
1.078,-24.3863,2.9999,0.5000
1.088,-24.3767,2.9999,0.5000
1.098,-24.3671,2.9999,0.5000
1.108,-24.3575,2.9999,0.5000
1.118,-24.3479,2.9999,0.5000
1.128,-24.3383,2.9999,0.5000
1.138,-24.3286,2.9998,0.5000
1.148,-24.3190,2.9998,0.5000
1.158,-24.3095,2.9998,0.5000
1.168,-24.2999,2.9998,0.5000
1.178,-24.2903,2.9998,0.5000
1.188,-24.2807,2.9998,0.5000
1.198,-24.2711,2.9998,0.5000
1.208,-24.2615,2.9998,0.5000
1.218,-24.2519,2.9998,0.5000
1.228,-24.2423,2.9998,0.5000
1.238,-24.2327,2.9998,0.5000
1.248,-24.2231,2.9998,0.5000
1.258,-24.2136,2.9998,0.5000
1.268,-24.2040,2.9997,0.5000
1.278,-24.1944,2.9997,0.5000
1.288,-24.1848,2.9997,0.5000
1.298,-24.1753,2.9997,0.5000
1.308,-24.1657,2.9997,0.5000
1.318,-24.1562,2.9997,0.5000
1.328,-24.1466,2.9997,0.5000
1.338,-24.1370,2.9997,0.5000
1.348,-24.1275,2.9997,0.5000
1.358,-24.1179,2.9997,0.5000
1.368,-24.1084,2.9996,0.5000
1.378,-24.0988,2.9996,0.5000
1.388,-24.0893,2.9996,0.5000
1.398,-24.0797,2.9996,0.5000
1.408,-24.0702,2.9996,0.5000
1.418,-24.0607,2.9996,0.5000
1.428,-24.0512,2.9996,0.5000
1.438,-24.0416,2.9996,0.5000
1.448,-24.0321,2.9996,0.5000
1.458,-24.0226,2.9995,0.5000
1.468,-24.0131,2.9995,0.5000
1.478,-24.0036,2.9995,0.5000
1.488,-23.9941,2.9995,0.5000
1.498,-23.9846,2.9995,0.5000
1.508,-23.9751,2.9995,0.5000
1.518,-23.9656,2.9995,0.5000
1.528,-23.9561,2.9994,0.5000
1.538,-23.9466,2.9994,0.5000
1.548,-23.9371,2.9994,0.5000
1.558,-23.9276,2.9994,0.5000
1.568,-23.9181,2.9994,0.5000
1.578,-23.9086,2.9994,0.5000
1.588,-23.8992,2.9994,0.5000
1.598,-23.8897,2.9993,0.5000
1.608,-23.8802,2.9993,0.5000
1.618,-23.8707,2.9993,0.5000
1.628,-23.8613,2.9993,0.5000
1.638,-23.8518,2.9993,0.5000
1.648,-23.8424,2.9993,0.5000
1.658,-23.8329,2.9993,0.5000
1.668,-23.8234,2.9992,0.5000
1.678,-23.8140,2.9992,0.5000
1.688,-23.8046,2.9992,0.5000
1.698,-23.7951,2.9992,0.5000
1.708,-23.7857,2.9992,0.5000
1.718,-23.7762,2.9992,0.5000
1.728,-23.7668,2.9991,0.5000
1.738,-23.7574,2.9991,0.5000
1.748,-23.7479,2.9991,0.5000
1.758,-23.7385,2.9991,0.5000
1.768,-23.7291,2.9991,0.5000
1.778,-23.7197,2.9991,0.5000
1.788,-23.7102,2.9990,0.5000
1.798,-23.7008,2.9990,0.5000
1.808,-23.6914,2.9990,0.5000
1.818,-23.6820,2.9990,0.5000
1.828,-23.6726,2.9990,0.5000
1.838,-23.6632,2.9990,0.5000
1.848,-23.6538,2.9989,0.5000
1.858,-23.6444,2.9989,0.5000
1.868,-23.6350,2.9989,0.5000
1.878,-23.6256,2.9989,0.5000
1.888,-23.6162,2.9989,0.5000
1.898,-23.6068,2.9988,0.5000
1.908,-23.5975,2.9988,0.5000
1.918,-23.5881,2.9988,0.5000
1.928,-23.5787,2.9988,0.5000
1.938,-23.5694,2.9988,0.5000
1.948,-23.5600,2.9988,0.5000
1.958,-23.5506,2.9987,0.5000
1.968,-23.5413,2.9987,0.5000
1.978,-23.5319,2.9987,0.5000
1.988,-23.5226,2.9987,0.5000
1.998,-23.5132,2.9987,0.5000
2.008,-23.5039,2.9986,0.5000
2.018,-23.4945,2.9986,0.5000
2.028,-23.4852,2.9986,0.5000
2.038,-23.4759,2.9986,0.5000
2.048,-23.4665,2.9986,0.5000
2.058,-23.4572,2.9985,0.5000
2.068,-23.4479,2.9985,0.5000
2.078,-23.4386,2.9985,0.5000
2.088,-23.4292,2.9985,0.5000
2.098,-23.4199,2.9985,0.5000
2.108,-23.4106,2.9985,0.5000
2.118,-23.4013,2.9984,0.5000
2.128,-23.3920,2.9984,0.5000
2.138,-23.3827,2.9984,0.5000
2.148,-23.3734,2.9984,0.5000
2.158,-23.3641,2.9984,0.5000
2.168,-23.3548,2.9983,0.5000
2.178,-23.3455,2.9983,0.5000
2.188,-23.3362,2.9983,0.5000
2.198,-23.3269,2.9983,0.5000
2.208,-23.3177,2.9983,0.5000
2.218,-23.3084,2.9982,0.5000
2.228,-23.2991,2.9982,0.5000
2.238,-23.2898,2.9982,0.5000
2.248,-23.2806,2.9982,0.5000
2.258,-23.2713,2.9982,0.5000
2.268,-23.2620,2.9981,0.5000
2.278,-23.2528,2.9981,0.5000
2.288,-23.2435,2.9981,0.5000
2.298,-23.2343,2.9981,0.5000
2.308,-23.2250,2.9981,0.5000
2.318,-23.2157,2.9981,0.5000
2.328,-23.2065,2.9980,0.5000
2.338,-23.1972,2.9980,0.5000
2.348,-23.1880,2.9980,0.5000
2.358,-23.1787,2.9980,0.5000
2.368,-23.1695,2.9980,0.5000
2.378,-23.1603,2.9979,0.5000
2.388,-23.1510,2.9979,0.5000
2.398,-23.1418,2.9979,0.5000
2.408,-23.1326,2.9979,0.5000
2.418,-23.1233,2.9979,0.5000
2.428,-23.1141,2.9978,0.5000
2.438,-23.1049,2.9978,0.5000
2.448,-23.0957,2.9978,0.5000
2.458,-23.0864,2.9978,0.5000
2.468,-23.0772,2.9978,0.5000
2.478,-23.0680,2.9978,0.5000
2.488,-23.0587,2.9977,0.5000
2.498,-23.0495,2.9977,0.5000
2.508,-23.0403,2.9977,0.5000
2.518,-23.0311,2.9977,0.5000
2.528,-23.0219,2.9977,0.5000
2.538,-23.0126,2.9976,0.5000
2.548,-23.0034,2.9976,0.5000
2.558,-22.9942,2.9976,0.5000
2.568,-22.9850,2.9976,0.5000
2.578,-22.9758,2.9976,0.5000
2.588,-22.9665,2.9976,0.5000
2.598,-22.9573,2.9975,0.5000
2.608,-22.9481,2.9975,0.5000
2.618,-22.9389,2.9975,0.5000
2.628,-22.9297,2.9975,0.5000
2.638,-22.9205,2.9975,0.5000
2.648,-22.9112,2.9975,0.5000
2.658,-22.9020,2.9974,0.5000
2.668,-22.8928,2.9974,0.5000
2.678,-22.8836,2.9974,0.5000
2.688,-22.8744,2.9974,0.5000
2.698,-22.8652,2.9974,0.5000
2.708,-22.8559,2.9974,0.5000
2.718,-22.8467,2.9973,0.5000
2.728,-22.8375,2.9973,0.5000
2.738,-22.8283,2.9973,0.5000
2.748,-22.8191,2.9973,0.5000
2.758,-22.8098,2.9973,0.5000
2.768,-22.8006,2.9973,0.5000
2.778,-22.7914,2.9973,0.5000
2.788,-22.7822,2.9972,0.5000
2.798,-22.7729,2.9972,0.5000
2.808,-22.7637,2.9972,0.5000
2.818,-22.7545,2.9972,0.5000
2.828,-22.7453,2.9972,0.5000
2.838,-22.7360,2.9971,0.5000
2.848,-22.7268,2.9971,0.5000
2.858,-22.7175,2.9971,0.5000
2.868,-22.7083,2.9970,0.5000
2.878,-22.6991,2.9970,0.5000
2.888,-22.6898,2.9970,0.5000
2.898,-22.6806,2.9969,0.5000
2.908,-22.6713,2.9968,0.5000
2.918,-22.6621,2.9968,0.5000
2.928,-22.6528,2.9967,0.5000
2.938,-22.6435,2.9966,0.5000
2.948,-22.6342,2.9965,0.5000
2.958,-22.6250,2.9964,0.5000
2.968,-22.6157,2.9963,0.5000
2.978,-22.6064,2.9962,0.5000
2.988,-22.5971,2.9961,0.5000
2.998,-22.5878,2.9959,0.5000
3.008,-22.5785,2.9958,0.5000
3.018,-22.5692,2.9956,0.5000
3.028,-22.5598,2.9954,0.5000
3.038,-22.5505,2.9953,0.5000
3.048,-22.5412,2.9951,0.5000
3.058,-22.5319,2.9948,0.5000
3.068,-22.5225,2.9946,0.5000
3.078,-22.5132,2.9944,0.5000
3.088,-22.5038,2.9941,0.5000
3.098,-22.4945,2.9939,0.5000
3.108,-22.4851,2.9936,0.5000
3.118,-22.4757,2.9933,0.5000
3.128,-22.4663,2.9930,0.5000
3.138,-22.4570,2.9927,0.5000
3.148,-22.4476,2.9924,0.5000
3.158,-22.4382,2.9920,0.5000
3.168,-22.4288,2.9917,0.5000
3.178,-22.4194,2.9913,0.5000
3.188,-22.4099,2.9909,0.5000
3.198,-22.4005,2.9905,0.5000
3.208,-22.3911,2.9901,0.5000
3.218,-22.3816,2.9896,0.5000
3.228,-22.3722,2.9892,0.5000
3.238,-22.3627,2.9887,0.5000
3.248,-22.3532,2.9882,0.5000
3.258,-22.3438,2.9877,0.5000
3.268,-22.3343,2.9872,0.5000
3.278,-22.3248,2.9867,0.5000
3.288,-22.3153,2.9861,0.5000
3.298,-22.3058,2.9856,0.5000
3.308,-22.2963,2.9850,0.5000
3.318,-22.2867,2.9844,0.5000
3.328,-22.2772,2.9838,0.5000
3.338,-22.2677,2.9831,0.5000
3.348,-22.2581,2.9825,0.5000
3.358,-22.2486,2.9818,0.5000
3.368,-22.2390,2.9811,0.5000
3.378,-22.2294,2.9804,0.5000
3.388,-22.2198,2.9797,0.5000
3.398,-22.2103,2.9790,0.5000
3.408,-22.2007,2.9782,0.5000
3.418,-22.1911,2.9775,0.5000
3.428,-22.1814,2.9767,0.5000
3.438,-22.1718,2.9759,0.5000
3.448,-22.1622,2.9751,0.5000
3.458,-22.1526,2.9743,0.5000
3.468,-22.1429,2.9734,0.5000
3.478,-22.1332,2.9726,0.5000
3.488,-22.1236,2.9717,0.5000
3.498,-22.1139,2.9708,0.5000
3.508,-22.1042,2.9699,0.5000
3.518,-22.0945,2.9690,0.5000
3.528,-22.0848,2.9680,0.5000
3.538,-22.0751,2.9671,0.5000
3.548,-22.0653,2.9661,0.5000
3.558,-22.0556,2.9651,0.5000
3.568,-22.0459,2.9641,0.5000
3.578,-22.0361,2.9631,0.5000
3.588,-22.0264,2.9621,0.5000
3.598,-22.0166,2.9610,0.5000
3.608,-22.0068,2.9600,0.5000
3.618,-21.9971,2.9589,0.5000
3.628,-21.9873,2.9578,0.5000
3.638,-21.9775,2.9567,0.5000
3.648,-21.9677,2.9556,0.5000
3.658,-21.9578,2.9545,0.5000
3.668,-21.9480,2.9533,0.5000
3.678,-21.9382,2.9522,0.5000
3.688,-21.9283,2.9510,0.5000
3.698,-21.9185,2.9498,0.5000
3.708,-21.9086,2.9486,0.5000
3.718,-21.8988,2.9474,0.5000
3.728,-21.8889,2.9462,0.5000
3.738,-21.8790,2.9450,0.5000
3.748,-21.8691,2.9438,0.5000
3.758,-21.8592,2.9425,0.5000
3.769,-21.8493,2.9412,0.5000
3.778,-21.8394,2.9400,0.5000
3.789,-21.8295,2.9387,0.5000
3.798,-21.8195,2.9374,0.5000
3.808,-21.8096,2.9361,0.5000
3.818,-21.7997,2.9348,0.5000
3.828,-21.7897,2.9335,0.5000
3.838,-21.7897,2.9335,0.5000
3.848,-21.7795,2.9321,0.5000
3.858,-21.7598,2.9294,0.5000
3.868,-21.7498,2.9281,0.5000
3.878,-21.7398,2.9267,0.5000
3.888,-21.7298,2.9253,0.5000
3.898,-21.7198,2.9240,0.5000
3.908,-21.7098,2.9226,0.5000
3.918,-21.6998,2.9212,0.5000
3.928,-21.6898,2.9198,0.5000
3.938,-21.6798,2.9184,0.5000
3.948,-21.6697,2.9170,0.5000
3.958,-21.6597,2.9155,0.5000
3.968,-21.6496,2.9141,0.5000
3.978,-21.6396,2.9127,0.5000
3.988,-21.6295,2.9113,0.5000
3.998,-21.6194,2.9099,0.5000
4.008,-21.6094,2.9084,0.5000
4.018,-21.5993,2.9070,0.5000
4.028,-21.5893,2.9056,0.5000
4.038,-21.5792,2.9042,0.5000
4.048,-21.5691,2.9028,0.5000
4.058,-21.5591,2.9014,0.5000
4.068,-21.5490,2.9000,0.5000
4.078,-21.5389,2.8986,0.5000
4.088,-21.5289,2.8972,0.5000
4.098,-21.5188,2.8958,0.5000
4.108,-21.5087,2.8944,0.5000
4.118,-21.4987,2.8931,0.5000
4.128,-21.4886,2.8917,0.5000
4.138,-21.4785,2.8904,0.5000
4.148,-21.4685,2.8890,0.5000
4.158,-21.4584,2.8877,0.5000
4.168,-21.4483,2.8863,0.5000
4.178,-21.4383,2.8850,0.5000
4.188,-21.4282,2.8837,0.5000
4.198,-21.4182,2.8824,0.5000
4.208,-21.4081,2.8812,0.5000
4.218,-21.3981,2.8799,0.5000
4.228,-21.3880,2.8786,0.5000
4.238,-21.3780,2.8774,0.5000
4.248,-21.3679,2.8762,0.5000
4.258,-21.3579,2.8749,0.5000
4.268,-21.3479,2.8737,0.5000
4.278,-21.3379,2.8726,0.5000
4.288,-21.3278,2.8714,0.5000
4.298,-21.3178,2.8702,0.5000
4.308,-21.3078,2.8691,0.5000
4.318,-21.2978,2.8680,0.5000
4.328,-21.2878,2.8669,0.5000
4.338,-21.2778,2.8658,0.5000
4.348,-21.2679,2.8647,0.5000
4.358,-21.2579,2.8636,0.5000
4.368,-21.2479,2.8626,0.5000
4.378,-21.2380,2.8616,0.5000
4.388,-21.2280,2.8606,0.5000
4.398,-21.2181,2.8596,0.5000
4.408,-21.2081,2.8586,0.5000
4.418,-21.1982,2.8577,0.5000
4.428,-21.1883,2.8567,0.5000
4.438,-21.1784,2.8558,0.5000
4.448,-21.1685,2.8549,0.5000
4.458,-21.1586,2.8541,0.5000
4.468,-21.1487,2.8532,0.5000
4.478,-21.1388,2.8524,0.5000
4.488,-21.1289,2.8515,0.5000
4.498,-21.1191,2.8507,0.5000
4.508,-21.1092,2.8500,0.5000
4.518,-21.0994,2.8492,0.5000
4.528,-21.0895,2.8485,0.5000
4.538,-21.0797,2.8478,0.5000
4.548,-21.0699,2.8471,0.5000
4.558,-21.0699,2.8471,0.5000
4.568,-21.0503,2.8457,0.5000
4.578,-21.0405,2.8451,0.5000
4.588,-21.0307,2.8445,0.5000
4.598,-21.0210,2.8439,0.5000
4.608,-21.0112,2.8433,0.5000
4.618,-21.0015,2.8427,0.5000
4.628,-20.9918,2.8422,0.5000
4.638,-20.9820,2.8417,0.5000
4.648,-20.9723,2.8412,0.5000
4.658,-20.9626,2.8407,0.5000
4.668,-20.9529,2.8402,0.5000
4.678,-20.9433,2.8398,0.5000
4.688,-20.9336,2.8394,0.5000
4.698,-20.9239,2.8390,0.5000
4.708,-20.9143,2.8386,0.5000
4.718,-20.9046,2.8383,0.5000
4.728,-20.8950,2.8379,0.5000
4.738,-20.8854,2.8376,0.5000
4.748,-20.8758,2.8373,0.5000
4.758,-20.8662,2.8370,0.5000
4.768,-20.8567,2.8368,0.5000
4.778,-20.8471,2.8366,0.5000
4.788,-20.8376,2.8363,0.5000
4.798,-20.8280,2.8361,0.5000
4.808,-20.8185,2.8360,0.5000
4.818,-20.8090,2.8358,0.5000
4.828,-20.7995,2.8357,0.5000
4.838,-20.7900,2.8355,0.5000
4.848,-20.7805,2.8354,0.5000
4.858,-20.7710,2.8353,0.5000
4.868,-20.7616,2.8353,0.5000
4.878,-20.7521,2.8352,0.5000
4.888,-20.7427,2.8352,0.5000
4.898,-20.7333,2.8352,0.5000
4.908,-20.7239,2.8352,0.5000
4.918,-20.7145,2.8352,0.5000
4.928,-20.7051,2.8352,0.5000
4.938,-20.6957,2.8353,0.5000
4.948,-20.6864,2.8353,0.5000
4.959,-20.6770,2.8354,0.5000
4.968,-20.6677,2.8355,0.5000
4.978,-20.6583,2.8357,0.5000
4.988,-20.6490,2.8358,0.5000
4.998,-20.6397,2.8359,0.5000
5.008,-20.6304,2.8361,0.5000
5.018,-20.6212,2.8363,0.5000
5.028,-20.6118,2.8365,0.5000
5.039,-20.6027,2.8367,0.5000
5.048,-20.6027,2.8367,0.5000
5.058,-20.5842,2.8371,0.5000
5.068,-20.5750,2.8374,0.5000
5.078,-20.5658,2.8377,0.5000
5.088,-20.5566,2.8379,0.5000
5.098,-20.5474,2.8382,0.5000
5.108,-20.5382,2.8385,0.5000
5.118,-20.5291,2.8388,0.5000
5.128,-20.5199,2.8392,0.5000
5.138,-20.5108,2.8395,0.5000
5.148,-20.5017,2.8398,0.5000
5.158,-20.4926,2.8402,0.5000
5.168,-20.4835,2.8405,0.5000
5.178,-20.4744,2.8409,0.5000
5.188,-20.4653,2.8413,0.5000
5.198,-20.4563,2.8417,0.5000
5.208,-20.4472,2.8421,0.5000
