t,x,y,z,vx,vy,vz,ax,ay,az
0.014,-27.9195,-1.5000,0.5000,0.8290,-0.0000,0.0000,0.3056,-0.0000,0.0000
0.024,-27.9112,-1.5000,0.5000,0.8320,-0.0000,0.0000,0.3014,-0.0000,0.0000
0.034,-27.9029,-1.5000,0.5000,0.8350,-0.0000,0.0000,0.2973,-0.0000,0.0000
0.044,-27.8946,-1.5000,0.5000,0.8380,-0.0000,0.0000,0.2932,-0.0000,0.0000
0.054,-27.8862,-1.5000,0.5000,0.8409,-0.0000,0.0000,0.2892,-0.0000,0.0000
0.064,-27.8777,-1.5000,0.5000,0.8437,-0.0000,0.0000,0.2851,-0.0000,0.0000
0.074,-27.8693,-1.5000,0.5000,0.8466,-0.0000,0.0000,0.2812,-0.0000,0.0000
0.084,-27.8608,-1.5000,0.5000,0.8494,-0.0000,0.0000,0.2772,-0.0000,0.0000
0.094,-27.8523,-1.5000,0.5000,0.8521,-0.0000,0.0000,0.2733,-0.0000,0.0000
0.104,-27.8438,-1.5000,0.5000,0.8548,-0.0000,0.0000,0.2694,-0.0000,0.0000
0.114,-27.8352,-1.5000,0.5000,0.8575,-0.0000,0.0000,0.2655,-0.0000,0.0000
0.124,-27.8266,-1.5000,0.5000,0.8601,-0.0000,0.0000,0.2617,-0.0000,0.0000
0.134,-27.8180,-1.5000,0.5000,0.8627,-0.0000,0.0000,0.2579,-0.0000,0.0000
0.144,-27.8094,-1.5000,0.5000,0.8653,-0.0000,0.0000,0.2541,-0.0000,0.0000
0.154,-27.8007,-1.5000,0.5000,0.8678,-0.0000,0.0000,0.2503,-0.0000,0.0000
0.164,-27.7920,-1.5000,0.5000,0.8703,-0.0000,0.0000,0.2466,-0.0000,0.0000
0.174,-27.7833,-1.5000,0.5000,0.8727,-0.0000,0.0000,0.2430,-0.0000,0.0000
0.184,-27.7745,-1.5000,0.5000,0.8752,-0.0000,0.0000,0.2393,-0.0000,0.0000
0.194,-27.7658,-1.5000,0.5000,0.8775,-0.0000,0.0000,0.2357,-0.0000,0.0000
0.204,-27.7570,-1.5000,0.5000,0.8799,-0.0000,0.0000,0.2321,-0.0000,0.0000
0.214,-27.7482,-1.5000,0.5000,0.8822,-0.0000,0.0000,0.2285,-0.0000,0.0000
0.224,-27.7393,-1.5000,0.5000,0.8844,-0.0000,0.0000,0.2250,-0.0000,0.0000
0.234,-27.7305,-1.5000,0.5000,0.8867,-0.0000,0.0000,0.2215,-0.0000,0.0000
0.244,-27.7216,-1.5000,0.5000,0.8889,-0.0000,0.0000,0.2181,-0.0000,0.0000
0.254,-27.7127,-1.5000,0.5000,0.8910,-0.0000,0.0000,0.2146,-0.0000,0.0000
0.264,-27.7038,-1.5000,0.5000,0.8932,-0.0000,0.0000,0.2112,-0.0000,0.0000
0.274,-27.6949,-1.5000,0.5000,0.8953,-0.0000,0.0000,0.2078,-0.0000,0.0000
0.284,-27.6859,-1.5000,0.5000,0.8973,-0.0000,0.0000,0.2045,-0.0000,0.0000
0.294,-27.6769,-1.5000,0.5000,0.8994,-0.0000,0.0000,0.2012,-0.0000,0.0000
0.304,-27.6679,-1.5000,0.5000,0.9013,-0.0000,0.0000,0.1979,-0.0000,0.0000
0.314,-27.6589,-1.5000,0.5000,0.9033,-0.0000,0.0000,0.1946,-0.0000,0.0000
0.324,-27.6498,-1.5000,0.5000,0.9052,-0.0000,0.0000,0.1914,-0.0000,0.0000
0.334,-27.6408,-1.5000,0.5000,0.9071,-0.0000,0.0000,0.1882,-0.0000,0.0000
0.344,-27.6317,-1.5000,0.5000,0.9090,-0.0000,0.0000,0.1850,-0.0000,0.0000
0.354,-27.6226,-1.5000,0.5000,0.9108,-0.0000,0.0000,0.1819,-0.0000,0.0000
0.364,-27.6135,-1.5000,0.5000,0.9126,-0.0000,0.0000,0.1788,-0.0000,0.0000
0.374,-27.6043,-1.5000,0.5000,0.9144,-0.0000,0.0000,0.1757,-0.0000,0.0000
0.384,-27.5952,-1.5000,0.5000,0.9162,-0.0000,0.0000,0.1726,-0.0000,0.0000
0.394,-27.5860,-1.5000,0.5000,0.9179,-0.0000,0.0000,0.1696,-0.0000,0.0000
0.404,-27.5768,-1.5000,0.5000,0.9196,-0.0000,0.0000,0.1666,-0.0000,0.0000
0.414,-27.5676,-1.5000,0.5000,0.9212,-0.0000,0.0000,0.1636,-0.0000,0.0000
0.424,-27.5584,-1.5000,0.5000,0.9228,-0.0000,0.0000,0.1607,-0.0000,0.0000
0.438,-27.5458,-1.5000,0.5000,0.9250,-0.0000,0.0000,0.1567,-0.0000,0.0000
0.444,-27.5396,-1.5000,0.5000,0.9260,-0.0000,0.0000,0.1548,-0.0000,0.0000
0.454,-27.5306,-1.5000,0.5000,0.9275,-0.0000,0.0000,0.1520,-0.0000,0.0000
0.465,-27.5210,-1.5000,0.5000,0.9291,-0.0000,0.0000,0.1491,-0.0000,0.0000
0.474,-27.5121,-1.5000,0.5000,0.9305,-0.0000,0.0000,0.1464,-0.0000,0.0000
0.484,-27.5028,-1.5000,0.5000,0.9319,-0.0000,0.0000,0.1437,-0.0000,0.0000
0.494,-27.4934,-1.5000,0.5000,0.9334,-0.0000,0.0000,0.1409,-0.0000,0.0000
0.504,-27.4841,-1.5000,0.5000,0.9348,-0.0000,0.0000,0.1382,-0.0000,0.0000
0.514,-27.4748,-1.5000,0.5000,0.9360,-0.0000,0.0000,0.1296,-0.0003,0.0000
0.524,-27.4654,-1.5000,0.5000,0.9373,-0.0000,0.0000,0.1250,-0.0004,0.0000
0.534,-27.4560,-1.5000,0.5000,0.9385,-0.0000,0.0000,0.1204,-0.0004,0.0000
0.544,-27.4466,-1.5000,0.5000,0.9397,-0.0000,0.0000,0.1160,-0.0005,0.0000
0.554,-27.4372,-1.5000,0.5000,0.9409,-0.0000,0.0000,0.1116,-0.0006,0.0000
0.564,-27.4278,-1.5000,0.5000,0.9420,-0.0000,0.0000,0.1073,-0.0007,0.0000
0.574,-27.4184,-1.5000,0.5000,0.9430,-0.0000,0.0000,0.1031,-0.0008,0.0000
0.584,-27.4089,-1.5000,0.5000,0.9440,-0.0000,0.0000,0.0989,-0.0009,0.0000
0.594,-27.3995,-1.5000,0.5000,0.9450,-0.0001,0.0000,0.0948,-0.0009,0.0000
0.604,-27.3900,-1.5000,0.5000,0.9459,-0.0001,0.0000,0.0908,-0.0010,0.0000
0.614,-27.3806,-1.5000,0.5000,0.9468,-0.0001,0.0000,0.0868,-0.0011,0.0000
0.624,-27.3711,-1.5000,0.5000,0.9477,-0.0001,0.0000,0.0829,-0.0012,0.0000
0.634,-27.3616,-1.5000,0.5000,0.9485,-0.0001,0.0000,0.0791,-0.0012,0.0000
0.644,-27.3521,-1.5000,0.5000,0.9492,-0.0001,0.0000,0.0754,-0.0013,0.0000
0.654,-27.3426,-1.5000,0.5000,0.9500,-0.0001,0.0000,0.0717,-0.0014,0.0000
0.664,-27.3331,-1.5000,0.5000,0.9507,-0.0001,0.0000,0.0681,-0.0014,0.0000
0.674,-27.3236,-1.5000,0.5000,0.9513,-0.0002,0.0000,0.0645,-0.0015,0.0000
0.684,-27.3141,-1.5000,0.5000,0.9520,-0.0002,0.0000,0.0611,-0.0015,0.0000
0.694,-27.3043,-1.5000,0.5000,0.9526,-0.0002,0.0000,0.0575,-0.0016,0.0000
0.704,-27.2950,-1.5000,0.5000,0.9531,-0.0002,0.0000,0.0543,-0.0017,0.0000
0.714,-27.2855,-1.5000,0.5000,0.9536,-0.0002,0.0000,0.0510,-0.0017,0.0000
0.724,-27.2760,-1.5000,0.5000,0.9541,-0.0002,0.0000,0.0478,-0.0018,0.0000
0.734,-27.2664,-1.5000,0.5000,0.9546,-0.0002,0.0000,0.0446,-0.0018,0.0000
0.744,-27.2569,-1.5000,0.5000,0.9550,-0.0003,0.0000,0.0415,-0.0019,0.0000
0.754,-27.2473,-1.5000,0.5000,0.9554,-0.0003,0.0000,0.0385,-0.0019,0.0000
0.764,-27.2378,-1.5000,0.5000,0.9558,-0.0003,0.0000,0.0355,-0.0020,0.0000
0.774,-27.2282,-1.5000,0.5000,0.9561,-0.0003,0.0000,0.0326,-0.0020,0.0000
0.784,-27.2186,-1.5000,0.5000,0.9565,-0.0003,0.0000,0.0298,-0.0021,0.0000
0.794,-27.2091,-1.5000,0.5000,0.9567,-0.0004,0.0000,0.0270,-0.0021,0.0000
0.804,-27.1995,-1.5000,0.5000,0.9570,-0.0004,0.0000,0.0242,-0.0022,0.0000
0.814,-27.1899,-1.5000,0.5000,0.9572,-0.0004,0.0000,0.0216,-0.0022,0.0000
0.824,-27.1804,-1.5001,0.5000,0.9574,-0.0004,0.0000,0.0190,-0.0023,0.0000
0.834,-27.1708,-1.5001,0.5000,0.9576,-0.0005,0.0000,0.0164,-0.0023,0.0000
0.844,-27.1612,-1.5001,0.5000,0.9578,-0.0005,0.0000,0.0140,-0.0023,0.0000
0.854,-27.1516,-1.5001,0.5000,0.9579,-0.0005,0.0000,0.0115,-0.0024,0.0000
0.864,-27.1421,-1.5001,0.5000,0.9580,-0.0005,0.0000,0.0092,-0.0024,0.0000
0.874,-27.1325,-1.5001,0.5000,0.9581,-0.0006,0.0000,0.0068,-0.0024,0.0000
0.884,-27.1229,-1.5001,0.5000,0.9581,-0.0006,0.0000,0.0046,-0.0025,0.0000
0.894,-27.1133,-1.5001,0.5000,0.9582,-0.0006,0.0000,0.0024,-0.0025,0.0000
0.904,-27.1037,-1.5001,0.5000,0.9582,-0.0006,0.0000,0.0002,-0.0025,0.0000
0.914,-27.0942,-1.5001,0.5000,0.9582,-0.0007,0.0000,-0.0018,-0.0026,0.0000
0.924,-27.0846,-1.5001,0.5000,0.9581,-0.0007,0.0000,-0.0039,-0.0026,0.0000
0.934,-27.0750,-1.5001,0.5000,0.9581,-0.0007,0.0000,-0.0058,-0.0026,0.0000
0.944,-27.0654,-1.5001,0.5000,0.9580,-0.0007,0.0000,-0.0078,-0.0027,0.0000
0.954,-27.0558,-1.5001,0.5000,0.9579,-0.0008,0.0000,-0.0096,-0.0027,0.0000
0.964,-27.0463,-1.5001,0.5000,0.9578,-0.0008,0.0000,-0.0115,-0.0027,0.0000
0.974,-27.0367,-1.5001,0.5000,0.9577,-0.0008,0.0000,-0.0132,-0.0027,0.0000
0.984,-27.0271,-1.5002,0.5000,0.9576,-0.0008,0.0000,-0.0149,-0.0027,0.0000
0.994,-27.0175,-1.5002,0.5000,0.9574,-0.0009,0.0000,-0.0166,-0.0028,0.0000
1.004,-27.0080,-1.5002,0.5000,0.9572,-0.0009,0.0000,-0.0182,-0.0028,0.0000
1.014,-26.9984,-1.5002,0.5000,0.9570,-0.0009,0.0000,-0.0197,-0.0028,0.0000
1.024,-26.9888,-1.5002,0.5000,0.9568,-0.0010,0.0000,-0.0212,-0.0028,0.0000
1.034,-26.9792,-1.5002,0.5000,0.9566,-0.0010,0.0000,-0.0227,-0.0028,0.0000
1.044,-26.9697,-1.5002,0.5000,0.9564,-0.0010,0.0000,-0.0241,-0.0028,0.0000
1.054,-26.9601,-1.5002,0.5000,0.9561,-0.0010,0.0000,-0.0255,-0.0029,0.0000
1.064,-26.9506,-1.5002,0.5000,0.9559,-0.0011,0.0000,-0.0268,-0.0029,0.0000
1.074,-26.9410,-1.5002,0.5000,0.9556,-0.0011,0.0000,-0.0280,-0.0029,0.0000
1.084,-26.9315,-1.5003,0.5000,0.9553,-0.0011,0.0000,-0.0292,-0.0029,0.0000
1.094,-26.9219,-1.5003,0.5000,0.9550,-0.0012,0.0000,-0.0304,-0.0029,0.0000
1.104,-26.9124,-1.5003,0.5000,0.9547,-0.0012,0.0000,-0.0315,-0.0029,0.0000
1.114,-26.9028,-1.5003,0.5000,0.9544,-0.0012,0.0000,-0.0326,-0.0029,0.0000
1.124,-26.8932,-1.5003,0.5000,0.9540,-0.0012,0.0000,-0.0336,-0.0029,0.0000
1.134,-26.8837,-1.5003,0.5000,0.9537,-0.0013,0.0000,-0.0346,-0.0029,0.0000
1.144,-26.8742,-1.5003,0.5000,0.9534,-0.0013,0.0000,-0.0355,-0.0029,0.0000
1.154,-26.8646,-1.5003,0.5000,0.9530,-0.0013,0.0000,-0.0364,-0.0029,0.0000
1.164,-26.8551,-1.5004,0.5000,0.9526,-0.0014,0.0000,-0.0372,-0.0029,0.0000
1.174,-26.8456,-1.5004,0.5000,0.9523,-0.0014,0.0000,-0.0380,-0.0029,0.0000
1.184,-26.8361,-1.5004,0.5000,0.9519,-0.0014,0.0000,-0.0388,-0.0029,0.0000
1.194,-26.8266,-1.5004,0.5000,0.9515,-0.0014,0.0000,-0.0395,-0.0029,0.0000
1.204,-26.8171,-1.5004,0.5000,0.9511,-0.0015,0.0000,-0.0402,-0.0029,0.0000
1.214,-26.8075,-1.5004,0.5000,0.9507,-0.0015,0.0000,-0.0408,-0.0029,0.0000
1.224,-26.7980,-1.5004,0.5000,0.9503,-0.0015,0.0000,-0.0414,-0.0029,0.0000
1.234,-26.7885,-1.5005,0.5000,0.9498,-0.0016,0.0000,-0.0419,-0.0029,0.0000
1.244,-26.7790,-1.5005,0.5000,0.9494,-0.0016,0.0000,-0.0424,-0.0029,0.0000
1.254,-26.7695,-1.5005,0.5000,0.9490,-0.0016,0.0000,-0.0429,-0.0029,0.0000
1.264,-26.7601,-1.5005,0.5000,0.9486,-0.0016,0.0000,-0.0433,-0.0029,0.0000
1.274,-26.7506,-1.5005,0.5000,0.9481,-0.0017,0.0000,-0.0437,-0.0028,0.0000
1.284,-26.7411,-1.5005,0.5000,0.9477,-0.0017,0.0000,-0.0440,-0.0028,0.0000
1.294,-26.7316,-1.5006,0.5000,0.9473,-0.0017,0.0000,-0.0443,-0.0028,0.0000
1.304,-26.7222,-1.5006,0.5000,0.9468,-0.0018,0.0000,-0.0446,-0.0028,0.0000
1.314,-26.7127,-1.5006,0.5000,0.9464,-0.0018,0.0000,-0.0448,-0.0028,0.0000
1.324,-26.7032,-1.5006,0.5000,0.9459,-0.0018,0.0000,-0.0450,-0.0028,0.0000
1.334,-26.6938,-1.5006,0.5000,0.9455,-0.0018,0.0000,-0.0452,-0.0028,0.0000
1.344,-26.6843,-1.5006,0.5000,0.9450,-0.0019,0.0000,-0.0453,-0.0028,0.0000
1.354,-26.6747,-1.5007,0.5000,0.9445,-0.0019,0.0000,-0.0454,-0.0027,0.0000
1.364,-26.6654,-1.5007,0.5000,0.9441,-0.0019,0.0000,-0.0454,-0.0027,0.0000
1.374,-26.6560,-1.5007,0.5000,0.9436,-0.0019,0.0000,-0.0454,-0.0027,0.0000
1.384,-26.6466,-1.5007,0.5000,0.9432,-0.0020,0.0000,-0.0454,-0.0027,0.0000
1.394,-26.6371,-1.5007,0.5000,0.9427,-0.0020,0.0000,-0.0453,-0.0027,0.0000
1.404,-26.6277,-1.5008,0.5000,0.9423,-0.0020,0.0000,-0.0453,-0.0026,0.0000
1.414,-26.6183,-1.5008,0.5000,0.9418,-0.0021,0.0000,-0.0451,-0.0026,0.0000
