t,x,y,z
0.027,-22.3276,1.5120,0.5000
0.037,-22.3136,1.5121,0.5000
0.047,-22.2995,1.5122,0.5000
0.057,-22.2853,1.5124,0.5000
0.067,-22.2711,1.5125,0.5000
0.077,-22.2568,1.5126,0.5000
0.087,-22.2425,1.5128,0.5000
0.097,-22.2281,1.5129,0.5000
0.107,-22.2136,1.5130,0.5000
0.117,-22.1992,1.5131,0.5000
0.127,-22.1846,1.5133,0.5000
0.137,-22.1700,1.5134,0.5000
0.147,-22.1554,1.5135,0.5000
0.157,-22.1407,1.5136,0.5000
0.167,-22.1260,1.5138,0.5000
0.177,-22.1112,1.5139,0.5000
0.187,-22.0964,1.5140,0.5000
0.198,-22.0816,1.5141,0.5000
0.207,-22.0667,1.5143,0.5000
0.217,-22.0517,1.5144,0.5000
0.227,-22.0368,1.5145,0.5000
0.237,-22.0218,1.5146,0.5000
0.247,-22.0067,1.5147,0.5000
0.257,-21.9917,1.5149,0.5000
0.267,-21.9766,1.5150,0.5000
0.277,-21.9614,1.5151,0.5000
0.287,-21.9463,1.5152,0.5000
0.297,-21.9311,1.5153,0.5000
0.307,-21.9158,1.5154,0.5000
0.318,-21.9006,1.5156,0.5000
0.327,-21.8854,1.5157,0.5000
0.337,-21.8701,1.5158,0.5000
0.347,-21.8548,1.5159,0.5000
0.358,-21.8394,1.5160,0.5000
0.367,-21.8233,1.5161,0.5000
0.378,-21.8087,1.5162,0.5000
0.388,-21.7930,1.5164,0.5000
0.397,-21.7779,1.5165,0.5000
0.408,-21.7625,1.5166,0.5000
0.419,-21.7470,1.5167,0.5000
0.427,-21.7311,1.5168,0.5000
0.437,-21.7162,1.5169,0.5000
0.447,-21.7008,1.5170,0.5000
0.457,-21.6853,1.5171,0.5000
0.467,-21.6698,1.5172,0.5000
0.477,-21.6544,1.5173,0.5000
0.487,-21.6389,1.5174,0.5000
0.497,-21.6234,1.5175,0.5000
0.507,-21.6079,1.5176,0.5000
0.517,-21.5925,1.5177,0.5000
0.527,-21.5769,1.5178,0.5000
0.537,-21.5615,1.5179,0.5000
0.547,-21.5460,1.5180,0.5000
0.557,-21.5305,1.5181,0.5000
0.567,-21.5150,1.5182,0.5000
0.577,-21.4996,1.5183,0.5000
0.587,-21.4841,1.5184,0.5000
0.597,-21.4686,1.5185,0.5000
0.607,-21.4531,1.5186,0.5000
0.617,-21.4377,1.5187,0.5000
0.627,-21.4222,1.5187,0.5000
0.637,-21.4069,1.5188,0.5000
0.647,-21.3914,1.5189,0.5000
0.657,-21.3760,1.5190,0.5000
0.667,-21.3606,1.5190,0.5000
0.677,-21.3452,1.5191,0.5000
0.687,-21.3297,1.5191,0.5000
0.697,-21.3143,1.5192,0.5000
0.707,-21.2989,1.5192,0.5000
0.717,-21.2835,1.5192,0.5000
0.727,-21.2681,1.5192,0.5000
0.737,-21.2527,1.5192,0.5000
0.747,-21.2373,1.5192,0.5000
0.757,-21.2219,1.5192,0.5000
0.767,-21.2065,1.5192,0.5000
0.777,-21.1911,1.5191,0.5000
0.787,-21.1756,1.5190,0.5000
0.797,-21.1602,1.5190,0.5000
0.807,-21.1448,1.5189,0.5000
0.817,-21.1294,1.5188,0.5000
0.827,-21.1140,1.5186,0.5000
0.837,-21.0986,1.5185,0.5000
0.847,-21.0831,1.5183,0.5000
0.857,-21.0677,1.5182,0.5000
0.867,-21.0523,1.5180,0.5000
0.877,-21.0369,1.5178,0.5000
0.887,-21.0214,1.5175,0.5000
0.897,-21.0060,1.5173,0.5000
0.907,-20.9906,1.5170,0.5000
0.917,-20.9751,1.5168,0.5000
0.927,-20.9597,1.5165,0.5000
0.937,-20.9443,1.5161,0.5000
0.947,-20.9288,1.5158,0.5000
0.957,-20.9134,1.5154,0.5000
0.967,-20.8979,1.5151,0.5000
0.977,-20.8825,1.5147,0.5000
0.987,-20.8670,1.5143,0.5000
0.997,-20.8516,1.5138,0.5000
1.007,-20.8361,1.5134,0.5000
1.017,-20.8206,1.5129,0.5000
1.027,-20.8052,1.5124,0.5000
1.037,-20.7897,1.5119,0.5000
1.047,-20.7742,1.5114,0.5000
1.057,-20.7588,1.5108,0.5000
1.067,-20.7433,1.5102,0.5000
1.077,-20.7279,1.5096,0.5000
1.087,-20.7124,1.5090,0.5000
1.097,-20.6970,1.5084,0.5000
1.107,-20.6815,1.5077,0.5000
1.117,-20.6661,1.5071,0.5000
1.127,-20.6506,1.5064,0.5000
1.137,-20.6352,1.5057,0.5000
1.147,-20.6197,1.5049,0.5000
1.157,-20.6042,1.5042,0.5000
1.167,-20.5888,1.5034,0.5000
1.177,-20.5734,1.5027,0.5000
1.187,-20.5580,1.5019,0.5000
1.197,-20.5426,1.5010,0.5000
1.207,-20.5271,1.5002,0.5000
1.217,-20.5117,1.4993,0.5000
1.227,-20.4963,1.4985,0.5000
1.237,-20.4809,1.4976,0.5000
1.247,-20.4655,1.4967,0.5000
1.257,-20.4502,1.4957,0.5000
1.267,-20.4348,1.4948,0.5000
1.277,-20.4194,1.4938,0.5000
1.287,-20.4041,1.4929,0.5000
1.297,-20.3887,1.4919,0.5000
1.307,-20.3734,1.4909,0.5000
1.317,-20.3581,1.4899,0.5000
1.327,-20.3428,1.4888,0.5000
1.337,-20.3275,1.4878,0.5000
1.347,-20.3122,1.4867,0.5000
1.357,-20.2970,1.4856,0.5000
1.367,-20.2817,1.4845,0.5000
1.377,-20.2665,1.4835,0.5000
1.387,-20.2513,1.4823,0.5000
1.398,-20.2360,1.4812,0.5000
1.407,-20.2209,1.4801,0.5000
1.417,-20.2057,1.4789,0.5000
1.427,-20.1906,1.4778,0.5000
1.437,-20.1755,1.4766,0.5000
1.447,-20.1604,1.4754,0.5000
1.457,-20.1453,1.4742,0.5000
1.467,-20.1302,1.4730,0.5000
1.477,-20.1151,1.4718,0.5000
1.487,-20.1001,1.4706,0.5000
1.497,-20.0851,1.4694,0.5000
1.507,-20.0699,1.4681,0.5000
1.517,-20.0552,1.4669,0.5000
1.527,-20.0403,1.4657,0.5000
1.537,-20.0254,1.4644,0.5000
1.547,-20.0105,1.4631,0.5000
1.557,-19.9957,1.4619,0.5000
1.567,-19.9957,1.4619,0.5000
1.577,-19.9660,1.4593,0.5000
1.587,-19.9513,1.4581,0.5000
1.597,-19.9360,1.4567,0.5000
1.607,-19.9215,1.4555,0.5000
1.617,-19.9071,1.4542,0.5000
1.627,-19.8925,1.4529,0.5000
1.637,-19.8779,1.4516,0.5000
1.647,-19.8633,1.4503,0.5000
1.657,-19.8488,1.4490,0.5000
1.667,-19.8343,1.4477,0.5000
1.677,-19.8198,1.4465,0.5000
1.687,-19.8053,1.4452,0.5000
1.697,-19.7910,1.4439,0.5000
1.707,-19.7766,1.4426,0.5000
1.717,-19.7622,1.4413,0.5000
1.727,-19.7479,1.4400,0.5000
1.737,-19.7337,1.4387,0.5000
1.747,-19.7194,1.4374,0.5000
1.757,-19.7052,1.4362,0.5000
1.767,-19.6911,1.4349,0.5000
1.777,-19.6770,1.4336,0.5000
1.787,-19.6630,1.4324,0.5000
1.797,-19.6489,1.4311,0.5000
1.807,-19.6350,1.4299,0.5000
1.817,-19.6211,1.4286,0.5000
1.827,-19.6072,1.4274,0.5000
1.837,-19.5934,1.4262,0.5000
1.847,-19.5796,1.4249,0.5000
1.857,-19.5659,1.4237,0.5000
1.867,-19.5522,1.4225,0.5000
1.877,-19.5386,1.4213,0.5000
1.887,-19.5250,1.4202,0.5000
1.897,-19.5115,1.4190,0.5000
1.907,-19.4980,1.4178,0.5000
1.917,-19.4846,1.4167,0.5000
1.927,-19.4712,1.4155,0.5000
1.937,-19.4579,1.4144,0.5000
1.947,-19.4447,1.4133,0.5000
1.957,-19.4315,1.4122,0.5000
1.967,-19.4184,1.4111,0.5000
1.977,-19.4053,1.4100,0.5000
1.987,-19.3922,1.4089,0.5000
1.997,-19.3793,1.4078,0.5000
2.007,-19.3664,1.4068,0.5000
2.017,-19.3535,1.4058,0.5000
2.027,-19.3406,1.4047,0.5000
2.037,-19.3279,1.4037,0.5000
2.047,-19.3153,1.4027,0.5000
2.057,-19.3026,1.4018,0.5000
2.067,-19.2901,1.4008,0.5000
2.077,-19.2775,1.3999,0.5000
2.087,-19.2651,1.3989,0.5000
2.097,-19.2527,1.3980,0.5000
2.107,-19.2403,1.3971,0.5000
2.117,-19.2281,1.3962,0.5000
2.127,-19.2159,1.3953,0.5000
2.137,-19.2037,1.3945,0.5000
2.147,-19.1916,1.3937,0.5000
2.157,-19.1796,1.3928,0.5000
2.167,-19.1676,1.3920,0.5000
2.177,-19.1557,1.3912,0.5000
2.187,-19.1438,1.3905,0.5000
2.197,-19.1320,1.3897,0.5000
2.207,-19.1202,1.3890,0.5000
2.217,-19.1085,1.3882,0.5000
2.227,-19.0969,1.3875,0.5000
2.237,-19.0853,1.3868,0.5000
2.247,-19.0738,1.3862,0.5000
2.257,-19.0624,1.3855,0.5000
2.267,-19.0509,1.3849,0.5000
2.277,-19.0396,1.3842,0.5000
2.287,-19.0283,1.3836,0.5000
2.297,-19.0171,1.3831,0.5000
2.307,-19.0059,1.3825,0.5000
2.317,-18.9948,1.3819,0.5000
2.327,-18.9837,1.3814,0.5000
2.337,-18.9727,1.3809,0.5000
2.347,-18.9618,1.3804,0.5000
2.357,-18.9508,1.3799,0.5000
2.367,-18.9400,1.3795,0.5000
2.377,-18.9292,1.3790,0.5000
2.387,-18.9184,1.3786,0.5000
2.397,-18.9078,1.3782,0.5000
2.407,-18.8971,1.3778,0.5000
2.417,-18.8865,1.3774,0.5000
2.427,-18.8760,1.3771,0.5000
2.437,-18.8655,1.3767,0.5000
2.447,-18.8551,1.3764,0.5000
2.457,-18.8446,1.3761,0.5000
2.467,-18.8343,1.3758,0.5000
2.477,-18.8240,1.3756,0.5000
2.487,-18.8138,1.3753,0.5000
2.497,-18.8036,1.3751,0.5000
2.507,-18.7934,1.3749,0.5000
2.517,-18.7833,1.3747,0.5000
2.527,-18.7732,1.3745,0.5000
2.537,-18.7632,1.3743,0.5000
2.547,-18.7532,1.3742,0.5000
2.557,-18.7433,1.3741,0.5000
2.568,-18.7334,1.3739,0.5000
2.577,-18.7235,1.3739,0.5000
2.587,-18.7137,1.3738,0.5000
2.597,-18.7039,1.3737,0.5000
2.608,-18.6942,1.3737,0.5000
2.617,-18.6843,1.3737,0.5000
2.629,-18.6735,1.3737,0.5000
2.637,-18.6652,1.3737,0.5000
2.647,-18.6556,1.3737,0.5000
2.657,-18.6457,1.3737,0.5000
2.667,-18.6364,1.3738,0.5000
2.677,-18.6271,1.3739,0.5000
2.687,-18.6176,1.3740,0.5000
2.697,-18.6080,1.3741,0.5000
2.707,-18.5988,1.3742,0.5000
2.717,-18.5894,1.3743,0.5000
2.727,-18.5801,1.3745,0.5000
2.737,-18.5708,1.3746,0.5000
2.747,-18.5615,1.3748,0.5000
2.757,-18.5523,1.3750,0.5000
2.767,-18.5431,1.3752,0.5000
2.777,-18.5339,1.3755,0.5000
2.787,-18.5247,1.3757,0.5000
2.797,-18.5156,1.3760,0.5000
2.807,-18.5064,1.3762,0.5000
2.817,-18.4973,1.3765,0.5000
2.827,-18.4882,1.3768,0.5000
2.837,-18.4819,1.3770,0.5000
2.847,-18.4729,1.3774,0.5000
2.857,-18.4639,1.3777,0.5000
2.867,-18.4548,1.3780,0.5000
2.877,-18.4459,1.3784,0.5000
2.887,-18.4369,1.3788,0.5000
2.897,-18.4280,1.3791,0.5000
2.907,-18.4190,1.3795,0.5000
2.917,-18.4101,1.3799,0.5000
2.927,-18.4012,1.3803,0.5000
2.937,-18.3923,1.3808,0.5000
2.947,-18.3834,1.3812,0.5000
2.957,-18.3746,1.3816,0.5000
2.967,-18.3657,1.3820,0.5000
2.977,-18.3569,1.3825,0.5000
2.987,-18.3480,1.3829,0.5000
2.997,-18.3392,1.3834,0.5000
3.007,-18.3304,1.3838,0.5000
3.017,-18.3216,1.3843,0.5000
3.027,-18.3128,1.3847,0.5000
3.037,-18.3041,1.3852,0.5000
3.047,-18.2953,1.3857,0.5000
3.057,-18.2865,1.3861,0.5000
3.067,-18.2778,1.3866,0.5000
3.077,-18.2691,1.3870,0.5000
3.087,-18.2603,1.3875,0.5000
3.097,-18.2516,1.3880,0.5000
3.107,-18.2429,1.3884,0.5000
3.117,-18.2342,1.3889,0.5000
3.127,-18.2255,1.3894,0.5000
3.137,-18.2168,1.3898,0.5000
3.147,-18.2081,1.3903,0.5000
3.157,-18.1994,1.3907,0.5000
3.167,-18.1907,1.3912,0.5000
3.177,-18.1820,1.3916,0.5000
3.187,-18.1733,1.3921,0.5000
3.197,-18.1646,1.3925,0.5000
3.207,-18.1560,1.3929,0.5000
3.217,-18.1473,1.3934,0.5000
3.227,-18.1386,1.3938,0.5000
3.237,-18.1300,1.3942,0.5000
3.247,-18.1213,1.3946,0.5000
3.257,-18.1126,1.3950,0.5000
3.267,-18.1040,1.3954,0.5000
3.277,-18.0953,1.3958,0.5000
3.287,-18.0866,1.3962,0.5000
3.297,-18.0780,1.3966,0.5000
3.307,-18.0693,1.3970,0.5000
3.317,-18.0606,1.3973,0.5000
3.327,-18.0520,1.3977,0.5000
3.337,-18.0433,1.3980,0.5000
3.347,-18.0346,1.3984,0.5000
3.357,-18.0259,1.3987,0.5000
3.367,-18.0173,1.3990,0.5000
3.377,-18.0086,1.3993,0.5000
3.387,-17.9999,1.3997,0.5000
3.397,-17.9912,1.4000,0.5000
3.407,-17.9825,1.4002,0.5000
3.417,-17.9738,1.4005,0.5000
3.427,-17.9651,1.4008,0.5000
3.437,-17.9564,1.4011,0.5000
3.447,-17.9477,1.4013,0.5000
3.457,-17.9390,1.4016,0.5000
3.467,-17.9303,1.4018,0.5000
3.477,-17.9216,1.4020,0.5000
3.487,-17.9128,1.4022,0.5000
3.497,-17.9041,1.4024,0.5000
3.507,-17.8954,1.4026,0.5000
3.517,-17.8866,1.4028,0.5000
3.527,-17.8779,1.4030,0.5000
3.537,-17.8691,1.4032,0.5000
3.547,-17.8603,1.4033,0.5000
3.557,-17.8516,1.4035,0.5000
3.567,-17.8428,1.4036,0.5000
3.577,-17.8340,1.4037,0.5000
3.587,-17.8252,1.4039,0.5000
3.597,-17.8164,1.4040,0.5000
3.607,-17.8076,1.4041,0.5000
3.617,-17.7987,1.4041,0.5000
3.627,-17.7899,1.4042,0.5000
3.637,-17.7811,1.4043,0.5000
3.647,-17.7722,1.4043,0.5000
3.657,-17.7634,1.4044,0.5000
3.667,-17.7545,1.4044,0.5000
3.677,-17.7456,1.4045,0.5000
3.687,-17.7367,1.4045,0.5000
3.697,-17.7278,1.4045,0.5000
3.707,-17.7189,1.4045,0.5000
