t,x,y,z
0.019,-27.1685,1.5000,0.5000
0.029,-27.1544,1.5000,0.5000
0.039,-27.1403,1.5000,0.5000
0.049,-27.1262,1.5000,0.5000
0.059,-27.1121,1.5000,0.5000
0.069,-27.0980,1.5000,0.5000
0.079,-27.0839,1.5000,0.5000
0.089,-27.0698,1.5000,0.5000
0.099,-27.0557,1.5000,0.5000
0.109,-27.0416,1.5000,0.5000
0.119,-27.0276,1.5000,0.5000
0.129,-27.0134,1.5000,0.5000
0.139,-26.9994,1.5000,0.5000
0.149,-26.9854,1.5000,0.5000
0.159,-26.9714,1.5000,0.5000
0.169,-26.9573,1.5000,0.5000
0.179,-26.9433,1.5000,0.5000
0.189,-26.9293,1.5000,0.5000
0.199,-26.9153,1.5000,0.5000
0.209,-26.9013,1.5000,0.5000
0.219,-26.8874,1.5000,0.5000
0.229,-26.8734,1.5000,0.5000
0.239,-26.8594,1.5000,0.5000
0.249,-26.8455,1.5000,0.5000
0.259,-26.8316,1.5000,0.5000
0.269,-26.8177,1.5000,0.5000
0.279,-26.8038,1.5000,0.5000
0.289,-26.7899,1.5000,0.5000
0.299,-26.7760,1.5000,0.5000
0.309,-26.7621,1.5000,0.5000
0.319,-26.7483,1.5000,0.5000
0.329,-26.7344,1.5000,0.5000
0.339,-26.7206,1.5000,0.5000
0.349,-26.7068,1.5000,0.5000
0.359,-26.6930,1.5000,0.5000
0.369,-26.6792,1.5000,0.5000
0.379,-26.6655,1.5000,0.5000
0.389,-26.6516,1.5000,0.5000
0.399,-26.6380,1.5000,0.5000
0.410,-26.6243,1.5000,0.5000
0.419,-26.6105,1.5000,0.5000
0.429,-26.5968,1.5000,0.5000
0.439,-26.5832,1.5000,0.5000
0.449,-26.5695,1.5000,0.5000
0.459,-26.5559,1.5000,0.5000
0.469,-26.5422,1.5000,0.5000
0.479,-26.5286,1.5000,0.5000
0.489,-26.5150,1.5000,0.5000
0.499,-26.5013,1.5000,0.5000
0.509,-26.4878,1.5000,0.5000
0.519,-26.4742,1.5000,0.5000
0.529,-26.4605,1.5000,0.5000
0.539,-26.4470,1.5000,0.5000
0.549,-26.4335,1.5000,0.5000
0.559,-26.4199,1.5000,0.5000
0.569,-26.4063,1.4999,0.5000
0.579,-26.3927,1.4999,0.5000
0.589,-26.3791,1.4999,0.5000
0.599,-26.3655,1.4999,0.5000
0.609,-26.3519,1.4998,0.5000
0.619,-26.3383,1.4998,0.5000
0.629,-26.3247,1.4997,0.5000
0.639,-26.3111,1.4997,0.5000
0.649,-26.2975,1.4996,0.5000
0.659,-26.2839,1.4995,0.5000
0.669,-26.2702,1.4995,0.5000
0.679,-26.2566,1.4994,0.5000
0.689,-26.2429,1.4993,0.5000
0.699,-26.2292,1.4992,0.5000
0.709,-26.2155,1.4991,0.5000
0.719,-26.2018,1.4990,0.5000
0.729,-26.1881,1.4989,0.5000
0.739,-26.1743,1.4987,0.5000
0.749,-26.1606,1.4986,0.5000
0.759,-26.1468,1.4984,0.5000
0.769,-26.1330,1.4983,0.5000
0.779,-26.1192,1.4981,0.5000
0.789,-26.1053,1.4980,0.5000
0.799,-26.0914,1.4978,0.5000
0.809,-26.0775,1.4976,0.5000
0.819,-26.0636,1.4974,0.5000
