t,x,y,z
0.003,-24.4458,-0.0153,0.5000
0.013,-24.4341,-0.0157,0.5000
0.023,-24.4224,-0.0162,0.5000
0.033,-24.4108,-0.0166,0.5000
0.043,-24.3992,-0.0171,0.5000
0.053,-24.3876,-0.0176,0.5000
0.063,-24.3761,-0.0181,0.5000
0.073,-24.3646,-0.0185,0.5000
0.083,-24.3531,-0.0190,0.5000
0.093,-24.3417,-0.0195,0.5000
0.103,-24.3303,-0.0200,0.5000
0.113,-24.3189,-0.0205,0.5000
0.123,-24.3075,-0.0210,0.5000
0.133,-24.2962,-0.0215,0.5000
0.143,-24.2849,-0.0220,0.5000
0.153,-24.2737,-0.0226,0.5000
0.163,-24.2624,-0.0231,0.5000
0.173,-24.2512,-0.0236,0.5000
0.183,-24.2400,-0.0241,0.5000
0.193,-24.2289,-0.0247,0.5000
0.203,-24.2177,-0.0252,0.5000
0.213,-24.2066,-0.0257,0.5000
0.223,-24.1955,-0.0263,0.5000
0.233,-24.1844,-0.0268,0.5000
0.243,-24.1733,-0.0274,0.5000
0.253,-24.1623,-0.0279,0.5000
0.263,-24.1512,-0.0285,0.5000
0.273,-24.1402,-0.0290,0.5000
0.283,-24.1292,-0.0296,0.5000
0.293,-24.1182,-0.0301,0.5000
0.303,-24.1072,-0.0307,0.5000
0.313,-24.0963,-0.0312,0.5000
0.323,-24.0853,-0.0318,0.5000
0.333,-24.0744,-0.0324,0.5000
0.343,-24.0635,-0.0329,0.5000
0.353,-24.0525,-0.0335,0.5000
0.363,-24.0416,-0.0341,0.5000
0.373,-24.0307,-0.0346,0.5000
0.383,-24.0198,-0.0352,0.5000
0.393,-24.0087,-0.0358,0.5000
0.403,-23.9979,-0.0363,0.5000
0.414,-23.9871,-0.0369,0.5000
0.423,-23.9761,-0.0374,0.5000
0.433,-23.9654,-0.0380,0.5000
0.443,-23.9545,-0.0386,0.5000
0.453,-23.9436,-0.0391,0.5000
0.463,-23.9327,-0.0397,0.5000
0.473,-23.9218,-0.0402,0.5000
0.483,-23.9110,-0.0408,0.5000
0.493,-23.9001,-0.0413,0.5000
0.503,-23.8892,-0.0418,0.5000
0.513,-23.8783,-0.0424,0.5000
0.523,-23.8674,-0.0429,0.5000
0.533,-23.8565,-0.0434,0.5000
