x,y,z
8.0100,-6.8900,-0.9400
8.0100,-6.8900,-0.8400
8.0100,-6.8900,-0.7400
8.0100,-6.8900,-0.6400
8.0100,-6.8900,-0.5400
8.0100,-6.8900,-0.4400
8.0100,-6.8900,-0.3400
8.0100,-6.8900,-0.2400
8.0100,-6.8900,-0.1400
8.0100,-6.8900,-0.0400
8.0100,-6.8900,0.0600
8.0100,-6.8900,0.1600
8.0100,-6.8900,0.2600
8.0100,-6.8900,0.3600
8.0100,-6.8900,0.4600
8.0100,-6.8900,0.5600
8.0100,-6.8900,0.6600
8.0100,-6.8900,0.7600
8.0100,-6.8900,0.8600
8.0100,-6.8900,0.9600
8.0100,-6.8900,1.0600
8.0100,-6.8900,1.1600
8.0100,-6.8900,1.2600
8.0100,-6.8900,1.3600
8.0100,-6.8900,1.4600
8.0100,-6.8900,1.5600
8.0100,-6.8900,1.6600
8.0100,-6.8900,1.7600
8.0100,-6.8900,1.8600
8.0100,-6.8900,1.9600
8.0100,-6.8900,2.0600
8.0100,-6.8900,2.1600
8.0100,-6.8900,2.2600
8.0100,-6.8900,2.3600
8.0100,-6.8900,2.4600
8.0100,-6.8900,2.5600
8.0100,-6.8900,2.6600
8.0100,-6.8900,2.7600
8.0100,-6.8900,2.8600
8.0100,-6.8900,2.9600
8.1100,-7.0900,-0.9400
8.1100,-7.0900,-0.8400
8.1100,-7.0900,-0.7400
8.1100,-7.0900,-0.6400
8.1100,-7.0900,-0.5400
8.1100,-7.0900,-0.4400
8.1100,-7.0900,-0.3400
8.1100,-7.0900,-0.2400
8.1100,-7.0900,-0.1400
8.1100,-7.0900,-0.0400
8.1100,-7.0900,0.0600
8.1100,-7.0900,0.1600
8.1100,-7.0900,0.2600
8.1100,-7.0900,0.3600
8.1100,-7.0900,0.4600
8.1100,-7.0900,0.5600
8.1100,-7.0900,0.6600
8.1100,-7.0900,0.7600
8.1100,-7.0900,0.8600
8.1100,-7.0900,0.9600
8.1100,-7.0900,1.0600
8.1100,-7.0900,1.1600
8.1100,-7.0900,1.2600
8.1100,-7.0900,1.3600
8.1100,-7.0900,1.4600
8.1100,-7.0900,1.5600
8.1100,-7.0900,1.6600
8.1100,-7.0900,1.7600
8.1100,-7.0900,1.8600
8.1100,-7.0900,1.9600
8.1100,-7.0900,2.0600
8.1100,-6.9900,-0.9400
8.1100,-6.9900,-0.8400
8.1100,-6.9900,-0.7400
8.1100,-6.9900,-0.6400
8.1100,-6.9900,-0.5400
8.1100,-6.9900,-0.4400
8.1100,-6.9900,-0.3400
8.1100,-6.9900,-0.2400
8.1100,-6.9900,-0.1400
8.1100,-6.9900,-0.0400
8.1100,-6.9900,0.0600
8.1100,-6.9900,0.1600
8.1100,-6.9900,0.2600
8.1100,-6.9900,0.3600
8.1100,-6.9900,0.4600
8.1100,-6.9900,0.5600
8.1100,-6.9900,0.6600
8.1100,-6.9900,0.7600
8.1100,-6.9900,0.8600
8.1100,-6.9900,0.9600
8.1100,-6.9900,1.0600
8.1100,-6.9900,1.1600
8.1100,-6.9900,1.2600
8.1100,-6.9900,1.3600
8.1100,-6.9900,1.4600
8.1100,-6.9900,1.5600
8.1100,-6.9900,1.6600
8.1100,-6.9900,1.7600
8.1100,-6.9900,1.8600
8.1100,-6.9900,1.9600
8.1100,-6.9900,2.0600
8.1100,-6.9900,2.1600
8.1100,-6.9900,2.2600
8.1100,-6.9900,2.3600
8.1100,-6.9900,2.4600
8.1100,-6.9900,2.5600
8.1100,-6.9900,2.6600
8.1100,-6.9900,2.7600
8.1100,-6.9900,2.8600
11.1100,5.0100,-0.9400
11.1100,5.0100,-0.8400
11.1100,5.0100,-0.7400
11.1100,5.0100,-0.6400
11.1100,5.0100,-0.5400
11.1100,5.0100,-0.4400
11.1100,5.0100,-0.3400
11.1100,5.0100,-0.2400
11.1100,5.0100,-0.1400
11.1100,5.0100,-0.0400
11.1100,5.0100,0.0600
11.1100,5.0100,0.1600
11.1100,5.0100,0.2600
11.1100,5.0100,0.3600
11.1100,5.0100,0.4600
11.1100,5.0100,0.5600
11.1100,5.0100,0.6600
11.1100,5.0100,0.7600
11.1100,5.0100,0.8600
11.1100,5.0100,0.9600
11.1100,5.0100,1.0600
11.1100,5.0100,1.1600
11.1100,5.0100,1.2600
11.1100,5.0100,1.3600
11.1100,5.0100,1.4600
11.1100,5.0100,1.5600
11.1100,5.0100,1.6600
11.1100,5.0100,1.7600
11.1100,5.0100,1.8600
11.1100,5.0100,1.9600
11.1100,5.0100,2.0600
11.1100,5.0100,2.1600
11.1100,5.0100,2.2600
11.1100,5.0100,2.3600
11.1100,5.1100,-0.9400
11.1100,5.1100,-0.8400
11.1100,5.1100,-0.7400
11.1100,5.1100,-0.6400
11.1100,5.1100,-0.5400
11.1100,5.1100,-0.4400
11.1100,5.1100,-0.3400
11.1100,5.1100,-0.2400
11.1100,5.1100,-0.1400
11.1100,5.1100,-0.0400
11.1100,5.1100,0.0600
11.1100,5.1100,0.1600
11.1100,5.1100,0.2600
11.1100,5.1100,0.3600
11.1100,5.1100,0.4600
11.1100,5.1100,0.5600
11.1100,5.1100,0.6600
11.1100,5.1100,0.7600
11.1100,5.1100,0.8600
11.1100,5.1100,0.9600
11.1100,5.1100,1.0600
11.1100,5.1100,1.1600
11.1100,5.1100,1.2600
11.1100,5.1100,1.3600
11.1100,5.1100,1.4600
11.1100,5.1100,1.5600
11.1100,5.1100,1.6600
11.1100,5.1100,1.7600
11.1100,5.1100,1.8600
11.1100,5.1100,1.9600
11.1100,5.1100,2.0600
11.1100,5.1100,2.1600
11.1100,5.1100,2.2600
11.1100,5.1100,2.3600
11.1100,5.1100,2.4600
11.1100,5.1100,2.5600
11.1100,5.1100,2.6600
11.1100,5.2100,-0.9400
11.1100,5.2100,-0.8400
11.1100,5.2100,-0.7400
11.1100,5.2100,-0.6400
11.1100,5.2100,-0.5400
11.1100,5.2100,-0.4400
11.1100,5.2100,-0.3400
11.1100,5.2100,-0.2400
11.1100,5.2100,-0.1400
11.1100,5.2100,-0.0400
11.1100,5.2100,0.0600
11.1100,5.2100,0.1600
11.1100,5.2100,0.2600
11.1100,5.2100,0.3600
11.1100,5.2100,0.4600
11.1100,5.2100,0.5600
11.1100,5.2100,0.6600
11.1100,5.2100,0.7600
11.1100,5.2100,0.8600
11.1100,5.2100,0.9600
11.1100,5.2100,1.0600
11.1100,5.2100,1.1600
11.1100,5.2100,1.2600
11.1100,5.2100,1.3600
11.1100,5.2100,1.4600
11.1100,5.2100,1.5600
11.1100,5.2100,1.6600
11.1100,5.2100,1.7600
11.1100,5.2100,1.8600
11.1100,5.2100,1.9600
11.1100,5.2100,2.0600
11.1100,5.2100,2.1600
11.1100,5.3100,-0.9400
11.1100,5.3100,-0.8400
11.1100,5.3100,-0.7400
11.1100,5.3100,-0.6400
11.1100,5.3100,-0.5400
11.1100,5.3100,-0.4400
11.1100,5.3100,-0.3400
11.1100,5.3100,-0.2400
11.1100,5.3100,-0.1400
11.1100,5.3100,-0.0400
11.1100,5.3100,0.0600
11.1100,5.3100,0.1600
11.1100,5.3100,0.2600
11.1100,5.3100,0.3600
11.1100,5.3100,0.4600
11.1100,5.3100,0.5600
11.1100,5.3100,0.6600
11.1100,5.3100,0.7600
11.1100,5.3100,0.8600
11.1100,5.3100,0.9600
11.1100,5.3100,1.0600
11.1100,5.3100,1.1600
11.1100,5.3100,1.2600
11.1100,5.3100,1.3600
11.1100,5.3100,1.4600
11.1100,5.3100,1.5600
11.1100,5.3100,1.6600
11.1100,5.3100,1.7600
11.1100,5.3100,1.8600
11.1100,5.3100,1.9600
11.1100,5.3100,2.0600
11.1100,5.3100,2.1600
11.1100,5.3100,2.2600
11.1100,5.3100,2.3600
11.1100,5.3100,2.4600
11.1100,5.3100,2.5600
11.1100,5.3100,2.6600
11.1100,5.3100,2.7600
11.1100,5.3100,2.8600
11.1100,5.3100,2.9600
11.2100,5.0100,-0.9400
11.2100,5.0100,-0.8400
11.2100,5.0100,-0.7400
11.2100,5.0100,-0.6400
11.2100,5.0100,-0.5400
11.2100,5.0100,-0.4400
11.2100,5.0100,-0.3400
11.2100,5.0100,-0.2400
11.2100,5.0100,-0.1400
11.2100,5.0100,-0.0400
11.2100,5.0100,0.0600
11.2100,5.0100,0.1600
11.2100,5.0100,0.2600
11.2100,5.0100,0.3600
11.2100,5.0100,0.4600
11.2100,5.0100,0.5600
11.2100,5.0100,0.6600
11.2100,5.0100,0.7600
11.2100,5.0100,0.8600
11.2100,5.0100,0.9600
11.2100,5.0100,1.0600
11.2100,5.0100,1.1600
11.2100,5.0100,1.2600
11.2100,5.0100,1.3600
11.2100,5.0100,1.4600
11.2100,5.0100,1.5600
11.2100,5.0100,1.6600
11.2100,5.0100,1.7600
11.2100,5.0100,1.8600
11.2100,5.0100,1.9600
11.2100,5.0100,2.0600
11.2100,5.0100,2.1600
11.2100,5.0100,2.2600
11.2100,5.1100,-0.9400
11.2100,5.1100,-0.8400
11.2100,5.1100,-0.7400
11.2100,5.1100,-0.6400
11.2100,5.1100,-0.5400
11.2100,5.1100,-0.4400
11.2100,5.1100,-0.3400
11.2100,5.1100,-0.2400
11.2100,5.1100,-0.1400
11.2100,5.1100,-0.0400
11.2100,5.1100,0.0600
11.2100,5.1100,0.1600
11.2100,5.1100,0.2600
11.2100,5.1100,0.3600
11.2100,5.1100,0.4600
11.2100,5.1100,0.5600
11.2100,5.1100,0.6600
11.2100,5.1100,0.7600
11.2100,5.1100,0.8600
11.2100,5.1100,0.9600
11.2100,5.1100,1.0600
11.2100,5.1100,1.1600
11.2100,5.1100,1.2600
11.2100,5.1100,1.3600
11.2100,5.1100,1.4600
11.2100,5.1100,1.5600
11.2100,5.1100,1.6600
11.2100,5.1100,1.7600
11.2100,5.1100,1.8600
11.2100,5.1100,1.9600
11.2100,5.1100,2.0600
11.2100,5.1100,2.1600
11.2100,5.1100,2.2600
11.2100,5.1100,2.3600
11.2100,5.1100,2.4600
11.2100,5.1100,2.5600
11.2100,5.2100,-0.9400
11.2100,5.2100,-0.8400
11.2100,5.2100,-0.7400
11.2100,5.2100,-0.6400
11.2100,5.2100,-0.5400
11.2100,5.2100,-0.4400
11.2100,5.2100,-0.3400
11.2100,5.2100,-0.2400
11.2100,5.2100,-0.1400
11.2100,5.2100,-0.0400
11.2100,5.2100,0.0600
11.2100,5.2100,0.1600
11.2100,5.2100,0.2600
11.2100,5.2100,0.3600
11.2100,5.2100,0.4600
11.2100,5.2100,0.5600
11.2100,5.2100,0.6600
11.2100,5.2100,0.7600
11.2100,5.2100,0.8600
11.2100,5.2100,0.9600
11.2100,5.2100,1.0600
11.2100,5.2100,1.1600
11.2100,5.2100,1.2600
11.2100,5.2100,1.3600
11.2100,5.2100,1.4600
11.2100,5.2100,1.5600
11.2100,5.2100,1.6600
11.2100,5.2100,1.7600
11.2100,5.2100,1.8600
11.2100,5.2100,1.9600
11.2100,5.2100,2.0600
11.2100,5.2100,2.1600
11.2100,5.2100,2.2600
11.2100,5.2100,2.3600
11.2100,5.2100,2.4600
11.2100,5.2100,2.5600
11.2100,5.2100,2.6600
11.2100,5.2100,2.7600
11.2100,5.2100,2.8600
11.2100,5.3100,-0.9400
11.2100,5.3100,-0.8400
11.2100,5.3100,-0.7400
11.2100,5.3100,-0.6400
11.2100,5.3100,-0.5400
11.2100,5.3100,-0.4400
11.2100,5.3100,-0.3400
11.2100,5.3100,-0.2400
11.2100,5.3100,-0.1400
11.2100,5.3100,-0.0400
11.2100,5.3100,0.0600
11.2100,5.3100,0.1600
11.2100,5.3100,0.2600
11.2100,5.3100,0.3600
11.2100,5.3100,0.4600
11.2100,5.3100,0.5600
11.2100,5.3100,0.6600
11.2100,5.3100,0.7600
11.2100,5.3100,0.8600
11.2100,5.3100,0.9600
11.2100,5.3100,1.0600
11.2100,5.3100,1.1600
11.2100,5.3100,1.2600
11.2100,5.3100,1.3600
11.2100,5.3100,1.4600
11.2100,5.3100,1.5600
11.2100,5.3100,1.6600
11.2100,5.3100,1.7600
11.2100,5.3100,1.8600
11.2100,5.3100,1.9600
11.2100,5.3100,2.0600
11.2100,5.3100,2.1600
11.2100,5.3100,2.2600
11.2100,5.3100,2.3600
11.2100,5.3100,2.4600
11.2100,5.3100,2.5600
11.2100,5.3100,2.6600
11.2100,5.3100,2.7600
11.2100,5.3100,2.8600
11.3100,5.0100,-0.9400
11.3100,5.0100,-0.8400
11.3100,5.0100,-0.7400
11.3100,5.0100,-0.6400
11.3100,5.0100,-0.5400
11.3100,5.0100,-0.4400
11.3100,5.0100,-0.3400
11.3100,5.0100,-0.2400
11.3100,5.0100,-0.1400
11.3100,5.0100,-0.0400
11.3100,5.0100,0.0600
11.3100,5.0100,0.1600
11.3100,5.0100,0.2600
11.3100,5.0100,0.3600
11.3100,5.0100,0.4600
11.3100,5.0100,0.5600
11.3100,5.0100,0.6600
11.3100,5.0100,0.7600
11.3100,5.0100,0.8600
11.3100,5.0100,0.9600
11.3100,5.0100,1.0600
11.3100,5.0100,1.1600
11.3100,5.0100,1.2600
11.3100,5.0100,1.3600
11.3100,5.0100,1.4600
11.3100,5.0100,1.5600
11.3100,5.0100,1.6600
11.3100,5.0100,1.7600
11.3100,5.0100,1.8600
11.3100,5.0100,1.9600
11.3100,5.0100,2.0600
11.3100,5.0100,2.1600
11.3100,5.0100,2.2600
11.3100,5.0100,2.3600
11.3100,5.0100,2.4600
11.3100,5.0100,2.5600
11.3100,5.0100,2.6600
11.3100,5.0100,2.7600
11.3100,5.0100,2.8600
11.3100,5.1100,-0.9400
11.3100,5.1100,-0.8400
11.3100,5.1100,-0.7400
11.3100,5.1100,-0.6400
11.3100,5.1100,-0.5400
11.3100,5.1100,-0.4400
11.3100,5.1100,-0.3400
11.3100,5.1100,-0.2400
11.3100,5.1100,-0.1400
11.3100,5.1100,-0.0400
11.3100,5.1100,0.0600
11.3100,5.1100,0.1600
11.3100,5.1100,0.2600
11.3100,5.1100,0.3600
11.3100,5.1100,0.4600
11.3100,5.1100,0.5600
11.3100,5.1100,0.6600
11.3100,5.1100,0.7600
11.3100,5.1100,0.8600
11.3100,5.1100,0.9600
11.3100,5.1100,1.0600
11.3100,5.1100,1.1600
11.3100,5.1100,1.2600
11.3100,5.1100,1.3600
11.3100,5.1100,1.4600
11.3100,5.1100,1.5600
11.3100,5.1100,1.6600
11.3100,5.1100,1.7600
11.3100,5.1100,1.8600
11.3100,5.1100,1.9600
11.3100,5.1100,2.0600
11.3100,5.1100,2.1600
11.3100,5.2100,-0.9400
11.3100,5.2100,-0.8400
11.3100,5.2100,-0.7400
11.3100,5.2100,-0.6400
11.3100,5.2100,-0.5400
11.3100,5.2100,-0.4400
11.3100,5.2100,-0.3400
11.3100,5.2100,-0.2400
11.3100,5.2100,-0.1400
11.3100,5.2100,-0.0400
11.3100,5.2100,0.0600
11.3100,5.2100,0.1600
11.3100,5.2100,0.2600
11.3100,5.2100,0.3600
11.3100,5.2100,0.4600
11.3100,5.2100,0.5600
11.3100,5.2100,0.6600
11.3100,5.2100,0.7600
11.3100,5.2100,0.8600
11.3100,5.2100,0.9600
11.3100,5.2100,1.0600
11.3100,5.2100,1.1600
11.3100,5.2100,1.2600
11.3100,5.2100,1.3600
11.3100,5.2100,1.4600
11.3100,5.2100,1.5600
11.3100,5.2100,1.6600
11.3100,5.2100,1.7600
11.3100,5.2100,1.8600
11.3100,5.2100,1.9600
11.3100,5.2100,2.0600
11.3100,5.2100,2.1600
11.3100,5.2100,2.2600
11.3100,5.2100,2.3600
11.3100,5.2100,2.4600
11.3100,5.2100,2.5600
11.3100,5.3100,-0.9400
11.3100,5.3100,-0.8400
11.3100,5.3100,-0.7400
11.3100,5.3100,-0.6400
11.3100,5.3100,-0.5400
11.3100,5.3100,-0.4400
11.3100,5.3100,-0.3400
11.3100,5.3100,-0.2400
11.3100,5.3100,-0.1400
11.3100,5.3100,-0.0400
11.3100,5.3100,0.0600
11.3100,5.3100,0.1600
11.3100,5.3100,0.2600
11.3100,5.3100,0.3600
11.3100,5.3100,0.4600
11.3100,5.3100,0.5600
11.3100,5.3100,0.6600
11.3100,5.3100,0.7600
11.3100,5.3100,0.8600
11.3100,5.3100,0.9600
11.3100,5.3100,1.0600
11.3100,5.3100,1.1600
11.3100,5.3100,1.2600
11.3100,5.3100,1.3600
11.3100,5.3100,1.4600
11.3100,5.3100,1.5600
11.3100,5.3100,1.6600
11.3100,5.3100,1.7600
11.3100,5.3100,1.8600
11.3100,5.3100,1.9600
11.3100,5.3100,2.0600
11.3100,5.3100,2.1600
11.3100,5.3100,2.2600
11.3100,5.3100,2.3600
11.4100,5.0100,-0.9400
11.4100,5.0100,-0.8400
11.4100,5.0100,-0.7400
11.4100,5.0100,-0.6400
11.4100,5.0100,-0.5400
11.4100,5.0100,-0.4400
11.4100,5.0100,-0.3400
11.4100,5.0100,-0.2400
11.4100,5.0100,-0.1400
11.4100,5.0100,-0.0400
11.4100,5.0100,0.0600
11.4100,5.0100,0.1600
11.4100,5.0100,0.2600
11.4100,5.0100,0.3600
11.4100,5.0100,0.4600
11.4100,5.0100,0.5600
11.4100,5.0100,0.6600
11.4100,5.0100,0.7600
11.4100,5.0100,0.8600
11.4100,5.0100,0.9600
11.4100,5.0100,1.0600
11.4100,5.0100,1.1600
11.4100,5.0100,1.2600
11.4100,5.0100,1.3600
11.4100,5.0100,1.4600
11.4100,5.0100,1.5600
11.4100,5.0100,1.6600
11.4100,5.0100,1.7600
11.4100,5.0100,1.8600
11.4100,5.0100,1.9600
11.4100,5.0100,2.0600
11.4100,5.0100,2.1600
11.4100,5.0100,2.2600
11.4100,5.0100,2.3600
11.4100,5.0100,2.4600
11.4100,5.0100,2.5600
11.4100,5.0100,2.6600
11.4100,5.0100,2.7600
11.4100,5.0100,2.8600
11.4100,5.0100,2.9600
11.4100,5.1100,-0.9400
11.4100,5.1100,-0.8400
11.4100,5.1100,-0.7400
11.4100,5.1100,-0.6400
11.4100,5.1100,-0.5400
11.4100,5.1100,-0.4400
11.4100,5.1100,-0.3400
11.4100,5.1100,-0.2400
11.4100,5.1100,-0.1400
11.4100,5.1100,-0.0400
11.4100,5.1100,0.0600
11.4100,5.1100,0.1600
11.4100,5.1100,0.2600
11.4100,5.1100,0.3600
11.4100,5.1100,0.4600
11.4100,5.1100,0.5600
11.4100,5.1100,0.6600
11.4100,5.1100,0.7600
11.4100,5.1100,0.8600
11.4100,5.1100,0.9600
11.4100,5.1100,1.0600
11.4100,5.1100,1.1600
11.4100,5.1100,1.2600
11.4100,5.1100,1.3600
11.4100,5.1100,1.4600
11.4100,5.1100,1.5600
11.4100,5.1100,1.6600
11.4100,5.1100,1.7600
11.4100,5.1100,1.8600
11.4100,5.1100,1.9600
11.4100,5.1100,2.0600
11.4100,5.1100,2.1600
11.4100,5.1100,2.2600
11.4100,5.2100,-0.9400
11.4100,5.2100,-0.8400
11.4100,5.2100,-0.7400
11.4100,5.2100,-0.6400
11.4100,5.2100,-0.5400
11.4100,5.2100,-0.4400
11.4100,5.2100,-0.3400
11.4100,5.2100,-0.2400
11.4100,5.2100,-0.1400
11.4100,5.2100,-0.0400
11.4100,5.2100,0.0600
11.4100,5.2100,0.1600
11.4100,5.2100,0.2600
11.4100,5.2100,0.3600
11.4100,5.2100,0.4600
11.4100,5.2100,0.5600
11.4100,5.2100,0.6600
11.4100,5.2100,0.7600
11.4100,5.2100,0.8600
11.4100,5.2100,0.9600
11.4100,5.2100,1.0600
11.4100,5.2100,1.1600
11.4100,5.2100,1.2600
11.4100,5.2100,1.3600
11.4100,5.2100,1.4600
11.4100,5.2100,1.5600
11.4100,5.2100,1.6600
11.4100,5.2100,1.7600
11.4100,5.2100,1.8600
11.4100,5.2100,1.9600
11.4100,5.2100,2.0600
11.4100,5.2100,2.1600
11.4100,5.2100,2.2600
11.4100,5.2100,2.3600
11.4100,5.2100,2.4600
11.4100,5.2100,2.5600
11.4100,5.3100,-0.9400
11.4100,5.3100,-0.8400
11.4100,5.3100,-0.7400
11.4100,5.3100,-0.6400
11.4100,5.3100,-0.5400
11.4100,5.3100,-0.4400
11.4100,5.3100,-0.3400
11.4100,5.3100,-0.2400
11.4100,5.3100,-0.1400
11.4100,5.3100,-0.0400
11.4100,5.3100,0.0600
11.4100,5.3100,0.1600
11.4100,5.3100,0.2600
11.4100,5.3100,0.3600
11.4100,5.3100,0.4600
11.4100,5.3100,0.5600
11.4100,5.3100,0.6600
11.4100,5.3100,0.7600
11.4100,5.3100,0.8600
11.4100,5.3100,0.9600
11.4100,5.3100,1.0600
11.4100,5.3100,1.1600
11.4100,5.3100,1.2600
11.4100,5.3100,1.3600
11.4100,5.3100,1.4600
11.4100,5.3100,1.5600
11.4100,5.3100,1.6600
11.4100,5.3100,1.7600
11.4100,5.3100,1.8600
11.4100,5.3100,1.9600
11.4100,5.3100,2.0600
11.4100,5.3100,2.1600
11.4100,5.3100,2.2600
11.4100,5.3100,2.3600
11.4100,5.3100,2.4600
11.4100,5.3100,2.5600
11.4100,5.3100,2.6600
11.4100,5.3100,2.7600
11.4100,5.3100,2.8600
11.4100,5.3100,2.9600
7.0100,-6.8900,-0.9400
7.0100,-6.8900,-0.8400
7.0100,-6.8900,-0.7400
7.0100,-6.8900,-0.6400
7.0100,-6.8900,-0.5400
7.0100,-6.8900,-0.4400
7.0100,-6.8900,-0.3400
7.0100,-6.8900,-0.2400
7.0100,-6.8900,-0.1400
7.0100,-6.8900,-0.0400
7.0100,-6.8900,0.0600
7.0100,-6.8900,0.1600
7.0100,-6.8900,0.2600
7.0100,-6.8900,0.3600
7.0100,-6.8900,0.4600
7.0100,-6.8900,0.5600
7.0100,-6.8900,0.6600
7.0100,-6.8900,0.7600
7.0100,-6.8900,0.8600
7.0100,-6.8900,0.9600
7.0100,-6.8900,1.0600
7.0100,-6.8900,1.1600
7.0100,-6.8900,1.2600
7.0100,-6.8900,1.3600
7.0100,-6.8900,1.4600
7.0100,-6.8900,1.5600
7.0100,-6.8900,1.6600
7.0100,-6.8900,1.7600
7.0100,-6.8900,1.8600
7.0100,-6.8900,1.9600
7.0100,-6.8900,2.0600
7.0100,-6.8900,2.1600
7.0100,-6.8900,2.2600
7.0100,-6.8900,2.3600
7.0100,-6.8900,2.4600
7.0100,-6.7900,-0.9400
7.0100,-6.7900,-0.8400
7.0100,-6.7900,-0.7400
7.0100,-6.7900,-0.6400
7.0100,-6.7900,-0.5400
7.0100,-6.7900,-0.4400
7.0100,-6.7900,-0.3400
7.0100,-6.7900,-0.2400
7.0100,-6.7900,-0.1400
7.0100,-6.7900,-0.0400
7.0100,-6.7900,0.0600
7.0100,-6.7900,0.1600
7.0100,-6.7900,0.2600
7.0100,-6.7900,0.3600
7.0100,-6.7900,0.4600
7.0100,-6.7900,0.5600
7.0100,-6.7900,0.6600
7.0100,-6.7900,0.7600
7.0100,-6.7900,0.8600
7.0100,-6.7900,0.9600
7.0100,-6.7900,1.0600
7.0100,-6.7900,1.1600
7.0100,-6.7900,1.2600
7.0100,-6.7900,1.3600
7.0100,-6.7900,1.4600
7.0100,-6.7900,1.5600
7.0100,-6.7900,1.6600
7.0100,-6.7900,1.7600
7.0100,-6.7900,1.8600
7.0100,-6.7900,1.9600
7.0100,-6.7900,2.0600
7.0100,-6.7900,2.1600
7.0100,-6.7900,2.2600
7.0100,-6.7900,2.3600
7.0100,-6.6900,-0.9400
7.0100,-6.6900,-0.8400
7.0100,-6.6900,-0.7400
7.0100,-6.6900,-0.6400
7.0100,-6.6900,-0.5400
7.0100,-6.6900,-0.4400
7.0100,-6.6900,-0.3400
7.0100,-6.6900,-0.2400
7.0100,-6.6900,-0.1400
7.0100,-6.6900,-0.0400
7.0100,-6.6900,0.0600
7.0100,-6.6900,0.1600
7.0100,-6.6900,0.2600
7.0100,-6.6900,0.3600
7.0100,-6.6900,0.4600
7.0100,-6.6900,0.5600
7.0100,-6.6900,0.6600
7.0100,-6.6900,0.7600
7.0100,-6.6900,0.8600
7.0100,-6.6900,0.9600
7.0100,-6.6900,1.0600
7.0100,-6.6900,1.1600
7.0100,-6.6900,1.2600
7.0100,-6.6900,1.3600
7.0100,-6.6900,1.4600
7.0100,-6.6900,1.5600
7.0100,-6.6900,1.6600
7.0100,-6.6900,1.7600
7.0100,-6.6900,1.8600
7.0100,-6.6900,1.9600
7.0100,-6.6900,2.0600
7.0100,-6.6900,2.1600
7.0100,-6.6900,2.2600
7.0100,-6.6900,2.3600
7.0100,-6.6900,2.4600
7.0100,-6.5900,-0.9400
7.0100,-6.5900,-0.8400
7.0100,-6.5900,-0.7400
7.0100,-6.5900,-0.6400
7.0100,-6.5900,-0.5400
7.0100,-6.5900,-0.4400
7.0100,-6.5900,-0.3400
7.0100,-6.5900,-0.2400
7.0100,-6.5900,-0.1400
7.0100,-6.5900,-0.0400
7.0100,-6.5900,0.0600
7.0100,-6.5900,0.1600
7.0100,-6.5900,0.2600
7.0100,-6.5900,0.3600
7.0100,-6.5900,0.4600
7.0100,-6.5900,0.5600
7.0100,-6.5900,0.6600
7.0100,-6.5900,0.7600
7.0100,-6.5900,0.8600
7.0100,-6.5900,0.9600
7.0100,-6.5900,1.0600
7.0100,-6.5900,1.1600
7.0100,-6.5900,1.2600
7.0100,-6.5900,1.3600
7.0100,-6.5900,1.4600
7.0100,-6.5900,1.5600
7.0100,-6.5900,1.6600
7.0100,-6.5900,1.7600
7.0100,-6.5900,1.8600
7.0100,-6.5900,1.9600
7.0100,-6.5900,2.0600
7.0100,-6.5900,2.1600
7.0100,-6.5900,2.2600
7.0100,-6.5900,2.3600
7.0100,-6.5900,2.4600
7.0100,-6.5900,2.5600
7.0100,-6.5900,2.6600
7.1100,-6.8900,-0.9400
7.1100,-6.8900,-0.8400
7.1100,-6.8900,-0.7400
7.1100,-6.8900,-0.6400
7.1100,-6.8900,-0.5400
7.1100,-6.8900,-0.4400
7.1100,-6.8900,-0.3400
7.1100,-6.8900,-0.2400
7.1100,-6.8900,-0.1400
7.1100,-6.8900,-0.0400
7.1100,-6.8900,0.0600
7.1100,-6.8900,0.1600
7.1100,-6.8900,0.2600
7.1100,-6.8900,0.3600
7.1100,-6.8900,0.4600
7.1100,-6.8900,0.5600
7.1100,-6.8900,0.6600
7.1100,-6.8900,0.7600
7.1100,-6.8900,0.8600
7.1100,-6.8900,0.9600
7.1100,-6.8900,1.0600
7.1100,-6.8900,1.1600
7.1100,-6.8900,1.2600
7.1100,-6.8900,1.3600
7.1100,-6.8900,1.4600
7.1100,-6.8900,1.5600
7.1100,-6.8900,1.6600
7.1100,-6.8900,1.7600
7.1100,-6.8900,1.8600
7.1100,-6.8900,1.9600
7.1100,-6.8900,2.0600
7.1100,-6.8900,2.1600
7.1100,-6.8900,2.2600
7.1100,-6.8900,2.3600
7.1100,-6.8900,2.4600
7.1100,-6.7900,-0.9400
7.1100,-6.7900,-0.8400
7.1100,-6.7900,-0.7400
7.1100,-6.7900,-0.6400
7.1100,-6.7900,-0.5400
7.1100,-6.7900,-0.4400
7.1100,-6.7900,-0.3400
7.1100,-6.7900,-0.2400
7.1100,-6.7900,-0.1400
7.1100,-6.7900,-0.0400
7.1100,-6.7900,0.0600
7.1100,-6.7900,0.1600
7.1100,-6.7900,0.2600
7.1100,-6.7900,0.3600
7.1100,-6.7900,0.4600
7.1100,-6.7900,0.5600
7.1100,-6.7900,0.6600
7.1100,-6.7900,0.7600
7.1100,-6.7900,0.8600
7.1100,-6.7900,0.9600
7.1100,-6.7900,1.0600
7.1100,-6.7900,1.1600
7.1100,-6.7900,1.2600
7.1100,-6.7900,1.3600
7.1100,-6.7900,1.4600
7.1100,-6.7900,1.5600
7.1100,-6.7900,1.6600
7.1100,-6.7900,1.7600
7.1100,-6.7900,1.8600
