t,x,y,z
0.004,-24.5200,-2.9992,0.5000
0.014,-24.5059,-2.9992,0.5000
0.024,-24.4921,-2.9992,0.5000
0.034,-24.4780,-2.9991,0.5000
0.044,-24.4641,-2.9991,0.5000
0.054,-24.4501,-2.9991,0.5000
0.064,-24.4362,-2.9990,0.5000
0.074,-24.4223,-2.9990,0.5000
0.084,-24.4084,-2.9990,0.5000
0.094,-24.3945,-2.9989,0.5000
0.104,-24.3805,-2.9989,0.5000
0.114,-24.3667,-2.9989,0.5000
0.124,-24.3528,-2.9988,0.5000
0.134,-24.3389,-2.9988,0.5000
0.144,-24.3251,-2.9988,0.5000
0.154,-24.3112,-2.9987,0.5000
0.164,-24.2974,-2.9987,0.5000
0.174,-24.2836,-2.9987,0.5000
0.184,-24.2698,-2.9986,0.5000
0.194,-24.2560,-2.9986,0.5000
0.204,-24.2421,-2.9986,0.5000
0.214,-24.2285,-2.9985,0.5000
0.224,-24.2147,-2.9985,0.5000
0.234,-24.2010,-2.9985,0.5000
0.244,-24.1873,-2.9984,0.5000
0.254,-24.1736,-2.9984,0.5000
0.264,-24.1599,-2.9983,0.5000
0.274,-24.1462,-2.9983,0.5000
0.284,-24.1326,-2.9983,0.5000
0.294,-24.1190,-2.9982,0.5000
0.304,-24.1053,-2.9982,0.5000
0.314,-24.0917,-2.9981,0.5000
0.324,-24.0781,-2.9981,0.5000
0.334,-24.0645,-2.9981,0.5000
0.344,-24.0509,-2.9980,0.5000
0.354,-24.0374,-2.9980,0.5000
0.364,-24.0239,-2.9979,0.5000
0.374,-24.0103,-2.9979,0.5000
0.384,-23.9967,-2.9979,0.5000
0.394,-23.9828,-2.9978,0.5000
0.405,-23.9691,-2.9978,0.5000
0.414,-23.9562,-2.9977,0.5000
0.424,-23.9427,-2.9977,0.5000
0.434,-23.9295,-2.9977,0.5000
0.444,-23.9155,-2.9976,0.5000
0.454,-23.9027,-2.9976,0.5000
0.464,-23.8893,-2.9975,0.5000
0.474,-23.8760,-2.9975,0.5000
0.484,-23.8626,-2.9974,0.5000
0.494,-23.8492,-2.9974,0.5000
0.504,-23.8357,-2.9974,0.5000
0.514,-23.8225,-2.9973,0.5000
0.524,-23.8092,-2.9973,0.5000
0.534,-23.7960,-2.9972,0.5000
0.544,-23.7827,-2.9972,0.5000
0.554,-23.7694,-2.9971,0.5000
0.564,-23.7562,-2.9971,0.5000
0.574,-23.7430,-2.9971,0.5000
0.584,-23.7298,-2.9970,0.5000
0.594,-23.7166,-2.9970,0.5000
