t,x,y,z,vx,vy,vz,ax,ay,az
0.016,-27.1544,1.5000,0.5000,1.4118,-0.0000,0.0000,-0.0323,-0.0000,0.0000
0.026,-27.1403,1.5000,0.5000,1.4114,-0.0000,0.0000,-0.0385,-0.0000,0.0000
0.036,-27.1262,1.5000,0.5000,1.4110,-0.0000,0.0000,-0.0445,-0.0000,0.0000
0.046,-27.1121,1.5000,0.5000,1.4105,-0.0000,0.0000,-0.0502,-0.0000,0.0000
0.056,-27.0980,1.5000,0.5000,1.4100,-0.0000,0.0000,-0.0557,-0.0000,0.0000
0.066,-27.0839,1.5000,0.5000,1.4094,-0.0000,0.0000,-0.0610,-0.0000,0.0000
0.077,-27.0698,1.5000,0.5000,1.4088,-0.0000,0.0000,-0.0662,-0.0000,0.0000
0.087,-27.0557,1.5000,0.5000,1.4081,-0.0000,0.0000,-0.0711,-0.0000,0.0000
0.097,-27.0416,1.5000,0.5000,1.4074,-0.0000,0.0000,-0.0758,-0.0000,0.0000
0.106,-27.0276,1.5000,0.5000,1.4066,-0.0000,0.0000,-0.0802,-0.0000,0.0000
0.117,-27.0134,1.5000,0.5000,1.4058,-0.0000,0.0000,-0.0846,-0.0000,0.0000
0.127,-26.9994,1.5000,0.5000,1.4049,-0.0000,0.0000,-0.0886,-0.0000,0.0000
0.136,-26.9854,1.5000,0.5000,1.4040,-0.0000,0.0000,-0.0926,-0.0000,0.0000
0.146,-26.9714,1.5000,0.5000,1.4031,-0.0000,0.0000,-0.0963,-0.0000,0.0000
0.156,-26.9573,1.5000,0.5000,1.4021,-0.0000,0.0000,-0.0998,-0.0000,0.0000
0.166,-26.9433,1.5000,0.5000,1.4011,-0.0000,0.0000,-0.1032,-0.0000,0.0000
0.176,-26.9293,1.5000,0.5000,1.4000,-0.0000,0.0000,-0.1063,-0.0000,0.0000
0.187,-26.9153,1.5000,0.5000,1.3989,-0.0000,0.0000,-0.1093,-0.0000,0.0000
0.196,-26.9013,1.5000,0.5000,1.3978,-0.0000,0.0000,-0.1121,-0.0000,0.0000
0.206,-26.8874,1.5000,0.5000,1.3967,-0.0000,0.0000,-0.1148,-0.0000,0.0000
0.217,-26.8734,1.5000,0.5000,1.3955,-0.0000,0.0000,-0.1173,-0.0000,0.0000
0.226,-26.8594,1.5000,0.5000,1.3943,-0.0000,0.0000,-0.1196,-0.0000,0.0000
0.237,-26.8455,1.5000,0.5000,1.3931,-0.0000,0.0000,-0.1218,-0.0000,0.0000
0.246,-26.8316,1.5000,0.5000,1.3919,-0.0000,0.0000,-0.1238,-0.0000,0.0000
0.256,-26.8177,1.5000,0.5000,1.3907,-0.0000,0.0000,-0.1256,-0.0000,0.0000
0.267,-26.8038,1.5000,0.5000,1.3894,-0.0000,0.0000,-0.1273,-0.0000,0.0000
0.277,-26.7899,1.5000,0.5000,1.3881,-0.0000,0.0000,-0.1288,-0.0000,0.0000
0.287,-26.7760,1.5000,0.5000,1.3868,-0.0000,0.0000,-0.1302,-0.0000,0.0000
0.296,-26.7621,1.5000,0.5000,1.3855,-0.0000,0.0000,-0.1315,-0.0000,0.0000
0.307,-26.7483,1.5000,0.5000,1.3842,-0.0000,0.0000,-0.1326,-0.0000,0.0000
0.317,-26.7344,1.5000,0.5000,1.3829,-0.0000,0.0000,-0.1336,-0.0000,0.0000
0.326,-26.7206,1.5000,0.5000,1.3815,-0.0000,0.0000,-0.1344,-0.0000,0.0000
0.336,-26.7068,1.5000,0.5000,1.3802,-0.0000,0.0000,-0.1351,-0.0000,0.0000
0.346,-26.6930,1.5000,0.5000,1.3788,-0.0000,0.0000,-0.1357,-0.0000,0.0000
0.357,-26.6792,1.5000,0.5000,1.3775,-0.0000,0.0000,-0.1361,-0.0000,0.0000
0.367,-26.6655,1.5000,0.5000,1.3761,-0.0000,0.0000,-0.1365,-0.0000,0.0000
0.377,-26.6516,1.5000,0.5000,1.3747,-0.0000,0.0000,-0.1367,-0.0000,0.0000
0.387,-26.6380,1.5000,0.5000,1.3734,-0.0000,0.0000,-0.1368,-0.0000,0.0000
0.397,-26.6243,1.5000,0.5000,1.3720,-0.0000,0.0000,-0.1367,-0.0000,0.0000
0.407,-26.6105,1.5000,0.5000,1.3706,-0.0000,0.0000,-0.1366,-0.0000,0.0000
0.417,-26.5968,1.5000,0.5000,1.3693,-0.0000,0.0000,-0.1364,-0.0000,0.0000
0.426,-26.5832,1.5000,0.5000,1.3679,-0.0000,0.0000,-0.1360,-0.0000,0.0000
0.436,-26.5695,1.5000,0.5000,1.3665,-0.0000,0.0000,-0.1356,-0.0000,0.0000
0.446,-26.5559,1.5000,0.5000,1.3652,-0.0000,0.0000,-0.1351,-0.0000,0.0000
0.456,-26.5422,1.5000,0.5000,1.3638,-0.0000,0.0000,-0.1344,-0.0000,0.0000
0.466,-26.5286,1.5000,0.5000,1.3625,-0.0000,0.0000,-0.1337,-0.0000,0.0000
0.476,-26.5150,1.5000,0.5000,1.3612,-0.0000,0.0000,-0.1329,-0.0000,0.0000
0.486,-26.5013,1.5000,0.5000,1.3598,-0.0000,0.0000,-0.1320,-0.0000,0.0000
0.496,-26.4878,1.5000,0.5000,1.3585,-0.0000,0.0000,-0.1310,-0.0000,0.0000
0.506,-26.4742,1.5000,0.5000,1.3572,-0.0000,0.0000,-0.1299,-0.0000,0.0000
0.517,-26.4605,1.5000,0.5000,1.3581,-0.0007,0.0000,-0.0469,-0.0255,0.0000
0.526,-26.4470,1.5000,0.5000,1.3577,-0.0009,0.0000,-0.0313,-0.0299,0.0000
0.536,-26.4335,1.5000,0.5000,1.3574,-0.0013,0.0000,-0.0162,-0.0342,0.0000
0.546,-26.4199,1.5000,0.5000,1.3573,-0.0016,0.0000,-0.0015,-0.0383,0.0000
0.556,-26.4063,1.4999,0.5000,1.3574,-0.0020,0.0000,0.0127,-0.0422,0.0000
0.566,-26.3927,1.4999,0.5000,1.3576,-0.0025,0.0000,0.0264,-0.0459,0.0000
0.577,-26.3791,1.4999,0.5000,1.3579,-0.0029,0.0000,0.0396,-0.0495,0.0000
0.586,-26.3655,1.4999,0.5000,1.3584,-0.0035,0.0000,0.0524,-0.0529,0.0000
0.596,-26.3519,1.4998,0.5000,1.3590,-0.0040,0.0000,0.0647,-0.0561,0.0000
0.606,-26.3383,1.4998,0.5000,1.3597,-0.0046,0.0000,0.0765,-0.0591,0.0000
0.616,-26.3247,1.4997,0.5000,1.3605,-0.0052,0.0000,0.0879,-0.0619,0.0000
0.627,-26.3111,1.4997,0.5000,1.3614,-0.0058,0.0000,0.0989,-0.0646,0.0000
0.636,-26.2975,1.4996,0.5000,1.3625,-0.0065,0.0000,0.1094,-0.0671,0.0000
0.646,-26.2839,1.4995,0.5000,1.3636,-0.0072,0.0000,0.1194,-0.0695,0.0000
0.656,-26.2702,1.4995,0.5000,1.3649,-0.0079,0.0000,0.1291,-0.0717,0.0000
0.667,-26.2566,1.4994,0.5000,1.3662,-0.0086,0.0000,0.1383,-0.0737,0.0000
0.676,-26.2429,1.4993,0.5000,1.3676,-0.0093,0.0000,0.1471,-0.0756,0.0000
0.686,-26.2292,1.4992,0.5000,1.3691,-0.0101,0.0000,0.1555,-0.0774,0.0000
0.696,-26.2155,1.4991,0.5000,1.3707,-0.0109,0.0000,0.1634,-0.0789,0.0000
0.706,-26.2018,1.4990,0.5000,1.3724,-0.0117,0.0000,0.1710,-0.0804,0.0000
0.717,-26.1881,1.4989,0.5000,1.3742,-0.0125,0.0000,0.1782,-0.0817,0.0000
0.726,-26.1743,1.4987,0.5000,1.3760,-0.0133,0.0000,0.1850,-0.0828,0.0000
0.736,-26.1606,1.4986,0.5000,1.3779,-0.0141,0.0000,0.1914,-0.0838,0.0000
0.746,-26.1468,1.4984,0.5000,1.3798,-0.0150,0.0000,0.1974,-0.0847,0.0000
0.756,-26.1330,1.4983,0.5000,1.3818,-0.0158,0.0000,0.2031,-0.0854,0.0000
0.766,-26.1192,1.4981,0.5000,1.3839,-0.0167,0.0000,0.2084,-0.0860,0.0000
0.776,-26.1053,1.4980,0.5000,1.3860,-0.0176,0.0000,0.2133,-0.0865,0.0000
0.786,-26.0914,1.4978,0.5000,1.3881,-0.0184,0.0000,0.2178,-0.0868,0.0000
0.796,-26.0775,1.4976,0.5000,1.3903,-0.0193,0.0000,0.2220,-0.0870,0.0000
0.806,-26.0636,1.4974,0.5000,1.3926,-0.0202,0.0000,0.2259,-0.0871,0.0000
0.816,-26.0497,1.4972,0.5000,1.3948,-0.0210,0.0000,0.2294,-0.0870,0.0000
0.826,-26.0357,1.4970,0.5000,1.3972,-0.0219,0.0000,0.2326,-0.0869,0.0000
0.836,-26.0217,1.4967,0.5000,1.3995,-0.0228,0.0000,0.2355,-0.0866,0.0000
0.846,-26.0077,1.4965,0.5000,1.4019,-0.0236,0.0000,0.2380,-0.0862,0.0000
