t,x,y,z
0.005,-21.9021,-1.4829,0.5000
0.015,-21.8879,-1.4823,0.5000
0.025,-21.8737,-1.4817,0.5000
0.035,-21.8595,-1.4811,0.5000
0.045,-21.8453,-1.4805,0.5000
0.055,-21.8312,-1.4798,0.5000
0.065,-21.8170,-1.4792,0.5000
0.075,-21.8029,-1.4785,0.5000
0.085,-21.7887,-1.4779,0.5000
0.095,-21.7745,-1.4772,0.5000
0.105,-21.7604,-1.4765,0.5000
0.115,-21.7463,-1.4758,0.5000
0.125,-21.7322,-1.4751,0.5000
0.135,-21.7181,-1.4744,0.5000
0.145,-21.7039,-1.4737,0.5000
0.155,-21.6899,-1.4730,0.5000
0.165,-21.6758,-1.4722,0.5000
0.175,-21.6615,-1.4715,0.5000
0.185,-21.6477,-1.4707,0.5000
0.195,-21.6336,-1.4700,0.5000
0.205,-21.6196,-1.4692,0.5000
0.215,-21.6056,-1.4685,0.5000
0.225,-21.5916,-1.4677,0.5000
0.235,-21.5775,-1.4669,0.5000
0.245,-21.5636,-1.4661,0.5000
0.255,-21.5496,-1.4653,0.5000
0.265,-21.5356,-1.4645,0.5000
0.275,-21.5217,-1.4637,0.5000
0.285,-21.5077,-1.4629,0.5000
0.295,-21.4938,-1.4621,0.5000
0.305,-21.4799,-1.4613,0.5000
0.315,-21.4660,-1.4605,0.5000
0.325,-21.4521,-1.4596,0.5000
0.335,-21.4383,-1.4588,0.5000
0.345,-21.4244,-1.4580,0.5000
0.355,-21.4104,-1.4571,0.5000
0.365,-21.3967,-1.4563,0.5000
0.375,-21.3824,-1.4554,0.5000
0.385,-21.3691,-1.4546,0.5000
0.395,-21.3553,-1.4537,0.5000
0.406,-21.3415,-1.4529,0.5000
0.416,-21.3278,-1.4520,0.5000
0.425,-21.3138,-1.4511,0.5000
0.435,-21.3002,-1.4503,0.5000
0.445,-21.2865,-1.4494,0.5000
0.455,-21.2728,-1.4486,0.5000
0.465,-21.2592,-1.4477,0.5000
0.475,-21.2455,-1.4468,0.5000
0.485,-21.2318,-1.4460,0.5000
0.495,-21.2182,-1.4451,0.5000
0.505,-21.2046,-1.4442,0.5000
0.515,-21.1909,-1.4433,0.5000
0.525,-21.1773,-1.4425,0.5000
0.535,-21.1637,-1.4416,0.5000
0.545,-21.1502,-1.4407,0.5000
0.555,-21.1366,-1.4399,0.5000
0.565,-21.1231,-1.4390,0.5000
0.575,-21.1096,-1.4382,0.5000
0.585,-21.0961,-1.4373,0.5000
0.595,-21.0826,-1.4364,0.5000
0.605,-21.0691,-1.4356,0.5000
0.615,-21.0557,-1.4347,0.5000
0.625,-21.0422,-1.4339,0.5000
0.635,-21.0288,-1.4330,0.5000
0.645,-21.0155,-1.4322,0.5000
0.655,-21.0021,-1.4314,0.5000
0.665,-20.9888,-1.4305,0.5000
0.675,-20.9754,-1.4297,0.5000
0.685,-20.9621,-1.4289,0.5000
0.695,-20.9488,-1.4280,0.5000
0.705,-20.9356,-1.4272,0.5000
0.715,-20.9223,-1.4264,0.5000
0.725,-20.9091,-1.4256,0.5000
0.735,-20.8959,-1.4248,0.5000
0.745,-20.8827,-1.4240,0.5000
0.755,-20.8696,-1.4232,0.5000
0.765,-20.8564,-1.4224,0.5000
0.775,-20.8433,-1.4216,0.5000
0.785,-20.8302,-1.4208,0.5000
0.795,-20.8171,-1.4201,0.5000
0.805,-20.8041,-1.4193,0.5000
0.815,-20.7910,-1.4185,0.5000
0.825,-20.7780,-1.4178,0.5000
0.835,-20.7650,-1.4170,0.5000
0.845,-20.7520,-1.4163,0.5000
0.855,-20.7391,-1.4156,0.5000
0.865,-20.7261,-1.4148,0.5000
