t,x,y,z
0.004,-25.3530,-0.0001,0.5000
0.014,-25.3449,-0.0001,0.5000
0.024,-25.3367,-0.0001,0.5000
0.034,-25.3285,-0.0001,0.5000
0.044,-25.3203,-0.0001,0.5000
0.054,-25.3121,-0.0001,0.5000
0.064,-25.3038,-0.0001,0.5000
0.074,-25.2955,-0.0001,0.5000
0.084,-25.2872,-0.0001,0.5000
0.094,-25.2788,-0.0001,0.5000
0.104,-25.2705,-0.0001,0.5000
0.114,-25.2620,-0.0001,0.5000
0.124,-25.2536,-0.0001,0.5000
0.134,-25.2452,-0.0001,0.5000
0.144,-25.2367,-0.0001,0.5000
0.154,-25.2282,-0.0002,0.5000
0.164,-25.2196,-0.0002,0.5000
0.174,-25.2111,-0.0002,0.5000
0.184,-25.2025,-0.0002,0.5000
0.194,-25.1939,-0.0002,0.5000
0.204,-25.1853,-0.0002,0.5000
0.214,-25.1766,-0.0002,0.5000
0.224,-25.1679,-0.0002,0.5000
0.234,-25.1593,-0.0002,0.5000
0.244,-25.1506,-0.0002,0.5000
0.254,-25.1418,-0.0002,0.5000
0.264,-25.1331,-0.0002,0.5000
0.274,-25.1243,-0.0002,0.5000
0.284,-25.1155,-0.0002,0.5000
0.294,-25.1067,-0.0002,0.5000
0.304,-25.0978,-0.0002,0.5000
0.314,-25.0890,-0.0003,0.5000
0.324,-25.0801,-0.0003,0.5000
0.334,-25.0712,-0.0003,0.5000
0.344,-25.0623,-0.0003,0.5000
0.354,-25.0534,-0.0003,0.5000
0.364,-25.0444,-0.0003,0.5000
0.374,-25.0355,-0.0003,0.5000
0.384,-25.0265,-0.0003,0.5000
0.394,-25.0175,-0.0003,0.5000
0.404,-25.0085,-0.0003,0.5000
0.414,-24.9994,-0.0003,0.5000
0.424,-24.9904,-0.0003,0.5000
0.434,-24.9813,-0.0003,0.5000
0.444,-24.9723,-0.0003,0.5000
0.454,-24.9631,-0.0004,0.5000
0.464,-24.9540,-0.0004,0.5000
0.474,-24.9449,-0.0004,0.5000
0.484,-24.9358,-0.0004,0.5000
0.494,-24.9265,-0.0004,0.5000
0.504,-24.9174,-0.0004,0.5000
0.514,-24.9081,-0.0004,0.5000
0.524,-24.8991,-0.0004,0.5000
0.534,-24.8898,-0.0004,0.5000
0.544,-24.8806,-0.0004,0.5000
0.554,-24.8713,-0.0004,0.5000
0.564,-24.8622,-0.0004,0.5000
0.574,-24.8528,-0.0005,0.5000
0.584,-24.8437,-0.0005,0.5000
0.594,-24.8344,-0.0005,0.5000
0.604,-24.8251,-0.0005,0.5000
0.614,-24.8158,-0.0005,0.5000
0.624,-24.8065,-0.0005,0.5000
0.634,-24.7972,-0.0005,0.5000
0.644,-24.7879,-0.0005,0.5000
0.654,-24.7786,-0.0005,0.5000
0.664,-24.7692,-0.0005,0.5000
0.674,-24.7599,-0.0006,0.5000
0.684,-24.7506,-0.0006,0.5000
0.694,-24.7412,-0.0006,0.5000
0.704,-24.7319,-0.0006,0.5000
0.714,-24.7225,-0.0006,0.5000
0.724,-24.7131,-0.0006,0.5000
0.734,-24.7038,-0.0006,0.5000
0.744,-24.6944,-0.0006,0.5000
0.754,-24.6850,-0.0006,0.5000
0.764,-24.6756,-0.0006,0.5000
0.774,-24.6662,-0.0007,0.5000
0.784,-24.6568,-0.0007,0.5000
