x,y,z
-4.0900,-4.0900,0.1600
-4.0900,-4.0900,0.2600
-4.0900,-4.0900,0.3600
-4.0900,-4.0900,0.4600
-4.0900,-4.0900,0.5600
-4.0900,-4.0900,0.6600
-4.0900,-4.0900,0.7600
-4.0900,-4.0900,0.8600
-4.0900,-4.0900,0.9600
-4.0900,-4.0900,1.0600
-4.0900,-4.0900,1.1600
-4.0900,-4.0900,1.2600
-4.0900,-4.0900,1.3600
-4.0900,-4.0900,1.4600
-4.0900,-4.0900,1.5600
-4.0900,-4.0900,1.6600
-4.0900,-4.0900,1.7600
-4.0900,-4.0900,1.8600
-4.0900,-4.0900,1.9600
-4.0900,-4.0900,2.0600
-4.0900,-4.0900,2.1600
-4.0900,-4.0900,2.2600
-4.0900,-4.0900,2.3600
-4.0900,-4.0900,2.4600
-4.0900,-4.0900,2.5600
-4.0900,-4.0900,2.6600
-4.0900,-3.9900,-0.9400
-4.0900,-3.9900,-0.8400
-4.0900,-3.9900,-0.7400
-4.0900,-3.9900,-0.6400
-4.0900,-3.9900,-0.5400
-4.0900,-3.9900,-0.4400
-4.0900,-3.9900,-0.3400
-4.0900,-3.9900,-0.2400
-4.0900,-3.9900,-0.1400
-4.0900,-3.9900,-0.0400
-4.0900,-3.9900,0.0600
-4.0900,-3.9900,0.1600
-4.0900,-3.9900,0.2600
-4.0900,-3.9900,0.3600
-4.0900,-3.9900,0.4600
-4.0900,-3.9900,0.5600
-4.0900,-3.9900,0.6600
-4.0900,-3.9900,0.7600
-4.0900,-3.9900,0.8600
-4.0900,-3.9900,0.9600
-4.0900,-3.9900,1.0600
-4.0900,-3.9900,1.1600
-4.0900,-3.9900,1.2600
-4.0900,-3.9900,1.3600
-4.0900,-3.9900,1.4600
-4.0900,-3.9900,1.5600
-4.0900,-3.9900,1.6600
-4.0900,-3.9900,1.7600
-4.0900,-3.9900,1.8600
-4.0900,-3.9900,1.9600
-4.0900,-3.9900,2.0600
-4.0900,-3.9900,2.1600
-4.0900,-3.9900,2.2600
-4.0900,-3.9900,2.3600
-4.0900,-3.9900,2.4600
-4.0900,-3.9900,2.5600
-4.0900,-3.9900,2.6600
-4.0900,-3.9900,2.7600
-4.0900,-3.9900,2.8600
-4.0900,-3.9900,2.9600
-4.0900,-3.8900,-0.9400
-4.0900,-3.8900,-0.8400
-4.0900,-3.8900,-0.7400
-4.0900,-3.8900,-0.6400
-4.0900,-3.8900,-0.5400
-4.0900,-3.8900,-0.4400
-4.0900,-3.8900,-0.3400
-4.0900,-3.8900,-0.2400
-4.0900,-3.8900,-0.1400
-4.0900,-3.8900,-0.0400
-4.0900,-3.8900,0.0600
-4.0900,-3.8900,0.1600
-4.0900,-3.8900,0.2600
-4.0900,-3.8900,0.3600
-4.0900,-3.8900,0.4600
-4.0900,-3.8900,0.5600
-4.0900,-3.8900,0.6600
-4.0900,-3.8900,0.7600
-4.0900,-3.8900,0.8600
-4.0900,-3.8900,0.9600
-4.0900,-3.8900,1.0600
-4.0900,-3.8900,1.1600
-4.0900,-3.8900,1.2600
-4.0900,-3.8900,1.3600
-4.0900,-3.8900,1.4600
-4.0900,-3.8900,1.5600
-4.0900,-3.8900,1.6600
-4.0900,-3.8900,1.7600
-4.0900,-3.8900,1.8600
-4.0900,-3.8900,1.9600
-4.0900,-3.8900,2.0600
-4.0900,-3.8900,2.1600
-4.0900,-3.8900,2.2600
-4.0900,-3.8900,2.3600
-4.0900,-3.8900,2.4600
-4.0900,-3.8900,2.5600
-3.9900,-4.3900,-0.9400
-3.9900,-4.3900,-0.8400
-3.9900,-4.3900,-0.7400
-3.9900,-4.3900,-0.6400
-3.9900,-4.3900,-0.5400
-3.9900,-4.3900,-0.4400
-3.9900,-4.3900,-0.3400
-3.9900,-4.3900,-0.2400
-3.9900,-4.3900,-0.1400
-3.9900,-4.3900,-0.0400
-3.9900,-4.3900,0.0600
-3.9900,-4.3900,0.1600
-3.9900,-4.3900,0.2600
-3.9900,-4.3900,0.3600
-3.9900,-4.3900,0.4600
-3.9900,-4.3900,0.5600
-3.9900,-4.3900,0.6600
-3.9900,-4.3900,0.7600
-3.9900,-4.3900,0.8600
-3.9900,-4.3900,0.9600
-3.9900,-4.3900,1.0600
-3.9900,-4.3900,1.1600
-3.9900,-4.3900,1.2600
-3.9900,-4.3900,1.3600
-3.9900,-4.3900,1.4600
-3.9900,-4.3900,1.5600
-3.9900,-4.3900,1.6600
-3.9900,-4.3900,1.7600
-3.9900,-4.3900,1.8600
-3.9900,-4.3900,1.9600
-3.9900,-4.3900,2.0600
-3.9900,-4.3900,2.1600
-3.9900,-4.3900,2.2600
-3.9900,-4.3900,2.3600
-3.9900,-4.3900,2.4600
-3.9900,-4.3900,2.5600
-3.9900,-4.3900,2.6600
-3.9900,-4.3900,2.7600
-3.9900,-4.2900,-0.9400
-3.9900,-4.2900,-0.8400
-3.9900,-4.2900,-0.7400
-3.9900,-4.2900,-0.6400
-3.9900,-4.2900,-0.5400
-3.9900,-4.2900,-0.4400
-3.9900,-4.2900,-0.3400
-3.9900,-4.2900,-0.2400
-3.9900,-4.2900,-0.1400
-3.9900,-4.2900,-0.0400
-3.9900,-4.2900,0.0600
-3.9900,-4.2900,0.1600
-3.9900,-4.2900,0.2600
-3.9900,-4.2900,0.3600
-3.9900,-4.2900,0.4600
-3.9900,-4.2900,0.5600
-3.9900,-4.2900,0.6600
-3.9900,-4.2900,0.7600
-3.9900,-4.2900,0.8600
-3.9900,-4.2900,0.9600
-3.9900,-4.2900,1.0600
-3.9900,-4.2900,1.1600
-3.9900,-4.2900,1.2600
-3.9900,-4.2900,1.3600
-3.9900,-4.2900,1.4600
-3.9900,-4.2900,1.5600
-3.9900,-4.2900,1.6600
-3.9900,-4.2900,1.7600
-3.9900,-4.2900,1.8600
-3.9900,-4.2900,1.9600
-3.9900,-4.2900,2.0600
-3.9900,-4.2900,2.1600
-3.9900,-4.2900,2.2600
-3.9900,-4.2900,2.3600
-3.9900,-4.2900,2.4600
-3.9900,-4.1900,-0.9400
-3.9900,-4.1900,-0.8400
-3.9900,-4.1900,-0.7400
-3.9900,-4.1900,-0.6400
-3.9900,-4.1900,-0.5400
-3.9900,-4.1900,-0.4400
-3.9900,-4.1900,-0.3400
-3.9900,-4.1900,-0.2400
-3.9900,-4.1900,-0.1400
-3.9900,-4.1900,-0.0400
-3.9900,-4.1900,0.0600
-3.9900,-4.1900,0.1600
-3.9900,-4.1900,0.2600
-3.9900,-4.1900,0.3600
-3.9900,-4.1900,0.4600
-3.9900,-4.1900,0.5600
-3.9900,-4.1900,0.6600
-3.9900,-4.1900,0.7600
-3.9900,-4.1900,0.8600
-3.9900,-4.1900,0.9600
-3.9900,-4.1900,1.0600
-3.9900,-4.1900,1.1600
-3.9900,-4.1900,1.2600
-3.9900,-4.1900,1.3600
-3.9900,-4.1900,1.4600
-3.9900,-4.1900,1.5600
-3.9900,-4.1900,1.6600
-3.9900,-4.1900,1.7600
-3.9900,-4.1900,1.8600
-3.9900,-4.1900,1.9600
-3.9900,-4.1900,2.0600
-3.9900,-4.1900,2.1600
-3.9900,-4.1900,2.2600
-3.9900,-4.1900,2.3600
-3.9900,-4.1900,2.4600
-3.9900,-4.1900,2.5600
-3.9900,-4.0900,-0.9400
-3.9900,-4.0900,-0.8400
-3.9900,-4.0900,-0.7400
-3.9900,-4.0900,-0.6400
-3.9900,-4.0900,-0.5400
-3.9900,-4.0900,-0.4400
-3.9900,-4.0900,-0.3400
-3.9900,-4.0900,-0.2400
-3.9900,-4.0900,-0.1400
-3.9900,-4.0900,-0.0400
-3.9900,-4.0900,0.0600
-3.9900,-4.0900,0.1600
-3.9900,-4.0900,0.2600
-3.9900,-4.0900,0.3600
-3.9900,-4.0900,0.4600
-3.9900,-4.0900,0.5600
-3.9900,-4.0900,0.6600
-3.9900,-4.0900,0.7600
-3.9900,-4.0900,0.8600
-3.9900,-4.0900,0.9600
-3.9900,-4.0900,1.0600
-3.9900,-4.0900,1.1600
-3.9900,-4.0900,1.2600
-3.9900,-4.0900,1.3600
-3.9900,-4.0900,1.4600
-3.9900,-4.0900,1.5600
-3.9900,-4.0900,1.6600
-3.9900,-4.0900,1.7600
-3.9900,-4.0900,1.8600
-3.9900,-4.0900,1.9600
-3.9900,-4.0900,2.0600
-3.9900,-4.0900,2.1600
-3.9900,-4.0900,2.2600
-3.9900,-4.0900,2.3600
-3.9900,-4.0900,2.4600
-3.9900,-4.0900,2.5600
-3.9900,-4.0900,2.6600
-3.9900,-4.0900,2.7600
-3.9900,-3.9900,-0.9400
-3.9900,-3.9900,-0.8400
-3.9900,-3.9900,-0.7400
-3.9900,-3.9900,-0.6400
-3.9900,-3.9900,-0.5400
-3.9900,-3.9900,-0.4400
-3.9900,-3.9900,-0.3400
-3.9900,-3.9900,-0.2400
-3.9900,-3.9900,-0.1400
-3.9900,-3.9900,-0.0400
-3.9900,-3.9900,0.0600
-3.9900,-3.9900,0.1600
-3.9900,-3.9900,0.2600
-3.9900,-3.9900,0.3600
-3.9900,-3.9900,0.4600
-3.9900,-3.9900,0.5600
-3.9900,-3.9900,0.6600
-3.9900,-3.9900,0.7600
-3.9900,-3.9900,0.8600
-3.9900,-3.9900,0.9600
-3.9900,-3.9900,1.0600
-3.9900,-3.9900,1.1600
-3.9900,-3.9900,1.2600
-3.9900,-3.9900,1.3600
-3.9900,-3.9900,1.4600
-3.9900,-3.9900,1.5600
-3.9900,-3.9900,1.6600
-3.9900,-3.9900,1.7600
-3.9900,-3.9900,1.8600
-3.9900,-3.9900,1.9600
-3.9900,-3.9900,2.0600
-3.9900,-3.8900,-0.9400
-3.9900,-3.8900,-0.8400
-3.9900,-3.8900,-0.7400
-3.9900,-3.8900,-0.6400
-3.9900,-3.8900,-0.5400
-3.9900,-3.8900,-0.4400
-3.9900,-3.8900,-0.3400
-3.9900,-3.8900,-0.2400
-3.9900,-3.8900,-0.1400
-3.9900,-3.8900,-0.0400
-3.9900,-3.8900,0.0600
-3.9900,-3.8900,0.1600
-3.9900,-3.8900,0.2600
-3.9900,-3.8900,0.3600
-3.9900,-3.8900,0.4600
-3.9900,-3.8900,0.5600
-3.9900,-3.8900,0.6600
-3.9900,-3.8900,0.7600
-3.9900,-3.8900,0.8600
-3.9900,-3.8900,0.9600
-3.9900,-3.8900,1.0600
-3.9900,-3.8900,1.1600
-3.9900,-3.8900,1.2600
-3.9900,-3.8900,1.3600
-3.9900,-3.8900,1.4600
-3.9900,-3.8900,1.5600
-3.9900,-3.8900,1.6600
-3.9900,-3.8900,1.7600
-3.9900,-3.8900,1.8600
-3.9900,-3.8900,1.9600
-3.9900,-3.8900,2.0600
-3.8900,-4.3900,-0.9400
-3.8900,-4.3900,-0.8400
-3.8900,-4.3900,-0.7400
-3.8900,-4.3900,-0.6400
-3.8900,-4.3900,-0.5400
-3.8900,-4.3900,-0.4400
-3.8900,-4.3900,-0.3400
-3.8900,-4.3900,-0.2400
-3.8900,-4.3900,-0.1400
-3.8900,-4.3900,-0.0400
-3.8900,-4.3900,0.0600
-3.8900,-4.3900,0.1600
-3.8900,-4.3900,0.2600
-3.8900,-4.3900,0.3600
-3.8900,-4.3900,0.4600
-3.8900,-4.3900,0.5600
-3.8900,-4.3900,0.6600
-3.8900,-4.3900,0.7600
-3.8900,-4.3900,0.8600
-3.8900,-4.3900,0.9600
-3.8900,-4.3900,1.0600
-3.8900,-4.3900,1.1600
-3.8900,-4.3900,1.2600
-3.8900,-4.3900,1.3600
-3.8900,-4.3900,1.4600
-3.8900,-4.3900,1.5600
-3.8900,-4.3900,1.6600
-3.8900,-4.3900,1.7600
-3.8900,-4.3900,1.8600
-3.8900,-4.3900,1.9600
-3.8900,-4.3900,2.0600
-3.8900,-4.3900,2.1600
-3.8900,-4.3900,2.2600
-3.8900,-4.3900,2.3600
-3.8900,-4.3900,2.4600
-3.8900,-4.3900,2.5600
-3.8900,-4.3900,2.6600
-3.8900,-4.3900,2.7600
-3.8900,-4.3900,2.8600
-3.8900,-4.3900,2.9600
-3.8900,-4.2900,-0.9400
-3.8900,-4.2900,-0.8400
-3.8900,-4.2900,-0.7400
-3.8900,-4.2900,-0.6400
-3.8900,-4.2900,-0.5400
-3.8900,-4.2900,-0.4400
-3.8900,-4.2900,-0.3400
-3.8900,-4.2900,-0.2400
-3.8900,-4.2900,-0.1400
-3.8900,-4.2900,-0.0400
-3.8900,-4.2900,0.0600
-3.8900,-4.2900,0.1600
-3.8900,-4.2900,0.2600
-3.8900,-4.2900,0.3600
-3.8900,-4.2900,0.4600
-3.8900,-4.2900,0.5600
-3.8900,-4.2900,0.6600
-3.8900,-4.2900,0.7600
-3.8900,-4.2900,0.8600
-3.8900,-4.2900,0.9600
-3.8900,-4.2900,1.0600
-3.8900,-4.2900,1.1600
-3.8900,-4.2900,1.2600
-3.8900,-4.2900,1.3600
-3.8900,-4.2900,1.4600
-3.8900,-4.2900,1.5600
-3.8900,-4.2900,1.6600
-3.8900,-4.2900,1.7600
-3.8900,-4.2900,1.8600
-3.8900,-4.2900,1.9600
-3.8900,-4.2900,2.0600
-3.8900,-4.2900,2.1600
-3.8900,-4.2900,2.2600
-3.8900,-4.2900,2.3600
-3.8900,-4.2900,2.4600
-3.8900,-4.2900,2.5600
-3.8900,-4.2900,2.6600
-3.8900,-4.2900,2.7600
-3.8900,-4.2900,2.8600
-3.8900,-4.2900,2.9600
-3.8900,-4.1900,-0.9400
-3.8900,-4.1900,-0.8400
-3.8900,-4.1900,-0.7400
-3.8900,-4.1900,-0.6400
-3.8900,-4.1900,-0.5400
-3.8900,-4.1900,-0.4400
-3.8900,-4.1900,-0.3400
-3.8900,-4.1900,-0.2400
-3.8900,-4.1900,-0.1400
-3.8900,-4.1900,-0.0400
-3.8900,-4.1900,0.0600
-3.8900,-4.1900,0.1600
-3.8900,-4.1900,0.2600
-3.8900,-4.1900,0.3600
-3.8900,-4.1900,0.4600
-3.8900,-4.1900,0.5600
-3.8900,-4.1900,0.6600
-3.8900,-4.1900,0.7600
-3.8900,-4.1900,0.8600
-3.8900,-4.1900,0.9600
-3.8900,-4.1900,1.0600
-3.8900,-4.1900,1.1600
-3.8900,-4.1900,1.2600
-3.8900,-4.1900,1.3600
-3.8900,-4.1900,1.4600
-3.8900,-4.1900,1.5600
-3.8900,-4.1900,1.6600
-3.8900,-4.1900,1.7600
-3.8900,-4.1900,1.8600
-3.8900,-4.1900,1.9600
-3.8900,-4.1900,2.0600
-3.8900,-4.1900,2.1600
-3.8900,-4.1900,2.2600
-3.8900,-4.1900,2.3600
-3.8900,-4.1900,2.4600
-3.8900,-4.1900,2.5600
-3.8900,-4.1900,2.6600
-3.8900,-4.1900,2.7600
-3.8900,-4.1900,2.8600
-3.8900,-4.1900,2.9600
-3.8900,-4.0900,-0.9400
-3.8900,-4.0900,-0.8400
-3.8900,-4.0900,-0.7400
-3.8900,-4.0900,-0.6400
-3.8900,-4.0900,-0.5400
-3.8900,-4.0900,-0.4400
-3.8900,-4.0900,-0.3400
-3.8900,-4.0900,-0.2400
-3.8900,-4.0900,-0.1400
-3.8900,-4.0900,-0.0400
-3.8900,-4.0900,0.0600
-3.8900,-4.0900,0.1600
-3.8900,-4.0900,0.2600
-3.8900,-4.0900,0.3600
-3.8900,-4.0900,0.4600
-3.8900,-4.0900,0.5600
-3.8900,-4.0900,0.6600
-3.8900,-4.0900,0.7600
-3.8900,-4.0900,0.8600
-3.8900,-4.0900,0.9600
-3.8900,-4.0900,1.0600
-3.8900,-4.0900,1.1600
-3.8900,-4.0900,1.2600
-3.8900,-4.0900,1.3600
-3.8900,-4.0900,1.4600
-3.8900,-4.0900,1.5600
-3.8900,-4.0900,1.6600
-3.8900,-4.0900,1.7600
-3.8900,-4.0900,1.8600
-3.8900,-4.0900,1.9600
-3.8900,-4.0900,2.0600
-3.8900,-4.0900,2.1600
-3.8900,-3.9900,-0.9400
-3.8900,-3.9900,-0.8400
-3.8900,-3.9900,-0.7400
-3.8900,-3.9900,-0.6400
-3.8900,-3.9900,-0.5400
-3.8900,-3.9900,-0.4400
-3.8900,-3.9900,-0.3400
-3.8900,-3.9900,-0.2400
-3.8900,-3.9900,-0.1400
-3.8900,-3.9900,-0.0400
-3.8900,-3.9900,0.0600
-3.8900,-3.9900,0.1600
-3.8900,-3.9900,0.2600
-3.8900,-3.9900,0.3600
-3.8900,-3.9900,0.4600
-3.8900,-3.9900,0.5600
-3.8900,-3.9900,0.6600
-3.8900,-3.9900,0.7600
-3.8900,-3.9900,0.8600
-3.8900,-3.9900,0.9600
-3.8900,-3.9900,1.0600
-3.8900,-3.9900,1.1600
-3.8900,-3.9900,1.2600
-3.8900,-3.9900,1.3600
-3.8900,-3.9900,1.4600
-3.8900,-3.9900,1.5600
-3.8900,-3.9900,1.6600
-3.8900,-3.9900,1.7600
-3.8900,-3.9900,1.8600
-3.8900,-3.9900,1.9600
-3.8900,-3.9900,2.0600
-3.8900,-3.9900,2.1600
-3.8900,-3.9900,2.2600
-3.8900,-3.9900,2.3600
-3.8900,-3.9900,2.4600
-3.8900,-3.9900,2.5600
-3.8900,-3.9900,2.6600
-3.8900,-3.9900,2.7600
-3.8900,-3.9900,2.8600
11.2100,7.2100,-0.9400
11.2100,7.2100,-0.8400
11.2100,7.2100,-0.7400
11.2100,7.2100,-0.6400
11.2100,7.2100,-0.5400
11.2100,7.2100,-0.4400
11.2100,7.2100,-0.3400
11.2100,7.2100,-0.2400
11.2100,7.2100,-0.1400
11.2100,7.2100,-0.0400
11.2100,7.2100,0.0600
11.2100,7.2100,0.1600
11.2100,7.2100,0.2600
11.2100,7.2100,0.3600
11.2100,7.2100,0.4600
11.2100,7.2100,0.5600
11.2100,7.2100,0.6600
11.2100,7.2100,0.7600
11.2100,7.2100,0.8600
11.2100,7.2100,0.9600
11.2100,7.2100,1.0600
11.2100,7.2100,1.1600
11.2100,7.2100,1.2600
11.2100,7.2100,1.3600
11.2100,7.2100,1.4600
11.2100,7.2100,1.5600
11.2100,7.2100,1.6600
11.2100,7.2100,1.7600
11.2100,7.2100,1.8600
11.2100,7.2100,1.9600
11.2100,7.2100,2.0600
11.2100,7.2100,2.1600
11.2100,7.3100,-0.9400
11.2100,7.3100,-0.8400
11.2100,7.3100,-0.7400
11.2100,7.3100,-0.6400
11.2100,7.3100,-0.5400
11.2100,7.3100,-0.4400
11.2100,7.3100,-0.3400
11.2100,7.3100,-0.2400
11.2100,7.3100,-0.1400
11.2100,7.3100,-0.0400
11.2100,7.3100,0.0600
11.2100,7.3100,0.1600
11.2100,7.3100,0.2600
11.2100,7.3100,0.3600
11.2100,7.3100,0.4600
11.2100,7.3100,0.5600
11.2100,7.3100,0.6600
11.2100,7.3100,0.7600
11.2100,7.3100,0.8600
11.2100,7.3100,0.9600
11.2100,7.3100,1.0600
11.2100,7.3100,1.1600
11.2100,7.3100,1.2600
11.2100,7.3100,1.3600
11.2100,7.3100,1.4600
11.2100,7.3100,1.5600
11.2100,7.3100,1.6600
11.2100,7.3100,1.7600
11.2100,7.3100,1.8600
11.2100,7.3100,1.9600
11.2100,7.3100,2.0600
11.2100,7.3100,2.1600
11.2100,7.3100,2.2600
11.2100,7.3100,2.3600
11.2100,7.3100,2.4600
11.2100,7.3100,2.5600
11.2100,7.4100,-0.9400
11.2100,7.4100,-0.8400
11.2100,7.4100,-0.7400
11.2100,7.4100,-0.6400
11.2100,7.4100,-0.5400
11.2100,7.4100,-0.4400
11.2100,7.4100,-0.3400
11.2100,7.4100,-0.2400
11.2100,7.4100,-0.1400
11.2100,7.4100,-0.0400
11.2100,7.4100,0.0600
11.2100,7.4100,0.1600
11.2100,7.4100,0.2600
11.2100,7.4100,0.3600
11.2100,7.4100,0.4600
11.2100,7.4100,0.5600
11.2100,7.4100,0.6600
11.2100,7.4100,0.7600
11.2100,7.4100,0.8600
11.2100,7.4100,0.9600
11.2100,7.4100,1.0600
11.2100,7.4100,1.1600
11.2100,7.4100,1.2600
11.2100,7.4100,1.3600
11.2100,7.4100,1.4600
11.2100,7.4100,1.5600
11.2100,7.4100,1.6600
11.2100,7.4100,1.7600
11.2100,7.4100,1.8600
11.2100,7.4100,1.9600
11.2100,7.4100,2.0600
11.2100,7.4100,2.1600
11.2100,7.4100,2.2600
11.2100,7.4100,2.3600
11.2100,7.4100,2.4600
11.2100,7.4100,2.5600
11.2100,7.4100,2.6600
11.2100,7.4100,2.7600
11.2100,7.4100,2.8600
11.2100,7.5100,-0.9400
11.2100,7.5100,-0.8400
11.2100,7.5100,-0.7400
11.2100,7.5100,-0.6400
11.2100,7.5100,-0.5400
11.2100,7.5100,-0.4400
11.2100,7.5100,-0.3400
11.2100,7.5100,-0.2400
11.2100,7.5100,-0.1400
11.2100,7.5100,-0.0400
11.2100,7.5100,0.0600
11.2100,7.5100,0.1600
11.2100,7.5100,0.2600
11.2100,7.5100,0.3600
11.2100,7.5100,0.4600
11.2100,7.5100,0.5600
11.2100,7.5100,0.6600
11.2100,7.5100,0.7600
11.2100,7.5100,0.8600
11.2100,7.5100,0.9600
11.2100,7.5100,1.0600
11.2100,7.5100,1.1600
11.2100,7.5100,1.2600
11.2100,7.5100,1.3600
11.2100,7.5100,1.4600
11.2100,7.5100,1.5600
11.2100,7.5100,1.6600
11.2100,7.5100,1.7600
11.2100,7.5100,1.8600
11.2100,7.5100,1.9600
11.2100,7.5100,2.0600
11.2100,7.5100,2.1600
11.2100,7.5100,2.2600
11.2100,7.5100,2.3600
11.2100,7.5100,2.4600
11.2100,7.5100,2.5600
11.3100,7.1100,-0.9400
11.3100,7.1100,-0.8400
11.3100,7.1100,-0.7400
11.3100,7.1100,-0.6400
11.3100,7.1100,-0.5400
11.3100,7.1100,-0.4400
11.3100,7.1100,-0.3400
11.3100,7.1100,-0.2400
11.3100,7.1100,-0.1400
11.3100,7.1100,-0.0400
11.3100,7.1100,0.0600
11.3100,7.1100,0.1600
11.3100,7.1100,0.2600
11.3100,7.1100,0.3600
11.3100,7.1100,0.4600
11.3100,7.1100,0.5600
11.3100,7.1100,0.6600
11.3100,7.1100,0.7600
11.3100,7.1100,0.8600
11.3100,7.1100,0.9600
11.3100,7.1100,1.0600
11.3100,7.1100,1.1600
11.3100,7.1100,1.2600
11.3100,7.1100,1.3600
11.3100,7.1100,1.4600
11.3100,7.1100,1.5600
11.3100,7.1100,1.6600
11.3100,7.1100,1.7600
11.3100,7.1100,1.8600
11.3100,7.1100,1.9600
11.3100,7.1100,2.0600
11.3100,7.1100,2.1600
11.3100,7.1100,2.2600
11.3100,7.2100,-0.9400
11.3100,7.2100,-0.8400
11.3100,7.2100,-0.7400
11.3100,7.2100,-0.6400
11.3100,7.2100,-0.5400
11.3100,7.2100,-0.4400
11.3100,7.2100,-0.3400
11.3100,7.2100,-0.2400
11.3100,7.2100,-0.1400
11.3100,7.2100,-0.0400
11.3100,7.2100,0.0600
11.3100,7.2100,0.1600
11.3100,7.2100,0.2600
11.3100,7.2100,0.3600
11.3100,7.2100,0.4600
11.3100,7.2100,0.5600
11.3100,7.2100,0.6600
11.3100,7.2100,0.7600
11.3100,7.2100,0.8600
11.3100,7.2100,0.9600
11.3100,7.2100,1.0600
11.3100,7.2100,1.1600
11.3100,7.2100,1.2600
11.3100,7.2100,1.3600
11.3100,7.2100,1.4600
11.3100,7.2100,1.5600
11.3100,7.2100,1.6600
11.3100,7.2100,1.7600
11.3100,7.2100,1.8600
11.3100,7.2100,1.9600
11.3100,7.2100,2.0600
11.3100,7.2100,2.1600
11.3100,7.2100,2.2600
11.3100,7.2100,2.3600
11.3100,7.3100,-0.9400
11.3100,7.3100,-0.8400
11.3100,7.3100,-0.7400
11.3100,7.3100,-0.6400
11.3100,7.3100,-0.5400
11.3100,7.3100,-0.4400
11.3100,7.3100,-0.3400
11.3100,7.3100,-0.2400
11.3100,7.3100,-0.1400
11.3100,7.3100,-0.0400
11.3100,7.3100,0.0600
11.3100,7.3100,0.1600
11.3100,7.3100,0.2600
11.3100,7.3100,0.3600
11.3100,7.3100,0.4600
11.3100,7.3100,0.5600
11.3100,7.3100,0.6600
11.3100,7.3100,0.7600
11.3100,7.3100,0.8600
11.3100,7.3100,0.9600
11.3100,7.3100,1.0600
11.3100,7.3100,1.1600
11.3100,7.3100,1.2600
11.3100,7.3100,1.3600
11.3100,7.3100,1.4600
11.3100,7.3100,1.5600
11.3100,7.3100,1.6600
11.3100,7.3100,1.7600
11.3100,7.3100,1.8600
11.3100,7.3100,1.9600
11.3100,7.3100,2.0600
11.3100,7.3100,2.1600
11.3100,7.3100,2.2600
11.3100,7.3100,2.3600
11.3100,7.3100,2.4600
11.3100,7.4100,-0.9400
11.3100,7.4100,-0.8400
11.3100,7.4100,-0.7400
11.3100,7.4100,-0.6400
11.3100,7.4100,-0.5400
11.3100,7.4100,-0.4400
11.3100,7.4100,-0.3400
11.3100,7.4100,-0.2400
11.3100,7.4100,-0.1400
11.3100,7.4100,-0.0400
11.3100,7.4100,0.0600
11.3100,7.4100,0.1600
11.3100,7.4100,0.2600
11.3100,7.4100,0.3600
11.3100,7.4100,0.4600
11.3100,7.4100,0.5600
11.3100,7.4100,0.6600
11.3100,7.4100,0.7600
11.3100,7.4100,0.8600
11.3100,7.4100,0.9600
11.3100,7.4100,1.0600
11.3100,7.4100,1.1600
11.3100,7.4100,1.2600
11.3100,7.4100,1.3600
11.3100,7.4100,1.4600
11.3100,7.4100,1.5600
11.3100,7.4100,1.6600
11.3100,7.4100,1.7600
11.3100,7.4100,1.8600
11.3100,7.4100,1.9600
11.3100,7.4100,2.0600
11.3100,7.4100,2.1600
11.3100,7.4100,2.2600
11.3100,7.4100,2.3600
11.3100,7.4100,2.4600
11.3100,7.4100,2.5600
11.3100,7.5100,-0.9400
11.3100,7.5100,-0.8400
11.3100,7.5100,-0.7400
11.3100,7.5100,-0.6400
11.3100,7.5100,-0.5400
11.3100,7.5100,-0.4400
11.3100,7.5100,-0.3400
11.3100,7.5100,-0.2400
11.3100,7.5100,-0.1400
11.3100,7.5100,-0.0400
11.3100,7.5100,0.0600
11.3100,7.5100,0.1600
11.3100,7.5100,0.2600
11.3100,7.5100,0.3600
11.3100,7.5100,0.4600
11.3100,7.5100,0.5600
11.3100,7.5100,0.6600
11.3100,7.5100,0.7600
11.3100,7.5100,0.8600
11.3100,7.5100,0.9600
11.3100,7.5100,1.0600
11.3100,7.5100,1.1600
11.3100,7.5100,1.2600
11.3100,7.5100,1.3600
11.3100,7.5100,1.4600
11.3100,7.5100,1.5600
11.3100,7.5100,1.6600
11.3100,7.5100,1.7600
11.3100,7.5100,1.8600
11.3100,7.5100,1.9600
11.3100,7.5100,2.0600
11.3100,7.5100,2.1600
11.3100,7.5100,2.2600
11.3100,7.5100,2.3600
11.3100,7.5100,2.4600
11.3100,7.5100,2.5600
11.3100,7.6100,-0.9400
11.3100,7.6100,-0.8400
11.3100,7.6100,-0.7400
11.3100,7.6100,-0.6400
11.3100,7.6100,-0.5400
11.3100,7.6100,-0.4400
11.3100,7.6100,-0.3400
11.3100,7.6100,-0.2400
11.3100,7.6100,-0.1400
11.3100,7.6100,-0.0400
11.3100,7.6100,0.0600
11.3100,7.6100,0.1600
11.3100,7.6100,0.2600
11.3100,7.6100,0.3600
11.3100,7.6100,0.4600
11.3100,7.6100,0.5600
11.3100,7.6100,0.6600
11.3100,7.6100,0.7600
11.3100,7.6100,0.8600
11.3100,7.6100,0.9600
11.3100,7.6100,1.0600
11.3100,7.6100,1.1600
11.3100,7.6100,1.2600
11.3100,7.6100,1.3600
11.3100,7.6100,1.4600
11.3100,7.6100,1.5600
11.3100,7.6100,1.6600
11.3100,7.6100,1.7600
11.3100,7.6100,1.8600
11.3100,7.6100,1.9600
11.3100,7.6100,2.0600
