t,x,y,z
0.003,-25.3803,-2.9998,0.5000
0.013,-25.3722,-2.9997,0.5000
0.023,-25.3640,-2.9997,0.5000
0.033,-25.3558,-2.9997,0.5000
0.043,-25.3476,-2.9997,0.5000
0.053,-25.3394,-2.9997,0.5000
0.063,-25.3311,-2.9997,0.5000
0.073,-25.3228,-2.9997,0.5000
0.083,-25.3144,-2.9997,0.5000
0.093,-25.3060,-2.9996,0.5000
0.103,-25.2976,-2.9996,0.5000
0.113,-25.2892,-2.9996,0.5000
0.123,-25.2807,-2.9996,0.5000
0.133,-25.2722,-2.9996,0.5000
0.143,-25.2636,-2.9996,0.5000
0.153,-25.2551,-2.9996,0.5000
0.163,-25.2465,-2.9995,0.5000
0.173,-25.2378,-2.9995,0.5000
0.183,-25.2292,-2.9995,0.5000
0.193,-25.2205,-2.9995,0.5000
0.203,-25.2118,-2.9995,0.5000
0.213,-25.2031,-2.9994,0.5000
0.223,-25.1943,-2.9994,0.5000
0.233,-25.1855,-2.9994,0.5000
0.243,-25.1767,-2.9994,0.5000
0.253,-25.1678,-2.9994,0.5000
0.263,-25.1590,-2.9994,0.5000
0.273,-25.1501,-2.9993,0.5000
0.283,-25.1412,-2.9993,0.5000
0.293,-25.1322,-2.9993,0.5000
0.303,-25.1233,-2.9993,0.5000
0.313,-25.1143,-2.9992,0.5000
0.323,-25.1053,-2.9992,0.5000
0.333,-25.0962,-2.9992,0.5000
0.343,-25.0872,-2.9992,0.5000
0.353,-25.0781,-2.9992,0.5000
0.363,-25.0690,-2.9991,0.5000
0.373,-25.0599,-2.9991,0.5000
0.383,-25.0507,-2.9991,0.5000
0.393,-25.0416,-2.9991,0.5000
0.403,-25.0324,-2.9990,0.5000
0.413,-25.0232,-2.9990,0.5000
0.423,-25.0140,-2.9990,0.5000
0.433,-25.0047,-2.9990,0.5000
0.443,-24.9955,-2.9989,0.5000
0.453,-24.9862,-2.9989,0.5000
0.463,-24.9769,-2.9989,0.5000
0.473,-24.9676,-2.9989,0.5000
0.483,-24.9583,-2.9988,0.5000
0.496,-24.9487,-2.9988,0.5000
0.503,-24.9301,-2.9988,0.5000
