t,x,y,z,vx,vy,vz,ax,ay,az
0.022,-25.3708,3.0000,0.5000,0.8091,0.0000,0.0000,0.3322,0.0000,0.0000
0.032,-25.3626,3.0000,0.5000,0.8124,0.0000,0.0000,0.3278,0.0000,0.0000
0.042,-25.3545,3.0000,0.5000,0.8157,0.0000,0.0000,0.3235,0.0000,0.0000
0.052,-25.3464,3.0000,0.5000,0.8189,0.0000,0.0000,0.3193,0.0000,0.0000
0.062,-25.3382,3.0000,0.5000,0.8220,0.0000,0.0000,0.3150,0.0000,0.0000
0.072,-25.3299,3.0000,0.5000,0.8252,0.0000,0.0000,0.3108,0.0000,0.0000
0.082,-25.3216,3.0000,0.5000,0.8283,0.0000,0.0000,0.3066,0.0000,0.0000
0.092,-25.3134,3.0000,0.5000,0.8313,0.0000,0.0000,0.3024,0.0000,0.0000
0.102,-25.3051,3.0000,0.5000,0.8343,0.0000,0.0000,0.2983,0.0000,0.0000
0.112,-25.2967,3.0000,0.5000,0.8373,0.0000,0.0000,0.2942,0.0000,0.0000
0.122,-25.2883,3.0000,0.5000,0.8402,0.0000,0.0000,0.2901,0.0000,0.0000
0.132,-25.2799,3.0000,0.5000,0.8431,0.0000,0.0000,0.2861,0.0000,0.0000
0.142,-25.2714,3.0000,0.5000,0.8459,0.0000,0.0000,0.2821,0.0000,0.0000
0.152,-25.2630,3.0000,0.5000,0.8487,0.0000,0.0000,0.2781,0.0000,0.0000
0.162,-25.2545,3.0000,0.5000,0.8515,0.0000,0.0000,0.2742,0.0000,0.0000
0.172,-25.2459,3.0000,0.5000,0.8542,0.0000,0.0000,0.2703,0.0000,0.0000
0.182,-25.2374,3.0000,0.5000,0.8569,0.0000,0.0000,0.2664,0.0000,0.0000
0.192,-25.2288,3.0000,0.5000,0.8595,0.0000,0.0000,0.2625,0.0000,0.0000
0.202,-25.2202,3.0000,0.5000,0.8621,0.0000,0.0000,0.2587,0.0000,0.0000
0.212,-25.2115,3.0000,0.5000,0.8647,0.0000,0.0000,0.2549,0.0000,0.0000
0.222,-25.2029,3.0000,0.5000,0.8672,0.0000,0.0000,0.2512,0.0000,0.0000
0.232,-25.1942,3.0000,0.5000,0.8697,0.0000,0.0000,0.2474,0.0000,0.0000
0.242,-25.1855,3.0000,0.5000,0.8722,0.0000,0.0000,0.2438,0.0000,0.0000
0.252,-25.1768,3.0000,0.5000,0.8746,0.0000,0.0000,0.2401,0.0000,0.0000
0.262,-25.1680,3.0000,0.5000,0.8770,0.0000,0.0000,0.2365,0.0000,0.0000
0.272,-25.1592,3.0000,0.5000,0.8793,0.0000,0.0000,0.2329,0.0000,0.0000
0.282,-25.1504,3.0000,0.5000,0.8816,0.0000,0.0000,0.2293,0.0000,0.0000
0.292,-25.1416,3.0000,0.5000,0.8839,0.0000,0.0000,0.2258,0.0000,0.0000
0.302,-25.1328,3.0000,0.5000,0.8861,0.0000,0.0000,0.2223,0.0000,0.0000
0.312,-25.1239,3.0000,0.5000,0.8884,0.0000,0.0000,0.2188,0.0000,0.0000
0.322,-25.1150,3.0000,0.5000,0.8905,0.0000,0.0000,0.2154,0.0000,0.0000
0.332,-25.1061,3.0000,0.5000,0.8927,0.0000,0.0000,0.2119,0.0000,0.0000
0.342,-25.0971,3.0000,0.5000,0.8948,0.0000,0.0000,0.2086,0.0000,0.0000
0.352,-25.0882,3.0000,0.5000,0.8968,0.0000,0.0000,0.2052,0.0000,0.0000
0.362,-25.0792,3.0000,0.5000,0.8989,0.0000,0.0000,0.2019,0.0000,0.0000
0.372,-25.0702,3.0000,0.5000,0.9009,0.0000,0.0000,0.1986,0.0000,0.0000
0.382,-25.0611,3.0000,0.5000,0.9028,0.0000,0.0000,0.1953,0.0000,0.0000
0.392,-25.0521,3.0000,0.5000,0.9048,0.0000,0.0000,0.1921,0.0000,0.0000
0.402,-25.0431,3.0000,0.5000,0.9067,0.0000,0.0000,0.1889,0.0000,0.0000
0.412,-25.0341,3.0000,0.5000,0.9085,0.0000,0.0000,0.1857,0.0000,0.0000
0.422,-25.0249,3.0000,0.5000,0.9104,0.0000,0.0000,0.1825,0.0000,0.0000
0.432,-25.0156,3.0000,0.5000,0.9123,0.0000,0.0000,0.1793,0.0000,0.0000
0.443,-25.0060,3.0000,0.5000,0.9141,0.0000,0.0000,0.1761,0.0000,0.0000
0.452,-24.9971,3.0000,0.5000,0.9158,0.0000,0.0000,0.1731,0.0000,0.0000
0.462,-24.9882,3.0000,0.5000,0.9175,0.0000,0.0000,0.1702,0.0000,0.0000
0.472,-24.9791,3.0000,0.5000,0.9191,0.0000,0.0000,0.1672,0.0000,0.0000
0.482,-24.9697,3.0000,0.5000,0.9208,0.0000,0.0000,0.1642,0.0000,0.0000
0.492,-24.9608,3.0000,0.5000,0.9224,0.0000,0.0000,0.1613,0.0000,0.0000
0.502,-24.9512,3.0000,0.5000,0.9241,0.0000,0.0000,0.1583,0.0000,0.0000
0.512,-24.9422,3.0000,0.5000,0.9256,0.0000,0.0000,0.1555,0.0000,0.0000
0.522,-24.9330,3.0000,0.5000,0.9271,0.0000,0.0000,0.1526,0.0000,0.0000
0.532,-24.9237,3.0000,0.5000,0.9287,0.0000,0.0000,0.1498,0.0000,0.0000
0.542,-24.9142,3.0000,0.5000,0.9302,0.0000,0.0000,0.1469,0.0000,0.0000
0.555,-24.9024,3.0000,0.5000,0.9320,0.0000,0.0000,0.1434,0.0000,0.0000
0.562,-24.8957,3.0000,0.5000,0.9330,0.0000,0.0000,0.1414,0.0000,0.0000
0.572,-24.8860,3.0000,0.5000,0.9345,0.0000,0.0000,0.1386,0.0000,0.0000
0.582,-24.8770,3.0000,0.5000,0.9358,0.0000,0.0000,0.1360,0.0000,0.0000
0.592,-24.8677,3.0000,0.5000,0.9371,0.0000,0.0000,0.1334,0.0000,0.0000
0.602,-24.8583,3.0000,0.5000,0.9385,0.0000,0.0000,0.1307,0.0000,0.0000
0.612,-24.8490,3.0000,0.5000,0.9395,-0.0000,0.0000,0.1201,-0.0003,0.0000
0.622,-24.8396,3.0000,0.5000,0.9407,-0.0000,0.0000,0.1160,-0.0003,0.0000
0.632,-24.8301,3.0000,0.5000,0.9419,-0.0000,0.0000,0.1120,-0.0004,0.0000
0.642,-24.8207,3.0000,0.5000,0.9430,-0.0000,0.0000,0.1081,-0.0004,0.0000
0.652,-24.8112,3.0000,0.5000,0.9440,-0.0000,0.0000,0.1041,-0.0005,0.0000
0.662,-24.8018,3.0000,0.5000,0.9451,-0.0000,0.0000,0.1003,-0.0005,0.0000
0.672,-24.7924,3.0000,0.5000,0.9460,-0.0000,0.0000,0.0966,-0.0006,0.0000
0.682,-24.7829,3.0000,0.5000,0.9470,-0.0000,0.0000,0.0928,-0.0006,0.0000
0.692,-24.7734,3.0000,0.5000,0.9479,-0.0000,0.0000,0.0892,-0.0007,0.0000
0.702,-24.7640,3.0000,0.5000,0.9488,-0.0001,0.0000,0.0857,-0.0007,0.0000
0.712,-24.7544,3.0000,0.5000,0.9496,-0.0001,0.0000,0.0821,-0.0007,0.0000
0.722,-24.7450,3.0000,0.5000,0.9504,-0.0001,0.0000,0.0787,-0.0008,0.0000
0.732,-24.7355,3.0000,0.5000,0.9512,-0.0001,0.0000,0.0753,-0.0008,0.0000
0.742,-24.7260,3.0000,0.5000,0.9519,-0.0001,0.0000,0.0720,-0.0009,0.0000
0.752,-24.7163,3.0000,0.5000,0.9526,-0.0001,0.0000,0.0687,-0.0009,0.0000
0.762,-24.7070,3.0000,0.5000,0.9533,-0.0001,0.0000,0.0655,-0.0009,0.0000
0.772,-24.6973,3.0000,0.5000,0.9539,-0.0001,0.0000,0.0623,-0.0010,0.0000
0.782,-24.6878,3.0000,0.5000,0.9545,-0.0001,0.0000,0.0593,-0.0010,0.0000
0.792,-24.6783,3.0000,0.5000,0.9551,-0.0001,0.0000,0.0563,-0.0011,0.0000
0.802,-24.6687,3.0000,0.5000,0.9557,-0.0001,0.0000,0.0533,-0.0011,0.0000
0.812,-24.6592,3.0000,0.5000,0.9562,-0.0002,0.0000,0.0504,-0.0011,0.0000
0.822,-24.6496,3.0000,0.5000,0.9567,-0.0002,0.0000,0.0475,-0.0012,0.0000
0.832,-24.6400,3.0000,0.5000,0.9571,-0.0002,0.0000,0.0447,-0.0012,0.0000
0.842,-24.6305,3.0000,0.5000,0.9576,-0.0002,0.0000,0.0420,-0.0012,0.0000
0.852,-24.6209,3.0000,0.5000,0.9580,-0.0002,0.0000,0.0393,-0.0013,0.0000
0.862,-24.6113,3.0000,0.5000,0.9584,-0.0002,0.0000,0.0367,-0.0013,0.0000
0.872,-24.6017,3.0000,0.5000,0.9587,-0.0002,0.0000,0.0342,-0.0013,0.0000
0.882,-24.5921,3.0000,0.5000,0.9590,-0.0002,0.0000,0.0317,-0.0013,0.0000
0.892,-24.5825,3.0000,0.5000,0.9593,-0.0003,0.0000,0.0292,-0.0014,0.0000
0.902,-24.5728,3.0000,0.5000,0.9596,-0.0003,0.0000,0.0268,-0.0014,0.0000
0.912,-24.5633,3.0000,0.5000,0.9599,-0.0003,0.0000,0.0245,-0.0014,0.0000
0.922,-24.5537,3.0000,0.5000,0.9601,-0.0003,0.0000,0.0222,-0.0015,0.0000
0.932,-24.5442,3.0000,0.5000,0.9603,-0.0003,0.0000,0.0200,-0.0015,0.0000
0.942,-24.5343,3.0000,0.5000,0.9605,-0.0003,0.0000,0.0177,-0.0015,0.0000
0.952,-24.5249,3.0000,0.5000,0.9607,-0.0003,0.0000,0.0156,-0.0015,0.0000
0.962,-24.5153,2.9999,0.5000,0.9608,-0.0004,0.0000,0.0136,-0.0015,0.0000
0.972,-24.5057,2.9999,0.5000,0.9610,-0.0004,0.0000,0.0115,-0.0016,0.0000
0.982,-24.4961,2.9999,0.5000,0.9611,-0.0004,0.0000,0.0096,-0.0016,0.0000
0.992,-24.4865,2.9999,0.5000,0.9611,-0.0004,0.0000,0.0077,-0.0016,0.0000
