t,x,y,z,vx,vy,vz,ax,ay,az
0.029,-22.9293,1.5113,0.5000,0.7218,0.0137,0.0000,0.4967,-0.0023,0.0000
0.039,-22.9220,1.5114,0.5000,0.7267,0.0136,0.0000,0.4936,-0.0026,0.0000
0.049,-22.9148,1.5115,0.5000,0.7317,0.0136,0.0000,0.4905,-0.0028,0.0000
0.059,-22.9074,1.5117,0.5000,0.7365,0.0136,0.0000,0.4873,-0.0031,0.0000
0.069,-22.9000,1.5118,0.5000,0.7414,0.0135,0.0000,0.4841,-0.0033,0.0000
0.079,-22.8926,1.5120,0.5000,0.7462,0.0135,0.0000,0.4810,-0.0036,0.0000
0.089,-22.8851,1.5121,0.5000,0.7510,0.0135,0.0000,0.4778,-0.0038,0.0000
0.099,-22.8776,1.5122,0.5000,0.7558,0.0134,0.0000,0.4745,-0.0040,0.0000
0.109,-22.8700,1.5124,0.5000,0.7605,0.0134,0.0000,0.4713,-0.0042,0.0000
0.119,-22.8624,1.5125,0.5000,0.7652,0.0133,0.0000,0.4680,-0.0045,0.0000
0.129,-22.8547,1.5126,0.5000,0.7699,0.0133,0.0000,0.4647,-0.0047,0.0000
0.139,-22.8470,1.5128,0.5000,0.7745,0.0133,0.0000,0.4614,-0.0049,0.0000
0.149,-22.8392,1.5129,0.5000,0.7791,0.0132,0.0000,0.4581,-0.0051,0.0000
0.159,-22.8314,1.5130,0.5000,0.7837,0.0132,0.0000,0.4548,-0.0053,0.0000
0.169,-22.8235,1.5132,0.5000,0.7882,0.0131,0.0000,0.4514,-0.0056,0.0000
0.179,-22.8156,1.5133,0.5000,0.7927,0.0130,0.0000,0.4481,-0.0058,0.0000
0.189,-22.8077,1.5134,0.5000,0.7972,0.0130,0.0000,0.4447,-0.0060,0.0000
0.199,-22.7997,1.5135,0.5000,0.8016,0.0129,0.0000,0.4413,-0.0062,0.0000
0.209,-22.7916,1.5137,0.5000,0.8060,0.0129,0.0000,0.4379,-0.0064,0.0000
0.219,-22.7835,1.5138,0.5000,0.8104,0.0128,0.0000,0.4345,-0.0066,0.0000
0.229,-22.7754,1.5139,0.5000,0.8147,0.0127,0.0000,0.4310,-0.0068,0.0000
0.239,-22.7672,1.5141,0.5000,0.8190,0.0127,0.0000,0.4276,-0.0070,0.0000
0.249,-22.7590,1.5142,0.5000,0.8232,0.0126,0.0000,0.4241,-0.0071,0.0000
0.259,-22.7508,1.5143,0.5000,0.8274,0.0125,0.0000,0.4207,-0.0073,0.0000
0.269,-22.7425,1.5144,0.5000,0.8316,0.0124,0.0000,0.4172,-0.0075,0.0000
0.279,-22.7341,1.5146,0.5000,0.8358,0.0124,0.0000,0.4137,-0.0077,0.0000
0.289,-22.7258,1.5147,0.5000,0.8399,0.0123,0.0000,0.4102,-0.0079,0.0000
0.299,-22.7174,1.5148,0.5000,0.8440,0.0122,0.0000,0.4067,-0.0080,0.0000
0.309,-22.7089,1.5149,0.5000,0.8480,0.0121,0.0000,0.4031,-0.0082,0.0000
0.319,-22.7004,1.5150,0.5000,0.8521,0.0120,0.0000,0.3996,-0.0084,0.0000
0.329,-22.6919,1.5152,0.5000,0.8560,0.0120,0.0000,0.3960,-0.0086,0.0000
0.339,-22.6833,1.5153,0.5000,0.8600,0.0119,0.0000,0.3925,-0.0087,0.0000
0.349,-22.6747,1.5154,0.5000,0.8639,0.0118,0.0000,0.3889,-0.0089,0.0000
0.359,-22.6660,1.5155,0.5000,0.8678,0.0117,0.0000,0.3853,-0.0090,0.0000
0.369,-22.6573,1.5156,0.5000,0.8716,0.0116,0.0000,0.3817,-0.0092,0.0000
0.379,-22.6486,1.5158,0.5000,0.8754,0.0115,0.0000,0.3781,-0.0093,0.0000
0.389,-22.6398,1.5159,0.5000,0.8792,0.0114,0.0000,0.3745,-0.0095,0.0000
0.399,-22.6310,1.5160,0.5000,0.8829,0.0113,0.0000,0.3709,-0.0096,0.0000
0.409,-22.6221,1.5161,0.5000,0.8866,0.0112,0.0000,0.3673,-0.0098,0.0000
0.419,-22.6132,1.5162,0.5000,0.8902,0.0111,0.0000,0.3637,-0.0099,0.0000
0.429,-22.6043,1.5163,0.5000,0.8938,0.0110,0.0000,0.3600,-0.0101,0.0000
0.439,-22.5954,1.5164,0.5000,0.8974,0.0109,0.0000,0.3564,-0.0102,0.0000
0.449,-22.5864,1.5165,0.5000,0.9010,0.0108,0.0000,0.3527,-0.0104,0.0000
0.459,-22.5773,1.5166,0.5000,0.9045,0.0107,0.0000,0.3491,-0.0105,0.0000
0.470,-22.5678,1.5168,0.5000,0.9081,0.0106,0.0000,0.3452,-0.0106,0.0000
0.479,-22.5592,1.5169,0.5000,0.9114,0.0105,0.0000,0.3418,-0.0107,0.0000
0.490,-22.5497,1.5170,0.5000,0.9149,0.0104,0.0000,0.3380,-0.0109,0.0000
0.499,-22.5409,1.5171,0.5000,0.9182,0.0103,0.0000,0.3344,-0.0110,0.0000
0.509,-22.5317,1.5172,0.5000,0.9215,0.0102,0.0000,0.3308,-0.0111,0.0000
0.519,-22.5224,1.5173,0.5000,0.9248,0.0101,0.0000,0.3271,-0.0112,0.0000
0.529,-22.5132,1.5174,0.5000,0.9280,0.0099,0.0000,0.3234,-0.0113,0.0000
0.539,-22.5037,1.5175,0.5000,0.9313,0.0098,0.0000,0.3196,-0.0115,0.0000
0.549,-22.4946,1.5176,0.5000,0.9344,0.0097,0.0000,0.3160,-0.0116,0.0000
0.559,-22.4852,1.5177,0.5000,0.9376,0.0096,0.0000,0.3123,-0.0117,0.0000
0.569,-22.4758,1.5178,0.5000,0.9407,0.0095,0.0000,0.3086,-0.0118,0.0000
0.579,-22.4664,1.5178,0.5000,0.9437,0.0094,0.0000,0.3049,-0.0119,0.0000
0.589,-22.4569,1.5179,0.5000,0.9468,0.0092,0.0000,0.3012,-0.0120,0.0000
0.599,-22.4475,1.5180,0.5000,0.9498,0.0091,0.0000,0.2975,-0.0121,0.0000
0.609,-22.4380,1.5181,0.5000,0.9527,0.0090,0.0000,0.2939,-0.0122,0.0000
0.619,-22.4284,1.5182,0.5000,0.9556,0.0089,0.0000,0.2902,-0.0123,0.0000
0.629,-22.4188,1.5183,0.5000,0.9585,0.0088,0.0000,0.2864,-0.0124,0.0000
0.639,-22.4093,1.5184,0.5000,0.9614,0.0086,0.0000,0.2828,-0.0125,0.0000
0.649,-22.3996,1.5185,0.5000,0.9642,0.0085,0.0000,0.2791,-0.0125,0.0000
0.659,-22.3900,1.5186,0.5000,0.9669,0.0084,0.0000,0.2754,-0.0126,0.0000
0.669,-22.3803,1.5186,0.5000,0.9697,0.0083,0.0000,0.2717,-0.0127,0.0000
0.679,-22.3706,1.5187,0.5000,0.9724,0.0081,0.0000,0.2680,-0.0128,0.0000
0.689,-22.3608,1.5188,0.5000,0.9750,0.0080,0.0000,0.2643,-0.0129,0.0000
0.699,-22.3511,1.5189,0.5000,0.9777,0.0079,0.0000,0.2606,-0.0129,0.0000
0.709,-22.3413,1.5190,0.5000,0.9802,0.0077,0.0000,0.2556,-0.0197,0.0000
0.719,-22.3315,1.5190,0.5000,0.9828,0.0075,0.0000,0.2513,-0.0229,0.0000
0.729,-22.3216,1.5191,0.5000,0.9853,0.0072,0.0000,0.2471,-0.0259,0.0000
0.739,-22.3118,1.5192,0.5000,0.9877,0.0069,0.0000,0.2429,-0.0289,0.0000
0.749,-22.3019,1.5193,0.5000,0.9901,0.0066,0.0000,0.2387,-0.0319,0.0000
0.759,-22.2920,1.5193,0.5000,0.9925,0.0063,0.0000,0.2345,-0.0347,0.0000
0.769,-22.2820,1.5194,0.5000,0.9948,0.0059,0.0000,0.2304,-0.0375,0.0000
0.779,-22.2721,1.5194,0.5000,0.9971,0.0056,0.0000,0.2263,-0.0402,0.0000
0.789,-22.2621,1.5195,0.5000,0.9993,0.0051,0.0000,0.2222,-0.0429,0.0000
0.799,-22.2521,1.5195,0.5000,1.0015,0.0047,0.0000,0.2181,-0.0455,0.0000
0.809,-22.2421,1.5196,0.5000,1.0037,0.0042,0.0000,0.2141,-0.0480,0.0000
0.819,-22.2320,1.5196,0.5000,1.0058,0.0037,0.0000,0.2101,-0.0505,0.0000
0.829,-22.2219,1.5197,0.5000,1.0079,0.0032,0.0000,0.2061,-0.0529,0.0000
0.839,-22.2119,1.5197,0.5000,1.0099,0.0027,0.0000,0.2021,-0.0553,0.0000
0.849,-22.2018,1.5197,0.5000,1.0119,0.0021,0.0000,0.1982,-0.0576,0.0000
0.859,-22.1916,1.5197,0.5000,1.0139,0.0015,0.0000,0.1943,-0.0598,0.0000
0.869,-22.1815,1.5197,0.5000,1.0158,0.0009,0.0000,0.1904,-0.0620,0.0000
0.879,-22.1713,1.5197,0.5000,1.0177,0.0003,0.0000,0.1866,-0.0641,0.0000
0.889,-22.1611,1.5197,0.5000,1.0196,-0.0004,0.0000,0.1828,-0.0661,0.0000
0.899,-22.1509,1.5197,0.5000,1.0214,-0.0010,0.0000,0.1789,-0.0681,0.0000
0.909,-22.1407,1.5197,0.5000,1.0231,-0.0017,0.0000,0.1752,-0.0700,0.0000
0.919,-22.1304,1.5197,0.5000,1.0249,-0.0024,0.0000,0.1714,-0.0719,0.0000
0.929,-22.1202,1.5197,0.5000,1.0266,-0.0032,0.0000,0.1677,-0.0737,0.0000
0.939,-22.1099,1.5196,0.5000,1.0282,-0.0039,0.0000,0.1640,-0.0754,0.0000
0.949,-22.0996,1.5196,0.5000,1.0299,-0.0047,0.0000,0.1604,-0.0771,0.0000
0.959,-22.0893,1.5195,0.5000,1.0314,-0.0054,0.0000,0.1567,-0.0787,0.0000
0.969,-22.0790,1.5195,0.5000,1.0330,-0.0062,0.0000,0.1531,-0.0803,0.0000
0.979,-22.0686,1.5194,0.5000,1.0345,-0.0071,0.0000,0.1495,-0.0818,0.0000
0.989,-22.0583,1.5193,0.5000,1.0360,-0.0079,0.0000,0.1459,-0.0833,0.0000
0.999,-22.0479,1.5193,0.5000,1.0374,-0.0087,0.0000,0.1424,-0.0847,0.0000
1.009,-22.0375,1.5192,0.5000,1.0388,-0.0096,0.0000,0.1389,-0.0861,0.0000
1.019,-22.0271,1.5191,0.5000,1.0402,-0.0104,0.0000,0.1354,-0.0874,0.0000
1.029,-22.0167,1.5190,0.5000,1.0415,-0.0113,0.0000,0.1319,-0.0886,0.0000
1.039,-22.0063,1.5188,0.5000,1.0428,-0.0122,0.0000,0.1285,-0.0898,0.0000
1.049,-21.9959,1.5187,0.5000,1.0441,-0.0131,0.0000,0.1251,-0.0910,0.0000
1.059,-21.9854,1.5186,0.5000,1.0453,-0.0140,0.0000,0.1217,-0.0921,0.0000
1.069,-21.9750,1.5184,0.5000,1.0465,-0.0150,0.0000,0.1184,-0.0931,0.0000
1.079,-21.9645,1.5183,0.5000,1.0477,-0.0159,0.0000,0.1150,-0.0941,0.0000
1.089,-21.9540,1.5181,0.5000,1.0488,-0.0168,0.0000,0.1117,-0.0950,0.0000
1.099,-21.9435,1.5179,0.5000,1.0499,-0.0178,0.0000,0.1085,-0.0959,0.0000
1.109,-21.9330,1.5178,0.5000,1.0510,-0.0188,0.0000,0.1052,-0.0967,0.0000
1.119,-21.9225,1.5176,0.5000,1.0520,-0.0197,0.0000,0.1020,-0.0975,0.0000
1.129,-21.9120,1.5174,0.5000,1.0530,-0.0207,0.0000,0.0988,-0.0983,0.0000
1.139,-21.9014,1.5172,0.5000,1.0540,-0.0217,0.0000,0.0956,-0.0990,0.0000
1.149,-21.8909,1.5169,0.5000,1.0550,-0.0227,0.0000,0.0925,-0.0996,0.0000
1.159,-21.8804,1.5167,0.5000,1.0559,-0.0237,0.0000,0.0893,-0.1002,0.0000
1.169,-21.8698,1.5165,0.5000,1.0567,-0.0247,0.0000,0.0862,-0.1008,0.0000
1.179,-21.8592,1.5162,0.5000,1.0576,-0.0257,0.0000,0.0832,-0.1013,0.0000
1.189,-21.8486,1.5159,0.5000,1.0584,-0.0267,0.0000,0.0801,-0.1017,0.0000
1.199,-21.8381,1.5157,0.5000,1.0592,-0.0277,0.0000,0.0771,-0.1021,0.0000
1.209,-21.8274,1.5154,0.5000,1.0600,-0.0288,0.0000,0.0741,-0.1025,0.0000
1.219,-21.8169,1.5151,0.5000,1.0607,-0.0298,0.0000,0.0711,-0.1028,0.0000
1.229,-21.8062,1.5148,0.5000,1.0614,-0.0308,0.0000,0.0682,-0.1031,0.0000
1.239,-21.7956,1.5145,0.5000,1.0620,-0.0318,0.0000,0.0653,-0.1033,0.0000
1.249,-21.7850,1.5142,0.5000,1.0627,-0.0329,0.0000,0.0624,-0.1035,0.0000
1.259,-21.7744,1.5138,0.5000,1.0633,-0.0339,0.0000,0.0595,-0.1037,0.0000
1.269,-21.7638,1.5135,0.5000,1.0639,-0.0350,0.0000,0.0567,-0.1038,0.0000
1.279,-21.7531,1.5131,0.5000,1.0644,-0.0360,0.0000,0.0539,-0.1039,0.0000
1.289,-21.7425,1.5128,0.5000,1.0649,-0.0370,0.0000,0.0511,-0.1039,0.0000
1.299,-21.7318,1.5124,0.5000,1.0654,-0.0381,0.0000,0.0483,-0.1039,0.0000
1.309,-21.7211,1.5120,0.5000,1.0659,-0.0391,0.0000,0.0456,-0.1038,0.0000
1.319,-21.7105,1.5116,0.5000,1.0664,-0.0401,0.0000,0.0429,-0.1037,0.0000
1.329,-21.6998,1.5112,0.5000,1.0668,-0.0412,0.0000,0.0402,-0.1036,0.0000
1.339,-21.6892,1.5108,0.5000,1.0672,-0.0422,0.0000,0.0375,-0.1034,0.0000
1.349,-21.6785,1.5104,0.5000,1.0675,-0.0433,0.0000,0.0349,-0.1032,0.0000
1.359,-21.6678,1.5099,0.5000,1.0679,-0.0443,0.0000,0.0323,-0.1030,0.0000
1.369,-21.6571,1.5095,0.5000,1.0682,-0.0453,0.0000,0.0297,-0.1027,0.0000
1.379,-21.6464,1.5090,0.5000,1.0685,-0.0463,0.0000,0.0271,-0.1024,0.0000
1.389,-21.6357,1.5085,0.5000,1.0687,-0.0474,0.0000,0.0246,-0.1020,0.0000
1.399,-21.6250,1.5081,0.5000,1.0689,-0.0484,0.0000,0.0221,-0.1016,0.0000
1.409,-21.6144,1.5076,0.5000,1.0692,-0.0494,0.0000,0.0196,-0.1012,0.0000
1.419,-21.6037,1.5071,0.5000,1.0693,-0.0504,0.0000,0.0171,-0.1007,0.0000
1.429,-21.5930,1.5066,0.5000,1.0695,-0.0514,0.0000,0.0147,-0.1002,0.0000
1.439,-21.5823,1.5060,0.5000,1.0696,-0.0524,0.0000,0.0123,-0.0997,0.0000
1.449,-21.5716,1.5055,0.5000,1.0697,-0.0534,0.0000,0.0099,-0.0992,0.0000
1.459,-21.5609,1.5050,0.5000,1.0698,-0.0544,0.0000,0.0076,-0.0986,0.0000
1.469,-21.5502,1.5044,0.5000,1.0699,-0.0554,0.0000,0.0052,-0.0979,0.0000
1.479,-21.5395,1.5039,0.5000,1.0699,-0.0563,0.0000,0.0029,-0.0973,0.0000
1.489,-21.5288,1.5033,0.5000,1.0700,-0.0573,0.0000,0.0007,-0.0966,0.0000
1.499,-21.5181,1.5027,0.5000,1.0699,-0.0583,0.0000,-0.0016,-0.0959,0.0000
1.509,-21.5074,1.5021,0.5000,1.0699,-0.0592,0.0000,-0.0038,-0.0951,0.0000
1.519,-21.4967,1.5015,0.5000,1.0699,-0.0602,0.0000,-0.0060,-0.0943,0.0000
1.529,-21.4860,1.5009,0.5000,1.0698,-0.0611,0.0000,-0.0082,-0.0935,0.0000
1.539,-21.4753,1.5003,0.5000,1.0697,-0.0621,0.0000,-0.0104,-0.0927,0.0000
1.549,-21.4646,1.4997,0.5000,1.0696,-0.0630,0.0000,-0.0125,-0.0918,0.0000
1.559,-21.4539,1.4991,0.5000,1.0695,-0.0639,0.0000,-0.0146,-0.0909,0.0000
1.569,-21.4432,1.4984,0.5000,1.0693,-0.0648,0.0000,-0.0167,-0.0900,0.0000
1.580,-21.4312,1.4977,0.5000,1.0691,-0.0658,0.0000,-0.0190,-0.0889,0.0000
1.589,-21.4218,1.4971,0.5000,1.0689,-0.0666,0.0000,-0.0207,-0.0881,0.0000
1.599,-21.4111,1.4964,0.5000,1.0687,-0.0674,0.0000,-0.0227,-0.0871,0.0000
1.617,-21.3924,1.4952,0.5000,1.0683,-0.0690,0.0000,-0.0262,-0.0853,0.0000
1.619,-21.3898,1.4951,0.5000,1.0682,-0.0692,0.0000,-0.0267,-0.0850,0.0000
1.630,-21.3787,1.4943,0.5000,1.0679,-0.0700,0.0000,-0.0287,-0.0839,0.0000
1.639,-21.3684,1.4937,0.5000,1.0676,-0.0709,0.0000,-0.0305,-0.0828,0.0000
1.649,-21.3577,1.4930,0.5000,1.0673,-0.0717,0.0000,-0.0324,-0.0817,0.0000
1.659,-21.3471,1.4922,0.5000,1.0670,-0.0725,0.0000,-0.0342,-0.0806,0.0000
1.669,-21.3364,1.4915,0.5000,1.0666,-0.0733,0.0000,-0.0360,-0.0794,0.0000
1.679,-21.3257,1.4908,0.5000,1.0663,-0.0741,0.0000,-0.0378,-0.0782,0.0000
1.689,-21.3151,1.4900,0.5000,1.0659,-0.0748,0.0000,-0.0396,-0.0770,0.0000
1.699,-21.3044,1.4893,0.5000,1.0655,-0.0756,0.0000,-0.0414,-0.0758,0.0000
1.709,-21.2937,1.4885,0.5000,1.0651,-0.0764,0.0000,-0.0431,-0.0745,0.0000
1.719,-21.2831,1.4877,0.5000,1.0646,-0.0771,0.0000,-0.0448,-0.0733,0.0000
1.729,-21.2724,1.4870,0.5000,1.0642,-0.0778,0.0000,-0.0465,-0.0720,0.0000
1.739,-21.2618,1.4862,0.5000,1.0637,-0.0785,0.0000,-0.0481,-0.0707,0.0000
1.749,-21.2512,1.4854,0.5000,1.0632,-0.0792,0.0000,-0.0497,-0.0693,0.0000
1.759,-21.2406,1.4846,0.5000,1.0627,-0.0799,0.0000,-0.0513,-0.0680,0.0000
1.769,-21.2299,1.4838,0.5000,1.0622,-0.0806,0.0000,-0.0529,-0.0666,0.0000
1.779,-21.2193,1.4830,0.5000,1.0616,-0.0813,0.0000,-0.0545,-0.0652,0.0000
1.789,-21.2087,1.4822,0.5000,1.0611,-0.0819,0.0000,-0.0560,-0.0638,0.0000
1.799,-21.1981,1.4814,0.5000,1.0605,-0.0825,0.0000,-0.0575,-0.0624,0.0000
1.809,-21.1875,1.4805,0.5000,1.0599,-0.0832,0.0000,-0.0590,-0.0610,0.0000
1.819,-21.1769,1.4797,0.5000,1.0594,-0.0837,0.0000,-0.0584,-0.0524,0.0000
1.829,-21.1663,1.4788,0.5000,1.0588,-0.0842,0.0000,-0.0587,-0.0468,0.0000
1.839,-21.1557,1.4780,0.5000,1.0582,-0.0846,0.0000,-0.0589,-0.0414,0.0000
1.849,-21.1451,1.4772,0.5000,1.0576,-0.0850,0.0000,-0.0592,-0.0360,0.0000
1.859,-21.1346,1.4763,0.5000,1.0570,-0.0854,0.0000,-0.0594,-0.0308,0.0000
1.869,-21.1239,1.4754,0.5000,1.0564,-0.0856,0.0000,-0.0596,-0.0256,0.0000
1.879,-21.1134,1.4746,0.5000,1.0558,-0.0859,0.0000,-0.0598,-0.0206,0.0000
1.889,-21.1029,1.4737,0.5000,1.0552,-0.0861,0.0000,-0.0600,-0.0157,0.0000
1.899,-21.0923,1.4729,0.5000,1.0546,-0.0862,0.0000,-0.0602,-0.0109,0.0000
1.909,-21.0818,1.4720,0.5000,1.0540,-0.0863,0.0000,-0.0603,-0.0062,0.0000
1.919,-21.0713,1.4711,0.5000,1.0534,-0.0863,0.0000,-0.0605,-0.0016,0.0000
1.929,-21.0607,1.4703,0.5000,1.0528,-0.0863,0.0000,-0.0606,0.0030,0.0000
1.939,-21.0502,1.4694,0.5000,1.0522,-0.0862,0.0000,-0.0607,0.0074,0.0000
1.949,-21.0397,1.4686,0.5000,1.0516,-0.0862,0.0000,-0.0609,0.0117,0.0000
1.959,-21.0292,1.4677,0.5000,1.0510,-0.0860,0.0000,-0.0610,0.0159,0.0000
1.969,-21.0187,1.4668,0.5000,1.0504,-0.0858,0.0000,-0.0611,0.0200,0.0000
1.979,-21.0082,1.4660,0.5000,1.0498,-0.0856,0.0000,-0.0612,0.0240,0.0000
1.989,-20.9977,1.4651,0.5000,1.0491,-0.0854,0.0000,-0.0612,0.0280,0.0000
1.999,-20.9872,1.4643,0.5000,1.0485,-0.0851,0.0000,-0.0613,0.0318,0.0000
2.009,-20.9767,1.4634,0.5000,1.0479,-0.0847,0.0000,-0.0614,0.0355,0.0000
2.019,-20.9662,1.4626,0.5000,1.0473,-0.0843,0.0000,-0.0614,0.0392,0.0000
2.029,-20.9558,1.4617,0.5000,1.0467,-0.0839,0.0000,-0.0614,0.0427,0.0000
2.039,-20.9453,1.4609,0.5000,1.0461,-0.0835,0.0000,-0.0615,0.0462,0.0000
2.049,-20.9348,1.4601,0.5000,1.0455,-0.0830,0.0000,-0.0615,0.0495,0.0000
2.059,-20.9244,1.4592,0.5000,1.0448,-0.0825,0.0000,-0.0615,0.0528,0.0000
2.069,-20.9139,1.4584,0.5000,1.0442,-0.0820,0.0000,-0.0615,0.0560,0.0000
2.079,-20.9035,1.4576,0.5000,1.0436,-0.0814,0.0000,-0.0615,0.0591,0.0000
2.089,-20.8931,1.4568,0.5000,1.0430,-0.0808,0.0000,-0.0615,0.0621,0.0000
2.099,-20.8826,1.4560,0.5000,1.0424,-0.0801,0.0000,-0.0614,0.0650,0.0000
2.109,-20.8722,1.4552,0.5000,1.0418,-0.0795,0.0000,-0.0614,0.0678,0.0000
2.119,-20.8618,1.4544,0.5000,1.0412,-0.0788,0.0000,-0.0613,0.0706,0.0000
