t,x,y,z,vx,vy,vz,ax,ay,az
0.005,-25.3640,-2.9997,0.5000,0.8170,0.0012,0.0000,0.3444,0.0032,0.0000
0.015,-25.3558,-2.9997,0.5000,0.8204,0.0012,0.0000,0.3402,0.0032,0.0000
0.025,-25.3476,-2.9997,0.5000,0.8238,0.0013,0.0000,0.3359,0.0032,0.0000
0.035,-25.3394,-2.9997,0.5000,0.8271,0.0013,0.0000,0.3317,0.0033,0.0000
0.045,-25.3311,-2.9997,0.5000,0.8304,0.0013,0.0000,0.3275,0.0033,0.0000
0.055,-25.3228,-2.9997,0.5000,0.8337,0.0014,0.0000,0.3233,0.0033,0.0000
0.065,-25.3144,-2.9997,0.5000,0.8369,0.0014,0.0000,0.3192,0.0033,0.0000
0.075,-25.3060,-2.9996,0.5000,0.8401,0.0014,0.0000,0.3150,0.0033,0.0000
0.085,-25.2976,-2.9996,0.5000,0.8432,0.0015,0.0000,0.3109,0.0033,0.0000
0.095,-25.2892,-2.9996,0.5000,0.8463,0.0015,0.0000,0.3069,0.0033,0.0000
0.105,-25.2807,-2.9996,0.5000,0.8493,0.0015,0.0000,0.3028,0.0033,0.0000
0.115,-25.2722,-2.9996,0.5000,0.8523,0.0016,0.0000,0.2988,0.0033,0.0000
0.125,-25.2636,-2.9996,0.5000,0.8553,0.0016,0.0000,0.2948,0.0033,0.0000
0.135,-25.2551,-2.9996,0.5000,0.8582,0.0016,0.0000,0.2909,0.0033,0.0000
0.145,-25.2465,-2.9995,0.5000,0.8611,0.0017,0.0000,0.2869,0.0033,0.0000
0.155,-25.2378,-2.9995,0.5000,0.8640,0.0017,0.0000,0.2830,0.0033,0.0000
0.165,-25.2292,-2.9995,0.5000,0.8668,0.0017,0.0000,0.2791,0.0033,0.0000
0.175,-25.2205,-2.9995,0.5000,0.8696,0.0018,0.0000,0.2753,0.0032,0.0000
0.185,-25.2118,-2.9995,0.5000,0.8723,0.0018,0.0000,0.2715,0.0032,0.0000
0.195,-25.2031,-2.9994,0.5000,0.8750,0.0018,0.0000,0.2676,0.0032,0.0000
0.205,-25.1943,-2.9994,0.5000,0.8777,0.0019,0.0000,0.2639,0.0032,0.0000
0.215,-25.1855,-2.9994,0.5000,0.8803,0.0019,0.0000,0.2601,0.0032,0.0000
0.225,-25.1767,-2.9994,0.5000,0.8828,0.0019,0.0000,0.2564,0.0032,0.0000
0.235,-25.1678,-2.9994,0.5000,0.8854,0.0020,0.0000,0.2527,0.0032,0.0000
0.245,-25.1590,-2.9994,0.5000,0.8879,0.0020,0.0000,0.2490,0.0032,0.0000
0.255,-25.1501,-2.9993,0.5000,0.8904,0.0020,0.0000,0.2454,0.0031,0.0000
0.265,-25.1412,-2.9993,0.5000,0.8928,0.0021,0.0000,0.2418,0.0031,0.0000
0.275,-25.1322,-2.9993,0.5000,0.8952,0.0021,0.0000,0.2382,0.0031,0.0000
0.285,-25.1233,-2.9993,0.5000,0.8976,0.0021,0.0000,0.2346,0.0031,0.0000
0.295,-25.1143,-2.9992,0.5000,0.8999,0.0021,0.0000,0.2310,0.0031,0.0000
0.305,-25.1053,-2.9992,0.5000,0.9022,0.0022,0.0000,0.2275,0.0031,0.0000
0.315,-25.0962,-2.9992,0.5000,0.9045,0.0022,0.0000,0.2240,0.0030,0.0000
0.325,-25.0872,-2.9992,0.5000,0.9067,0.0022,0.0000,0.2206,0.0030,0.0000
0.335,-25.0781,-2.9992,0.5000,0.9089,0.0023,0.0000,0.2171,0.0030,0.0000
0.345,-25.0690,-2.9991,0.5000,0.9110,0.0023,0.0000,0.2137,0.0030,0.0000
0.355,-25.0599,-2.9991,0.5000,0.9131,0.0023,0.0000,0.2103,0.0029,0.0000
0.365,-25.0507,-2.9991,0.5000,0.9152,0.0024,0.0000,0.2070,0.0029,0.0000
0.375,-25.0416,-2.9991,0.5000,0.9173,0.0024,0.0000,0.2036,0.0029,0.0000
0.385,-25.0324,-2.9990,0.5000,0.9193,0.0024,0.0000,0.2003,0.0029,0.0000
0.395,-25.0232,-2.9990,0.5000,0.9213,0.0024,0.0000,0.1970,0.0028,0.0000
0.405,-25.0140,-2.9990,0.5000,0.9232,0.0025,0.0000,0.1938,0.0028,0.0000
0.415,-25.0047,-2.9990,0.5000,0.9252,0.0025,0.0000,0.1905,0.0028,0.0000
0.425,-24.9955,-2.9989,0.5000,0.9271,0.0025,0.0000,0.1873,0.0027,0.0000
0.435,-24.9862,-2.9989,0.5000,0.9289,0.0026,0.0000,0.1842,0.0027,0.0000
0.445,-24.9769,-2.9989,0.5000,0.9307,0.0026,0.0000,0.1810,0.0027,0.0000
0.455,-24.9676,-2.9989,0.5000,0.9325,0.0026,0.0000,0.1779,0.0027,0.0000
0.465,-24.9583,-2.9988,0.5000,0.9343,0.0026,0.0000,0.1748,0.0026,0.0000
0.475,-24.9487,-2.9988,0.5000,0.9361,0.0027,0.0000,0.1716,0.0026,0.0000
0.486,-24.9386,-2.9988,0.5000,0.9379,0.0027,0.0000,0.1683,0.0026,0.0000
0.495,-24.9301,-2.9988,0.5000,0.9394,0.0027,0.0000,0.1656,0.0025,0.0000
0.505,-24.9207,-2.9987,0.5000,0.9410,0.0027,0.0000,0.1626,0.0025,0.0000
0.515,-24.9113,-2.9987,0.5000,0.9427,0.0028,0.0000,0.1596,0.0024,0.0000
0.525,-24.9019,-2.9987,0.5000,0.9442,0.0028,0.0000,0.1567,0.0024,0.0000
0.535,-24.8924,-2.9986,0.5000,0.9458,0.0028,0.0000,0.1537,0.0024,0.0000
0.547,-24.8813,-2.9986,0.5000,0.9476,0.0028,0.0000,0.1503,0.0023,0.0000
0.555,-24.8734,-2.9986,0.5000,0.9488,0.0029,0.0000,0.1479,0.0023,0.0000
0.565,-24.8640,-2.9986,0.5000,0.9503,0.0029,0.0000,0.1451,0.0023,0.0000
0.575,-24.8545,-2.9985,0.5000,0.9517,0.0029,0.0000,0.1423,0.0022,0.0000
0.585,-24.8450,-2.9985,0.5000,0.9528,0.0029,0.0000,0.1273,0.0022,0.0000
0.595,-24.8354,-2.9985,0.5000,0.9541,0.0029,0.0000,0.1222,0.0021,0.0000
0.605,-24.8259,-2.9984,0.5000,0.9553,0.0030,0.0000,0.1172,0.0021,0.0000
0.615,-24.8163,-2.9984,0.5000,0.9564,0.0030,0.0000,0.1122,0.0021,0.0000
0.625,-24.8068,-2.9984,0.5000,0.9575,0.0030,0.0000,0.1073,0.0020,0.0000
0.635,-24.7972,-2.9984,0.5000,0.9585,0.0030,0.0000,0.1025,0.0020,0.0000
0.645,-24.7876,-2.9983,0.5000,0.9596,0.0030,0.0000,0.0978,0.0019,0.0000
0.655,-24.7780,-2.9983,0.5000,0.9605,0.0031,0.0000,0.0931,0.0019,0.0000
0.665,-24.7684,-2.9983,0.5000,0.9614,0.0031,0.0000,0.0886,0.0019,0.0000
0.675,-24.7587,-2.9982,0.5000,0.9623,0.0031,0.0000,0.0841,0.0018,0.0000
0.685,-24.7491,-2.9982,0.5000,0.9631,0.0031,0.0000,0.0797,0.0018,0.0000
0.695,-24.7395,-2.9982,0.5000,0.9639,0.0031,0.0000,0.0753,0.0017,0.0000
0.705,-24.7298,-2.9981,0.5000,0.9646,0.0032,0.0000,0.0711,0.0017,0.0000
0.715,-24.7202,-2.9981,0.5000,0.9653,0.0032,0.0000,0.0669,0.0017,0.0000
0.725,-24.7105,-2.9981,0.5000,0.9659,0.0032,0.0000,0.0628,0.0016,0.0000
0.735,-24.7009,-2.9980,0.5000,0.9665,0.0032,0.0000,0.0587,0.0016,0.0000
0.745,-24.6912,-2.9980,0.5000,0.9671,0.0032,0.0000,0.0548,0.0015,0.0000
0.755,-24.6815,-2.9980,0.5000,0.9676,0.0032,0.0000,0.0509,0.0015,0.0000
0.765,-24.6719,-2.9979,0.5000,0.9681,0.0033,0.0000,0.0471,0.0015,0.0000
0.775,-24.6622,-2.9979,0.5000,0.9686,0.0033,0.0000,0.0434,0.0014,0.0000
0.785,-24.6525,-2.9979,0.5000,0.9690,0.0033,0.0000,0.0397,0.0014,0.0000
0.795,-24.6428,-2.9979,0.5000,0.9694,0.0033,0.0000,0.0361,0.0014,0.0000
0.805,-24.6331,-2.9978,0.5000,0.9697,0.0033,0.0000,0.0326,0.0013,0.0000
0.815,-24.6234,-2.9978,0.5000,0.9700,0.0033,0.0000,0.0292,0.0013,0.0000
0.825,-24.6137,-2.9978,0.5000,0.9703,0.0033,0.0000,0.0258,0.0012,0.0000
0.835,-24.6040,-2.9977,0.5000,0.9705,0.0033,0.0000,0.0225,0.0012,0.0000
0.845,-24.5943,-2.9977,0.5000,0.9708,0.0034,0.0000,0.0193,0.0012,0.0000
0.855,-24.5846,-2.9977,0.5000,0.9709,0.0034,0.0000,0.0161,0.0011,0.0000
0.865,-24.5749,-2.9976,0.5000,0.9711,0.0034,0.0000,0.0130,0.0011,0.0000
0.875,-24.5652,-2.9976,0.5000,0.9712,0.0034,0.0000,0.0100,0.0010,0.0000
0.885,-24.5555,-2.9975,0.5000,0.9713,0.0034,0.0000,0.0070,0.0010,0.0000
0.895,-24.5458,-2.9975,0.5000,0.9713,0.0034,0.0000,0.0041,0.0010,0.0000
0.905,-24.5360,-2.9975,0.5000,0.9714,0.0034,0.0000,0.0013,0.0009,0.0000
0.915,-24.5263,-2.9974,0.5000,0.9714,0.0034,0.0000,-0.0015,0.0009,0.0000
0.925,-24.5166,-2.9974,0.5000,0.9713,0.0034,0.0000,-0.0042,0.0009,0.0000
