t,x,y,z,vx,vy,vz,ax,ay,az
0.033,-27.9434,-1.4999,0.5000,0.8304,0.0005,0.0000,0.3480,0.0011,0.0000
0.043,-27.9351,-1.4999,0.5000,0.8339,0.0005,0.0000,0.3438,0.0011,0.0000
0.053,-27.9267,-1.4999,0.5000,0.8373,0.0005,0.0000,0.3397,0.0011,0.0000
0.063,-27.9183,-1.4999,0.5000,0.8407,0.0005,0.0000,0.3355,0.0011,0.0000
0.073,-27.9099,-1.4999,0.5000,0.8440,0.0005,0.0000,0.3314,0.0011,0.0000
0.083,-27.9015,-1.4999,0.5000,0.8473,0.0005,0.0000,0.3273,0.0011,0.0000
0.093,-27.8929,-1.4999,0.5000,0.8506,0.0005,0.0000,0.3232,0.0011,0.0000
0.103,-27.8844,-1.4999,0.5000,0.8538,0.0006,0.0000,0.3192,0.0011,0.0000
0.113,-27.8759,-1.4998,0.5000,0.8569,0.0006,0.0000,0.3152,0.0011,0.0000
0.123,-27.8673,-1.4998,0.5000,0.8601,0.0006,0.0000,0.3111,0.0011,0.0000
0.133,-27.8587,-1.4998,0.5000,0.8632,0.0006,0.0000,0.3071,0.0011,0.0000
0.143,-27.8500,-1.4998,0.5000,0.8662,0.0006,0.0000,0.3032,0.0011,0.0000
0.153,-27.8413,-1.4998,0.5000,0.8692,0.0006,0.0000,0.2992,0.0011,0.0000
0.163,-27.8327,-1.4998,0.5000,0.8722,0.0006,0.0000,0.2953,0.0011,0.0000
0.173,-27.8239,-1.4998,0.5000,0.8751,0.0006,0.0000,0.2914,0.0011,0.0000
0.183,-27.8152,-1.4998,0.5000,0.8780,0.0006,0.0000,0.2875,0.0011,0.0000
0.193,-27.8064,-1.4998,0.5000,0.8809,0.0007,0.0000,0.2837,0.0011,0.0000
0.203,-27.7975,-1.4998,0.5000,0.8837,0.0007,0.0000,0.2798,0.0011,0.0000
0.213,-27.7887,-1.4998,0.5000,0.8865,0.0007,0.0000,0.2760,0.0011,0.0000
0.223,-27.7798,-1.4998,0.5000,0.8892,0.0007,0.0000,0.2722,0.0011,0.0000
0.233,-27.7709,-1.4998,0.5000,0.8919,0.0007,0.0000,0.2684,0.0011,0.0000
0.243,-27.7620,-1.4998,0.5000,0.8946,0.0007,0.0000,0.2647,0.0010,0.0000
0.253,-27.7530,-1.4998,0.5000,0.8972,0.0007,0.0000,0.2610,0.0010,0.0000
0.263,-27.7440,-1.4998,0.5000,0.8998,0.0007,0.0000,0.2573,0.0010,0.0000
0.273,-27.7350,-1.4997,0.5000,0.9024,0.0007,0.0000,0.2536,0.0010,0.0000
0.283,-27.7260,-1.4997,0.5000,0.9049,0.0007,0.0000,0.2499,0.0010,0.0000
0.293,-27.7169,-1.4997,0.5000,0.9074,0.0008,0.0000,0.2463,0.0010,0.0000
0.303,-27.7078,-1.4997,0.5000,0.9098,0.0008,0.0000,0.2427,0.0010,0.0000
0.313,-27.6987,-1.4997,0.5000,0.9122,0.0008,0.0000,0.2391,0.0010,0.0000
0.323,-27.6896,-1.4997,0.5000,0.9146,0.0008,0.0000,0.2355,0.0010,0.0000
0.333,-27.6804,-1.4997,0.5000,0.9169,0.0008,0.0000,0.2320,0.0010,0.0000
0.343,-27.6713,-1.4997,0.5000,0.9192,0.0008,0.0000,0.2284,0.0009,0.0000
0.353,-27.6620,-1.4997,0.5000,0.9215,0.0008,0.0000,0.2249,0.0009,0.0000
0.363,-27.6528,-1.4997,0.5000,0.9237,0.0008,0.0000,0.2214,0.0009,0.0000
0.373,-27.6436,-1.4997,0.5000,0.9259,0.0008,0.0000,0.2180,0.0009,0.0000
0.383,-27.6343,-1.4997,0.5000,0.9281,0.0008,0.0000,0.2145,0.0009,0.0000
0.393,-27.6250,-1.4996,0.5000,0.9302,0.0009,0.0000,0.2111,0.0009,0.0000
0.403,-27.6157,-1.4996,0.5000,0.9323,0.0009,0.0000,0.2077,0.0009,0.0000
