t,x,y,z
0.011,-27.1474,-1.4958,0.5000
0.021,-27.1324,-1.4957,0.5000
0.031,-27.1174,-1.4955,0.5000
0.041,-27.1023,-1.4953,0.5000
0.051,-27.0873,-1.4952,0.5000
0.061,-27.0722,-1.4950,0.5000
0.071,-27.0571,-1.4948,0.5000
0.081,-27.0420,-1.4946,0.5000
0.091,-27.0269,-1.4945,0.5000
0.101,-27.0118,-1.4943,0.5000
0.111,-26.9967,-1.4941,0.5000
0.121,-26.9815,-1.4939,0.5000
0.131,-26.9665,-1.4937,0.5000
0.141,-26.9513,-1.4935,0.5000
0.151,-26.9362,-1.4933,0.5000
0.161,-26.9210,-1.4931,0.5000
0.171,-26.9059,-1.4929,0.5000
0.181,-26.8908,-1.4927,0.5000
0.191,-26.8756,-1.4925,0.5000
0.201,-26.8604,-1.4923,0.5000
0.211,-26.8453,-1.4921,0.5000
0.221,-26.8301,-1.4919,0.5000
0.231,-26.8150,-1.4917,0.5000
0.241,-26.7998,-1.4915,0.5000
0.251,-26.7846,-1.4912,0.5000
0.261,-26.7695,-1.4910,0.5000
0.271,-26.7544,-1.4908,0.5000
0.281,-26.7393,-1.4906,0.5000
0.291,-26.7241,-1.4904,0.5000
0.301,-26.7090,-1.4901,0.5000
0.311,-26.6938,-1.4899,0.5000
0.321,-26.6787,-1.4897,0.5000
0.331,-26.6636,-1.4894,0.5000
0.341,-26.6484,-1.4892,0.5000
0.351,-26.6334,-1.4890,0.5000
0.361,-26.6183,-1.4887,0.5000
0.371,-26.6032,-1.4885,0.5000
0.381,-26.5876,-1.4883,0.5000
0.391,-26.5730,-1.4880,0.5000
0.401,-26.5579,-1.4878,0.5000
0.411,-26.5429,-1.4875,0.5000
0.421,-26.5279,-1.4873,0.5000
0.431,-26.5128,-1.4871,0.5000
0.441,-26.4977,-1.4868,0.5000
0.451,-26.4825,-1.4866,0.5000
0.461,-26.4676,-1.4863,0.5000
0.471,-26.4527,-1.4861,0.5000
0.481,-26.4376,-1.4858,0.5000
0.491,-26.4227,-1.4856,0.5000
0.501,-26.4075,-1.4853,0.5000
0.511,-26.3927,-1.4851,0.5000
0.521,-26.3778,-1.4848,0.5000
0.531,-26.3628,-1.4846,0.5000
0.541,-26.3478,-1.4843,0.5000
0.551,-26.3330,-1.4841,0.5000
0.561,-26.3182,-1.4838,0.5000
0.571,-26.3033,-1.4835,0.5000
0.581,-26.2885,-1.4833,0.5000
0.591,-26.2737,-1.4830,0.5000
0.601,-26.2589,-1.4827,0.5000
0.611,-26.2442,-1.4825,0.5000
0.620,-26.2294,-1.4822,0.5000
0.631,-26.2147,-1.4819,0.5000
0.641,-26.2000,-1.4816,0.5000
0.651,-26.1855,-1.4813,0.5000
0.661,-26.1709,-1.4811,0.5000
0.671,-26.1563,-1.4808,0.5000
0.681,-26.1418,-1.4805,0.5000
0.691,-26.1272,-1.4802,0.5000
0.701,-26.1128,-1.4799,0.5000
0.711,-26.0984,-1.4796,0.5000
0.721,-26.0840,-1.4792,0.5000
0.731,-26.0697,-1.4789,0.5000
0.741,-26.0553,-1.4786,0.5000
0.751,-26.0410,-1.4783,0.5000
0.761,-26.0268,-1.4780,0.5000
0.771,-26.0126,-1.4776,0.5000
0.781,-25.9985,-1.4773,0.5000
0.791,-25.9844,-1.4769,0.5000
0.801,-25.9703,-1.4766,0.5000
0.811,-25.9562,-1.4763,0.5000
0.821,-25.9422,-1.4759,0.5000
0.831,-25.9283,-1.4755,0.5000
0.841,-25.9144,-1.4752,0.5000
0.851,-25.9006,-1.4748,0.5000
0.861,-25.8866,-1.4745,0.5000
0.871,-25.8729,-1.4741,0.5000
0.881,-25.8592,-1.4737,0.5000
0.891,-25.8455,-1.4733,0.5000
0.901,-25.8318,-1.4730,0.5000
0.911,-25.8182,-1.4726,0.5000
0.921,-25.8047,-1.4722,0.5000
0.931,-25.7912,-1.4718,0.5000
0.941,-25.7777,-1.4714,0.5000
0.951,-25.7643,-1.4710,0.5000
0.961,-25.7509,-1.4706,0.5000
0.971,-25.7375,-1.4702,0.5000
