t,x,y,z,vx,vy,vz,ax,ay,az
0.000,-24.5554,-0.0119,0.5000,1.3578,-0.0421,0.0000,-0.1135,-0.0671,0.0000
0.010,-24.5418,-0.0123,0.5000,1.3566,-0.0428,0.0000,-0.1175,-0.0659,0.0000
0.020,-24.5283,-0.0127,0.5000,1.3554,-0.0434,0.0000,-0.1212,-0.0647,0.0000
0.030,-24.5147,-0.0132,0.5000,1.3542,-0.0441,0.0000,-0.1247,-0.0634,0.0000
0.040,-24.5012,-0.0136,0.5000,1.3530,-0.0447,0.0000,-0.1279,-0.0621,0.0000
0.050,-24.4876,-0.0141,0.5000,1.3517,-0.0453,0.0000,-0.1308,-0.0608,0.0000
0.060,-24.4742,-0.0145,0.5000,1.3503,-0.0459,0.0000,-0.1335,-0.0594,0.0000
0.070,-24.4607,-0.0150,0.5000,1.3490,-0.0465,0.0000,-0.1360,-0.0580,0.0000
0.080,-24.4472,-0.0155,0.5000,1.3476,-0.0471,0.0000,-0.1382,-0.0566,0.0000
0.090,-24.4337,-0.0159,0.5000,1.3462,-0.0476,0.0000,-0.1402,-0.0551,0.0000
0.100,-24.4203,-0.0164,0.5000,1.3448,-0.0482,0.0000,-0.1420,-0.0536,0.0000
0.110,-24.4068,-0.0169,0.5000,1.3434,-0.0487,0.0000,-0.1435,-0.0521,0.0000
0.120,-24.3934,-0.0174,0.5000,1.3419,-0.0492,0.0000,-0.1449,-0.0506,0.0000
0.130,-24.3800,-0.0179,0.5000,1.3405,-0.0497,0.0000,-0.1460,-0.0490,0.0000
0.140,-24.3666,-0.0184,0.5000,1.3390,-0.0502,0.0000,-0.1469,-0.0474,0.0000
0.150,-24.3532,-0.0189,0.5000,1.3376,-0.0507,0.0000,-0.1476,-0.0457,0.0000
0.160,-24.3398,-0.0194,0.5000,1.3361,-0.0511,0.0000,-0.1481,-0.0441,0.0000
0.170,-24.3265,-0.0199,0.5000,1.3346,-0.0515,0.0000,-0.1484,-0.0424,0.0000
0.180,-24.3132,-0.0204,0.5000,1.3331,-0.0520,0.0000,-0.1485,-0.0407,0.0000
0.190,-24.2998,-0.0210,0.5000,1.3316,-0.0524,0.0000,-0.1484,-0.0390,0.0000
0.200,-24.2865,-0.0215,0.5000,1.3301,-0.0527,0.0000,-0.1481,-0.0373,0.0000
0.210,-24.2732,-0.0220,0.5000,1.3287,-0.0531,0.0000,-0.1477,-0.0355,0.0000
0.220,-24.2600,-0.0225,0.5000,1.3272,-0.0535,0.0000,-0.1471,-0.0337,0.0000
0.230,-24.2467,-0.0231,0.5000,1.3257,-0.0538,0.0000,-0.1463,-0.0319,0.0000
0.240,-24.2333,-0.0236,0.5000,1.3243,-0.0541,0.0000,-0.1454,-0.0301,0.0000
0.250,-24.2202,-0.0242,0.5000,1.3228,-0.0544,0.0000,-0.1443,-0.0283,0.0000
