t,x,y,z,vx,vy,vz,ax,ay,az
0.024,-24.5763,3.0082,0.5000,1.3261,0.0265,0.0000,-0.0844,0.0250,0.0000
0.034,-24.5630,3.0085,0.5000,1.3253,0.0268,0.0000,-0.0839,0.0235,0.0000
0.044,-24.5498,3.0087,0.5000,1.3244,0.0270,0.0000,-0.0831,0.0219,0.0000
0.054,-24.5365,3.0090,0.5000,1.3236,0.0272,0.0000,-0.0820,0.0203,0.0000
0.064,-24.5233,3.0093,0.5000,1.3228,0.0274,0.0000,-0.0806,0.0186,0.0000
0.074,-24.5101,3.0096,0.5000,1.3220,0.0276,0.0000,-0.0789,0.0170,0.0000
0.084,-24.4969,3.0098,0.5000,1.3212,0.0277,0.0000,-0.0769,0.0153,0.0000
0.094,-24.4837,3.0101,0.5000,1.3204,0.0279,0.0000,-0.0747,0.0136,0.0000
0.104,-24.4705,3.0104,0.5000,1.3197,0.0280,0.0000,-0.0722,0.0118,0.0000
0.114,-24.4573,3.0107,0.5000,1.3190,0.0281,0.0000,-0.0694,0.0101,0.0000
0.124,-24.4441,3.0109,0.5000,1.3183,0.0282,0.0000,-0.0664,0.0083,0.0000
0.134,-24.4309,3.0112,0.5000,1.3177,0.0283,0.0000,-0.0632,0.0066,0.0000
0.144,-24.4177,3.0115,0.5000,1.3171,0.0283,0.0000,-0.0597,0.0048,0.0000
0.154,-24.4046,3.0118,0.5000,1.3165,0.0284,0.0000,-0.0560,0.0030,0.0000
0.164,-24.3914,3.0121,0.5000,1.3159,0.0284,0.0000,-0.0521,0.0012,0.0000
0.174,-24.3782,3.0124,0.5000,1.3154,0.0284,0.0000,-0.0479,-0.0006,0.0000
0.184,-24.3651,3.0127,0.5000,1.3150,0.0284,0.0000,-0.0436,-0.0024,0.0000
0.194,-24.3520,3.0129,0.5000,1.3146,0.0284,0.0000,-0.0391,-0.0043,0.0000
0.204,-24.3388,3.0132,0.5000,1.3142,0.0283,0.0000,-0.0344,-0.0061,0.0000
0.214,-24.3257,3.0135,0.5000,1.3139,0.0282,0.0000,-0.0295,-0.0079,0.0000
0.224,-24.3125,3.0138,0.5000,1.3136,0.0282,0.0000,-0.0245,-0.0098,0.0000
0.234,-24.2994,3.0141,0.5000,1.3134,0.0280,0.0000,-0.0193,-0.0116,0.0000
0.244,-24.2863,3.0143,0.5000,1.3132,0.0279,0.0000,-0.0140,-0.0135,0.0000
0.254,-24.2731,3.0146,0.5000,1.3131,0.0278,0.0000,-0.0085,-0.0153,0.0000
0.264,-24.2600,3.0149,0.5000,1.3131,0.0276,0.0000,-0.0029,-0.0171,0.0000
0.274,-24.2469,3.0152,0.5000,1.3131,0.0274,0.0000,0.0029,-0.0190,0.0000
0.284,-24.2337,3.0154,0.5000,1.3131,0.0272,0.0000,0.0087,-0.0208,0.0000
0.294,-24.2206,3.0157,0.5000,1.3132,0.0270,0.0000,0.0147,-0.0226,0.0000
0.304,-24.2075,3.0160,0.5000,1.3134,0.0268,0.0000,0.0208,-0.0244,0.0000
0.314,-24.1943,3.0163,0.5000,1.3136,0.0265,0.0000,0.0269,-0.0262,0.0000
0.324,-24.1812,3.0165,0.5000,1.3139,0.0263,0.0000,0.0331,-0.0280,0.0000
0.334,-24.1680,3.0168,0.5000,1.3143,0.0260,0.0000,0.0394,-0.0298,0.0000
0.344,-24.1549,3.0170,0.5000,1.3147,0.0257,0.0000,0.0458,-0.0315,0.0000
0.354,-24.1417,3.0173,0.5000,1.3152,0.0253,0.0000,0.0522,-0.0333,0.0000
0.366,-24.1263,3.0176,0.5000,1.3159,0.0249,0.0000,0.0599,-0.0353,0.0000
0.374,-24.1154,3.0178,0.5000,1.3164,0.0246,0.0000,0.0652,-0.0367,0.0000
0.384,-24.1023,3.0180,0.5000,1.3171,0.0243,0.0000,0.0718,-0.0384,0.0000
0.394,-24.0891,3.0183,0.5000,1.3178,0.0239,0.0000,0.0784,-0.0401,0.0000
0.404,-24.0759,3.0185,0.5000,1.3186,0.0235,0.0000,0.0849,-0.0418,0.0000
0.414,-24.0627,3.0187,0.5000,1.3195,0.0230,0.0000,0.0915,-0.0434,0.0000
0.424,-24.0495,3.0190,0.5000,1.3205,0.0226,0.0000,0.0981,-0.0450,0.0000
0.434,-24.0363,3.0192,0.5000,1.3215,0.0221,0.0000,0.1047,-0.0466,0.0000
0.444,-24.0231,3.0194,0.5000,1.3226,0.0217,0.0000,0.1113,-0.0481,0.0000
0.454,-24.0099,3.0196,0.5000,1.3237,0.0212,0.0000,0.1179,-0.0496,0.0000
0.465,-23.9950,3.0199,0.5000,1.3251,0.0206,0.0000,0.1252,-0.0513,0.0000
0.474,-23.9834,3.0200,0.5000,1.3262,0.0201,0.0000,0.1308,-0.0526,0.0000
0.484,-23.9701,3.0202,0.5000,1.3275,0.0196,0.0000,0.1373,-0.0540,0.0000
0.494,-23.9567,3.0204,0.5000,1.3290,0.0191,0.0000,0.1437,-0.0554,0.0000
0.504,-23.9435,3.0206,0.5000,1.3304,0.0185,0.0000,0.1499,-0.0568,0.0000
0.514,-23.9302,3.0208,0.5000,1.3320,0.0179,0.0000,0.1561,-0.0581,0.0000
0.524,-23.9168,3.0210,0.5000,1.3335,0.0173,0.0000,0.1623,-0.0594,0.0000
0.534,-23.9035,3.0212,0.5000,1.3352,0.0167,0.0000,0.1683,-0.0606,0.0000
0.544,-23.8901,3.0213,0.5000,1.3369,0.0161,0.0000,0.1743,-0.0618,0.0000
0.554,-23.8768,3.0215,0.5000,1.3387,0.0155,0.0000,0.1801,-0.0630,0.0000
0.564,-23.8635,3.0215,0.5000,1.3365,0.0106,0.0000,0.0981,-0.1544,0.0000
0.574,-23.8501,3.0216,0.5000,1.3375,0.0090,0.0000,0.0945,-0.1636,0.0000
0.584,-23.8367,3.0217,0.5000,1.3384,0.0073,0.0000,0.0909,-0.1725,0.0000
0.594,-23.8234,3.0217,0.5000,1.3393,0.0056,0.0000,0.0873,-0.1810,0.0000
0.604,-23.8099,3.0218,0.5000,1.3402,0.0037,0.0000,0.0836,-0.1891,0.0000
0.614,-23.7966,3.0218,0.5000,1.3410,0.0018,0.0000,0.0801,-0.1967,0.0000
0.624,-23.7831,3.0218,0.5000,1.3418,-0.0002,0.0000,0.0765,-0.2040,0.0000
0.634,-23.7697,3.0218,0.5000,1.3425,-0.0023,0.0000,0.0729,-0.2110,0.0000
0.644,-23.7563,3.0218,0.5000,1.3432,-0.0044,0.0000,0.0694,-0.2175,0.0000
0.654,-23.7429,3.0217,0.5000,1.3439,-0.0067,0.0000,0.0658,-0.2237,0.0000
0.664,-23.7295,3.0216,0.5000,1.3445,-0.0089,0.0000,0.0623,-0.2295,0.0000
0.674,-23.7160,3.0215,0.5000,1.3451,-0.0112,0.0000,0.0588,-0.2350,0.0000
0.684,-23.7025,3.0214,0.5000,1.3457,-0.0136,0.0000,0.0553,-0.2401,0.0000
0.694,-23.6891,3.0213,0.5000,1.3462,-0.0160,0.0000,0.0518,-0.2448,0.0000
0.704,-23.6756,3.0211,0.5000,1.3467,-0.0185,0.0000,0.0483,-0.2493,0.0000
0.714,-23.6621,3.0209,0.5000,1.3472,-0.0210,0.0000,0.0449,-0.2533,0.0000
0.724,-23.6487,3.0207,0.5000,1.3476,-0.0236,0.0000,0.0414,-0.2571,0.0000
0.734,-23.6352,3.0204,0.5000,1.3480,-0.0262,0.0000,0.0380,-0.2605,0.0000
0.744,-23.6217,3.0202,0.5000,1.3484,-0.0288,0.0000,0.0346,-0.2636,0.0000
0.754,-23.6082,3.0199,0.5000,1.3487,-0.0314,0.0000,0.0312,-0.2664,0.0000
0.764,-23.5947,3.0195,0.5000,1.3490,-0.0341,0.0000,0.0279,-0.2688,0.0000
0.774,-23.5812,3.0192,0.5000,1.3493,-0.0368,0.0000,0.0245,-0.2710,0.0000
0.784,-23.5677,3.0188,0.5000,1.3495,-0.0395,0.0000,0.0212,-0.2728,0.0000
0.794,-23.5542,3.0184,0.5000,1.3497,-0.0423,0.0000,0.0179,-0.2744,0.0000
0.804,-23.5407,3.0179,0.5000,1.3499,-0.0450,0.0000,0.0146,-0.2756,0.0000
0.814,-23.5272,3.0175,0.5000,1.3500,-0.0478,0.0000,0.0113,-0.2766,0.0000
0.824,-23.5137,3.0170,0.5000,1.3501,-0.0506,0.0000,0.0081,-0.2773,0.0000
0.834,-23.5002,3.0165,0.5000,1.3502,-0.0533,0.0000,0.0049,-0.2777,0.0000
0.844,-23.4867,3.0159,0.5000,1.3502,-0.0561,0.0000,0.0017,-0.2778,0.0000
0.854,-23.4732,3.0153,0.5000,1.3502,-0.0589,0.0000,-0.0015,-0.2776,0.0000
0.864,-23.4597,3.0147,0.5000,1.3502,-0.0617,0.0000,-0.0046,-0.2772,0.0000
0.874,-23.4462,3.0141,0.5000,1.3501,-0.0644,0.0000,-0.0077,-0.2766,0.0000
0.884,-23.4328,3.0135,0.5000,1.3500,-0.0672,0.0000,-0.0108,-0.2756,0.0000
0.894,-23.4192,3.0128,0.5000,1.3499,-0.0699,0.0000,-0.0139,-0.2744,0.0000
0.904,-23.4058,3.0121,0.5000,1.3497,-0.0727,0.0000,-0.0170,-0.2730,0.0000
