t,x,y,z,vx,vy,vz,ax,ay,az
0.016,-27.1174,-1.4955,0.5000,1.5042,0.0164,0.0000,0.1257,0.0291,0.0000
0.026,-27.1023,-1.4953,0.5000,1.5054,0.0167,0.0000,0.1178,0.0288,0.0000
0.036,-27.0873,-1.4952,0.5000,1.5065,0.0170,0.0000,0.1101,0.0285,0.0000
0.046,-27.0722,-1.4950,0.5000,1.5076,0.0173,0.0000,0.1024,0.0281,0.0000
0.056,-27.0571,-1.4948,0.5000,1.5086,0.0176,0.0000,0.0950,0.0278,0.0000
0.066,-27.0420,-1.4946,0.5000,1.5095,0.0178,0.0000,0.0876,0.0274,0.0000
0.076,-27.0269,-1.4945,0.5000,1.5103,0.0181,0.0000,0.0805,0.0270,0.0000
0.086,-27.0118,-1.4943,0.5000,1.5111,0.0184,0.0000,0.0734,0.0266,0.0000
0.096,-26.9967,-1.4941,0.5000,1.5118,0.0187,0.0000,0.0664,0.0262,0.0000
0.106,-26.9815,-1.4939,0.5000,1.5124,0.0189,0.0000,0.0596,0.0258,0.0000
0.116,-26.9665,-1.4937,0.5000,1.5130,0.0192,0.0000,0.0530,0.0253,0.0000
0.126,-26.9513,-1.4935,0.5000,1.5135,0.0194,0.0000,0.0464,0.0249,0.0000
0.136,-26.9362,-1.4933,0.5000,1.5139,0.0197,0.0000,0.0400,0.0244,0.0000
0.146,-26.9210,-1.4931,0.5000,1.5143,0.0199,0.0000,0.0337,0.0240,0.0000
0.156,-26.9059,-1.4929,0.5000,1.5146,0.0201,0.0000,0.0275,0.0235,0.0000
0.166,-26.8908,-1.4927,0.5000,1.5148,0.0204,0.0000,0.0215,0.0230,0.0000
0.176,-26.8756,-1.4925,0.5000,1.5150,0.0206,0.0000,0.0156,0.0225,0.0000
0.186,-26.8604,-1.4923,0.5000,1.5151,0.0208,0.0000,0.0098,0.0220,0.0000
0.196,-26.8453,-1.4921,0.5000,1.5152,0.0210,0.0000,0.0041,0.0215,0.0000
0.206,-26.8301,-1.4919,0.5000,1.5152,0.0213,0.0000,-0.0015,0.0210,0.0000
0.216,-26.8150,-1.4917,0.5000,1.5152,0.0215,0.0000,-0.0069,0.0204,0.0000
0.226,-26.7998,-1.4915,0.5000,1.5151,0.0217,0.0000,-0.0122,0.0199,0.0000
0.236,-26.7846,-1.4912,0.5000,1.5149,0.0219,0.0000,-0.0174,0.0193,0.0000
0.246,-26.7695,-1.4910,0.5000,1.5147,0.0220,0.0000,-0.0225,0.0188,0.0000
0.256,-26.7544,-1.4908,0.5000,1.5145,0.0222,0.0000,-0.0275,0.0182,0.0000
0.266,-26.7393,-1.4906,0.5000,1.5142,0.0224,0.0000,-0.0323,0.0177,0.0000
0.276,-26.7241,-1.4904,0.5000,1.5138,0.0226,0.0000,-0.0371,0.0171,0.0000
0.286,-26.7090,-1.4901,0.5000,1.5134,0.0228,0.0000,-0.0417,0.0165,0.0000
0.296,-26.6938,-1.4899,0.5000,1.5130,0.0229,0.0000,-0.0462,0.0159,0.0000
0.306,-26.6787,-1.4897,0.5000,1.5125,0.0231,0.0000,-0.0507,0.0154,0.0000
0.316,-26.6636,-1.4894,0.5000,1.5120,0.0232,0.0000,-0.0550,0.0148,0.0000
0.326,-26.6484,-1.4892,0.5000,1.5114,0.0234,0.0000,-0.0592,0.0142,0.0000
0.336,-26.6334,-1.4890,0.5000,1.5108,0.0235,0.0000,-0.0633,0.0136,0.0000
0.346,-26.6183,-1.4887,0.5000,1.5102,0.0236,0.0000,-0.0673,0.0130,0.0000
0.356,-26.6032,-1.4885,0.5000,1.5095,0.0238,0.0000,-0.0711,0.0124,0.0000
0.366,-26.5876,-1.4883,0.5000,1.5087,0.0239,0.0000,-0.0750,0.0118,0.0000
0.376,-26.5730,-1.4880,0.5000,1.5080,0.0240,0.0000,-0.0786,0.0112,0.0000
0.386,-26.5579,-1.4878,0.5000,1.5072,0.0241,0.0000,-0.0822,0.0106,0.0000
0.396,-26.5429,-1.4875,0.5000,1.5063,0.0242,0.0000,-0.0857,0.0099,0.0000
0.406,-26.5279,-1.4873,0.5000,1.5055,0.0243,0.0000,-0.0891,0.0093,0.0000
0.416,-26.5128,-1.4871,0.5000,1.5045,0.0244,0.0000,-0.0924,0.0087,0.0000
0.426,-26.4977,-1.4868,0.5000,1.5036,0.0245,0.0000,-0.0956,0.0081,0.0000
0.436,-26.4825,-1.4866,0.5000,1.5026,0.0246,0.0000,-0.0987,0.0075,0.0000
0.446,-26.4676,-1.4863,0.5000,1.5016,0.0246,0.0000,-0.1017,0.0069,0.0000
0.456,-26.4527,-1.4861,0.5000,1.5006,0.0247,0.0000,-0.1046,0.0062,0.0000
0.466,-26.4376,-1.4858,0.5000,1.4995,0.0248,0.0000,-0.1074,0.0056,0.0000
