t,x,y,z,vx,vy,vz,ax,ay,az
0.024,-22.0689,1.5372,0.5000,1.5392,0.0249,0.0000,0.1975,-0.0446,0.0000
0.034,-22.0535,1.5375,0.5000,1.5411,0.0244,0.0000,0.1844,-0.0450,0.0000
0.044,-22.0381,1.5377,0.5000,1.5429,0.0240,0.0000,0.1715,-0.0454,0.0000
0.054,-22.0226,1.5380,0.5000,1.5446,0.0235,0.0000,0.1587,-0.0458,0.0000
0.064,-22.0072,1.5382,0.5000,1.5461,0.0231,0.0000,0.1461,-0.0461,0.0000
0.074,-21.9917,1.5384,0.5000,1.5475,0.0226,0.0000,0.1336,-0.0465,0.0000
0.084,-21.9762,1.5386,0.5000,1.5488,0.0221,0.0000,0.1213,-0.0468,0.0000
0.094,-21.9608,1.5389,0.5000,1.5499,0.0217,0.0000,0.1091,-0.0471,0.0000
0.104,-21.9452,1.5391,0.5000,1.5509,0.0212,0.0000,0.0971,-0.0474,0.0000
0.114,-21.9297,1.5393,0.5000,1.5519,0.0207,0.0000,0.0852,-0.0476,0.0000
0.124,-21.9143,1.5395,0.5000,1.5526,0.0202,0.0000,0.0735,-0.0479,0.0000
0.134,-21.8986,1.5397,0.5000,1.5533,0.0197,0.0000,0.0618,-0.0481,0.0000
0.144,-21.8831,1.5399,0.5000,1.5539,0.0193,0.0000,0.0504,-0.0483,0.0000
0.154,-21.8676,1.5401,0.5000,1.5543,0.0188,0.0000,0.0391,-0.0485,0.0000
0.164,-21.8521,1.5403,0.5000,1.5547,0.0183,0.0000,0.0280,-0.0486,0.0000
0.174,-21.8365,1.5404,0.5000,1.5549,0.0178,0.0000,0.0170,-0.0488,0.0000
0.184,-21.8210,1.5406,0.5000,1.5550,0.0173,0.0000,0.0062,-0.0489,0.0000
0.194,-21.8054,1.5408,0.5000,1.5550,0.0168,0.0000,-0.0045,-0.0490,0.0000
0.204,-21.7899,1.5409,0.5000,1.5549,0.0163,0.0000,-0.0151,-0.0491,0.0000
0.214,-21.7743,1.5411,0.5000,1.5547,0.0159,0.0000,-0.0255,-0.0492,0.0000
0.224,-21.7588,1.5413,0.5000,1.5544,0.0154,0.0000,-0.0357,-0.0493,0.0000
0.234,-21.7432,1.5414,0.5000,1.5540,0.0149,0.0000,-0.0458,-0.0493,0.0000
0.244,-21.7277,1.5416,0.5000,1.5535,0.0144,0.0000,-0.0558,-0.0493,0.0000
0.254,-21.7122,1.5417,0.5000,1.5529,0.0139,0.0000,-0.0656,-0.0494,0.0000
0.264,-21.6966,1.5418,0.5000,1.5522,0.0134,0.0000,-0.0752,-0.0494,0.0000
0.274,-21.6811,1.5420,0.5000,1.5514,0.0129,0.0000,-0.0847,-0.0493,0.0000
0.284,-21.6656,1.5421,0.5000,1.5505,0.0124,0.0000,-0.0940,-0.0493,0.0000
0.294,-21.6501,1.5422,0.5000,1.5495,0.0119,0.0000,-0.1032,-0.0493,0.0000
0.304,-21.6346,1.5423,0.5000,1.5484,0.0114,0.0000,-0.1122,-0.0492,0.0000
0.314,-21.6191,1.5424,0.5000,1.5473,0.0109,0.0000,-0.1211,-0.0491,0.0000
0.324,-21.6037,1.5426,0.5000,1.5460,0.0104,0.0000,-0.1298,-0.0490,0.0000
0.334,-21.5882,1.5427,0.5000,1.5447,0.0099,0.0000,-0.1384,-0.0489,0.0000
0.344,-21.5728,1.5428,0.5000,1.5432,0.0094,0.0000,-0.1468,-0.0488,0.0000
0.354,-21.5573,1.5428,0.5000,1.5417,0.0090,0.0000,-0.1550,-0.0487,0.0000
0.366,-21.5394,1.5429,0.5000,1.5399,0.0084,0.0000,-0.1644,-0.0485,0.0000
0.374,-21.5265,1.5430,0.5000,1.5385,0.0080,0.0000,-0.1710,-0.0484,0.0000
0.384,-21.5111,1.5431,0.5000,1.5367,0.0075,0.0000,-0.1788,-0.0482,0.0000
0.394,-21.4958,1.5432,0.5000,1.5349,0.0070,0.0000,-0.1864,-0.0481,0.0000
0.404,-21.4805,1.5432,0.5000,1.5330,0.0065,0.0000,-0.1939,-0.0479,0.0000
0.414,-21.4652,1.5433,0.5000,1.5310,0.0061,0.0000,-0.2012,-0.0477,0.0000
0.424,-21.4499,1.5434,0.5000,1.5290,0.0056,0.0000,-0.2083,-0.0475,0.0000
0.434,-21.4346,1.5434,0.5000,1.5268,0.0051,0.0000,-0.2153,-0.0472,0.0000
0.444,-21.4193,1.5435,0.5000,1.5247,0.0046,0.0000,-0.2221,-0.0470,0.0000
0.454,-21.4041,1.5435,0.5000,1.5224,0.0042,0.0000,-0.2288,-0.0467,0.0000
0.464,-21.3889,1.5435,0.5000,1.5201,0.0037,0.0000,-0.2353,-0.0465,0.0000
0.474,-21.3737,1.5436,0.5000,1.5177,0.0032,0.0000,-0.2417,-0.0462,0.0000
0.484,-21.3585,1.5436,0.5000,1.5153,0.0028,0.0000,-0.2479,-0.0459,0.0000
0.494,-21.3433,1.5436,0.5000,1.5127,0.0023,0.0000,-0.2539,-0.0457,0.0000
0.504,-21.3283,1.5437,0.5000,1.5102,0.0019,0.0000,-0.2598,-0.0454,0.0000
0.514,-21.3132,1.5437,0.5000,1.5075,0.0014,0.0000,-0.2655,-0.0451,0.0000
0.524,-21.2981,1.5437,0.5000,1.5049,0.0010,0.0000,-0.2710,-0.0447,0.0000
0.535,-21.2826,1.5437,0.5000,1.5020,0.0005,0.0000,-0.2765,-0.0444,0.0000
0.544,-21.2680,1.5437,0.5000,1.4993,0.0001,0.0000,-0.2816,-0.0441,0.0000
0.554,-21.2531,1.5437,0.5000,1.4965,-0.0004,0.0000,-0.2867,-0.0437,0.0000
0.564,-21.2381,1.5437,0.5000,1.4936,-0.0008,0.0000,-0.2916,-0.0434,0.0000
0.574,-21.2232,1.5437,0.5000,1.4907,-0.0012,0.0000,-0.2963,-0.0430,0.0000
0.584,-21.2083,1.5437,0.5000,1.4877,-0.0016,0.0000,-0.3008,-0.0427,0.0000
0.594,-21.1934,1.5436,0.5000,1.4846,-0.0021,0.0000,-0.3052,-0.0423,0.0000
0.604,-21.1786,1.5436,0.5000,1.4816,-0.0025,0.0000,-0.3095,-0.0419,0.0000
0.614,-21.1638,1.5436,0.5000,1.4785,-0.0029,0.0000,-0.3136,-0.0415,0.0000
