t,x,y,z
0.020,-27.1435,1.5053,0.5000
0.030,-27.1288,1.5054,0.5000
0.040,-27.1140,1.5056,0.5000
0.050,-27.0993,1.5057,0.5000
0.060,-27.0845,1.5059,0.5000
0.070,-27.0697,1.5060,0.5000
0.080,-27.0550,1.5062,0.5000
0.090,-27.0402,1.5063,0.5000
0.100,-27.0254,1.5065,0.5000
0.110,-27.0107,1.5066,0.5000
0.120,-26.9959,1.5067,0.5000
0.130,-26.9812,1.5069,0.5000
0.140,-26.9664,1.5070,0.5000
0.150,-26.9517,1.5072,0.5000
0.160,-26.9369,1.5073,0.5000
0.170,-26.9222,1.5074,0.5000
0.180,-26.9076,1.5075,0.5000
0.190,-26.8928,1.5077,0.5000
0.200,-26.8781,1.5078,0.5000
0.210,-26.8634,1.5079,0.5000
0.220,-26.8487,1.5080,0.5000
0.230,-26.8340,1.5081,0.5000
0.240,-26.8193,1.5083,0.5000
0.250,-26.8047,1.5084,0.5000
0.260,-26.7900,1.5085,0.5000
0.270,-26.7754,1.5086,0.5000
0.280,-26.7608,1.5086,0.5000
0.290,-26.7462,1.5087,0.5000
0.300,-26.7315,1.5088,0.5000
0.310,-26.7170,1.5089,0.5000
0.320,-26.7024,1.5090,0.5000
0.330,-26.6879,1.5090,0.5000
0.340,-26.6733,1.5091,0.5000
0.350,-26.6588,1.5091,0.5000
0.360,-26.6443,1.5092,0.5000
0.371,-26.6298,1.5092,0.5000
0.380,-26.6141,1.5093,0.5000
0.390,-26.6009,1.5093,0.5000
0.400,-26.5865,1.5093,0.5000
0.410,-26.5721,1.5093,0.5000
0.420,-26.5577,1.5093,0.5000
0.430,-26.5434,1.5093,0.5000
0.440,-26.5291,1.5093,0.5000
0.450,-26.5147,1.5093,0.5000
0.460,-26.5004,1.5093,0.5000
0.470,-26.4862,1.5092,0.5000
0.480,-26.4718,1.5092,0.5000
0.490,-26.4577,1.5092,0.5000
0.500,-26.4435,1.5091,0.5000
0.510,-26.4292,1.5090,0.5000
0.520,-26.4151,1.5090,0.5000
0.530,-26.4010,1.5089,0.5000
0.540,-26.3869,1.5088,0.5000
0.550,-26.3728,1.5087,0.5000
0.560,-26.3586,1.5086,0.5000
0.570,-26.3446,1.5085,0.5000
0.580,-26.3305,1.5084,0.5000
0.590,-26.3165,1.5083,0.5000
0.600,-26.3024,1.5082,0.5000
