t,x,y,z,vx,vy,vz,ax,ay,az
0.002,-21.9444,-1.4905,0.5000,1.4194,0.0348,0.0000,-0.0220,0.0612,0.0000
0.012,-21.9302,-1.4901,0.5000,1.4191,0.0354,0.0000,-0.0283,0.0605,0.0000
0.022,-21.9160,-1.4898,0.5000,1.4188,0.0360,0.0000,-0.0343,0.0598,0.0000
0.032,-21.9018,-1.4894,0.5000,1.4185,0.0366,0.0000,-0.0402,0.0590,0.0000
0.042,-21.8876,-1.4891,0.5000,1.4180,0.0371,0.0000,-0.0459,0.0582,0.0000
0.052,-21.8735,-1.4887,0.5000,1.4175,0.0377,0.0000,-0.0513,0.0574,0.0000
0.062,-21.8593,-1.4883,0.5000,1.4170,0.0383,0.0000,-0.0566,0.0566,0.0000
0.072,-21.8451,-1.4879,0.5000,1.4164,0.0389,0.0000,-0.0617,0.0557,0.0000
0.082,-21.8309,-1.4875,0.5000,1.4158,0.0394,0.0000,-0.0665,0.0548,0.0000
0.092,-21.8168,-1.4871,0.5000,1.4151,0.0399,0.0000,-0.0712,0.0539,0.0000
0.102,-21.8027,-1.4867,0.5000,1.4143,0.0405,0.0000,-0.0757,0.0529,0.0000
0.112,-21.7885,-1.4863,0.5000,1.4136,0.0410,0.0000,-0.0801,0.0519,0.0000
0.122,-21.7744,-1.4859,0.5000,1.4127,0.0415,0.0000,-0.0842,0.0509,0.0000
0.132,-21.7602,-1.4855,0.5000,1.4119,0.0420,0.0000,-0.0882,0.0499,0.0000
0.142,-21.7461,-1.4851,0.5000,1.4110,0.0425,0.0000,-0.0920,0.0489,0.0000
0.152,-21.7320,-1.4846,0.5000,1.4100,0.0430,0.0000,-0.0956,0.0478,0.0000
0.162,-21.7180,-1.4842,0.5000,1.4091,0.0435,0.0000,-0.0990,0.0467,0.0000
0.172,-21.7039,-1.4838,0.5000,1.4081,0.0439,0.0000,-0.1023,0.0456,0.0000
0.182,-21.6898,-1.4833,0.5000,1.4070,0.0444,0.0000,-0.1055,0.0445,0.0000
0.192,-21.6758,-1.4829,0.5000,1.4060,0.0448,0.0000,-0.1084,0.0434,0.0000
0.202,-21.6617,-1.4824,0.5000,1.4049,0.0453,0.0000,-0.1113,0.0422,0.0000
0.212,-21.6476,-1.4820,0.5000,1.4037,0.0457,0.0000,-0.1140,0.0411,0.0000
0.222,-21.6336,-1.4815,0.5000,1.4026,0.0461,0.0000,-0.1165,0.0399,0.0000
0.232,-21.6196,-1.4811,0.5000,1.4014,0.0465,0.0000,-0.1188,0.0387,0.0000
0.242,-21.6056,-1.4806,0.5000,1.4002,0.0469,0.0000,-0.1211,0.0375,0.0000
