t,x,y,z,vx,vy,vz,ax,ay,az
0.013,-24.5302,-2.9835,0.5000,1.4331,0.0594,0.0000,-0.0067,0.1008,0.0000
0.023,-24.5159,-2.9829,0.5000,1.4330,0.0604,0.0000,-0.0133,0.0995,0.0000
0.033,-24.5016,-2.9823,0.5000,1.4328,0.0614,0.0000,-0.0197,0.0981,0.0000
0.043,-24.4873,-2.9816,0.5000,1.4326,0.0624,0.0000,-0.0259,0.0966,0.0000
0.053,-24.4727,-2.9810,0.5000,1.4323,0.0633,0.0000,-0.0320,0.0951,0.0000
0.063,-24.4586,-2.9804,0.5000,1.4320,0.0643,0.0000,-0.0377,0.0936,0.0000
0.073,-24.4443,-2.9797,0.5000,1.4316,0.0652,0.0000,-0.0434,0.0921,0.0000
0.083,-24.4300,-2.9791,0.5000,1.4311,0.0661,0.0000,-0.0488,0.0904,0.0000
0.093,-24.4157,-2.9784,0.5000,1.4306,0.0670,0.0000,-0.0541,0.0888,0.0000
0.103,-24.4014,-2.9777,0.5000,1.4300,0.0679,0.0000,-0.0592,0.0871,0.0000
0.113,-24.3871,-2.9770,0.5000,1.4294,0.0687,0.0000,-0.0641,0.0853,0.0000
0.123,-24.3728,-2.9763,0.5000,1.4287,0.0696,0.0000,-0.0688,0.0835,0.0000
0.133,-24.3585,-2.9756,0.5000,1.4280,0.0704,0.0000,-0.0734,0.0817,0.0000
0.143,-24.3442,-2.9749,0.5000,1.4273,0.0712,0.0000,-0.0778,0.0799,0.0000
0.153,-24.3300,-2.9742,0.5000,1.4265,0.0720,0.0000,-0.0821,0.0780,0.0000
0.163,-24.3157,-2.9735,0.5000,1.4256,0.0728,0.0000,-0.0861,0.0760,0.0000
0.173,-24.3014,-2.9728,0.5000,1.4248,0.0735,0.0000,-0.0901,0.0741,0.0000
0.183,-24.2872,-2.9720,0.5000,1.4238,0.0743,0.0000,-0.0938,0.0721,0.0000
0.193,-24.2730,-2.9713,0.5000,1.4229,0.0750,0.0000,-0.0974,0.0700,0.0000
