t,x,y,z
0.009,-27.9656,-1.5001,0.5000
0.019,-27.9574,-1.5001,0.5000
0.029,-27.9491,-1.5001,0.5000
0.039,-27.9408,-1.5002,0.5000
0.049,-27.9325,-1.5002,0.5000
0.059,-27.9242,-1.5002,0.5000
0.069,-27.9158,-1.5002,0.5000
0.079,-27.9074,-1.5002,0.5000
0.089,-27.8989,-1.5002,0.5000
0.099,-27.8904,-1.5002,0.5000
0.109,-27.8819,-1.5002,0.5000
0.119,-27.8734,-1.5002,0.5000
0.129,-27.8648,-1.5002,0.5000
0.139,-27.8562,-1.5002,0.5000
0.149,-27.8476,-1.5002,0.5000
0.159,-27.8389,-1.5002,0.5000
0.169,-27.8302,-1.5002,0.5000
0.179,-27.8215,-1.5003,0.5000
0.189,-27.8127,-1.5003,0.5000
0.199,-27.8039,-1.5003,0.5000
0.209,-27.7951,-1.5003,0.5000
0.219,-27.7863,-1.5003,0.5000
0.229,-27.7774,-1.5003,0.5000
0.239,-27.7685,-1.5003,0.5000
0.249,-27.7596,-1.5003,0.5000
0.259,-27.7507,-1.5003,0.5000
0.269,-27.7417,-1.5003,0.5000
0.279,-27.7327,-1.5003,0.5000
0.289,-27.7237,-1.5004,0.5000
0.299,-27.7147,-1.5004,0.5000
0.309,-27.7056,-1.5004,0.5000
0.319,-27.6965,-1.5004,0.5000
0.329,-27.6874,-1.5004,0.5000
0.339,-27.6782,-1.5004,0.5000
0.349,-27.6691,-1.5004,0.5000
0.359,-27.6599,-1.5004,0.5000
0.369,-27.6507,-1.5004,0.5000
0.379,-27.6414,-1.5005,0.5000
0.389,-27.6322,-1.5005,0.5000
0.399,-27.6229,-1.5005,0.5000
0.409,-27.6136,-1.5005,0.5000
0.419,-27.6043,-1.5005,0.5000
0.429,-27.5950,-1.5005,0.5000
0.439,-27.5856,-1.5005,0.5000
0.449,-27.5763,-1.5005,0.5000
0.459,-27.5668,-1.5005,0.5000
0.470,-27.5575,-1.5006,0.5000
0.479,-27.5480,-1.5006,0.5000
0.489,-27.5386,-1.5006,0.5000
0.499,-27.5291,-1.5006,0.5000
0.509,-27.5291,-1.5006,0.5000
0.520,-27.5102,-1.5006,0.5000
0.530,-27.5007,-1.5006,0.5000
0.539,-27.4911,-1.5006,0.5000
0.549,-27.4816,-1.5007,0.5000
0.559,-27.4720,-1.5007,0.5000
0.569,-27.4625,-1.5007,0.5000
0.579,-27.4529,-1.5007,0.5000
0.589,-27.4433,-1.5007,0.5000
0.599,-27.4336,-1.5007,0.5000
0.609,-27.4240,-1.5007,0.5000
0.619,-27.4144,-1.5008,0.5000
0.629,-27.4047,-1.5008,0.5000
0.639,-27.3950,-1.5008,0.5000
0.649,-27.3854,-1.5008,0.5000
0.659,-27.3757,-1.5008,0.5000
0.669,-27.3660,-1.5008,0.5000
0.679,-27.3563,-1.5008,0.5000
0.689,-27.3465,-1.5009,0.5000
0.699,-27.3368,-1.5009,0.5000
0.709,-27.3271,-1.5009,0.5000
0.719,-27.3173,-1.5009,0.5000
0.729,-27.3076,-1.5009,0.5000
0.739,-27.2978,-1.5009,0.5000
0.749,-27.2880,-1.5009,0.5000
0.759,-27.2783,-1.5010,0.5000
0.769,-27.2685,-1.5010,0.5000
0.779,-27.2587,-1.5010,0.5000
0.789,-27.2489,-1.5010,0.5000
0.799,-27.2391,-1.5010,0.5000
0.809,-27.2293,-1.5011,0.5000
0.819,-27.2195,-1.5011,0.5000
0.829,-27.2097,-1.5011,0.5000
0.839,-27.1999,-1.5011,0.5000
0.849,-27.1901,-1.5011,0.5000
0.859,-27.1803,-1.5011,0.5000
0.869,-27.1705,-1.5012,0.5000
0.879,-27.1606,-1.5012,0.5000
0.889,-27.1508,-1.5012,0.5000
0.899,-27.1410,-1.5012,0.5000
0.909,-27.1312,-1.5013,0.5000
0.919,-27.1213,-1.5013,0.5000
0.929,-27.1115,-1.5013,0.5000
0.939,-27.1017,-1.5013,0.5000
0.949,-27.0918,-1.5013,0.5000
0.959,-27.0820,-1.5014,0.5000
0.969,-27.0722,-1.5014,0.5000
0.979,-27.0624,-1.5014,0.5000
0.989,-27.0525,-1.5014,0.5000
0.999,-27.0427,-1.5015,0.5000
1.009,-27.0329,-1.5015,0.5000
1.019,-27.0231,-1.5015,0.5000
1.029,-27.0132,-1.5015,0.5000
1.039,-27.0034,-1.5016,0.5000
1.049,-26.9936,-1.5016,0.5000
1.059,-26.9838,-1.5016,0.5000
1.069,-26.9740,-1.5016,0.5000
1.079,-26.9642,-1.5017,0.5000
1.089,-26.9544,-1.5017,0.5000
1.099,-26.9445,-1.5017,0.5000
1.109,-26.9348,-1.5018,0.5000
1.119,-26.9250,-1.5018,0.5000
1.129,-26.9151,-1.5018,0.5000
1.139,-26.9054,-1.5018,0.5000
1.149,-26.8956,-1.5019,0.5000
1.159,-26.8858,-1.5019,0.5000
1.169,-26.8760,-1.5019,0.5000
1.179,-26.8662,-1.5020,0.5000
1.189,-26.8565,-1.5020,0.5000
1.199,-26.8467,-1.5020,0.5000
1.209,-26.8369,-1.5021,0.5000
1.219,-26.8272,-1.5021,0.5000
1.229,-26.8174,-1.5021,0.5000
1.239,-26.8076,-1.5022,0.5000
1.249,-26.7979,-1.5022,0.5000
1.259,-26.7882,-1.5022,0.5000
1.269,-26.7784,-1.5023,0.5000
1.279,-26.7687,-1.5023,0.5000
1.289,-26.7590,-1.5024,0.5000
1.299,-26.7492,-1.5024,0.5000
1.309,-26.7395,-1.5024,0.5000
1.319,-26.7298,-1.5025,0.5000
1.329,-26.7201,-1.5025,0.5000
1.339,-26.7104,-1.5025,0.5000
1.349,-26.7007,-1.5026,0.5000
1.359,-26.6911,-1.5026,0.5000
1.369,-26.6814,-1.5027,0.5000
1.379,-26.6717,-1.5027,0.5000
1.389,-26.6620,-1.5027,0.5000
1.399,-26.6524,-1.5028,0.5000
1.409,-26.6427,-1.5028,0.5000
1.419,-26.6331,-1.5029,0.5000
1.429,-26.6234,-1.5029,0.5000
1.439,-26.6138,-1.5029,0.5000
1.449,-26.6041,-1.5030,0.5000
1.459,-26.5945,-1.5030,0.5000
1.469,-26.5849,-1.5031,0.5000
1.479,-26.5753,-1.5031,0.5000
1.489,-26.5656,-1.5032,0.5000
1.499,-26.5560,-1.5032,0.5000
1.509,-26.5464,-1.5033,0.5000
1.519,-26.5368,-1.5033,0.5000
1.529,-26.5273,-1.5033,0.5000
1.539,-26.5177,-1.5034,0.5000
1.549,-26.5081,-1.5034,0.5000
1.559,-26.4985,-1.5035,0.5000
1.569,-26.4890,-1.5035,0.5000
1.579,-26.4794,-1.5036,0.5000
1.589,-26.4699,-1.5036,0.5000
1.599,-26.4603,-1.5037,0.5000
1.609,-26.4508,-1.5037,0.5000
1.619,-26.4412,-1.5038,0.5000
1.629,-26.4317,-1.5038,0.5000
1.639,-26.4221,-1.5039,0.5000
1.649,-26.4126,-1.5039,0.5000
1.659,-26.4031,-1.5040,0.5000
1.669,-26.3936,-1.5040,0.5000
1.679,-26.3841,-1.5041,0.5000
1.689,-26.3746,-1.5041,0.5000
1.699,-26.3651,-1.5042,0.5000
1.709,-26.3556,-1.5042,0.5000
1.719,-26.3461,-1.5043,0.5000
1.729,-26.3366,-1.5043,0.5000
1.739,-26.3271,-1.5044,0.5000
1.749,-26.3177,-1.5044,0.5000
1.759,-26.3082,-1.5045,0.5000
1.769,-26.2987,-1.5045,0.5000
1.779,-26.2893,-1.5046,0.5000
1.789,-26.2798,-1.5046,0.5000
1.799,-26.2704,-1.5047,0.5000
1.809,-26.2609,-1.5047,0.5000
1.819,-26.2515,-1.5048,0.5000
1.829,-26.2421,-1.5049,0.5000
1.839,-26.2327,-1.5049,0.5000
1.849,-26.2232,-1.5050,0.5000
1.859,-26.2138,-1.5050,0.5000
1.869,-26.2044,-1.5051,0.5000
1.879,-26.1950,-1.5051,0.5000
1.889,-26.1856,-1.5052,0.5000
1.899,-26.1762,-1.5052,0.5000
1.909,-26.1668,-1.5053,0.5000
1.919,-26.1575,-1.5053,0.5000
1.929,-26.1481,-1.5054,0.5000
1.939,-26.1387,-1.5055,0.5000
1.949,-26.1293,-1.5055,0.5000
1.959,-26.1200,-1.5056,0.5000
1.969,-26.1106,-1.5056,0.5000
1.979,-26.1013,-1.5057,0.5000
