t,x,y,z,vx,vy,vz,ax,ay,az
0.010,-22.7417,-1.4997,0.5000,0.8245,0.0012,0.0000,0.3278,0.0030,0.0000
0.020,-22.7335,-1.4997,0.5000,0.8278,0.0012,0.0000,0.3236,0.0030,0.0000
0.030,-22.7252,-1.4997,0.5000,0.8310,0.0013,0.0000,0.3194,0.0030,0.0000
0.040,-22.7169,-1.4997,0.5000,0.8342,0.0013,0.0000,0.3152,0.0030,0.0000
0.050,-22.7085,-1.4997,0.5000,0.8373,0.0013,0.0000,0.3111,0.0030,0.0000
0.060,-22.7001,-1.4997,0.5000,0.8404,0.0014,0.0000,0.3070,0.0030,0.0000
0.070,-22.6917,-1.4996,0.5000,0.8434,0.0014,0.0000,0.3029,0.0030,0.0000
0.080,-22.6833,-1.4996,0.5000,0.8464,0.0014,0.0000,0.2988,0.0030,0.0000
0.090,-22.6748,-1.4996,0.5000,0.8494,0.0014,0.0000,0.2948,0.0030,0.0000
0.100,-22.6663,-1.4996,0.5000,0.8523,0.0015,0.0000,0.2908,0.0030,0.0000
0.110,-22.6577,-1.4996,0.5000,0.8552,0.0015,0.0000,0.2868,0.0030,0.0000
0.120,-22.6492,-1.4996,0.5000,0.8581,0.0015,0.0000,0.2829,0.0030,0.0000
0.130,-22.6406,-1.4996,0.5000,0.8609,0.0016,0.0000,0.2790,0.0030,0.0000
0.140,-22.6320,-1.4995,0.5000,0.8637,0.0016,0.0000,0.2751,0.0030,0.0000
0.150,-22.6233,-1.4995,0.5000,0.8664,0.0016,0.0000,0.2712,0.0030,0.0000
0.160,-22.6146,-1.4995,0.5000,0.8691,0.0017,0.0000,0.2674,0.0030,0.0000
0.170,-22.6059,-1.4995,0.5000,0.8717,0.0017,0.0000,0.2636,0.0030,0.0000
0.180,-22.5972,-1.4995,0.5000,0.8744,0.0017,0.0000,0.2598,0.0029,0.0000
0.190,-22.5884,-1.4995,0.5000,0.8769,0.0017,0.0000,0.2561,0.0029,0.0000
0.200,-22.5796,-1.4994,0.5000,0.8795,0.0018,0.0000,0.2523,0.0029,0.0000
0.210,-22.5708,-1.4994,0.5000,0.8820,0.0018,0.0000,0.2487,0.0029,0.0000
0.220,-22.5620,-1.4994,0.5000,0.8845,0.0018,0.0000,0.2450,0.0029,0.0000
0.230,-22.5531,-1.4994,0.5000,0.8869,0.0019,0.0000,0.2413,0.0029,0.0000
0.240,-22.5443,-1.4994,0.5000,0.8893,0.0019,0.0000,0.2378,0.0029,0.0000
0.250,-22.5353,-1.4994,0.5000,0.8916,0.0019,0.0000,0.2342,0.0028,0.0000
0.260,-22.5264,-1.4993,0.5000,0.8940,0.0019,0.0000,0.2306,0.0028,0.0000
0.270,-22.5175,-1.4993,0.5000,0.8963,0.0020,0.0000,0.2271,0.0028,0.0000
0.280,-22.5085,-1.4993,0.5000,0.8985,0.0020,0.0000,0.2236,0.0028,0.0000
0.290,-22.4995,-1.4993,0.5000,0.9007,0.0020,0.0000,0.2201,0.0028,0.0000
0.300,-22.4905,-1.4993,0.5000,0.9029,0.0021,0.0000,0.2167,0.0027,0.0000
0.310,-22.4815,-1.4992,0.5000,0.9051,0.0021,0.0000,0.2132,0.0027,0.0000
0.320,-22.4724,-1.4992,0.5000,0.9072,0.0021,0.0000,0.2098,0.0027,0.0000
0.330,-22.4633,-1.4992,0.5000,0.9093,0.0021,0.0000,0.2065,0.0027,0.0000
0.340,-22.4542,-1.4992,0.5000,0.9113,0.0022,0.0000,0.2032,0.0027,0.0000
0.350,-22.4451,-1.4991,0.5000,0.9133,0.0022,0.0000,0.1998,0.0026,0.0000
0.360,-22.4359,-1.4991,0.5000,0.9153,0.0022,0.0000,0.1966,0.0026,0.0000
0.370,-22.4268,-1.4991,0.5000,0.9172,0.0022,0.0000,0.1933,0.0026,0.0000
0.380,-22.4176,-1.4991,0.5000,0.9192,0.0023,0.0000,0.1901,0.0026,0.0000
0.390,-22.4084,-1.4991,0.5000,0.9211,0.0023,0.0000,0.1869,0.0025,0.0000
0.400,-22.3992,-1.4990,0.5000,0.9229,0.0023,0.0000,0.1837,0.0025,0.0000
0.410,-22.3899,-1.4990,0.5000,0.9247,0.0023,0.0000,0.1805,0.0025,0.0000
0.420,-22.3807,-1.4990,0.5000,0.9265,0.0024,0.0000,0.1774,0.0024,0.0000
0.431,-22.3713,-1.4990,0.5000,0.9283,0.0024,0.0000,0.1743,0.0024,0.0000
0.440,-22.3621,-1.4989,0.5000,0.9300,0.0024,0.0000,0.1712,0.0024,0.0000
0.452,-22.3518,-1.4989,0.5000,0.9319,0.0024,0.0000,0.1679,0.0023,0.0000
0.460,-22.3435,-1.4989,0.5000,0.9334,0.0025,0.0000,0.1652,0.0023,0.0000
