t,x,y,z,vx,vy,vz,ax,ay,az
0.000,-25.3456,-0.0000,0.5000,0.8191,-0.0000,0.0000,0.3189,-0.0000,0.0000
0.010,-25.3374,-0.0000,0.5000,0.8223,-0.0000,0.0000,0.3147,-0.0000,0.0000
0.020,-25.3291,-0.0000,0.5000,0.8254,-0.0000,0.0000,0.3104,-0.0000,0.0000
0.030,-25.3209,-0.0000,0.5000,0.8285,-0.0000,0.0000,0.3063,-0.0000,0.0000
0.040,-25.3126,-0.0000,0.5000,0.8315,-0.0000,0.0000,0.3021,-0.0000,0.0000
0.050,-25.3043,-0.0000,0.5000,0.8345,-0.0000,0.0000,0.2980,-0.0000,0.0000
0.060,-25.2959,-0.0000,0.5000,0.8375,-0.0000,0.0000,0.2939,-0.0000,0.0000
0.070,-25.2875,-0.0000,0.5000,0.8404,-0.0000,0.0000,0.2898,-0.0000,0.0000
0.080,-25.2791,-0.0000,0.5000,0.8433,-0.0000,0.0000,0.2858,-0.0000,0.0000
0.090,-25.2706,-0.0000,0.5000,0.8461,-0.0000,0.0000,0.2818,-0.0000,0.0000
0.100,-25.2622,-0.0000,0.5000,0.8489,-0.0000,0.0000,0.2779,-0.0000,0.0000
0.110,-25.2537,-0.0000,0.5000,0.8517,-0.0000,0.0000,0.2739,-0.0000,0.0000
0.120,-25.2451,-0.0000,0.5000,0.8544,-0.0000,0.0000,0.2700,-0.0000,0.0000
0.130,-25.2366,-0.0000,0.5000,0.8571,-0.0000,0.0000,0.2662,-0.0000,0.0000
0.140,-25.2280,-0.0000,0.5000,0.8597,-0.0000,0.0000,0.2623,-0.0000,0.0000
0.150,-25.2194,-0.0000,0.5000,0.8623,-0.0000,0.0000,0.2585,-0.0000,0.0000
0.160,-25.2108,-0.0000,0.5000,0.8649,-0.0000,0.0000,0.2547,-0.0000,0.0000
0.170,-25.2021,-0.0000,0.5000,0.8674,-0.0000,0.0000,0.2510,-0.0000,0.0000
0.180,-25.1934,-0.0000,0.5000,0.8699,-0.0000,0.0000,0.2473,-0.0000,0.0000
0.190,-25.1847,-0.0000,0.5000,0.8723,-0.0000,0.0000,0.2436,-0.0000,0.0000
0.200,-25.1760,-0.0000,0.5000,0.8748,-0.0000,0.0000,0.2399,-0.0000,0.0000
0.210,-25.1672,-0.0000,0.5000,0.8771,-0.0000,0.0000,0.2363,-0.0000,0.0000
0.220,-25.1584,-0.0000,0.5000,0.8795,-0.0000,0.0000,0.2327,-0.0000,0.0000
0.230,-25.1496,-0.0000,0.5000,0.8818,-0.0000,0.0000,0.2292,-0.0000,0.0000
0.240,-25.1408,-0.0000,0.5000,0.8841,-0.0000,0.0000,0.2256,-0.0000,0.0000
0.250,-25.1319,-0.0000,0.5000,0.8863,-0.0000,0.0000,0.2221,-0.0000,0.0000
0.260,-25.1230,-0.0000,0.5000,0.8885,-0.0000,0.0000,0.2187,-0.0000,0.0000
0.270,-25.1142,-0.0000,0.5000,0.8907,-0.0000,0.0000,0.2152,-0.0000,0.0000
0.280,-25.1052,-0.0000,0.5000,0.8928,-0.0000,0.0000,0.2118,-0.0000,0.0000
0.290,-25.0963,-0.0000,0.5000,0.8949,-0.0000,0.0000,0.2084,-0.0000,0.0000
0.300,-25.0873,-0.0000,0.5000,0.8970,-0.0000,0.0000,0.2051,-0.0000,0.0000
0.310,-25.0784,-0.0000,0.5000,0.8990,-0.0000,0.0000,0.2018,-0.0000,0.0000
0.320,-25.0693,-0.0000,0.5000,0.9010,-0.0000,0.0000,0.1985,-0.0000,0.0000
0.330,-25.0603,-0.0000,0.5000,0.9030,-0.0000,0.0000,0.1952,-0.0000,0.0000
0.340,-25.0513,-0.0000,0.5000,0.9049,-0.0000,0.0000,0.1920,-0.0000,0.0000
0.350,-25.0422,-0.0000,0.5000,0.9068,-0.0000,0.0000,0.1888,-0.0000,0.0000
0.360,-25.0331,-0.0000,0.5000,0.9087,-0.0000,0.0000,0.1856,-0.0000,0.0000
0.370,-25.0240,-0.0000,0.5000,0.9105,-0.0000,0.0000,0.1824,-0.0000,0.0000
0.380,-25.0149,-0.0000,0.5000,0.9123,-0.0000,0.0000,0.1793,-0.0000,0.0000
0.390,-25.0058,-0.0000,0.5000,0.9141,-0.0000,0.0000,0.1762,-0.0000,0.0000
0.400,-24.9967,-0.0000,0.5000,0.9159,-0.0000,0.0000,0.1732,-0.0000,0.0000
0.410,-24.9875,-0.0000,0.5000,0.9176,-0.0000,0.0000,0.1701,-0.0000,0.0000
0.420,-24.9783,-0.0000,0.5000,0.9193,-0.0000,0.0000,0.1671,-0.0000,0.0000
0.430,-24.9690,-0.0000,0.5000,0.9209,-0.0000,0.0000,0.1641,-0.0000,0.0000
0.441,-24.9590,-0.0000,0.5000,0.9227,-0.0000,0.0000,0.1609,-0.0000,0.0000
0.450,-24.9507,-0.0000,0.5000,0.9242,-0.0000,0.0000,0.1583,-0.0000,0.0000
0.460,-24.9413,-0.0000,0.5000,0.9258,-0.0000,0.0000,0.1554,-0.0000,0.0000
0.470,-24.9321,-0.0000,0.5000,0.9273,-0.0000,0.0000,0.1526,-0.0000,0.0000
0.480,-24.9228,-0.0000,0.5000,0.9288,-0.0000,0.0000,0.1497,-0.0000,0.0000
0.490,-24.9135,-0.0000,0.5000,0.9303,-0.0000,0.0000,0.1469,-0.0000,0.0000
0.500,-24.9040,-0.0000,0.5000,0.9318,-0.0000,0.0000,0.1441,-0.0000,0.0000
0.511,-24.8939,-0.0000,0.5000,0.9333,-0.0000,0.0000,0.1411,-0.0000,0.0000
0.520,-24.8855,-0.0000,0.5000,0.9346,-0.0000,0.0000,0.1387,-0.0000,0.0000
0.530,-24.8759,-0.0000,0.5000,0.9360,-0.0000,0.0000,0.1359,-0.0000,0.0000
