t,x,y,z
0.000,-22.0421,-1.4946,0.5000
0.010,-22.0280,-1.4944,0.5000
0.020,-22.0140,-1.4942,0.5000
0.030,-21.9999,-1.4939,0.5000
0.040,-21.9860,-1.4937,0.5000
0.050,-21.9719,-1.4934,0.5000
0.060,-21.9579,-1.4932,0.5000
0.070,-21.9438,-1.4929,0.5000
0.080,-21.9298,-1.4926,0.5000
0.090,-21.9158,-1.4924,0.5000
0.100,-21.9018,-1.4921,0.5000
0.110,-21.8878,-1.4918,0.5000
0.120,-21.8738,-1.4915,0.5000
0.130,-21.8598,-1.4913,0.5000
0.140,-21.8458,-1.4910,0.5000
0.150,-21.8318,-1.4907,0.5000
0.160,-21.8179,-1.4904,0.5000
0.170,-21.8039,-1.4901,0.5000
0.180,-21.7900,-1.4898,0.5000
0.190,-21.7760,-1.4894,0.5000
0.200,-21.7621,-1.4891,0.5000
0.210,-21.7482,-1.4888,0.5000
0.220,-21.7343,-1.4885,0.5000
0.230,-21.7204,-1.4881,0.5000
0.240,-21.7066,-1.4878,0.5000
0.250,-21.6927,-1.4875,0.5000
0.260,-21.6789,-1.4871,0.5000
0.270,-21.6650,-1.4868,0.5000
0.280,-21.6512,-1.4864,0.5000
0.290,-21.6374,-1.4861,0.5000
0.300,-21.6236,-1.4857,0.5000
0.310,-21.6098,-1.4854,0.5000
0.320,-21.5960,-1.4850,0.5000
0.330,-21.5823,-1.4846,0.5000
0.340,-21.5685,-1.4843,0.5000
0.350,-21.5548,-1.4839,0.5000
0.360,-21.5411,-1.4835,0.5000
0.370,-21.5274,-1.4832,0.5000
0.380,-21.5137,-1.4828,0.5000
0.390,-21.5001,-1.4824,0.5000
0.400,-21.4864,-1.4820,0.5000
0.410,-21.4727,-1.4816,0.5000
0.420,-21.4591,-1.4812,0.5000
0.431,-21.4455,-1.4808,0.5000
0.440,-21.4319,-1.4805,0.5000
0.450,-21.4183,-1.4801,0.5000
0.460,-21.4029,-1.4796,0.5000
0.470,-21.3912,-1.4793,0.5000
0.480,-21.3777,-1.4789,0.5000
0.490,-21.3641,-1.4785,0.5000
0.500,-21.3506,-1.4781,0.5000
0.510,-21.3371,-1.4777,0.5000
0.520,-21.3236,-1.4773,0.5000
0.530,-21.3102,-1.4768,0.5000
0.540,-21.2967,-1.4764,0.5000
0.550,-21.2833,-1.4760,0.5000
0.560,-21.2699,-1.4756,0.5000
0.570,-21.2564,-1.4752,0.5000
0.580,-21.2430,-1.4748,0.5000
0.590,-21.2296,-1.4744,0.5000
0.600,-21.2163,-1.4740,0.5000
0.610,-21.2029,-1.4736,0.5000
0.620,-21.1896,-1.4732,0.5000
0.630,-21.1763,-1.4727,0.5000
0.640,-21.1630,-1.4723,0.5000
0.650,-21.1497,-1.4719,0.5000
0.660,-21.1364,-1.4715,0.5000
0.670,-21.1231,-1.4711,0.5000
0.680,-21.1099,-1.4707,0.5000
0.690,-21.0967,-1.4703,0.5000
0.700,-21.0835,-1.4699,0.5000
0.710,-21.0703,-1.4695,0.5000
0.720,-21.0572,-1.4691,0.5000
0.730,-21.0440,-1.4687,0.5000
0.740,-21.0309,-1.4683,0.5000
0.750,-21.0178,-1.4679,0.5000
0.760,-21.0047,-1.4675,0.5000
0.770,-20.9916,-1.4671,0.5000
0.780,-20.9785,-1.4667,0.5000
0.790,-20.9655,-1.4663,0.5000
0.800,-20.9525,-1.4659,0.5000
0.810,-20.9395,-1.4655,0.5000
0.820,-20.9265,-1.4651,0.5000
0.830,-20.9135,-1.4647,0.5000
0.840,-20.9005,-1.4643,0.5000
0.850,-20.8876,-1.4639,0.5000
0.860,-20.8747,-1.4635,0.5000
0.870,-20.8618,-1.4632,0.5000
0.880,-20.8489,-1.4628,0.5000
0.890,-20.8361,-1.4624,0.5000
0.900,-20.8232,-1.4620,0.5000
0.910,-20.8104,-1.4617,0.5000
0.920,-20.7976,-1.4613,0.5000
0.930,-20.7848,-1.4609,0.5000
0.940,-20.7721,-1.4606,0.5000
0.950,-20.7593,-1.4602,0.5000
0.960,-20.7466,-1.4599,0.5000
0.970,-20.7339,-1.4595,0.5000
0.980,-20.7212,-1.4592,0.5000
0.990,-20.7085,-1.4588,0.5000
1.000,-20.6958,-1.4585,0.5000
1.010,-20.6832,-1.4581,0.5000
1.020,-20.6706,-1.4578,0.5000
1.030,-20.6580,-1.4575,0.5000
1.040,-20.6454,-1.4571,0.5000
1.050,-20.6328,-1.4568,0.5000
1.060,-20.6202,-1.4565,0.5000
1.070,-20.6077,-1.4562,0.5000
1.080,-20.5952,-1.4559,0.5000
1.090,-20.5827,-1.4555,0.5000
1.100,-20.5702,-1.4552,0.5000
1.110,-20.5577,-1.4549,0.5000
1.120,-20.5453,-1.4546,0.5000
1.130,-20.5328,-1.4543,0.5000
1.140,-20.5204,-1.4540,0.5000
1.150,-20.5080,-1.4537,0.5000
1.160,-20.4956,-1.4535,0.5000
1.170,-20.4833,-1.4532,0.5000
1.180,-20.4709,-1.4529,0.5000
1.190,-20.4586,-1.4526,0.5000
1.200,-20.4462,-1.4524,0.5000
1.210,-20.4339,-1.4521,0.5000
1.220,-20.4216,-1.4518,0.5000
1.230,-20.4093,-1.4516,0.5000
1.240,-20.3971,-1.4513,0.5000
1.250,-20.3848,-1.4511,0.5000
1.260,-20.3726,-1.4508,0.5000
1.270,-20.3604,-1.4506,0.5000
1.280,-20.3482,-1.4504,0.5000
1.290,-20.3360,-1.4501,0.5000
1.300,-20.3238,-1.4499,0.5000
1.310,-20.3116,-1.4497,0.5000
1.320,-20.2995,-1.4495,0.5000
1.330,-20.2873,-1.4493,0.5000
1.340,-20.2752,-1.4490,0.5000
1.350,-20.2631,-1.4488,0.5000
1.360,-20.2510,-1.4486,0.5000
1.370,-20.2389,-1.4484,0.5000
1.380,-20.2268,-1.4483,0.5000
1.390,-20.2147,-1.4481,0.5000
1.400,-20.2027,-1.4479,0.5000
1.410,-20.1906,-1.4477,0.5000
1.420,-20.1786,-1.4475,0.5000
1.430,-20.1666,-1.4474,0.5000
1.440,-20.1546,-1.4472,0.5000
1.450,-20.1426,-1.4471,0.5000
1.460,-20.1306,-1.4469,0.5000
1.470,-20.1186,-1.4468,0.5000
1.480,-20.1067,-1.4466,0.5000
1.490,-20.0947,-1.4465,0.5000
1.500,-20.0828,-1.4463,0.5000
1.510,-20.0708,-1.4462,0.5000
1.520,-20.0589,-1.4461,0.5000
1.530,-20.0469,-1.4460,0.5000
1.540,-20.0350,-1.4458,0.5000
1.550,-20.0231,-1.4457,0.5000
1.560,-20.0112,-1.4456,0.5000
1.571,-19.9993,-1.4455,0.5000
1.580,-19.9873,-1.4454,0.5000
1.590,-19.9755,-1.4453,0.5000
1.600,-19.9637,-1.4452,0.5000
1.610,-19.9518,-1.4452,0.5000
1.620,-19.9400,-1.4451,0.5000
1.630,-19.9278,-1.4450,0.5000
1.640,-19.9163,-1.4449,0.5000
1.650,-19.9044,-1.4449,0.5000
1.660,-19.8926,-1.4448,0.5000
1.670,-19.8808,-1.4448,0.5000
1.680,-19.8689,-1.4447,0.5000
1.690,-19.8571,-1.4447,0.5000
1.700,-19.8453,-1.4446,0.5000
1.710,-19.8335,-1.4446,0.5000
1.720,-19.8217,-1.4445,0.5000
1.730,-19.8099,-1.4445,0.5000
1.740,-19.7982,-1.4445,0.5000
1.750,-19.7864,-1.4445,0.5000
1.760,-19.7746,-1.4445,0.5000
1.770,-19.7629,-1.4445,0.5000
1.780,-19.7511,-1.4444,0.5000
1.790,-19.7393,-1.4444,0.5000
1.800,-19.7276,-1.4444,0.5000
1.810,-19.7159,-1.4445,0.5000
1.820,-19.7041,-1.4445,0.5000
1.830,-19.6924,-1.4445,0.5000
1.840,-19.6807,-1.4445,0.5000
1.850,-19.6690,-1.4445,0.5000
1.860,-19.6573,-1.4446,0.5000
1.870,-19.6456,-1.4446,0.5000
1.880,-19.6339,-1.4446,0.5000
1.890,-19.6223,-1.4447,0.5000
1.900,-19.6106,-1.4447,0.5000
1.910,-19.5990,-1.4448,0.5000
1.920,-19.5873,-1.4448,0.5000
1.930,-19.5756,-1.4449,0.5000
1.940,-19.5640,-1.4449,0.5000
1.950,-19.5524,-1.4450,0.5000
1.960,-19.5408,-1.4451,0.5000
1.970,-19.5292,-1.4451,0.5000
1.980,-19.5176,-1.4452,0.5000
1.990,-19.5060,-1.4453,0.5000
2.000,-19.4944,-1.4454,0.5000
2.010,-19.4828,-1.4455,0.5000
2.020,-19.4712,-1.4455,0.5000
2.030,-19.4596,-1.4456,0.5000
2.040,-19.4481,-1.4457,0.5000
2.050,-19.4365,-1.4458,0.5000
2.060,-19.4250,-1.4459,0.5000
2.070,-19.4134,-1.4461,0.5000
2.080,-19.4019,-1.4462,0.5000
2.090,-19.3904,-1.4463,0.5000
2.100,-19.3789,-1.4464,0.5000
2.110,-19.3673,-1.4465,0.5000
2.120,-19.3559,-1.4467,0.5000
2.130,-19.3444,-1.4468,0.5000
2.140,-19.3329,-1.4469,0.5000
2.150,-19.3214,-1.4470,0.5000
2.160,-19.3099,-1.4472,0.5000
2.170,-19.2985,-1.4473,0.5000
2.180,-19.2870,-1.4475,0.5000
2.190,-19.2756,-1.4476,0.5000
2.200,-19.2641,-1.4478,0.5000
2.210,-19.2527,-1.4479,0.5000
2.220,-19.2413,-1.4481,0.5000
2.230,-19.2298,-1.4483,0.5000
2.240,-19.2184,-1.4484,0.5000
2.250,-19.2071,-1.4486,0.5000
2.260,-19.1956,-1.4488,0.5000
2.270,-19.1842,-1.4489,0.5000
2.280,-19.1729,-1.4491,0.5000
2.290,-19.1615,-1.4493,0.5000
2.300,-19.1501,-1.4495,0.5000
2.310,-19.1388,-1.4497,0.5000
2.320,-19.1274,-1.4498,0.5000
2.330,-19.1161,-1.4500,0.5000
2.340,-19.1047,-1.4502,0.5000
2.350,-19.0933,-1.4504,0.5000
2.360,-19.0820,-1.4506,0.5000
2.370,-19.0707,-1.4508,0.5000
2.380,-19.0594,-1.4510,0.5000
2.390,-19.0481,-1.4512,0.5000
2.400,-19.0368,-1.4514,0.5000
2.410,-19.0255,-1.4516,0.5000
2.420,-19.0142,-1.4519,0.5000
2.430,-19.0029,-1.4521,0.5000
2.440,-18.9917,-1.4523,0.5000
2.450,-18.9804,-1.4525,0.5000
2.460,-18.9691,-1.4527,0.5000
2.470,-18.9578,-1.4529,0.5000
2.480,-18.9466,-1.4532,0.5000
2.490,-18.9354,-1.4534,0.5000
2.500,-18.9241,-1.4536,0.5000
2.510,-18.9129,-1.4539,0.5000
2.520,-18.9016,-1.4541,0.5000
2.530,-18.8904,-1.4543,0.5000
2.540,-18.8792,-1.4546,0.5000
2.550,-18.8680,-1.4548,0.5000
2.560,-18.8568,-1.4550,0.5000
2.570,-18.8456,-1.4553,0.5000
2.580,-18.8344,-1.4555,0.5000
2.590,-18.8231,-1.4558,0.5000
2.600,-18.8120,-1.4560,0.5000
2.610,-18.8008,-1.4563,0.5000
2.620,-18.7896,-1.4565,0.5000
2.630,-18.7784,-1.4568,0.5000
2.640,-18.7673,-1.4570,0.5000
2.650,-18.7561,-1.4573,0.5000
2.660,-18.7449,-1.4575,0.5000
2.670,-18.7338,-1.4578,0.5000
2.680,-18.7226,-1.4581,0.5000
2.690,-18.7115,-1.4583,0.5000
2.700,-18.7000,-1.4586,0.5000
2.710,-18.6892,-1.4588,0.5000
2.720,-18.6781,-1.4591,0.5000
2.730,-18.6627,-1.4595,0.5000
2.740,-18.6558,-1.4596,0.5000
2.750,-18.6447,-1.4599,0.5000
2.760,-18.6336,-1.4602,0.5000
2.770,-18.6225,-1.4604,0.5000
2.780,-18.6114,-1.4607,0.5000
2.790,-18.6003,-1.4610,0.5000
2.800,-18.5892,-1.4613,0.5000
2.810,-18.5781,-1.4615,0.5000
2.820,-18.5670,-1.4618,0.5000
2.830,-18.5559,-1.4621,0.5000
2.840,-18.5448,-1.4624,0.5000
2.850,-18.5338,-1.4626,0.5000
2.860,-18.5227,-1.4629,0.5000
2.870,-18.5116,-1.4632,0.5000
2.880,-18.5006,-1.4635,0.5000
2.890,-18.4895,-1.4637,0.5000
2.900,-18.4785,-1.4640,0.5000
2.910,-18.4675,-1.4643,0.5000
2.920,-18.4565,-1.4646,0.5000
2.930,-18.4455,-1.4648,0.5000
2.940,-18.4345,-1.4651,0.5000
2.950,-18.4235,-1.4654,0.5000
2.960,-18.4125,-1.4657,0.5000
2.970,-18.4015,-1.4660,0.5000
2.980,-18.3905,-1.4662,0.5000
2.990,-18.3795,-1.4665,0.5000
3.000,-18.3686,-1.4668,0.5000
3.010,-18.3576,-1.4671,0.5000
3.020,-18.3467,-1.4674,0.5000
3.030,-18.3358,-1.4676,0.5000
3.040,-18.3248,-1.4679,0.5000
3.050,-18.3139,-1.4682,0.5000
3.060,-18.3030,-1.4685,0.5000
3.070,-18.2921,-1.4688,0.5000
3.080,-18.2812,-1.4690,0.5000
3.090,-18.2704,-1.4693,0.5000
3.100,-18.2595,-1.4696,0.5000
3.110,-18.2486,-1.4699,0.5000
3.120,-18.2378,-1.4701,0.5000
3.130,-18.2270,-1.4704,0.5000
3.140,-18.2162,-1.4707,0.5000
3.150,-18.2053,-1.4710,0.5000
3.160,-18.1945,-1.4712,0.5000
3.170,-18.1837,-1.4715,0.5000
3.180,-18.1729,-1.4718,0.5000
3.190,-18.1622,-1.4721,0.5000
3.200,-18.1514,-1.4723,0.5000
3.210,-18.1407,-1.4726,0.5000
3.220,-18.1299,-1.4729,0.5000
3.230,-18.1192,-1.4731,0.5000
3.240,-18.1084,-1.4734,0.5000
3.250,-18.0977,-1.4737,0.5000
3.260,-18.0870,-1.4740,0.5000
3.270,-18.0763,-1.4742,0.5000
3.280,-18.0657,-1.4745,0.5000
3.290,-18.0550,-1.4748,0.5000
3.300,-18.0443,-1.4750,0.5000
3.310,-18.0337,-1.4753,0.5000
3.320,-18.0230,-1.4755,0.5000
3.330,-18.0124,-1.4758,0.5000
3.340,-18.0018,-1.4761,0.5000
3.350,-17.9912,-1.4763,0.5000
3.360,-17.9806,-1.4766,0.5000
3.370,-17.9700,-1.4768,0.5000
3.380,-17.9594,-1.4771,0.5000
3.390,-17.9489,-1.4774,0.5000
3.400,-17.9383,-1.4776,0.5000
3.410,-17.9278,-1.4779,0.5000
3.420,-17.9173,-1.4781,0.5000
3.430,-17.9067,-1.4784,0.5000
3.440,-17.8962,-1.4786,0.5000
3.450,-17.8857,-1.4789,0.5000
3.460,-17.8753,-1.4791,0.5000
3.470,-17.8648,-1.4794,0.5000
3.480,-17.8543,-1.4796,0.5000
3.490,-17.8438,-1.4799,0.5000
3.500,-17.8334,-1.4801,0.5000
3.510,-17.8230,-1.4803,0.5000
3.520,-17.8125,-1.4806,0.5000
3.530,-17.8021,-1.4808,0.5000
3.540,-17.7917,-1.4811,0.5000
3.550,-17.7813,-1.4813,0.5000
3.560,-17.7709,-1.4815,0.5000
3.570,-17.7606,-1.4818,0.5000
3.580,-17.7502,-1.4820,0.5000
3.590,-17.7399,-1.4822,0.5000
3.600,-17.7295,-1.4825,0.5000
3.610,-17.7192,-1.4827,0.5000
3.620,-17.7089,-1.4829,0.5000
3.630,-17.6986,-1.4832,0.5000
3.640,-17.6883,-1.4834,0.5000
3.650,-17.6780,-1.4836,0.5000
3.660,-17.6677,-1.4838,0.5000
3.670,-17.6574,-1.4840,0.5000
3.680,-17.6472,-1.4843,0.5000
3.690,-17.6369,-1.4845,0.5000
3.700,-17.6266,-1.4847,0.5000
3.710,-17.6164,-1.4849,0.5000
3.720,-17.6062,-1.4851,0.5000
3.730,-17.5960,-1.4853,0.5000
3.740,-17.5858,-1.4855,0.5000
3.750,-17.5756,-1.4858,0.5000
3.760,-17.5654,-1.4860,0.5000
3.770,-17.5552,-1.4862,0.5000
3.782,-17.5450,-1.4864,0.5000
3.790,-17.5349,-1.4866,0.5000
3.800,-17.5243,-1.4868,0.5000
3.810,-17.5146,-1.4870,0.5000
3.820,-17.5039,-1.4872,0.5000
3.830,-17.4943,-1.4874,0.5000
3.840,-17.4840,-1.4876,0.5000
3.850,-17.4741,-1.4878,0.5000
3.860,-17.4640,-1.4880,0.5000
3.870,-17.4536,-1.4882,0.5000
3.880,-17.4438,-1.4883,0.5000
3.890,-17.4337,-1.4885,0.5000
3.900,-17.4237,-1.4887,0.5000
3.910,-17.4137,-1.4889,0.5000
3.920,-17.4036,-1.4891,0.5000
3.930,-17.3936,-1.4893,0.5000
3.940,-17.3835,-1.4894,0.5000
3.950,-17.3735,-1.4896,0.5000
3.960,-17.3635,-1.4898,0.5000
3.970,-17.3535,-1.4899,0.5000
3.980,-17.3435,-1.4901,0.5000
3.990,-17.3335,-1.4903,0.5000
4.000,-17.3235,-1.4904,0.5000
4.010,-17.3135,-1.4906,0.5000
4.020,-17.3035,-1.4907,0.5000
4.030,-17.2936,-1.4909,0.5000
4.040,-17.2836,-1.4910,0.5000
4.050,-17.2737,-1.4912,0.5000
4.060,-17.2638,-1.4913,0.5000
4.070,-17.2538,-1.4915,0.5000
4.080,-17.2439,-1.4916,0.5000
4.090,-17.2340,-1.4917,0.5000
4.100,-17.2241,-1.4918,0.5000
4.110,-17.2142,-1.4920,0.5000
4.120,-17.2043,-1.4921,0.5000
4.130,-17.1945,-1.4922,0.5000
4.140,-17.1846,-1.4923,0.5000
4.150,-17.1747,-1.4924,0.5000
4.160,-17.1649,-1.4925,0.5000
4.170,-17.1550,-1.4926,0.5000
4.180,-17.1452,-1.4927,0.5000
4.190,-17.1354,-1.4928,0.5000
4.200,-17.1255,-1.4929,0.5000
4.210,-17.1157,-1.4930,0.5000
4.220,-17.1059,-1.4930,0.5000
4.230,-17.0961,-1.4931,0.5000
4.240,-17.0863,-1.4932,0.5000
4.250,-17.0766,-1.4932,0.5000
4.260,-17.0668,-1.4933,0.5000
4.270,-17.0570,-1.4933,0.5000
4.280,-17.0473,-1.4934,0.5000
4.290,-17.0375,-1.4934,0.5000
4.300,-17.0278,-1.4935,0.5000
4.310,-17.0180,-1.4935,0.5000
4.320,-17.0083,-1.4935,0.5000
4.330,-16.9986,-1.4936,0.5000
4.340,-16.9889,-1.4936,0.5000
4.350,-16.9792,-1.4936,0.5000
4.360,-16.9695,-1.4936,0.5000
4.370,-16.9598,-1.4936,0.5000
4.380,-16.9501,-1.4936,0.5000
4.390,-16.9404,-1.4936,0.5000
4.400,-16.9307,-1.4936,0.5000
4.410,-16.9211,-1.4936,0.5000
4.420,-16.9114,-1.4936,0.5000
4.430,-16.9018,-1.4936,0.5000
4.440,-16.8921,-1.4935,0.5000
4.450,-16.8825,-1.4935,0.5000
4.460,-16.8729,-1.4935,0.5000
4.470,-16.8632,-1.4934,0.5000
4.480,-16.8536,-1.4934,0.5000
4.490,-16.8440,-1.4933,0.5000
4.500,-16.8344,-1.4933,0.5000
