t,x,y,z
0.009,-24.6279,-2.9999,0.5000
0.019,-24.6138,-2.9999,0.5000
0.029,-24.5996,-2.9999,0.5000
0.039,-24.5856,-2.9999,0.5000
0.049,-24.5714,-2.9999,0.5000
0.059,-24.5573,-2.9999,0.5000
0.069,-24.5432,-2.9999,0.5000
0.079,-24.5291,-2.9999,0.5000
0.089,-24.5150,-2.9999,0.5000
0.099,-24.5010,-2.9999,0.5000
0.109,-24.4869,-2.9999,0.5000
0.119,-24.4728,-2.9998,0.5000
0.129,-24.4587,-2.9998,0.5000
0.139,-24.4446,-2.9998,0.5000
0.149,-24.4306,-2.9998,0.5000
0.159,-24.4165,-2.9998,0.5000
0.169,-24.4024,-2.9998,0.5000
0.179,-24.3885,-2.9998,0.5000
0.189,-24.3745,-2.9998,0.5000
0.199,-24.3604,-2.9998,0.5000
0.209,-24.3464,-2.9998,0.5000
0.219,-24.3324,-2.9998,0.5000
0.229,-24.3185,-2.9998,0.5000
0.239,-24.3045,-2.9998,0.5000
0.249,-24.2905,-2.9998,0.5000
0.259,-24.2766,-2.9998,0.5000
0.269,-24.2626,-2.9998,0.5000
0.279,-24.2487,-2.9998,0.5000
0.289,-24.2348,-2.9998,0.5000
0.299,-24.2209,-2.9997,0.5000
0.309,-24.2070,-2.9997,0.5000
0.319,-24.1932,-2.9997,0.5000
0.329,-24.1793,-2.9997,0.5000
0.339,-24.1655,-2.9997,0.5000
0.349,-24.1516,-2.9997,0.5000
0.359,-24.1378,-2.9997,0.5000
0.369,-24.1240,-2.9997,0.5000
0.379,-24.1102,-2.9997,0.5000
0.389,-24.0964,-2.9997,0.5000
0.399,-24.0826,-2.9997,0.5000
0.409,-24.0689,-2.9997,0.5000
0.419,-24.0552,-2.9997,0.5000
0.429,-24.0414,-2.9997,0.5000
0.439,-24.0277,-2.9996,0.5000
0.449,-24.0277,-2.9996,0.5000
0.459,-24.0003,-2.9996,0.5000
0.469,-23.9867,-2.9996,0.5000
0.479,-23.9727,-2.9996,0.5000
0.489,-23.9594,-2.9996,0.5000
0.499,-23.9457,-2.9996,0.5000
0.509,-23.9322,-2.9996,0.5000
0.519,-23.9186,-2.9996,0.5000
0.529,-23.9050,-2.9996,0.5000
0.539,-23.8914,-2.9996,0.5000
0.549,-23.8779,-2.9996,0.5000
0.559,-23.8643,-2.9996,0.5000
0.569,-23.8508,-2.9996,0.5000
0.579,-23.8373,-2.9995,0.5000
0.589,-23.8238,-2.9995,0.5000
0.599,-23.8103,-2.9995,0.5000
0.609,-23.7968,-2.9995,0.5000
0.619,-23.7834,-2.9995,0.5000
0.629,-23.7699,-2.9995,0.5000
0.639,-23.7565,-2.9995,0.5000
0.649,-23.7431,-2.9995,0.5000
0.659,-23.7297,-2.9995,0.5000
0.669,-23.7162,-2.9995,0.5000
0.679,-23.7030,-2.9995,0.5000
0.689,-23.6897,-2.9995,0.5000
0.699,-23.6764,-2.9995,0.5000
0.709,-23.6631,-2.9995,0.5000
0.719,-23.6498,-2.9994,0.5000
0.729,-23.6366,-2.9994,0.5000
0.739,-23.6234,-2.9994,0.5000
0.749,-23.6101,-2.9994,0.5000
0.759,-23.5969,-2.9994,0.5000
0.769,-23.5838,-2.9994,0.5000
0.779,-23.5706,-2.9994,0.5000
0.789,-23.5574,-2.9994,0.5000
0.799,-23.5443,-2.9994,0.5000
0.809,-23.5312,-2.9994,0.5000
0.819,-23.5181,-2.9994,0.5000
0.829,-23.5051,-2.9994,0.5000
0.839,-23.4920,-2.9994,0.5000
0.849,-23.4790,-2.9994,0.5000
0.859,-23.4660,-2.9993,0.5000
0.869,-23.4530,-2.9993,0.5000
0.879,-23.4400,-2.9993,0.5000
0.889,-23.4271,-2.9993,0.5000
0.899,-23.4141,-2.9993,0.5000
0.909,-23.4012,-2.9993,0.5000
0.919,-23.3883,-2.9993,0.5000
0.929,-23.3755,-2.9993,0.5000
0.939,-23.3626,-2.9993,0.5000
0.949,-23.3498,-2.9993,0.5000
0.959,-23.3370,-2.9993,0.5000
0.969,-23.3242,-2.9993,0.5000
0.979,-23.3114,-2.9993,0.5000
0.989,-23.2987,-2.9993,0.5000
0.999,-23.2859,-2.9993,0.5000
1.009,-23.2732,-2.9993,0.5000
1.019,-23.2605,-2.9992,0.5000
1.029,-23.2479,-2.9992,0.5000
1.039,-23.2352,-2.9992,0.5000
1.049,-23.2226,-2.9992,0.5000
1.059,-23.2099,-2.9992,0.5000
1.069,-23.1974,-2.9992,0.5000
1.079,-23.1847,-2.9992,0.5000
1.089,-23.1722,-2.9992,0.5000
1.099,-23.1596,-2.9992,0.5000
1.109,-23.1471,-2.9992,0.5000
1.119,-23.1346,-2.9992,0.5000
1.129,-23.1220,-2.9992,0.5000
