t,x,y,z
0.019,-24.6550,3.0000,0.5000
0.029,-24.6409,3.0000,0.5000
0.039,-24.6268,3.0000,0.5000
0.049,-24.6127,3.0000,0.5000
0.059,-24.5985,3.0000,0.5000
0.069,-24.5845,3.0000,0.5000
0.079,-24.5703,3.0000,0.5000
0.089,-24.5562,3.0000,0.5000
0.099,-24.5421,3.0000,0.5000
0.109,-24.5281,3.0000,0.5000
0.119,-24.5140,3.0000,0.5000
0.129,-24.4998,3.0000,0.5000
0.139,-24.4858,3.0000,0.5000
0.149,-24.4717,3.0000,0.5000
0.159,-24.4576,3.0000,0.5000
0.169,-24.4436,3.0000,0.5000
0.179,-24.4295,3.0000,0.5000
0.189,-24.4156,3.0000,0.5000
0.199,-24.4014,3.0000,0.5000
0.209,-24.3874,3.0000,0.5000
0.219,-24.3734,3.0000,0.5000
0.229,-24.3594,3.0000,0.5000
0.239,-24.3454,3.0000,0.5000
0.249,-24.3314,3.0000,0.5000
0.259,-24.3175,3.0000,0.5000
0.269,-24.3035,3.0000,0.5000
0.279,-24.2895,3.0000,0.5000
0.289,-24.2756,2.9999,0.5000
0.299,-24.2617,2.9999,0.5000
0.309,-24.2478,2.9999,0.5000
0.319,-24.2338,2.9999,0.5000
0.329,-24.2200,2.9999,0.5000
0.339,-24.2061,2.9999,0.5000
0.349,-24.1922,2.9999,0.5000
0.359,-24.1783,2.9999,0.5000
0.369,-24.1645,2.9999,0.5000
0.379,-24.1507,2.9999,0.5000
0.389,-24.1369,2.9999,0.5000
0.399,-24.1230,2.9999,0.5000
0.409,-24.1094,2.9999,0.5000
0.419,-24.0955,2.9999,0.5000
0.429,-24.0818,2.9999,0.5000
0.439,-24.0681,2.9999,0.5000
0.449,-24.0681,2.9999,0.5000
0.459,-24.0533,2.9999,0.5000
0.469,-24.0269,2.9999,0.5000
0.479,-24.0269,2.9999,0.5000
0.489,-23.9995,2.9999,0.5000
0.499,-23.9859,2.9999,0.5000
0.509,-23.9719,2.9999,0.5000
0.519,-23.9579,2.9999,0.5000
0.529,-23.9449,2.9999,0.5000
0.539,-23.9313,2.9999,0.5000
0.549,-23.9177,2.9999,0.5000
0.559,-23.9042,2.9999,0.5000
0.569,-23.8906,2.9999,0.5000
0.579,-23.8770,2.9999,0.5000
0.589,-23.8636,2.9999,0.5000
0.599,-23.8500,2.9999,0.5000
0.609,-23.8365,2.9999,0.5000
0.619,-23.8230,2.9999,0.5000
0.629,-23.8096,2.9999,0.5000
0.639,-23.7960,2.9999,0.5000
0.649,-23.7826,2.9999,0.5000
0.659,-23.7692,2.9999,0.5000
0.669,-23.7558,2.9999,0.5000
0.679,-23.7424,2.9999,0.5000
0.689,-23.7290,2.9999,0.5000
0.699,-23.7157,2.9999,0.5000
0.709,-23.7023,2.9999,0.5000
0.719,-23.6890,2.9999,0.5000
0.729,-23.6757,2.9999,0.5000
0.739,-23.6624,2.9999,0.5000
0.749,-23.6491,2.9999,0.5000
0.759,-23.6358,2.9999,0.5000
0.769,-23.6226,2.9999,0.5000
0.779,-23.6094,2.9999,0.5000
0.789,-23.5962,2.9999,0.5000
0.799,-23.5831,2.9999,0.5000
0.809,-23.5699,2.9999,0.5000
0.819,-23.5568,2.9999,0.5000
0.829,-23.5436,2.9999,0.5000
0.839,-23.5305,2.9999,0.5000
0.849,-23.5175,2.9999,0.5000
0.859,-23.5044,2.9999,0.5000
0.869,-23.4914,2.9999,0.5000
0.879,-23.4783,2.9999,0.5000
0.889,-23.4653,2.9999,0.5000
0.899,-23.4524,2.9999,0.5000
0.909,-23.4394,2.9999,0.5000
0.919,-23.4264,2.9999,0.5000
0.929,-23.4135,2.9998,0.5000
0.939,-23.4006,2.9998,0.5000
0.949,-23.3877,2.9998,0.5000
0.959,-23.3748,2.9998,0.5000
0.969,-23.3620,2.9998,0.5000
0.979,-23.3492,2.9998,0.5000
0.989,-23.3364,2.9998,0.5000
0.999,-23.3236,2.9998,0.5000
1.009,-23.3108,2.9998,0.5000
1.019,-23.2981,2.9998,0.5000
1.029,-23.2853,2.9998,0.5000
1.039,-23.2726,2.9998,0.5000
1.049,-23.2600,2.9998,0.5000
1.059,-23.2473,2.9998,0.5000
1.069,-23.2346,2.9998,0.5000
1.079,-23.2220,2.9998,0.5000
1.089,-23.2093,2.9998,0.5000
1.099,-23.1968,2.9998,0.5000
1.109,-23.1841,2.9998,0.5000
1.119,-23.1716,2.9998,0.5000
1.129,-23.1590,2.9998,0.5000
1.139,-23.1465,2.9998,0.5000
1.149,-23.1337,2.9998,0.5000
1.159,-23.1215,2.9998,0.5000
1.169,-23.1090,2.9998,0.5000
1.179,-23.0966,2.9998,0.5000
1.189,-23.0841,2.9998,0.5000
1.199,-23.0717,2.9998,0.5000
1.209,-23.0593,2.9998,0.5000
1.219,-23.0469,2.9998,0.5000
1.229,-23.0345,2.9998,0.5000
1.239,-23.0222,2.9998,0.5000
1.249,-23.0098,2.9998,0.5000
1.259,-22.9975,2.9998,0.5000
1.269,-22.9852,2.9998,0.5000
1.279,-22.9729,2.9998,0.5000
1.289,-22.9606,2.9998,0.5000
1.299,-22.9483,2.9998,0.5000
1.309,-22.9361,2.9998,0.5000
1.319,-22.9239,2.9998,0.5000
1.329,-22.9116,2.9998,0.5000
1.339,-22.8994,2.9998,0.5000
1.349,-22.8872,2.9998,0.5000
1.359,-22.8751,2.9998,0.5000
1.369,-22.8629,2.9998,0.5000
1.379,-22.8508,2.9998,0.5000
1.389,-22.8387,2.9998,0.5000
1.399,-22.8265,2.9998,0.5000
1.409,-22.8144,2.9998,0.5000
1.419,-22.8023,2.9998,0.5000
1.429,-22.7902,2.9998,0.5000
1.439,-22.7782,2.9998,0.5000
1.449,-22.7661,2.9998,0.5000
1.459,-22.7540,2.9998,0.5000
1.469,-22.7420,2.9998,0.5000
1.479,-22.7299,2.9998,0.5000
1.489,-22.7179,2.9998,0.5000
1.499,-22.7059,2.9998,0.5000
1.509,-22.6939,2.9998,0.5000
1.519,-22.6819,2.9998,0.5000
1.529,-22.6700,2.9998,0.5000
1.539,-22.6580,2.9998,0.5000
1.551,-22.6460,2.9998,0.5000
1.560,-22.6335,2.9998,0.5000
1.569,-22.6335,2.9998,0.5000
1.579,-22.6102,2.9998,0.5000
1.589,-22.5984,2.9998,0.5000
1.600,-22.5864,2.9998,0.5000
1.609,-22.5864,2.9998,0.5000
1.619,-22.5626,2.9998,0.5000
1.630,-22.5626,2.9998,0.5000
1.639,-22.5387,2.9998,0.5000
1.649,-22.5265,2.9998,0.5000
1.659,-22.5150,2.9998,0.5000
1.669,-22.5032,2.9998,0.5000
1.679,-22.4913,2.9998,0.5000
1.689,-22.4795,2.9998,0.5000
1.699,-22.4676,2.9998,0.5000
1.709,-22.4558,2.9998,0.5000
1.719,-22.4440,2.9998,0.5000
1.729,-22.4321,2.9998,0.5000
1.739,-22.4203,2.9998,0.5000
1.749,-22.4085,2.9998,0.5000
1.759,-22.3967,2.9998,0.5000
1.769,-22.3849,2.9998,0.5000
1.779,-22.3731,2.9998,0.5000
1.789,-22.3613,2.9998,0.5000
1.799,-22.3495,2.9998,0.5000
1.809,-22.3378,2.9998,0.5000
1.819,-22.3260,2.9998,0.5000
1.829,-22.3142,2.9998,0.5000
1.839,-22.3025,2.9998,0.5000
1.849,-22.2906,2.9998,0.5000
1.859,-22.2790,2.9998,0.5000
1.869,-22.2673,2.9998,0.5000
1.879,-22.2555,2.9998,0.5000
1.889,-22.2438,2.9998,0.5000
1.899,-22.2321,2.9998,0.5000
1.909,-22.2204,2.9998,0.5000
1.919,-22.2087,2.9998,0.5000
1.929,-22.1970,2.9998,0.5000
1.939,-22.1854,2.9998,0.5000
1.949,-22.1737,2.9998,0.5000
1.959,-22.1620,2.9998,0.5000
1.969,-22.1504,2.9998,0.5000
1.979,-22.1387,2.9998,0.5000
1.989,-22.1270,2.9998,0.5000
1.999,-22.1154,2.9998,0.5000
2.009,-22.1038,2.9998,0.5000
2.019,-22.0922,2.9998,0.5000
2.029,-22.0805,2.9998,0.5000
2.039,-22.0689,2.9998,0.5000
2.049,-22.0573,2.9998,0.5000
2.059,-22.0457,2.9998,0.5000
2.069,-22.0341,2.9998,0.5000
2.079,-22.0226,2.9998,0.5000
2.089,-22.0110,2.9998,0.5000
2.099,-21.9994,2.9998,0.5000
2.109,-21.9878,2.9998,0.5000
2.119,-21.9761,2.9998,0.5000
2.129,-21.9648,2.9998,0.5000
2.139,-21.9532,2.9998,0.5000
2.149,-21.9416,2.9998,0.5000
2.159,-21.9301,2.9998,0.5000
2.169,-21.9186,2.9998,0.5000
2.179,-21.9071,2.9998,0.5000
2.189,-21.8956,2.9998,0.5000
2.199,-21.8841,2.9998,0.5000
2.209,-21.8726,2.9998,0.5000
2.219,-21.8611,2.9998,0.5000
2.229,-21.8496,2.9998,0.5000
2.239,-21.8381,2.9998,0.5000
2.249,-21.8267,2.9998,0.5000
2.259,-21.8152,2.9998,0.5000
2.269,-21.8038,2.9998,0.5000
2.279,-21.7923,2.9998,0.5000
2.289,-21.7809,2.9998,0.5000
2.299,-21.7694,2.9998,0.5000
2.309,-21.7580,2.9998,0.5000
2.319,-21.7465,2.9998,0.5000
2.329,-21.7351,2.9998,0.5000
2.339,-21.7237,2.9998,0.5000
2.349,-21.7123,2.9998,0.5000
2.359,-21.7010,2.9998,0.5000
2.369,-21.6895,2.9998,0.5000
2.379,-21.6782,2.9998,0.5000
2.389,-21.6668,2.9998,0.5000
2.399,-21.6554,2.9998,0.5000
2.409,-21.6440,2.9998,0.5000
2.419,-21.6327,2.9998,0.5000
2.429,-21.6213,2.9998,0.5000
2.439,-21.6099,2.9998,0.5000
2.449,-21.5986,2.9998,0.5000
2.459,-21.5872,2.9998,0.5000
2.469,-21.5759,2.9998,0.5000
2.479,-21.5646,2.9998,0.5000
2.489,-21.5532,2.9998,0.5000
2.499,-21.5419,2.9998,0.5000
2.509,-21.5306,2.9998,0.5000
2.519,-21.5193,2.9998,0.5000
2.529,-21.5080,2.9998,0.5000
2.539,-21.4966,2.9998,0.5000
2.549,-21.4854,2.9998,0.5000
2.559,-21.4741,2.9998,0.5000
2.569,-21.4628,2.9998,0.5000
2.579,-21.4515,2.9998,0.5000
2.589,-21.4402,2.9998,0.5000
2.599,-21.4290,2.9998,0.5000
2.609,-21.4177,2.9998,0.5000
2.619,-21.4064,2.9998,0.5000
2.629,-21.3952,2.9998,0.5000
2.640,-21.3839,2.9998,0.5000
2.649,-21.3726,2.9998,0.5000
2.659,-21.3614,2.9998,0.5000
2.669,-21.3502,2.9998,0.5000
2.679,-21.3390,2.9998,0.5000
2.689,-21.3277,2.9998,0.5000
2.699,-21.3165,2.9998,0.5000
2.709,-21.3053,2.9998,0.5000
2.719,-21.2940,2.9998,0.5000
2.729,-21.2827,2.9998,0.5000
2.739,-21.2716,2.9998,0.5000
2.749,-21.2604,2.9999,0.5000
2.759,-21.2492,2.9999,0.5000
2.769,-21.2380,2.9999,0.5000
2.779,-21.2268,2.9999,0.5000
2.789,-21.2156,2.9999,0.5000
2.799,-21.2044,2.9999,0.5000
2.809,-21.1932,2.9999,0.5000
2.819,-21.1820,2.9999,0.5000
2.829,-21.1709,2.9999,0.5000
2.839,-21.1597,2.9999,0.5000
2.849,-21.1486,2.9999,0.5000
2.859,-21.1374,2.9999,0.5000
2.869,-21.1262,2.9999,0.5000
2.879,-21.1150,2.9999,0.5000
2.889,-21.1039,2.9999,0.5000
2.899,-21.0927,2.9998,0.5000
2.909,-21.0816,2.9998,0.5000
2.919,-21.0705,2.9998,0.5000
2.929,-21.0594,2.9998,0.5000
2.939,-21.0482,2.9998,0.5000
2.949,-21.0371,2.9998,0.5000
2.959,-21.0260,2.9998,0.5000
2.969,-21.0149,2.9998,0.5000
2.979,-21.0038,2.9998,0.5000
2.989,-20.9927,2.9998,0.5000
2.999,-20.9816,2.9998,0.5000
3.009,-20.9705,2.9998,0.5000
3.019,-20.9595,2.9997,0.5000
3.029,-20.9484,2.9997,0.5000
