t,x,y,z
0.030,-22.3192,1.5089,0.5000
0.040,-22.3050,1.5089,0.5000
0.050,-22.2908,1.5090,0.5000
0.060,-22.2765,1.5090,0.5000
0.070,-22.2621,1.5090,0.5000
0.080,-22.2477,1.5091,0.5000
0.090,-22.2332,1.5091,0.5000
0.100,-22.2187,1.5091,0.5000
0.110,-22.2042,1.5091,0.5000
0.120,-22.1896,1.5091,0.5000
0.130,-22.1750,1.5091,0.5000
0.140,-22.1603,1.5092,0.5000
0.150,-22.1456,1.5092,0.5000
0.160,-22.1309,1.5092,0.5000
0.170,-22.1161,1.5092,0.5000
0.180,-22.1013,1.5092,0.5000
0.190,-22.0865,1.5092,0.5000
0.200,-22.0716,1.5092,0.5000
0.210,-22.0567,1.5091,0.5000
0.220,-22.0418,1.5091,0.5000
0.230,-22.0269,1.5091,0.5000
0.240,-22.0119,1.5091,0.5000
0.250,-21.9970,1.5091,0.5000
0.260,-21.9820,1.5091,0.5000
0.270,-21.9669,1.5090,0.5000
0.280,-21.9519,1.5090,0.5000
0.290,-21.9368,1.5090,0.5000
0.300,-21.9218,1.5090,0.5000
0.310,-21.9066,1.5089,0.5000
0.320,-21.8915,1.5089,0.5000
0.330,-21.8764,1.5088,0.5000
0.340,-21.8612,1.5088,0.5000
0.350,-21.8461,1.5088,0.5000
0.360,-21.8309,1.5087,0.5000
0.370,-21.8157,1.5087,0.5000
0.380,-21.8006,1.5086,0.5000
0.390,-21.7854,1.5086,0.5000
0.400,-21.7702,1.5085,0.5000
0.410,-21.7550,1.5085,0.5000
0.420,-21.7398,1.5084,0.5000
0.430,-21.7214,1.5083,0.5000
0.441,-21.7043,1.5083,0.5000
0.450,-21.6886,1.5082,0.5000
0.461,-21.6779,1.5082,0.5000
0.470,-21.6637,1.5081,0.5000
0.480,-21.6485,1.5080,0.5000
0.490,-21.6321,1.5080,0.5000
0.500,-21.6178,1.5079,0.5000
0.510,-21.6029,1.5078,0.5000
0.520,-21.5877,1.5078,0.5000
0.530,-21.5726,1.5077,0.5000
0.540,-21.5573,1.5076,0.5000
0.550,-21.5421,1.5075,0.5000
0.560,-21.5270,1.5075,0.5000
0.570,-21.5119,1.5074,0.5000
0.580,-21.4967,1.5073,0.5000
0.590,-21.4816,1.5072,0.5000
0.600,-21.4665,1.5071,0.5000
0.610,-21.4513,1.5070,0.5000
0.620,-21.4363,1.5070,0.5000
0.630,-21.4212,1.5069,0.5000
0.640,-21.4061,1.5068,0.5000
0.650,-21.3911,1.5067,0.5000
0.660,-21.3761,1.5066,0.5000
0.670,-21.3611,1.5065,0.5000
0.680,-21.3461,1.5064,0.5000
0.690,-21.3311,1.5064,0.5000
0.700,-21.3162,1.5063,0.5000
0.710,-21.3013,1.5062,0.5000
0.720,-21.2864,1.5061,0.5000
0.730,-21.2715,1.5060,0.5000
0.740,-21.2566,1.5059,0.5000
0.750,-21.2418,1.5058,0.5000
0.760,-21.2270,1.5057,0.5000
0.770,-21.2123,1.5056,0.5000
0.780,-21.1976,1.5055,0.5000
0.790,-21.1829,1.5054,0.5000
0.800,-21.1682,1.5053,0.5000
0.810,-21.1536,1.5053,0.5000
0.820,-21.1390,1.5052,0.5000
0.830,-21.1244,1.5051,0.5000
0.840,-21.1099,1.5050,0.5000
0.850,-21.0955,1.5049,0.5000
0.860,-21.0809,1.5048,0.5000
0.870,-21.0667,1.5047,0.5000
0.880,-21.0523,1.5046,0.5000
0.890,-21.0380,1.5045,0.5000
0.900,-21.0238,1.5044,0.5000
0.910,-21.0095,1.5043,0.5000
0.920,-20.9953,1.5042,0.5000
0.930,-20.9812,1.5042,0.5000
0.940,-20.9672,1.5041,0.5000
0.950,-20.9531,1.5040,0.5000
0.960,-20.9392,1.5039,0.5000
0.970,-20.9251,1.5038,0.5000
0.980,-20.9113,1.5037,0.5000
0.990,-20.8975,1.5036,0.5000
1.000,-20.8837,1.5035,0.5000
1.010,-20.8699,1.5035,0.5000
1.020,-20.8563,1.5034,0.5000
1.030,-20.8426,1.5033,0.5000
1.040,-20.8290,1.5032,0.5000
1.050,-20.8155,1.5031,0.5000
1.060,-20.8020,1.5030,0.5000
1.070,-20.7885,1.5030,0.5000
1.080,-20.7751,1.5029,0.5000
1.090,-20.7618,1.5028,0.5000
1.100,-20.7485,1.5027,0.5000
1.110,-20.7352,1.5026,0.5000
1.120,-20.7221,1.5026,0.5000
1.130,-20.7089,1.5025,0.5000
1.140,-20.6958,1.5024,0.5000
1.150,-20.6828,1.5023,0.5000
1.160,-20.6698,1.5023,0.5000
1.170,-20.6568,1.5022,0.5000
1.180,-20.6439,1.5021,0.5000
1.190,-20.6310,1.5021,0.5000
1.200,-20.6183,1.5020,0.5000
