t,x,y,z
0.001,-24.5598,-0.0070,0.5000
0.011,-24.5472,-0.0072,0.5000
0.021,-24.5346,-0.0075,0.5000
0.031,-24.5220,-0.0077,0.5000
0.041,-24.5094,-0.0080,0.5000
0.051,-24.4968,-0.0083,0.5000
0.061,-24.4843,-0.0086,0.5000
0.071,-24.4718,-0.0088,0.5000
0.080,-24.4593,-0.0091,0.5000
0.091,-24.4469,-0.0094,0.5000
0.101,-24.4345,-0.0097,0.5000
0.111,-24.4221,-0.0100,0.5000
0.121,-24.4097,-0.0103,0.5000
0.131,-24.3973,-0.0106,0.5000
0.141,-24.3850,-0.0109,0.5000
0.151,-24.3727,-0.0112,0.5000
0.161,-24.3604,-0.0115,0.5000
0.171,-24.3482,-0.0118,0.5000
0.181,-24.3359,-0.0122,0.5000
0.191,-24.3237,-0.0125,0.5000
0.201,-24.3115,-0.0128,0.5000
0.211,-24.2994,-0.0131,0.5000
0.221,-24.2872,-0.0135,0.5000
0.231,-24.2751,-0.0138,0.5000
0.241,-24.2630,-0.0141,0.5000
0.251,-24.2509,-0.0145,0.5000
0.261,-24.2388,-0.0148,0.5000
0.271,-24.2268,-0.0152,0.5000
0.281,-24.2147,-0.0155,0.5000
0.291,-24.2027,-0.0159,0.5000
0.301,-24.1907,-0.0162,0.5000
0.311,-24.1787,-0.0166,0.5000
0.321,-24.1667,-0.0170,0.5000
0.331,-24.1548,-0.0173,0.5000
0.341,-24.1428,-0.0177,0.5000
0.351,-24.1309,-0.0180,0.5000
0.361,-24.1190,-0.0184,0.5000
0.371,-24.1070,-0.0188,0.5000
0.381,-24.0952,-0.0192,0.5000
0.391,-24.0833,-0.0195,0.5000
0.401,-24.0713,-0.0199,0.5000
0.413,-24.0594,-0.0203,0.5000
0.424,-24.0476,-0.0207,0.5000
0.433,-24.0358,-0.0210,0.5000
0.441,-24.0239,-0.0214,0.5000
0.451,-24.0121,-0.0218,0.5000
0.461,-24.0002,-0.0222,0.5000
0.471,-23.9884,-0.0226,0.5000
0.481,-23.9766,-0.0230,0.5000
0.491,-23.9647,-0.0234,0.5000
0.501,-23.9529,-0.0237,0.5000
0.511,-23.9411,-0.0241,0.5000
0.521,-23.9293,-0.0245,0.5000
0.531,-23.9174,-0.0249,0.5000
0.541,-23.9057,-0.0253,0.5000
0.551,-23.8939,-0.0257,0.5000
0.561,-23.8821,-0.0261,0.5000
0.571,-23.8703,-0.0264,0.5000
0.581,-23.8585,-0.0268,0.5000
0.591,-23.8467,-0.0272,0.5000
0.601,-23.8349,-0.0276,0.5000
0.611,-23.8232,-0.0280,0.5000
0.621,-23.8114,-0.0284,0.5000
0.631,-23.7996,-0.0287,0.5000
0.641,-23.7878,-0.0291,0.5000
0.651,-23.7761,-0.0295,0.5000
0.661,-23.7643,-0.0299,0.5000
0.671,-23.7526,-0.0303,0.5000
0.681,-23.7408,-0.0306,0.5000
0.691,-23.7291,-0.0310,0.5000
0.701,-23.7173,-0.0314,0.5000
0.711,-23.7056,-0.0317,0.5000
0.721,-23.6939,-0.0321,0.5000
0.731,-23.6821,-0.0325,0.5000
0.741,-23.6704,-0.0328,0.5000
0.751,-23.6587,-0.0332,0.5000
0.761,-23.6469,-0.0335,0.5000
0.771,-23.6352,-0.0339,0.5000
0.781,-23.6235,-0.0343,0.5000
0.791,-23.6117,-0.0346,0.5000
0.801,-23.6000,-0.0350,0.5000
0.811,-23.5883,-0.0353,0.5000
0.821,-23.5765,-0.0356,0.5000
0.831,-23.5648,-0.0360,0.5000
0.841,-23.5531,-0.0363,0.5000
0.851,-23.5414,-0.0366,0.5000
0.861,-23.5297,-0.0370,0.5000
0.871,-23.5179,-0.0373,0.5000
0.881,-23.5062,-0.0376,0.5000
0.891,-23.4945,-0.0379,0.5000
0.901,-23.4828,-0.0383,0.5000
0.911,-23.4710,-0.0386,0.5000
0.921,-23.4593,-0.0389,0.5000
0.931,-23.4476,-0.0392,0.5000
0.941,-23.4359,-0.0395,0.5000
0.951,-23.4241,-0.0398,0.5000
0.961,-23.4124,-0.0401,0.5000
0.971,-23.4006,-0.0404,0.5000
0.981,-23.3889,-0.0407,0.5000
0.991,-23.3771,-0.0410,0.5000
1.001,-23.3654,-0.0412,0.5000
1.011,-23.3537,-0.0415,0.5000
1.021,-23.3419,-0.0418,0.5000
1.031,-23.3301,-0.0420,0.5000
1.041,-23.3184,-0.0423,0.5000
1.051,-23.3066,-0.0426,0.5000
1.060,-23.2949,-0.0428,0.5000
1.071,-23.2831,-0.0431,0.5000
1.081,-23.2713,-0.0433,0.5000
1.091,-23.2595,-0.0436,0.5000
1.101,-23.2478,-0.0438,0.5000
1.111,-23.2360,-0.0440,0.5000
1.121,-23.2242,-0.0443,0.5000
1.131,-23.2124,-0.0445,0.5000
1.141,-23.2006,-0.0447,0.5000
1.151,-23.1888,-0.0449,0.5000
1.161,-23.1770,-0.0451,0.5000
1.171,-23.1652,-0.0453,0.5000
1.181,-23.1534,-0.0455,0.5000
1.191,-23.1415,-0.0457,0.5000
1.201,-23.1297,-0.0459,0.5000
1.211,-23.1179,-0.0461,0.5000
1.221,-23.1060,-0.0463,0.5000
1.231,-23.0942,-0.0465,0.5000
1.241,-23.0823,-0.0467,0.5000
1.251,-23.0705,-0.0468,0.5000
1.261,-23.0586,-0.0470,0.5000
1.271,-23.0467,-0.0472,0.5000
1.281,-23.0348,-0.0473,0.5000
1.291,-23.0229,-0.0475,0.5000
1.301,-23.0110,-0.0476,0.5000
1.311,-22.9991,-0.0477,0.5000
1.321,-22.9872,-0.0479,0.5000
1.331,-22.9753,-0.0480,0.5000
1.341,-22.9633,-0.0481,0.5000
1.351,-22.9514,-0.0483,0.5000
1.361,-22.9395,-0.0484,0.5000
1.371,-22.9275,-0.0485,0.5000
1.381,-22.9155,-0.0486,0.5000
1.391,-22.9035,-0.0487,0.5000
1.401,-22.8916,-0.0488,0.5000
1.411,-22.8796,-0.0489,0.5000
1.421,-22.8675,-0.0490,0.5000
1.431,-22.8556,-0.0491,0.5000
1.441,-22.8435,-0.0491,0.5000
1.451,-22.8315,-0.0492,0.5000
1.461,-22.8195,-0.0493,0.5000
1.471,-22.8074,-0.0493,0.5000
1.481,-22.7954,-0.0494,0.5000
1.491,-22.7833,-0.0495,0.5000
1.501,-22.7713,-0.0495,0.5000
