t,x,y,z
0.014,-27.2542,1.4841,0.5000
0.024,-27.2400,1.4835,0.5000
0.034,-27.2258,1.4828,0.5000
0.044,-27.2117,1.4820,0.5000
0.054,-27.1975,1.4813,0.5000
0.064,-27.1834,1.4806,0.5000
0.074,-27.1692,1.4798,0.5000
0.084,-27.1551,1.4790,0.5000
0.094,-27.1410,1.4782,0.5000
0.104,-27.1268,1.4774,0.5000
0.114,-27.1126,1.4766,0.5000
0.124,-27.0984,1.4758,0.5000
0.134,-27.0843,1.4749,0.5000
0.144,-27.0702,1.4741,0.5000
0.154,-27.0560,1.4732,0.5000
0.164,-27.0419,1.4723,0.5000
0.174,-27.0278,1.4714,0.5000
0.184,-27.0137,1.4705,0.5000
0.194,-26.9996,1.4696,0.5000
0.204,-26.9855,1.4686,0.5000
0.214,-26.9714,1.4677,0.5000
0.224,-26.9573,1.4667,0.5000
0.234,-26.9432,1.4657,0.5000
0.244,-26.9291,1.4647,0.5000
0.254,-26.9151,1.4637,0.5000
0.264,-26.9010,1.4627,0.5000
0.274,-26.8870,1.4617,0.5000
0.284,-26.8729,1.4607,0.5000
0.294,-26.8589,1.4596,0.5000
0.304,-26.8449,1.4586,0.5000
0.314,-26.8309,1.4575,0.5000
0.324,-26.8169,1.4565,0.5000
0.334,-26.8030,1.4554,0.5000
0.344,-26.7890,1.4543,0.5000
0.354,-26.7750,1.4532,0.5000
0.364,-26.7611,1.4521,0.5000
0.374,-26.7472,1.4510,0.5000
0.384,-26.7331,1.4498,0.5000
0.394,-26.7193,1.4487,0.5000
0.404,-26.7054,1.4476,0.5000
0.414,-26.6916,1.4465,0.5000
0.424,-26.6777,1.4453,0.5000
0.434,-26.6638,1.4442,0.5000
0.445,-26.6494,1.4429,0.5000
0.455,-26.6360,1.4418,0.5000
0.464,-26.6223,1.4407,0.5000
0.474,-26.6083,1.4395,0.5000
0.484,-26.5927,1.4381,0.5000
0.494,-26.5809,1.4371,0.5000
0.505,-26.5671,1.4359,0.5000
0.514,-26.5534,1.4347,0.5000
0.524,-26.5396,1.4335,0.5000
0.534,-26.5259,1.4323,0.5000
0.544,-26.5121,1.4311,0.5000
0.554,-26.4984,1.4299,0.5000
0.564,-26.4847,1.4287,0.5000
0.574,-26.4710,1.4275,0.5000
0.584,-26.4573,1.4263,0.5000
0.594,-26.4437,1.4251,0.5000
0.604,-26.4300,1.4239,0.5000
0.614,-26.4164,1.4227,0.5000
0.624,-26.4027,1.4215,0.5000
0.634,-26.3891,1.4202,0.5000
0.644,-26.3755,1.4190,0.5000
0.654,-26.3619,1.4178,0.5000
0.664,-26.3484,1.4166,0.5000
0.674,-26.3348,1.4154,0.5000
0.684,-26.3213,1.4142,0.5000
0.694,-26.3077,1.4130,0.5000
0.704,-26.2941,1.4118,0.5000
0.714,-26.2807,1.4106,0.5000
0.724,-26.2672,1.4095,0.5000
0.734,-26.2538,1.4083,0.5000
