t,x,y,z
0.014,-27.2111,-1.4912,0.5000
0.024,-27.1957,-1.4908,0.5000
0.034,-27.1806,-1.4905,0.5000
0.044,-27.1654,-1.4901,0.5000
0.054,-27.1501,-1.4897,0.5000
0.064,-27.1347,-1.4893,0.5000
0.074,-27.1194,-1.4889,0.5000
0.084,-27.1039,-1.4885,0.5000
0.094,-27.0885,-1.4881,0.5000
0.104,-27.0733,-1.4876,0.5000
0.114,-27.0578,-1.4872,0.5000
0.124,-27.0423,-1.4867,0.5000
0.134,-27.0268,-1.4863,0.5000
0.144,-27.0113,-1.4858,0.5000
0.154,-26.9961,-1.4854,0.5000
0.164,-26.9804,-1.4849,0.5000
0.174,-26.9651,-1.4844,0.5000
0.184,-26.9495,-1.4840,0.5000
0.194,-26.9339,-1.4835,0.5000
0.204,-26.9183,-1.4830,0.5000
0.214,-26.9031,-1.4825,0.5000
0.224,-26.8871,-1.4820,0.5000
0.234,-26.8721,-1.4815,0.5000
0.244,-26.8565,-1.4809,0.5000
0.254,-26.8409,-1.4804,0.5000
0.264,-26.8256,-1.4799,0.5000
0.274,-26.8100,-1.4794,0.5000
0.284,-26.7946,-1.4788,0.5000
0.294,-26.7790,-1.4783,0.5000
0.304,-26.7634,-1.4777,0.5000
0.314,-26.7479,-1.4772,0.5000
0.324,-26.7324,-1.4766,0.5000
0.334,-26.7171,-1.4761,0.5000
0.344,-26.7014,-1.4755,0.5000
0.354,-26.6859,-1.4749,0.5000
0.364,-26.6706,-1.4744,0.5000
0.374,-26.6553,-1.4738,0.5000
0.384,-26.6396,-1.4732,0.5000
0.394,-26.6240,-1.4726,0.5000
0.404,-26.6087,-1.4720,0.5000
0.414,-26.5926,-1.4714,0.5000
0.424,-26.5780,-1.4709,0.5000
0.434,-26.5627,-1.4703,0.5000
0.444,-26.5463,-1.4696,0.5000
0.454,-26.5307,-1.4690,0.5000
0.464,-26.5164,-1.4685,0.5000
0.474,-26.5005,-1.4678,0.5000
0.484,-26.4857,-1.4673,0.5000
0.494,-26.4703,-1.4666,0.5000
0.504,-26.4553,-1.4661,0.5000
0.514,-26.4402,-1.4654,0.5000
0.524,-26.4249,-1.4648,0.5000
0.534,-26.4090,-1.4642,0.5000
0.544,-26.3942,-1.4636,0.5000
0.554,-26.3789,-1.4630,0.5000
0.564,-26.3638,-1.4624,0.5000
0.574,-26.3488,-1.4618,0.5000
0.584,-26.3339,-1.4612,0.5000
0.594,-26.3188,-1.4605,0.5000
0.604,-26.3037,-1.4599,0.5000
0.614,-26.2885,-1.4593,0.5000
0.624,-26.2733,-1.4587,0.5000
0.634,-26.2583,-1.4581,0.5000
0.644,-26.2435,-1.4575,0.5000
0.654,-26.2287,-1.4569,0.5000
0.664,-26.2137,-1.4563,0.5000
0.674,-26.1986,-1.4556,0.5000
0.684,-26.1838,-1.4550,0.5000
0.694,-26.1692,-1.4544,0.5000
0.704,-26.1544,-1.4538,0.5000
0.714,-26.1396,-1.4532,0.5000
0.724,-26.1249,-1.4526,0.5000
0.734,-26.1103,-1.4520,0.5000
0.744,-26.0957,-1.4514,0.5000
0.754,-26.0811,-1.4508,0.5000
0.764,-26.0664,-1.4502,0.5000
0.774,-26.0519,-1.4497,0.5000
0.784,-26.0374,-1.4491,0.5000
0.794,-26.0231,-1.4485,0.5000
0.804,-26.0087,-1.4479,0.5000
0.814,-25.9945,-1.4473,0.5000
0.824,-25.9801,-1.4468,0.5000
0.834,-25.9656,-1.4462,0.5000
