t,x,y,z,vx,vy,vz,ax,ay,az
0.009,-27.1957,-1.4908,0.5000,1.5269,0.0372,0.0000,0.2161,0.0767,0.0000
0.019,-27.1806,-1.4905,0.5000,1.5289,0.0380,0.0000,0.2057,0.0760,0.0000
0.029,-27.1654,-1.4901,0.5000,1.5309,0.0388,0.0000,0.1953,0.0753,0.0000
0.039,-27.1501,-1.4897,0.5000,1.5328,0.0395,0.0000,0.1850,0.0746,0.0000
0.049,-27.1347,-1.4893,0.5000,1.5346,0.0403,0.0000,0.1748,0.0738,0.0000
0.059,-27.1194,-1.4889,0.5000,1.5363,0.0410,0.0000,0.1647,0.0730,0.0000
0.069,-27.1039,-1.4885,0.5000,1.5379,0.0417,0.0000,0.1547,0.0722,0.0000
0.079,-27.0885,-1.4881,0.5000,1.5394,0.0424,0.0000,0.1447,0.0713,0.0000
0.089,-27.0733,-1.4876,0.5000,1.5408,0.0431,0.0000,0.1350,0.0704,0.0000
0.099,-27.0578,-1.4872,0.5000,1.5421,0.0438,0.0000,0.1253,0.0694,0.0000
0.109,-27.0423,-1.4867,0.5000,1.5433,0.0445,0.0000,0.1156,0.0684,0.0000
0.119,-27.0268,-1.4863,0.5000,1.5445,0.0452,0.0000,0.1061,0.0674,0.0000
0.129,-27.0113,-1.4858,0.5000,1.5455,0.0459,0.0000,0.0967,0.0663,0.0000
0.139,-26.9961,-1.4854,0.5000,1.5464,0.0465,0.0000,0.0875,0.0652,0.0000
0.149,-26.9804,-1.4849,0.5000,1.5472,0.0472,0.0000,0.0781,0.0641,0.0000
0.159,-26.9651,-1.4844,0.5000,1.5479,0.0478,0.0000,0.0692,0.0630,0.0000
0.169,-26.9495,-1.4840,0.5000,1.5486,0.0484,0.0000,0.0601,0.0618,0.0000
0.179,-26.9339,-1.4835,0.5000,1.5492,0.0491,0.0000,0.0511,0.0605,0.0000
0.189,-26.9183,-1.4830,0.5000,1.5496,0.0497,0.0000,0.0423,0.0593,0.0000
0.199,-26.9031,-1.4825,0.5000,1.5500,0.0502,0.0000,0.0338,0.0581,0.0000
0.210,-26.8871,-1.4820,0.5000,1.5503,0.0508,0.0000,0.0249,0.0567,0.0000
0.219,-26.8721,-1.4815,0.5000,1.5505,0.0514,0.0000,0.0167,0.0554,0.0000
0.229,-26.8565,-1.4809,0.5000,1.5506,0.0519,0.0000,0.0083,0.0541,0.0000
0.239,-26.8409,-1.4804,0.5000,1.5507,0.0525,0.0000,-0.0000,0.0527,0.0000
0.249,-26.8256,-1.4799,0.5000,1.5506,0.0530,0.0000,-0.0081,0.0513,0.0000
0.259,-26.8100,-1.4794,0.5000,1.5505,0.0535,0.0000,-0.0162,0.0499,0.0000
0.269,-26.7946,-1.4788,0.5000,1.5503,0.0540,0.0000,-0.0241,0.0485,0.0000
0.279,-26.7790,-1.4783,0.5000,1.5500,0.0545,0.0000,-0.0320,0.0471,0.0000
0.289,-26.7634,-1.4777,0.5000,1.5497,0.0549,0.0000,-0.0398,0.0456,0.0000
0.299,-26.7479,-1.4772,0.5000,1.5492,0.0554,0.0000,-0.0475,0.0441,0.0000
0.309,-26.7324,-1.4766,0.5000,1.5487,0.0558,0.0000,-0.0550,0.0426,0.0000
0.319,-26.7171,-1.4761,0.5000,1.5481,0.0562,0.0000,-0.0623,0.0411,0.0000
0.329,-26.7014,-1.4755,0.5000,1.5475,0.0566,0.0000,-0.0697,0.0395,0.0000
0.339,-26.6859,-1.4749,0.5000,1.5467,0.0570,0.0000,-0.0769,0.0380,0.0000
0.349,-26.6706,-1.4744,0.5000,1.5459,0.0574,0.0000,-0.0839,0.0364,0.0000
0.359,-26.6553,-1.4738,0.5000,1.5451,0.0577,0.0000,-0.0909,0.0349,0.0000
0.369,-26.6396,-1.4732,0.5000,1.5441,0.0581,0.0000,-0.0978,0.0333,0.0000
0.379,-26.6240,-1.4726,0.5000,1.5431,0.0584,0.0000,-0.1047,0.0317,0.0000
0.389,-26.6087,-1.4720,0.5000,1.5420,0.0587,0.0000,-0.1113,0.0301,0.0000
0.400,-26.5926,-1.4714,0.5000,1.5408,0.0590,0.0000,-0.1181,0.0284,0.0000
0.409,-26.5780,-1.4709,0.5000,1.5397,0.0593,0.0000,-0.1242,0.0268,0.0000
0.419,-26.5627,-1.4703,0.5000,1.5384,0.0595,0.0000,-0.1304,0.0252,0.0000
0.430,-26.5463,-1.4696,0.5000,1.5370,0.0598,0.0000,-0.1371,0.0235,0.0000
0.440,-26.5307,-1.4690,0.5000,1.5356,0.0600,0.0000,-0.1432,0.0218,0.0000
0.449,-26.5164,-1.4685,0.5000,1.5342,0.0602,0.0000,-0.1488,0.0203,0.0000
0.460,-26.5005,-1.4678,0.5000,1.5326,0.0604,0.0000,-0.1549,0.0185,0.0000
0.469,-26.4857,-1.4673,0.5000,1.5311,0.0606,0.0000,-0.1604,0.0169,0.0000
0.479,-26.4703,-1.4666,0.5000,1.5295,0.0608,0.0000,-0.1661,0.0153,0.0000
0.489,-26.4553,-1.4661,0.5000,1.5278,0.0609,0.0000,-0.1715,0.0137,0.0000
0.499,-26.4402,-1.4654,0.5000,1.5261,0.0610,0.0000,-0.1769,0.0120,0.0000
0.509,-26.4249,-1.4648,0.5000,1.5243,0.0611,0.0000,-0.1822,0.0104,0.0000
0.520,-26.4090,-1.4642,0.5000,1.5223,0.0612,0.0000,-0.1876,0.0086,0.0000
0.529,-26.3942,-1.4636,0.5000,1.5204,0.0613,0.0000,-0.2060,0.0067,0.0000
0.539,-26.3789,-1.4630,0.5000,1.5182,0.0614,0.0000,-0.2172,0.0049,0.0000
0.549,-26.3638,-1.4624,0.5000,1.5160,0.0614,0.0000,-0.2281,0.0032,0.0000
0.559,-26.3488,-1.4618,0.5000,1.5137,0.0614,0.0000,-0.2386,0.0015,0.0000
0.569,-26.3339,-1.4612,0.5000,1.5113,0.0614,0.0000,-0.2487,-0.0002,0.0000
0.579,-26.3188,-1.4605,0.5000,1.5088,0.0614,0.0000,-0.2587,-0.0018,0.0000
0.589,-26.3037,-1.4599,0.5000,1.5061,0.0614,0.0000,-0.2684,-0.0035,0.0000
0.599,-26.2885,-1.4593,0.5000,1.5034,0.0614,0.0000,-0.2779,-0.0051,0.0000
0.609,-26.2733,-1.4587,0.5000,1.5005,0.0613,0.0000,-0.2871,-0.0067,0.0000
0.619,-26.2583,-1.4581,0.5000,1.4976,0.0612,0.0000,-0.2959,-0.0083,0.0000
0.629,-26.2435,-1.4575,0.5000,1.4946,0.0611,0.0000,-0.3043,-0.0098,0.0000
0.639,-26.2287,-1.4569,0.5000,1.4916,0.0610,0.0000,-0.3125,-0.0113,0.0000
0.649,-26.2137,-1.4563,0.5000,1.4884,0.0609,0.0000,-0.3204,-0.0128,0.0000
0.659,-26.1986,-1.4556,0.5000,1.4851,0.0608,0.0000,-0.3282,-0.0143,0.0000
0.669,-26.1838,-1.4550,0.5000,1.4818,0.0606,0.0000,-0.3356,-0.0157,0.0000
0.679,-26.1692,-1.4544,0.5000,1.4784,0.0605,0.0000,-0.3426,-0.0171,0.0000
0.689,-26.1544,-1.4538,0.5000,1.4749,0.0603,0.0000,-0.3495,-0.0185,0.0000
0.699,-26.1396,-1.4532,0.5000,1.4714,0.0601,0.0000,-0.3561,-0.0199,0.0000
0.709,-26.1249,-1.4526,0.5000,1.4678,0.0599,0.0000,-0.3623,-0.0213,0.0000
0.719,-26.1103,-1.4520,0.5000,1.4642,0.0597,0.0000,-0.3683,-0.0226,0.0000
