t,x,y,z,vx,vy,vz,ax,ay,az
0.031,-22.2908,1.5090,0.5000,1.4311,0.0032,0.0000,0.4650,-0.0264,0.0000
0.041,-22.2765,1.5090,0.5000,1.4357,0.0029,0.0000,0.4526,-0.0264,0.0000
0.051,-22.2621,1.5090,0.5000,1.4401,0.0026,0.0000,0.4401,-0.0265,0.0000
0.061,-22.2477,1.5091,0.5000,1.4445,0.0024,0.0000,0.4277,-0.0265,0.0000
0.071,-22.2332,1.5091,0.5000,1.4487,0.0021,0.0000,0.4153,-0.0265,0.0000
0.081,-22.2187,1.5091,0.5000,1.4528,0.0018,0.0000,0.4029,-0.0265,0.0000
0.091,-22.2042,1.5091,0.5000,1.4567,0.0016,0.0000,0.3905,-0.0265,0.0000
0.101,-22.1896,1.5091,0.5000,1.4606,0.0013,0.0000,0.3782,-0.0265,0.0000
0.111,-22.1750,1.5091,0.5000,1.4643,0.0011,0.0000,0.3659,-0.0264,0.0000
0.121,-22.1603,1.5092,0.5000,1.4679,0.0008,0.0000,0.3536,-0.0263,0.0000
0.131,-22.1456,1.5092,0.5000,1.4714,0.0005,0.0000,0.3414,-0.0262,0.0000
0.141,-22.1309,1.5092,0.5000,1.4747,0.0003,0.0000,0.3292,-0.0261,0.0000
0.151,-22.1161,1.5092,0.5000,1.4780,0.0000,0.0000,0.3170,-0.0260,0.0000
0.161,-22.1013,1.5092,0.5000,1.4811,-0.0003,0.0000,0.3049,-0.0258,0.0000
0.171,-22.0865,1.5092,0.5000,1.4841,-0.0005,0.0000,0.2928,-0.0257,0.0000
0.181,-22.0716,1.5092,0.5000,1.4869,-0.0008,0.0000,0.2808,-0.0255,0.0000
0.191,-22.0567,1.5091,0.5000,1.4897,-0.0010,0.0000,0.2687,-0.0253,0.0000
0.201,-22.0418,1.5091,0.5000,1.4923,-0.0013,0.0000,0.2569,-0.0251,0.0000
0.211,-22.0269,1.5091,0.5000,1.4948,-0.0015,0.0000,0.2450,-0.0249,0.0000
0.221,-22.0119,1.5091,0.5000,1.4972,-0.0018,0.0000,0.2332,-0.0247,0.0000
0.231,-21.9970,1.5091,0.5000,1.4995,-0.0020,0.0000,0.2214,-0.0244,0.0000
0.241,-21.9820,1.5091,0.5000,1.5016,-0.0023,0.0000,0.2097,-0.0242,0.0000
0.251,-21.9669,1.5090,0.5000,1.5037,-0.0025,0.0000,0.1981,-0.0239,0.0000
0.261,-21.9519,1.5090,0.5000,1.5056,-0.0027,0.0000,0.1865,-0.0236,0.0000
0.271,-21.9368,1.5090,0.5000,1.5074,-0.0030,0.0000,0.1750,-0.0233,0.0000
0.281,-21.9218,1.5090,0.5000,1.5091,-0.0032,0.0000,0.1636,-0.0230,0.0000
0.291,-21.9066,1.5089,0.5000,1.5107,-0.0034,0.0000,0.1523,-0.0227,0.0000
0.301,-21.8915,1.5089,0.5000,1.5121,-0.0037,0.0000,0.1410,-0.0223,0.0000
0.311,-21.8764,1.5088,0.5000,1.5135,-0.0039,0.0000,0.1298,-0.0220,0.0000
0.321,-21.8612,1.5088,0.5000,1.5147,-0.0041,0.0000,0.1186,-0.0217,0.0000
0.331,-21.8461,1.5088,0.5000,1.5159,-0.0043,0.0000,0.1076,-0.0213,0.0000
0.341,-21.8309,1.5087,0.5000,1.5169,-0.0045,0.0000,0.0966,-0.0209,0.0000
0.351,-21.8157,1.5087,0.5000,1.5178,-0.0047,0.0000,0.0858,-0.0205,0.0000
0.361,-21.8006,1.5086,0.5000,1.5186,-0.0049,0.0000,0.0750,-0.0201,0.0000
0.371,-21.7854,1.5086,0.5000,1.5193,-0.0051,0.0000,0.0643,-0.0197,0.0000
0.381,-21.7702,1.5085,0.5000,1.5199,-0.0053,0.0000,0.0537,-0.0193,0.0000
0.391,-21.7550,1.5085,0.5000,1.5204,-0.0055,0.0000,0.0432,-0.0189,0.0000
0.401,-21.7398,1.5084,0.5000,1.5208,-0.0057,0.0000,0.0328,-0.0185,0.0000
0.413,-21.7214,1.5083,0.5000,1.5211,-0.0059,0.0000,0.0203,-0.0180,0.0000
0.424,-21.7043,1.5083,0.5000,1.5212,-0.0061,0.0000,0.0090,-0.0175,0.0000
0.434,-21.6886,1.5082,0.5000,1.5213,-0.0063,0.0000,-0.0014,-0.0170,0.0000
0.441,-21.6779,1.5082,0.5000,1.5212,-0.0064,0.0000,-0.0085,-0.0167,0.0000
0.451,-21.6637,1.5081,0.5000,1.5211,-0.0066,0.0000,-0.0176,-0.0163,0.0000
0.461,-21.6485,1.5080,0.5000,1.5209,-0.0067,0.0000,-0.0274,-0.0158,0.0000
0.471,-21.6321,1.5080,0.5000,1.5206,-0.0069,0.0000,-0.0378,-0.0153,0.0000
0.481,-21.6178,1.5079,0.5000,1.5202,-0.0070,0.0000,-0.0467,-0.0149,0.0000
0.491,-21.6029,1.5078,0.5000,1.5196,-0.0072,0.0000,-0.0560,-0.0144,0.0000
0.501,-21.5877,1.5078,0.5000,1.5190,-0.0073,0.0000,-0.0652,-0.0139,0.0000
0.511,-21.5726,1.5077,0.5000,1.5183,-0.0075,0.0000,-0.0744,-0.0134,0.0000
0.521,-21.5573,1.5076,0.5000,1.5176,-0.0076,0.0000,-0.0835,-0.0129,0.0000
0.531,-21.5421,1.5075,0.5000,1.5167,-0.0077,0.0000,-0.0923,-0.0124,0.0000
0.541,-21.5270,1.5075,0.5000,1.5157,-0.0078,0.0000,-0.1011,-0.0119,0.0000
0.551,-21.5119,1.5074,0.5000,1.5147,-0.0080,0.0000,-0.1097,-0.0114,0.0000
0.561,-21.4967,1.5073,0.5000,1.5135,-0.0081,0.0000,-0.1182,-0.0109,0.0000
0.571,-21.4816,1.5072,0.5000,1.5123,-0.0082,0.0000,-0.1266,-0.0104,0.0000
0.581,-21.4665,1.5071,0.5000,1.5110,-0.0083,0.0000,-0.1348,-0.0099,0.0000
0.591,-21.4513,1.5070,0.5000,1.5096,-0.0084,0.0000,-0.1429,-0.0094,0.0000
0.601,-21.4363,1.5070,0.5000,1.5081,-0.0085,0.0000,-0.1508,-0.0089,0.0000
0.611,-21.4212,1.5069,0.5000,1.5066,-0.0086,0.0000,-0.1586,-0.0084,0.0000
0.621,-21.4061,1.5068,0.5000,1.5050,-0.0086,0.0000,-0.1662,-0.0079,0.0000
0.631,-21.3911,1.5067,0.5000,1.5033,-0.0087,0.0000,-0.1737,-0.0074,0.0000
0.641,-21.3761,1.5066,0.5000,1.5015,-0.0088,0.0000,-0.1810,-0.0069,0.0000
0.651,-21.3611,1.5065,0.5000,1.4996,-0.0089,0.0000,-0.1881,-0.0064,0.0000
0.661,-21.3461,1.5064,0.5000,1.4977,-0.0089,0.0000,-0.1951,-0.0059,0.0000
0.671,-21.3311,1.5064,0.5000,1.4957,-0.0090,0.0000,-0.2116,-0.0053,0.0000
0.681,-21.3162,1.5063,0.5000,1.4935,-0.0090,0.0000,-0.2270,-0.0048,0.0000
0.691,-21.3013,1.5062,0.5000,1.4912,-0.0091,0.0000,-0.2419,-0.0043,0.0000
0.701,-21.2864,1.5061,0.5000,1.4887,-0.0091,0.0000,-0.2564,-0.0038,0.0000
0.711,-21.2715,1.5060,0.5000,1.4860,-0.0091,0.0000,-0.2704,-0.0033,0.0000
0.721,-21.2566,1.5059,0.5000,1.4833,-0.0092,0.0000,-0.2840,-0.0029,0.0000
0.731,-21.2418,1.5058,0.5000,1.4803,-0.0092,0.0000,-0.2971,-0.0024,0.0000
0.741,-21.2270,1.5057,0.5000,1.4773,-0.0092,0.0000,-0.3098,-0.0019,0.0000
0.751,-21.2123,1.5056,0.5000,1.4742,-0.0092,0.0000,-0.3220,-0.0015,0.0000
0.761,-21.1976,1.5055,0.5000,1.4709,-0.0093,0.0000,-0.3337,-0.0010,0.0000
0.771,-21.1829,1.5054,0.5000,1.4675,-0.0093,0.0000,-0.3451,-0.0006,0.0000
0.781,-21.1682,1.5053,0.5000,1.4640,-0.0093,0.0000,-0.3560,-0.0002,0.0000
0.791,-21.1536,1.5053,0.5000,1.4604,-0.0093,0.0000,-0.3665,0.0002,0.0000
0.801,-21.1390,1.5052,0.5000,1.4566,-0.0093,0.0000,-0.3765,0.0007,0.0000
0.811,-21.1244,1.5051,0.5000,1.4528,-0.0093,0.0000,-0.3862,0.0011,0.0000
0.821,-21.1099,1.5050,0.5000,1.4489,-0.0092,0.0000,-0.3954,0.0014,0.0000
