t,x,y,z,vx,vy,vz,ax,ay,az
0.008,-24.5346,-0.0075,0.5000,1.2611,-0.0259,0.0000,-0.2539,-0.0435,0.0000
0.018,-24.5220,-0.0077,0.5000,1.2586,-0.0263,0.0000,-0.2539,-0.0431,0.0000
0.028,-24.5094,-0.0080,0.5000,1.2561,-0.0268,0.0000,-0.2537,-0.0426,0.0000
0.038,-24.4968,-0.0083,0.5000,1.2535,-0.0272,0.0000,-0.2531,-0.0421,0.0000
0.048,-24.4843,-0.0086,0.5000,1.2510,-0.0276,0.0000,-0.2522,-0.0416,0.0000
0.058,-24.4718,-0.0088,0.5000,1.2485,-0.0280,0.0000,-0.2510,-0.0410,0.0000
0.068,-24.4593,-0.0091,0.5000,1.2460,-0.0284,0.0000,-0.2495,-0.0405,0.0000
0.078,-24.4469,-0.0094,0.5000,1.2435,-0.0288,0.0000,-0.2477,-0.0399,0.0000
0.088,-24.4345,-0.0097,0.5000,1.2410,-0.0292,0.0000,-0.2456,-0.0393,0.0000
0.098,-24.4221,-0.0100,0.5000,1.2386,-0.0296,0.0000,-0.2432,-0.0387,0.0000
0.108,-24.4097,-0.0103,0.5000,1.2362,-0.0300,0.0000,-0.2406,-0.0381,0.0000
0.118,-24.3973,-0.0106,0.5000,1.2338,-0.0304,0.0000,-0.2376,-0.0375,0.0000
0.128,-24.3850,-0.0109,0.5000,1.2314,-0.0307,0.0000,-0.2344,-0.0368,0.0000
0.138,-24.3727,-0.0112,0.5000,1.2291,-0.0311,0.0000,-0.2310,-0.0361,0.0000
0.148,-24.3604,-0.0115,0.5000,1.2268,-0.0315,0.0000,-0.2273,-0.0355,0.0000
0.158,-24.3482,-0.0118,0.5000,1.2245,-0.0318,0.0000,-0.2233,-0.0348,0.0000
0.168,-24.3359,-0.0122,0.5000,1.2223,-0.0322,0.0000,-0.2191,-0.0340,0.0000
0.178,-24.3237,-0.0125,0.5000,1.2202,-0.0325,0.0000,-0.2147,-0.0333,0.0000
0.188,-24.3115,-0.0128,0.5000,1.2180,-0.0328,0.0000,-0.2100,-0.0326,0.0000
0.198,-24.2994,-0.0131,0.5000,1.2160,-0.0331,0.0000,-0.2051,-0.0318,0.0000
0.208,-24.2872,-0.0135,0.5000,1.2139,-0.0335,0.0000,-0.2000,-0.0311,0.0000
0.218,-24.2751,-0.0138,0.5000,1.2120,-0.0338,0.0000,-0.1948,-0.0303,0.0000
0.228,-24.2630,-0.0141,0.5000,1.2100,-0.0341,0.0000,-0.1893,-0.0295,0.0000
0.238,-24.2509,-0.0145,0.5000,1.2082,-0.0344,0.0000,-0.1836,-0.0287,0.0000
0.248,-24.2388,-0.0148,0.5000,1.2064,-0.0346,0.0000,-0.1777,-0.0279,0.0000
0.258,-24.2268,-0.0152,0.5000,1.2046,-0.0349,0.0000,-0.1717,-0.0271,0.0000
0.268,-24.2147,-0.0155,0.5000,1.2029,-0.0352,0.0000,-0.1655,-0.0262,0.0000
0.278,-24.2027,-0.0159,0.5000,1.2013,-0.0354,0.0000,-0.1591,-0.0254,0.0000
0.288,-24.1907,-0.0162,0.5000,1.1998,-0.0357,0.0000,-0.1525,-0.0245,0.0000
0.298,-24.1787,-0.0166,0.5000,1.1983,-0.0359,0.0000,-0.1459,-0.0237,0.0000
0.308,-24.1667,-0.0170,0.5000,1.1968,-0.0362,0.0000,-0.1390,-0.0228,0.0000
