t,x,y,z
0.039,-27.9225,1.4998,0.5000
0.049,-27.9143,1.4998,0.5000
0.059,-27.9059,1.4998,0.5000
0.069,-27.8976,1.4998,0.5000
0.079,-27.8891,1.4998,0.5000
0.089,-27.8807,1.4998,0.5000
0.099,-27.8722,1.4998,0.5000
0.109,-27.8637,1.4998,0.5000
0.119,-27.8552,1.4998,0.5000
0.129,-27.8466,1.4997,0.5000
0.139,-27.8380,1.4997,0.5000
0.149,-27.8294,1.4997,0.5000
0.159,-27.8208,1.4997,0.5000
0.169,-27.8121,1.4997,0.5000
0.179,-27.8034,1.4997,0.5000
0.189,-27.7947,1.4997,0.5000
0.199,-27.7859,1.4997,0.5000
0.209,-27.7772,1.4997,0.5000
0.219,-27.7683,1.4997,0.5000
0.229,-27.7595,1.4996,0.5000
0.239,-27.7507,1.4996,0.5000
0.249,-27.7418,1.4996,0.5000
0.259,-27.7329,1.4996,0.5000
0.269,-27.7240,1.4996,0.5000
0.279,-27.7150,1.4996,0.5000
0.289,-27.7061,1.4996,0.5000
0.299,-27.6971,1.4996,0.5000
0.309,-27.6881,1.4995,0.5000
0.319,-27.6791,1.4995,0.5000
0.329,-27.6700,1.4995,0.5000
0.339,-27.6609,1.4995,0.5000
0.349,-27.6518,1.4995,0.5000
0.359,-27.6427,1.4995,0.5000
0.369,-27.6336,1.4995,0.5000
0.379,-27.6244,1.4995,0.5000
0.389,-27.6153,1.4994,0.5000
0.399,-27.6061,1.4994,0.5000
0.409,-27.5969,1.4994,0.5000
0.419,-27.5877,1.4994,0.5000
0.429,-27.5783,1.4994,0.5000
0.439,-27.5684,1.4994,0.5000
0.449,-27.5598,1.4994,0.5000
0.459,-27.5506,1.4993,0.5000
0.469,-27.5413,1.4993,0.5000
0.479,-27.5320,1.4993,0.5000
0.489,-27.5226,1.4993,0.5000
0.499,-27.5133,1.4993,0.5000
0.509,-27.5039,1.4993,0.5000
0.519,-27.4945,1.4992,0.5000
0.529,-27.4838,1.4992,0.5000
0.539,-27.4757,1.4992,0.5000
0.549,-27.4662,1.4992,0.5000
0.559,-27.4568,1.4992,0.5000
0.569,-27.4473,1.4992,0.5000
0.579,-27.4379,1.4992,0.5000
0.589,-27.4284,1.4991,0.5000
0.599,-27.4189,1.4991,0.5000
0.609,-27.4094,1.4991,0.5000
0.619,-27.3999,1.4991,0.5000
0.629,-27.3904,1.4991,0.5000
0.639,-27.3808,1.4991,0.5000
0.649,-27.3713,1.4990,0.5000
0.659,-27.3617,1.4990,0.5000
0.669,-27.3522,1.4990,0.5000
0.679,-27.3426,1.4990,0.5000
0.689,-27.3330,1.4990,0.5000
0.699,-27.3234,1.4989,0.5000
0.709,-27.3139,1.4989,0.5000
0.719,-27.3043,1.4989,0.5000
0.729,-27.2946,1.4989,0.5000
0.739,-27.2850,1.4989,0.5000
0.749,-27.2754,1.4989,0.5000
0.759,-27.2658,1.4988,0.5000
0.769,-27.2562,1.4988,0.5000
0.779,-27.2466,1.4988,0.5000
0.789,-27.2369,1.4988,0.5000
0.799,-27.2273,1.4988,0.5000
0.809,-27.2177,1.4987,0.5000
0.819,-27.2080,1.4987,0.5000
0.829,-27.1984,1.4987,0.5000
0.839,-27.1887,1.4987,0.5000
0.849,-27.1791,1.4987,0.5000
0.859,-27.1695,1.4986,0.5000
0.869,-27.1598,1.4986,0.5000
0.879,-27.1502,1.4986,0.5000
0.889,-27.1405,1.4986,0.5000
0.899,-27.1309,1.4985,0.5000
0.909,-27.1212,1.4985,0.5000
0.919,-27.1115,1.4985,0.5000
0.929,-27.1019,1.4985,0.5000
0.939,-27.0922,1.4985,0.5000
0.949,-27.0826,1.4984,0.5000
0.959,-27.0729,1.4984,0.5000
0.969,-27.0633,1.4984,0.5000
0.979,-27.0536,1.4984,0.5000
0.989,-27.0440,1.4983,0.5000
0.999,-27.0343,1.4983,0.5000
1.009,-27.0247,1.4983,0.5000
1.019,-27.0150,1.4983,0.5000
1.029,-27.0054,1.4983,0.5000
1.039,-26.9958,1.4982,0.5000
1.049,-26.9861,1.4982,0.5000
1.059,-26.9765,1.4982,0.5000
1.069,-26.9669,1.4982,0.5000
1.079,-26.9572,1.4981,0.5000
1.089,-26.9476,1.4981,0.5000
1.099,-26.9379,1.4981,0.5000
1.109,-26.9284,1.4981,0.5000
1.119,-26.9188,1.4980,0.5000
1.129,-26.9092,1.4980,0.5000
1.139,-26.8996,1.4980,0.5000
1.149,-26.8900,1.4980,0.5000
1.159,-26.8804,1.4979,0.5000
1.169,-26.8708,1.4979,0.5000
1.179,-26.8612,1.4979,0.5000
1.189,-26.8516,1.4979,0.5000
1.199,-26.8420,1.4978,0.5000
1.209,-26.8324,1.4978,0.5000
1.219,-26.8229,1.4978,0.5000
1.229,-26.8133,1.4977,0.5000
1.239,-26.8037,1.4977,0.5000
1.249,-26.7942,1.4977,0.5000
1.259,-26.7846,1.4977,0.5000
1.269,-26.7751,1.4976,0.5000
1.279,-26.7655,1.4976,0.5000
1.289,-26.7560,1.4976,0.5000
1.299,-26.7465,1.4976,0.5000
1.309,-26.7369,1.4975,0.5000
1.319,-26.7274,1.4975,0.5000
1.329,-26.7179,1.4975,0.5000
1.339,-26.7084,1.4974,0.5000
1.349,-26.6989,1.4974,0.5000
1.359,-26.6894,1.4974,0.5000
1.369,-26.6799,1.4974,0.5000
1.379,-26.6704,1.4973,0.5000
1.389,-26.6609,1.4973,0.5000
1.399,-26.6514,1.4973,0.5000
1.409,-26.6420,1.4972,0.5000
1.419,-26.6325,1.4972,0.5000
1.429,-26.6230,1.4972,0.5000
1.439,-26.6136,1.4972,0.5000
1.449,-26.6041,1.4971,0.5000
1.459,-26.5947,1.4971,0.5000
1.469,-26.5852,1.4971,0.5000
1.479,-26.5758,1.4970,0.5000
1.489,-26.5664,1.4970,0.5000
1.499,-26.5569,1.4970,0.5000
1.509,-26.5475,1.4970,0.5000
1.521,-26.5381,1.4969,0.5000
1.529,-26.5287,1.4969,0.5000
1.541,-26.5193,1.4969,0.5000
1.549,-26.5099,1.4968,0.5000
1.559,-26.4989,1.4968,0.5000
1.569,-26.4911,1.4968,0.5000
1.579,-26.4817,1.4967,0.5000
1.589,-26.4724,1.4967,0.5000
1.600,-26.4619,1.4967,0.5000
1.609,-26.4507,1.4966,0.5000
1.619,-26.4425,1.4966,0.5000
1.629,-26.4346,1.4966,0.5000
1.639,-26.4255,1.4966,0.5000
1.649,-26.4162,1.4965,0.5000
1.659,-26.4068,1.4965,0.5000
1.669,-26.3975,1.4965,0.5000
1.679,-26.3882,1.4964,0.5000
1.689,-26.3788,1.4964,0.5000
1.699,-26.3695,1.4964,0.5000
1.709,-26.3602,1.4963,0.5000
1.719,-26.3509,1.4963,0.5000
1.729,-26.3415,1.4963,0.5000
1.739,-26.3322,1.4963,0.5000
1.749,-26.3229,1.4962,0.5000
1.759,-26.3136,1.4962,0.5000
1.769,-26.3043,1.4962,0.5000
1.779,-26.2951,1.4961,0.5000
1.789,-26.2858,1.4961,0.5000
1.799,-26.2765,1.4961,0.5000
1.809,-26.2672,1.4960,0.5000
1.819,-26.2579,1.4960,0.5000
1.829,-26.2487,1.4960,0.5000
1.839,-26.2394,1.4960,0.5000
1.849,-26.2301,1.4959,0.5000
1.859,-26.2209,1.4959,0.5000
1.869,-26.2117,1.4959,0.5000
1.879,-26.2024,1.4958,0.5000
1.889,-26.1932,1.4958,0.5000
1.899,-26.1840,1.4958,0.5000
1.909,-26.1747,1.4957,0.5000
1.919,-26.1655,1.4957,0.5000
1.929,-26.1563,1.4957,0.5000
1.939,-26.1471,1.4957,0.5000
1.949,-26.1379,1.4956,0.5000
1.959,-26.1287,1.4956,0.5000
1.969,-26.1194,1.4956,0.5000
1.979,-26.1102,1.4955,0.5000
1.989,-26.1011,1.4955,0.5000
1.999,-26.0919,1.4955,0.5000
2.009,-26.0827,1.4955,0.5000
2.019,-26.0735,1.4954,0.5000
2.029,-26.0643,1.4954,0.5000
2.039,-26.0551,1.4954,0.5000
2.049,-26.0460,1.4953,0.5000
2.059,-26.0368,1.4953,0.5000
2.069,-26.0276,1.4953,0.5000
2.079,-26.0185,1.4953,0.5000
2.089,-26.0093,1.4952,0.5000
2.099,-26.0002,1.4952,0.5000
2.109,-25.9910,1.4952,0.5000
2.119,-25.9819,1.4951,0.5000
2.129,-25.9728,1.4951,0.5000
2.139,-25.9636,1.4951,0.5000
2.149,-25.9545,1.4951,0.5000
2.159,-25.9454,1.4950,0.5000
2.169,-25.9362,1.4950,0.5000
2.179,-25.9271,1.4950,0.5000
2.189,-25.9180,1.4950,0.5000
2.199,-25.9089,1.4949,0.5000
2.209,-25.8998,1.4949,0.5000
2.219,-25.8906,1.4949,0.5000
2.229,-25.8816,1.4949,0.5000
2.239,-25.8725,1.4948,0.5000
2.250,-25.8633,1.4948,0.5000
2.259,-25.8542,1.4948,0.5000
2.269,-25.8451,1.4948,0.5000
2.279,-25.8361,1.4947,0.5000
2.289,-25.8270,1.4947,0.5000
2.299,-25.8179,1.4947,0.5000
2.309,-25.8088,1.4947,0.5000
2.319,-25.7997,1.4946,0.5000
2.329,-25.7906,1.4946,0.5000
2.339,-25.7816,1.4946,0.5000
2.349,-25.7725,1.4946,0.5000
2.359,-25.7634,1.4945,0.5000
2.369,-25.7543,1.4945,0.5000
2.379,-25.7453,1.4945,0.5000
2.389,-25.7362,1.4945,0.5000
2.399,-25.7271,1.4944,0.5000
2.409,-25.7180,1.4944,0.5000
2.419,-25.7090,1.4944,0.5000
2.429,-25.6999,1.4944,0.5000
2.439,-25.6909,1.4944,0.5000
2.449,-25.6818,1.4943,0.5000
2.459,-25.6727,1.4943,0.5000
2.469,-25.6637,1.4943,0.5000
2.479,-25.6546,1.4943,0.5000
2.489,-25.6455,1.4942,0.5000
2.499,-25.6365,1.4942,0.5000
2.509,-25.6274,1.4942,0.5000
2.519,-25.6184,1.4942,0.5000
2.529,-25.6093,1.4942,0.5000
2.539,-25.6003,1.4941,0.5000
2.549,-25.5912,1.4941,0.5000
2.559,-25.5821,1.4941,0.5000
2.569,-25.5731,1.4941,0.5000
2.579,-25.5641,1.4941,0.5000
2.589,-25.5550,1.4940,0.5000
2.599,-25.5459,1.4940,0.5000
2.609,-25.5369,1.4940,0.5000
2.619,-25.5279,1.4940,0.5000
2.629,-25.5188,1.4940,0.5000
2.639,-25.5097,1.4940,0.5000
2.649,-25.5006,1.4939,0.5000
2.659,-25.4915,1.4939,0.5000
2.669,-25.4804,1.4939,0.5000
2.679,-25.4735,1.4939,0.5000
2.689,-25.4644,1.4939,0.5000
2.699,-25.4553,1.4939,0.5000
2.709,-25.4463,1.4938,0.5000
2.719,-25.4357,1.4938,0.5000
2.729,-25.4280,1.4938,0.5000
2.739,-25.4191,1.4938,0.5000
2.749,-25.4100,1.4938,0.5000
2.759,-25.4009,1.4938,0.5000
2.769,-25.3918,1.4937,0.5000
2.779,-25.3828,1.4937,0.5000
2.789,-25.3737,1.4937,0.5000
2.799,-25.3646,1.4937,0.5000
2.809,-25.3555,1.4937,0.5000
2.819,-25.3464,1.4937,0.5000
2.829,-25.3373,1.4937,0.5000
2.839,-25.3283,1.4937,0.5000
2.849,-25.3192,1.4936,0.5000
2.859,-25.3101,1.4936,0.5000
2.869,-25.3010,1.4936,0.5000
2.879,-25.2919,1.4936,0.5000
2.889,-25.2828,1.4936,0.5000
2.899,-25.2737,1.4936,0.5000
2.909,-25.2646,1.4936,0.5000
2.919,-25.2554,1.4936,0.5000
2.929,-25.2463,1.4935,0.5000
2.939,-25.2372,1.4935,0.5000
2.949,-25.2281,1.4935,0.5000
2.959,-25.2190,1.4935,0.5000
2.969,-25.2099,1.4935,0.5000
2.979,-25.2007,1.4935,0.5000
2.989,-25.1916,1.4935,0.5000
2.999,-25.1825,1.4935,0.5000
