t,x,y,z
0.004,-25.3141,-0.0001,0.5000
0.014,-25.3058,-0.0001,0.5000
0.024,-25.2975,-0.0001,0.5000
0.034,-25.2892,-0.0001,0.5000
0.044,-25.2809,-0.0001,0.5000
0.054,-25.2725,-0.0001,0.5000
0.064,-25.2641,-0.0001,0.5000
0.074,-25.2556,-0.0001,0.5000
0.084,-25.2472,-0.0001,0.5000
0.094,-25.2387,-0.0001,0.5000
0.104,-25.2302,-0.0001,0.5000
0.114,-25.2216,-0.0001,0.5000
0.124,-25.2131,-0.0001,0.5000
0.134,-25.2045,-0.0001,0.5000
0.144,-25.1958,-0.0001,0.5000
0.154,-25.1873,-0.0001,0.5000
0.164,-25.1786,-0.0001,0.5000
0.174,-25.1699,-0.0002,0.5000
0.184,-25.1612,-0.0002,0.5000
0.194,-25.1524,-0.0002,0.5000
0.204,-25.1437,-0.0002,0.5000
0.214,-25.1350,-0.0002,0.5000
0.224,-25.1261,-0.0002,0.5000
0.234,-25.1174,-0.0002,0.5000
0.244,-25.1085,-0.0002,0.5000
0.254,-25.0997,-0.0002,0.5000
0.264,-25.0909,-0.0002,0.5000
0.274,-25.0820,-0.0002,0.5000
0.284,-25.0729,-0.0002,0.5000
0.294,-25.0641,-0.0002,0.5000
0.304,-25.0548,-0.0002,0.5000
0.314,-25.0462,-0.0002,0.5000
0.324,-25.0372,-0.0002,0.5000
0.334,-25.0281,-0.0002,0.5000
0.344,-25.0192,-0.0002,0.5000
0.354,-25.0102,-0.0003,0.5000
0.364,-25.0011,-0.0003,0.5000
0.374,-24.9920,-0.0003,0.5000
0.384,-24.9830,-0.0003,0.5000
0.394,-24.9739,-0.0003,0.5000
0.404,-24.9647,-0.0003,0.5000
0.414,-24.9556,-0.0003,0.5000
0.424,-24.9465,-0.0003,0.5000
0.434,-24.9359,-0.0003,0.5000
0.444,-24.9283,-0.0003,0.5000
0.454,-24.9189,-0.0003,0.5000
0.464,-24.9099,-0.0003,0.5000
0.474,-24.9005,-0.0003,0.5000
0.484,-24.8913,-0.0003,0.5000
0.494,-24.8820,-0.0003,0.5000
0.504,-24.8729,-0.0004,0.5000
0.516,-24.8635,-0.0004,0.5000
0.524,-24.8544,-0.0004,0.5000
0.534,-24.8451,-0.0004,0.5000
0.544,-24.8358,-0.0004,0.5000
0.554,-24.8265,-0.0004,0.5000
0.564,-24.8172,-0.0004,0.5000
0.574,-24.8079,-0.0004,0.5000
0.584,-24.7986,-0.0004,0.5000
0.594,-24.7892,-0.0004,0.5000
0.604,-24.7798,-0.0004,0.5000
0.614,-24.7705,-0.0004,0.5000
0.624,-24.7612,-0.0004,0.5000
0.634,-24.7518,-0.0004,0.5000
0.644,-24.7424,-0.0004,0.5000
0.654,-24.7330,-0.0004,0.5000
0.664,-24.7236,-0.0004,0.5000
0.674,-24.7142,-0.0004,0.5000
0.684,-24.7048,-0.0004,0.5000
0.694,-24.6954,-0.0004,0.5000
0.704,-24.6859,-0.0004,0.5000
0.714,-24.6766,-0.0004,0.5000
0.724,-24.6671,-0.0004,0.5000
0.734,-24.6577,-0.0004,0.5000
0.744,-24.6483,-0.0004,0.5000
0.754,-24.6388,-0.0004,0.5000
0.764,-24.6294,-0.0004,0.5000
0.774,-24.6199,-0.0004,0.5000
0.784,-24.6104,-0.0004,0.5000
0.794,-24.6010,-0.0004,0.5000
0.804,-24.5916,-0.0003,0.5000
0.814,-24.5821,-0.0003,0.5000
0.824,-24.5727,-0.0003,0.5000
0.834,-24.5632,-0.0003,0.5000
0.844,-24.5538,-0.0003,0.5000
0.854,-24.5443,-0.0003,0.5000
0.864,-24.5348,-0.0003,0.5000
0.874,-24.5253,-0.0002,0.5000
0.884,-24.5159,-0.0002,0.5000
0.894,-24.5064,-0.0002,0.5000
0.904,-24.4970,-0.0002,0.5000
0.914,-24.4874,-0.0002,0.5000
0.924,-24.4780,-0.0001,0.5000
0.934,-24.4685,-0.0001,0.5000
0.944,-24.4591,-0.0001,0.5000
0.954,-24.4496,-0.0001,0.5000
0.964,-24.4401,-0.0000,0.5000
0.974,-24.4307,-0.0000,0.5000
0.984,-24.4212,0.0000,0.5000
0.994,-24.4118,0.0000,0.5000
1.004,-24.4022,0.0001,0.5000
1.014,-24.3926,0.0001,0.5000
1.024,-24.3833,0.0001,0.5000
1.034,-24.3739,0.0002,0.5000
1.044,-24.3644,0.0002,0.5000
1.054,-24.3550,0.0002,0.5000
1.064,-24.3454,0.0003,0.5000
1.074,-24.3361,0.0003,0.5000
1.084,-24.3266,0.0003,0.5000
1.094,-24.3170,0.0004,0.5000
1.104,-24.3078,0.0004,0.5000
1.114,-24.2983,0.0005,0.5000
1.124,-24.2888,0.0005,0.5000
1.134,-24.2794,0.0005,0.5000
1.144,-24.2700,0.0006,0.5000
1.154,-24.2605,0.0006,0.5000
1.164,-24.2511,0.0007,0.5000
1.174,-24.2416,0.0007,0.5000
1.184,-24.2323,0.0008,0.5000
1.194,-24.2228,0.0008,0.5000
1.204,-24.2134,0.0009,0.5000
1.214,-24.2040,0.0009,0.5000
1.224,-24.1946,0.0010,0.5000
1.234,-24.1852,0.0010,0.5000
1.244,-24.1758,0.0011,0.5000
1.254,-24.1664,0.0011,0.5000
1.264,-24.1569,0.0012,0.5000
1.274,-24.1473,0.0012,0.5000
1.284,-24.1383,0.0013,0.5000
1.294,-24.1288,0.0013,0.5000
1.304,-24.1195,0.0014,0.5000
1.314,-24.1101,0.0014,0.5000
1.324,-24.1006,0.0015,0.5000
1.334,-24.0914,0.0015,0.5000
1.344,-24.0819,0.0016,0.5000
1.354,-24.0726,0.0017,0.5000
1.364,-24.0633,0.0017,0.5000
1.374,-24.0539,0.0018,0.5000
1.384,-24.0445,0.0018,0.5000
1.394,-24.0352,0.0019,0.5000
1.404,-24.0259,0.0019,0.5000
1.414,-24.0165,0.0020,0.5000
1.424,-24.0072,0.0021,0.5000
1.434,-23.9979,0.0021,0.5000
1.444,-23.9886,0.0022,0.5000
1.454,-23.9793,0.0022,0.5000
1.464,-23.9699,0.0023,0.5000
1.474,-23.9607,0.0024,0.5000
1.484,-23.9513,0.0024,0.5000
1.494,-23.9420,0.0025,0.5000
1.504,-23.9326,0.0025,0.5000
1.514,-23.9227,0.0026,0.5000
1.527,-23.9135,0.0027,0.5000
1.535,-23.9048,0.0027,0.5000
1.544,-23.8956,0.0028,0.5000
1.554,-23.8956,0.0028,0.5000
1.564,-23.8770,0.0029,0.5000
1.574,-23.8672,0.0029,0.5000
1.584,-23.8578,0.0030,0.5000
1.595,-23.8488,0.0031,0.5000
1.604,-23.8488,0.0031,0.5000
1.614,-23.8394,0.0031,0.5000
1.624,-23.8214,0.0032,0.5000
1.634,-23.8121,0.0033,0.5000
1.644,-23.8028,0.0033,0.5000
1.654,-23.7937,0.0034,0.5000
1.664,-23.7844,0.0035,0.5000
1.674,-23.7752,0.0035,0.5000
1.684,-23.7650,0.0036,0.5000
1.694,-23.7567,0.0036,0.5000
1.704,-23.7470,0.0037,0.5000
1.714,-23.7383,0.0037,0.5000
1.724,-23.7291,0.0038,0.5000
