t,x,y,z,vx,vy,vz,ax,ay,az
0.028,-22.8827,1.5213,0.5000,0.7616,0.0257,0.0000,0.4884,-0.0001,0.0000
0.038,-22.8752,1.5215,0.5000,0.7663,0.0257,0.0000,0.4850,-0.0005,0.0000
0.048,-22.8675,1.5218,0.5000,0.7712,0.0257,0.0000,0.4814,-0.0008,0.0000
0.058,-22.8598,1.5220,0.5000,0.7760,0.0257,0.0000,0.4778,-0.0012,0.0000
0.068,-22.8520,1.5223,0.5000,0.7807,0.0257,0.0000,0.4742,-0.0016,0.0000
0.078,-22.8442,1.5225,0.5000,0.7855,0.0257,0.0000,0.4706,-0.0019,0.0000
0.088,-22.8363,1.5228,0.5000,0.7901,0.0257,0.0000,0.4670,-0.0023,0.0000
0.098,-22.8284,1.5231,0.5000,0.7948,0.0256,0.0000,0.4633,-0.0026,0.0000
0.108,-22.8204,1.5233,0.5000,0.7994,0.0256,0.0000,0.4596,-0.0030,0.0000
0.118,-22.8124,1.5236,0.5000,0.8040,0.0256,0.0000,0.4559,-0.0033,0.0000
0.128,-22.8043,1.5238,0.5000,0.8085,0.0255,0.0000,0.4522,-0.0037,0.0000
0.138,-22.7962,1.5241,0.5000,0.8130,0.0255,0.0000,0.4484,-0.0040,0.0000
0.148,-22.7881,1.5243,0.5000,0.8175,0.0255,0.0000,0.4446,-0.0044,0.0000
0.158,-22.7799,1.5246,0.5000,0.8219,0.0254,0.0000,0.4408,-0.0047,0.0000
0.168,-22.7716,1.5248,0.5000,0.8263,0.0254,0.0000,0.4370,-0.0050,0.0000
0.178,-22.7634,1.5251,0.5000,0.8306,0.0253,0.0000,0.4332,-0.0053,0.0000
0.188,-22.7550,1.5253,0.5000,0.8350,0.0253,0.0000,0.4293,-0.0057,0.0000
0.198,-22.7467,1.5256,0.5000,0.8392,0.0252,0.0000,0.4255,-0.0060,0.0000
0.208,-22.7382,1.5259,0.5000,0.8435,0.0251,0.0000,0.4216,-0.0063,0.0000
0.218,-22.7298,1.5261,0.5000,0.8477,0.0251,0.0000,0.4177,-0.0066,0.0000
0.228,-22.7213,1.5264,0.5000,0.8518,0.0250,0.0000,0.4137,-0.0069,0.0000
0.238,-22.7128,1.5266,0.5000,0.8559,0.0249,0.0000,0.4098,-0.0073,0.0000
0.248,-22.7042,1.5269,0.5000,0.8600,0.0249,0.0000,0.4059,-0.0076,0.0000
0.258,-22.6955,1.5271,0.5000,0.8641,0.0248,0.0000,0.4019,-0.0079,0.0000
0.268,-22.6869,1.5273,0.5000,0.8681,0.0247,0.0000,0.3979,-0.0082,0.0000
0.278,-22.6782,1.5276,0.5000,0.8720,0.0246,0.0000,0.3939,-0.0085,0.0000
0.288,-22.6694,1.5278,0.5000,0.8759,0.0245,0.0000,0.3899,-0.0088,0.0000
0.298,-22.6606,1.5281,0.5000,0.8798,0.0245,0.0000,0.3859,-0.0091,0.0000
0.308,-22.6518,1.5283,0.5000,0.8837,0.0244,0.0000,0.3818,-0.0094,0.0000
0.318,-22.6430,1.5286,0.5000,0.8875,0.0243,0.0000,0.3778,-0.0096,0.0000
0.328,-22.6341,1.5288,0.5000,0.8912,0.0242,0.0000,0.3737,-0.0099,0.0000
0.338,-22.6251,1.5291,0.5000,0.8949,0.0241,0.0000,0.3697,-0.0102,0.0000
0.348,-22.6162,1.5293,0.5000,0.8986,0.0240,0.0000,0.3656,-0.0105,0.0000
0.358,-22.6072,1.5295,0.5000,0.9022,0.0239,0.0000,0.3615,-0.0108,0.0000
0.368,-22.5981,1.5298,0.5000,0.9058,0.0237,0.0000,0.3574,-0.0110,0.0000
0.378,-22.5891,1.5300,0.5000,0.9094,0.0236,0.0000,0.3533,-0.0113,0.0000
0.388,-22.5800,1.5302,0.5000,0.9129,0.0235,0.0000,0.3492,-0.0116,0.0000
0.398,-22.5708,1.5305,0.5000,0.9164,0.0234,0.0000,0.3450,-0.0118,0.0000
0.408,-22.5617,1.5307,0.5000,0.9198,0.0233,0.0000,0.3409,-0.0121,0.0000
0.417,-22.5525,1.5309,0.5000,0.9232,0.0232,0.0000,0.3368,-0.0123,0.0000
0.428,-22.5432,1.5312,0.5000,0.9265,0.0230,0.0000,0.3326,-0.0126,0.0000
0.438,-22.5339,1.5314,0.5000,0.9298,0.0229,0.0000,0.3285,-0.0129,0.0000
0.448,-22.5246,1.5316,0.5000,0.9331,0.0228,0.0000,0.3243,-0.0131,0.0000
0.458,-22.5152,1.5319,0.5000,0.9363,0.0226,0.0000,0.3201,-0.0133,0.0000
0.468,-22.5058,1.5321,0.5000,0.9395,0.0225,0.0000,0.3159,-0.0136,0.0000
0.477,-22.4965,1.5323,0.5000,0.9426,0.0224,0.0000,0.3118,-0.0138,0.0000
0.488,-22.4870,1.5325,0.5000,0.9457,0.0222,0.0000,0.3076,-0.0141,0.0000
0.498,-22.4775,1.5328,0.5000,0.9488,0.0221,0.0000,0.3034,-0.0143,0.0000
0.509,-22.4670,1.5330,0.5000,0.9521,0.0219,0.0000,0.2988,-0.0146,0.0000
0.518,-22.4585,1.5332,0.5000,0.9548,0.0218,0.0000,0.2950,-0.0148,0.0000
0.528,-22.4489,1.5334,0.5000,0.9577,0.0217,0.0000,0.2909,-0.0150,0.0000
0.538,-22.4394,1.5336,0.5000,0.9606,0.0215,0.0000,0.2867,-0.0152,0.0000
0.548,-22.4297,1.5338,0.5000,0.9634,0.0214,0.0000,0.2825,-0.0154,0.0000
0.558,-22.4200,1.5341,0.5000,0.9663,0.0212,0.0000,0.2783,-0.0156,0.0000
0.568,-22.4104,1.5343,0.5000,0.9690,0.0210,0.0000,0.2741,-0.0159,0.0000
0.578,-22.4007,1.5345,0.5000,0.9717,0.0209,0.0000,0.2699,-0.0161,0.0000
0.588,-22.3909,1.5347,0.5000,0.9744,0.0207,0.0000,0.2657,-0.0163,0.0000
0.598,-22.3812,1.5349,0.5000,0.9770,0.0206,0.0000,0.2615,-0.0165,0.0000
0.608,-22.3714,1.5351,0.5000,0.9796,0.0204,0.0000,0.2573,-0.0167,0.0000
0.618,-22.3616,1.5353,0.5000,0.9822,0.0202,0.0000,0.2532,-0.0169,0.0000
0.628,-22.3518,1.5355,0.5000,0.9847,0.0201,0.0000,0.2490,-0.0171,0.0000
0.638,-22.3419,1.5357,0.5000,0.9872,0.0199,0.0000,0.2448,-0.0173,0.0000
0.648,-22.3320,1.5359,0.5000,0.9896,0.0197,0.0000,0.2406,-0.0175,0.0000
0.658,-22.3221,1.5361,0.5000,0.9920,0.0195,0.0000,0.2365,-0.0176,0.0000
0.668,-22.3122,1.5363,0.5000,0.9943,0.0194,0.0000,0.2323,-0.0178,0.0000
0.678,-22.3022,1.5365,0.5000,0.9965,0.0191,0.0000,0.2187,-0.0207,0.0000
0.688,-22.2923,1.5367,0.5000,0.9987,0.0189,0.0000,0.2109,-0.0219,0.0000
0.698,-22.2823,1.5369,0.5000,1.0007,0.0187,0.0000,0.2032,-0.0231,0.0000
0.708,-22.2723,1.5370,0.5000,1.0027,0.0185,0.0000,0.1956,-0.0243,0.0000
0.718,-22.2622,1.5372,0.5000,1.0046,0.0182,0.0000,0.1881,-0.0254,0.0000
0.728,-22.2521,1.5374,0.5000,1.0065,0.0180,0.0000,0.1807,-0.0265,0.0000
0.738,-22.2421,1.5376,0.5000,1.0083,0.0177,0.0000,0.1735,-0.0276,0.0000
0.748,-22.2320,1.5378,0.5000,1.0100,0.0174,0.0000,0.1663,-0.0287,0.0000
0.758,-22.2219,1.5379,0.5000,1.0116,0.0171,0.0000,0.1592,-0.0297,0.0000
0.768,-22.2117,1.5381,0.5000,1.0131,0.0168,0.0000,0.1523,-0.0307,0.0000
0.778,-22.2016,1.5383,0.5000,1.0146,0.0165,0.0000,0.1455,-0.0317,0.0000
0.788,-22.1915,1.5384,0.5000,1.0160,0.0162,0.0000,0.1387,-0.0326,0.0000
0.798,-22.1813,1.5386,0.5000,1.0174,0.0158,0.0000,0.1321,-0.0336,0.0000
0.808,-22.1711,1.5388,0.5000,1.0187,0.0155,0.0000,0.1256,-0.0344,0.0000
0.818,-22.1609,1.5389,0.5000,1.0199,0.0152,0.0000,0.1192,-0.0353,0.0000
0.828,-22.1507,1.5391,0.5000,1.0211,0.0148,0.0000,0.1129,-0.0362,0.0000
0.838,-22.1405,1.5392,0.5000,1.0222,0.0144,0.0000,0.1067,-0.0370,0.0000
0.848,-22.1303,1.5393,0.5000,1.0232,0.0141,0.0000,0.1005,-0.0378,0.0000
0.858,-22.1200,1.5395,0.5000,1.0242,0.0137,0.0000,0.0945,-0.0385,0.0000
0.868,-22.1098,1.5396,0.5000,1.0251,0.0133,0.0000,0.0886,-0.0393,0.0000
0.878,-22.0996,1.5397,0.5000,1.0260,0.0129,0.0000,0.0829,-0.0400,0.0000
0.888,-22.0893,1.5399,0.5000,1.0268,0.0125,0.0000,0.0771,-0.0406,0.0000
0.898,-22.0790,1.5400,0.5000,1.0275,0.0121,0.0000,0.0715,-0.0413,0.0000
0.908,-22.0687,1.5401,0.5000,1.0282,0.0117,0.0000,0.0660,-0.0419,0.0000
