t,x,y,z
0.013,-27.9266,-1.4999,0.5000
0.023,-27.9182,-1.4999,0.5000
0.033,-27.9098,-1.4999,0.5000
0.043,-27.9015,-1.4999,0.5000
0.053,-27.8929,-1.4999,0.5000
0.063,-27.8845,-1.4999,0.5000
0.073,-27.8759,-1.4999,0.5000
0.083,-27.8673,-1.4999,0.5000
0.093,-27.8587,-1.4999,0.5000
0.103,-27.8501,-1.4999,0.5000
0.113,-27.8414,-1.4998,0.5000
0.123,-27.8325,-1.4998,0.5000
0.133,-27.8241,-1.4998,0.5000
0.143,-27.8153,-1.4998,0.5000
0.153,-27.8065,-1.4998,0.5000
0.163,-27.7976,-1.4998,0.5000
0.173,-27.7889,-1.4998,0.5000
0.183,-27.7800,-1.4998,0.5000
0.193,-27.7711,-1.4998,0.5000
0.203,-27.7622,-1.4998,0.5000
0.213,-27.7533,-1.4998,0.5000
0.223,-27.7443,-1.4998,0.5000
0.233,-27.7353,-1.4998,0.5000
0.243,-27.7263,-1.4998,0.5000
0.253,-27.7172,-1.4998,0.5000
0.263,-27.7082,-1.4998,0.5000
0.273,-27.6991,-1.4997,0.5000
0.283,-27.6900,-1.4997,0.5000
0.293,-27.6808,-1.4997,0.5000
0.303,-27.6717,-1.4997,0.5000
0.313,-27.6625,-1.4997,0.5000
0.323,-27.6533,-1.4997,0.5000
0.333,-27.6441,-1.4997,0.5000
0.343,-27.6348,-1.4997,0.5000
0.353,-27.6256,-1.4997,0.5000
0.363,-27.6162,-1.4997,0.5000
0.373,-27.6069,-1.4997,0.5000
0.383,-27.5976,-1.4997,0.5000
0.393,-27.5883,-1.4997,0.5000
0.403,-27.5789,-1.4997,0.5000
0.413,-27.5693,-1.4996,0.5000
0.423,-27.5601,-1.4996,0.5000
0.433,-27.5507,-1.4996,0.5000
0.443,-27.5412,-1.4996,0.5000
0.453,-27.5318,-1.4996,0.5000
0.463,-27.5223,-1.4996,0.5000
0.475,-27.5128,-1.4996,0.5000
0.483,-27.5033,-1.4996,0.5000
0.493,-27.4936,-1.4996,0.5000
0.503,-27.4842,-1.4996,0.5000
0.514,-27.4747,-1.4996,0.5000
0.523,-27.4651,-1.4995,0.5000
0.533,-27.4555,-1.4995,0.5000
0.543,-27.4459,-1.4995,0.5000
0.553,-27.4361,-1.4995,0.5000
0.563,-27.4265,-1.4995,0.5000
0.573,-27.4168,-1.4995,0.5000
0.583,-27.4072,-1.4995,0.5000
0.593,-27.3976,-1.4995,0.5000
0.603,-27.3879,-1.4995,0.5000
0.613,-27.3779,-1.4995,0.5000
0.623,-27.3685,-1.4995,0.5000
0.633,-27.3588,-1.4994,0.5000
0.643,-27.3491,-1.4994,0.5000
0.653,-27.3394,-1.4994,0.5000
0.663,-27.3297,-1.4994,0.5000
0.673,-27.3199,-1.4994,0.5000
0.683,-27.3102,-1.4994,0.5000
0.693,-27.3004,-1.4994,0.5000
0.703,-27.2907,-1.4994,0.5000
0.713,-27.2809,-1.4994,0.5000
0.723,-27.2711,-1.4994,0.5000
0.733,-27.2613,-1.4993,0.5000
0.743,-27.2516,-1.4993,0.5000
0.753,-27.2417,-1.4993,0.5000
0.763,-27.2320,-1.4993,0.5000
0.773,-27.2221,-1.4993,0.5000
0.783,-27.2123,-1.4993,0.5000
0.793,-27.2026,-1.4993,0.5000
0.803,-27.1928,-1.4993,0.5000
0.813,-27.1830,-1.4993,0.5000
0.823,-27.1731,-1.4993,0.5000
0.833,-27.1633,-1.4993,0.5000
0.843,-27.1535,-1.4992,0.5000
0.853,-27.1437,-1.4992,0.5000
0.863,-27.1339,-1.4992,0.5000
0.873,-27.1241,-1.4992,0.5000
0.883,-27.1143,-1.4992,0.5000
0.893,-27.1045,-1.4992,0.5000
0.903,-27.0947,-1.4992,0.5000
0.913,-27.0849,-1.4992,0.5000
0.923,-27.0751,-1.4992,0.5000
0.933,-27.0652,-1.4992,0.5000
0.943,-27.0554,-1.4991,0.5000
0.953,-27.0456,-1.4991,0.5000
0.963,-27.0358,-1.4991,0.5000
0.973,-27.0261,-1.4991,0.5000
0.983,-27.0163,-1.4991,0.5000
0.993,-27.0065,-1.4991,0.5000
1.003,-26.9967,-1.4991,0.5000
1.013,-26.9869,-1.4991,0.5000
1.023,-26.9771,-1.4991,0.5000
1.033,-26.9673,-1.4991,0.5000
1.043,-26.9575,-1.4990,0.5000
1.053,-26.9477,-1.4990,0.5000
1.063,-26.9380,-1.4990,0.5000
1.073,-26.9283,-1.4990,0.5000
1.083,-26.9185,-1.4990,0.5000
1.093,-26.9088,-1.4990,0.5000
1.103,-26.8990,-1.4990,0.5000
1.113,-26.8893,-1.4990,0.5000
1.123,-26.8795,-1.4990,0.5000
1.133,-26.8698,-1.4990,0.5000
1.143,-26.8601,-1.4989,0.5000
1.153,-26.8504,-1.4989,0.5000
1.163,-26.8407,-1.4989,0.5000
1.173,-26.8309,-1.4989,0.5000
1.183,-26.8212,-1.4989,0.5000
1.193,-26.8115,-1.4989,0.5000
1.203,-26.8018,-1.4989,0.5000
1.213,-26.7921,-1.4989,0.5000
1.223,-26.7825,-1.4989,0.5000
1.233,-26.7729,-1.4989,0.5000
1.243,-26.7632,-1.4989,0.5000
1.253,-26.7535,-1.4988,0.5000
1.263,-26.7439,-1.4988,0.5000
1.273,-26.7342,-1.4988,0.5000
1.283,-26.7246,-1.4988,0.5000
1.293,-26.7149,-1.4988,0.5000
1.303,-26.7052,-1.4988,0.5000
1.313,-26.6957,-1.4988,0.5000
1.323,-26.6861,-1.4988,0.5000
1.333,-26.6765,-1.4988,0.5000
1.343,-26.6669,-1.4988,0.5000
1.353,-26.6574,-1.4988,0.5000
1.363,-26.6478,-1.4987,0.5000
1.373,-26.6382,-1.4987,0.5000
1.383,-26.6287,-1.4987,0.5000
1.393,-26.6191,-1.4987,0.5000
1.403,-26.6095,-1.4987,0.5000
1.413,-26.6000,-1.4987,0.5000
1.423,-26.5905,-1.4987,0.5000
1.433,-26.5809,-1.4987,0.5000
1.443,-26.5714,-1.4987,0.5000
1.453,-26.5619,-1.4987,0.5000
1.463,-26.5524,-1.4987,0.5000
1.473,-26.5429,-1.4987,0.5000
1.483,-26.5334,-1.4987,0.5000
1.493,-26.5239,-1.4986,0.5000
1.504,-26.5144,-1.4986,0.5000
1.513,-26.5050,-1.4986,0.5000
1.526,-26.4945,-1.4986,0.5000
1.534,-26.4850,-1.4986,0.5000
1.543,-26.4751,-1.4986,0.5000
1.553,-26.4672,-1.4986,0.5000
1.563,-26.4557,-1.4986,0.5000
1.573,-26.4482,-1.4986,0.5000
