t,x,y,z
0.010,-25.3175,-2.9998,0.5000
0.020,-25.3091,-2.9997,0.5000
0.030,-25.3007,-2.9997,0.5000
0.040,-25.2923,-2.9997,0.5000
0.050,-25.2839,-2.9997,0.5000
0.060,-25.2754,-2.9997,0.5000
0.070,-25.2669,-2.9997,0.5000
0.080,-25.2584,-2.9997,0.5000
0.090,-25.2498,-2.9997,0.5000
0.100,-25.2412,-2.9997,0.5000
0.110,-25.2326,-2.9996,0.5000
0.120,-25.2240,-2.9996,0.5000
0.130,-25.2153,-2.9996,0.5000
0.140,-25.2066,-2.9996,0.5000
0.150,-25.1979,-2.9996,0.5000
0.160,-25.1892,-2.9996,0.5000
0.170,-25.1804,-2.9996,0.5000
0.180,-25.1716,-2.9995,0.5000
0.190,-25.1628,-2.9995,0.5000
0.200,-25.1539,-2.9995,0.5000
0.210,-25.1451,-2.9995,0.5000
0.220,-25.1362,-2.9995,0.5000
0.230,-25.1273,-2.9995,0.5000
0.240,-25.1183,-2.9995,0.5000
0.250,-25.1094,-2.9994,0.5000
0.260,-25.1004,-2.9994,0.5000
0.270,-25.0914,-2.9994,0.5000
0.280,-25.0823,-2.9994,0.5000
0.290,-25.0733,-2.9994,0.5000
0.300,-25.0642,-2.9994,0.5000
0.310,-25.0551,-2.9993,0.5000
0.320,-25.0460,-2.9993,0.5000
0.330,-25.0369,-2.9993,0.5000
0.340,-25.0277,-2.9993,0.5000
0.350,-25.0186,-2.9993,0.5000
0.360,-25.0094,-2.9992,0.5000
0.370,-25.0002,-2.9992,0.5000
0.380,-24.9910,-2.9992,0.5000
0.390,-24.9817,-2.9992,0.5000
0.400,-24.9725,-2.9992,0.5000
0.410,-24.9632,-2.9992,0.5000
0.420,-24.9539,-2.9991,0.5000
0.430,-24.9434,-2.9991,0.5000
0.440,-24.9352,-2.9991,0.5000
0.450,-24.9259,-2.9991,0.5000
0.460,-24.9165,-2.9991,0.5000
0.470,-24.9071,-2.9990,0.5000
0.480,-24.8978,-2.9990,0.5000
0.490,-24.8884,-2.9990,0.5000
0.500,-24.8789,-2.9990,0.5000
0.510,-24.8695,-2.9990,0.5000
0.520,-24.8601,-2.9989,0.5000
0.530,-24.8506,-2.9989,0.5000
0.540,-24.8411,-2.9989,0.5000
0.550,-24.8316,-2.9989,0.5000
0.560,-24.8221,-2.9988,0.5000
0.570,-24.8126,-2.9988,0.5000
0.580,-24.8031,-2.9988,0.5000
0.590,-24.7936,-2.9988,0.5000
0.600,-24.7840,-2.9987,0.5000
0.610,-24.7745,-2.9987,0.5000
0.620,-24.7649,-2.9987,0.5000
0.630,-24.7553,-2.9987,0.5000
0.640,-24.7458,-2.9986,0.5000
0.650,-24.7362,-2.9986,0.5000
0.660,-24.7266,-2.9986,0.5000
0.670,-24.7170,-2.9986,0.5000
0.680,-24.7074,-2.9985,0.5000
0.690,-24.6978,-2.9985,0.5000
0.700,-24.6882,-2.9985,0.5000
0.710,-24.6786,-2.9984,0.5000
0.720,-24.6689,-2.9984,0.5000
0.730,-24.6593,-2.9984,0.5000
0.740,-24.6497,-2.9983,0.5000
0.750,-24.6400,-2.9983,0.5000
0.760,-24.6304,-2.9983,0.5000
0.770,-24.6207,-2.9982,0.5000
0.780,-24.6111,-2.9982,0.5000
0.790,-24.6014,-2.9982,0.5000
0.800,-24.5917,-2.9981,0.5000
0.810,-24.5821,-2.9981,0.5000
0.820,-24.5724,-2.9980,0.5000
0.831,-24.5627,-2.9980,0.5000
0.840,-24.5531,-2.9980,0.5000
0.850,-24.5434,-2.9979,0.5000
0.860,-24.5337,-2.9979,0.5000
0.870,-24.5241,-2.9978,0.5000
0.880,-24.5144,-2.9978,0.5000
0.890,-24.5047,-2.9977,0.5000
0.900,-24.4951,-2.9977,0.5000
0.910,-24.4854,-2.9976,0.5000
0.920,-24.4757,-2.9976,0.5000
0.930,-24.4661,-2.9975,0.5000
0.940,-24.4564,-2.9975,0.5000
0.950,-24.4467,-2.9974,0.5000
0.960,-24.4370,-2.9974,0.5000
0.970,-24.4274,-2.9973,0.5000
0.980,-24.4177,-2.9972,0.5000
0.990,-24.4081,-2.9972,0.5000
1.000,-24.3984,-2.9971,0.5000
1.010,-24.3887,-2.9971,0.5000
1.020,-24.3790,-2.9970,0.5000
1.030,-24.3694,-2.9969,0.5000
1.040,-24.3597,-2.9969,0.5000
1.050,-24.3501,-2.9968,0.5000
1.060,-24.3404,-2.9967,0.5000
1.070,-24.3308,-2.9967,0.5000
1.080,-24.3211,-2.9966,0.5000
1.090,-24.3115,-2.9965,0.5000
1.100,-24.3019,-2.9965,0.5000
1.110,-24.2922,-2.9964,0.5000
1.120,-24.2826,-2.9963,0.5000
1.130,-24.2730,-2.9962,0.5000
1.140,-24.2633,-2.9962,0.5000
1.150,-24.2537,-2.9961,0.5000
1.160,-24.2441,-2.9960,0.5000
1.170,-24.2345,-2.9959,0.5000
1.180,-24.2249,-2.9959,0.5000
1.190,-24.2153,-2.9958,0.5000
1.200,-24.2057,-2.9957,0.5000
1.210,-24.1961,-2.9956,0.5000
1.220,-24.1865,-2.9955,0.5000
1.230,-24.1769,-2.9954,0.5000
1.240,-24.1673,-2.9954,0.5000
1.250,-24.1578,-2.9953,0.5000
1.260,-24.1482,-2.9952,0.5000
1.270,-24.1386,-2.9951,0.5000
1.280,-24.1290,-2.9950,0.5000
1.290,-24.1195,-2.9949,0.5000
1.300,-24.1099,-2.9948,0.5000
1.310,-24.1003,-2.9947,0.5000
1.320,-24.0908,-2.9946,0.5000
1.330,-24.0813,-2.9945,0.5000
1.340,-24.0717,-2.9944,0.5000
1.350,-24.0623,-2.9943,0.5000
1.360,-24.0527,-2.9942,0.5000
1.370,-24.0432,-2.9941,0.5000
1.380,-24.0337,-2.9940,0.5000
1.390,-24.0242,-2.9939,0.5000
1.400,-24.0147,-2.9938,0.5000
1.410,-24.0051,-2.9937,0.5000
1.420,-23.9957,-2.9936,0.5000
1.430,-23.9862,-2.9935,0.5000
1.440,-23.9767,-2.9934,0.5000
1.450,-23.9672,-2.9933,0.5000
1.460,-23.9577,-2.9932,0.5000
1.470,-23.9482,-2.9931,0.5000
1.480,-23.9388,-2.9929,0.5000
1.490,-23.9293,-2.9928,0.5000
1.500,-23.9198,-2.9927,0.5000
1.510,-23.9104,-2.9926,0.5000
1.520,-23.9009,-2.9925,0.5000
1.530,-23.9009,-2.9925,0.5000
1.540,-23.8819,-2.9923,0.5000
1.550,-23.8726,-2.9921,0.5000
1.560,-23.8632,-2.9920,0.5000
1.570,-23.8538,-2.9919,0.5000
1.581,-23.8443,-2.9918,0.5000
1.590,-23.8443,-2.9918,0.5000
1.600,-23.8325,-2.9916,0.5000
1.610,-23.8240,-2.9915,0.5000
1.620,-23.8053,-2.9913,0.5000
1.630,-23.7973,-2.9912,0.5000
1.640,-23.7879,-2.9910,0.5000
1.650,-23.7785,-2.9909,0.5000
1.660,-23.7691,-2.9908,0.5000
1.670,-23.7597,-2.9907,0.5000
1.680,-23.7503,-2.9905,0.5000
1.690,-23.7409,-2.9904,0.5000
1.700,-23.7315,-2.9903,0.5000
1.710,-23.7222,-2.9902,0.5000
1.720,-23.7128,-2.9900,0.5000
1.730,-23.7034,-2.9899,0.5000
1.740,-23.6941,-2.9898,0.5000
1.750,-23.6847,-2.9896,0.5000
1.760,-23.6754,-2.9895,0.5000
1.770,-23.6660,-2.9894,0.5000
1.780,-23.6567,-2.9893,0.5000
1.790,-23.6474,-2.9891,0.5000
1.800,-23.6381,-2.9890,0.5000
1.810,-23.6287,-2.9889,0.5000
