t,x,y,z
0.021,-25.3407,3.0000,0.5000
0.031,-25.3325,3.0000,0.5000
0.041,-25.3242,3.0000,0.5000
0.051,-25.3159,3.0000,0.5000
0.061,-25.3076,3.0000,0.5000
0.071,-25.2993,3.0000,0.5000
0.081,-25.2909,3.0000,0.5000
0.091,-25.2825,3.0000,0.5000
0.101,-25.2741,3.0000,0.5000
0.111,-25.2656,3.0000,0.5000
0.121,-25.2571,3.0000,0.5000
0.131,-25.2486,3.0000,0.5000
0.141,-25.2400,3.0000,0.5000
0.151,-25.2315,3.0000,0.5000
0.161,-25.2229,3.0000,0.5000
0.171,-25.2142,3.0000,0.5000
0.181,-25.2056,3.0000,0.5000
0.191,-25.1969,3.0000,0.5000
0.201,-25.1882,3.0000,0.5000
0.211,-25.1795,3.0000,0.5000
0.221,-25.1707,3.0000,0.5000
0.231,-25.1620,3.0000,0.5000
0.241,-25.1532,3.0000,0.5000
0.251,-25.1444,3.0000,0.5000
0.261,-25.1355,3.0000,0.5000
0.271,-25.1266,3.0000,0.5000
0.281,-25.1177,3.0000,0.5000
0.291,-25.1088,3.0000,0.5000
0.301,-25.0999,3.0000,0.5000
0.311,-25.0909,3.0000,0.5000
0.321,-25.0820,3.0000,0.5000
0.331,-25.0730,3.0000,0.5000
0.341,-25.0640,3.0000,0.5000
0.351,-25.0549,3.0000,0.5000
0.361,-25.0459,3.0000,0.5000
0.371,-25.0368,3.0000,0.5000
0.381,-25.0277,3.0000,0.5000
0.391,-25.0186,3.0000,0.5000
0.401,-25.0094,3.0000,0.5000
0.411,-25.0004,3.0000,0.5000
0.421,-24.9912,3.0000,0.5000
0.432,-24.9820,3.0000,0.5000
0.441,-24.9716,3.0000,0.5000
0.451,-24.9636,3.0000,0.5000
0.461,-24.9544,3.0000,0.5000
0.473,-24.9450,3.0000,0.5000
0.481,-24.9358,3.0000,0.5000
0.491,-24.9266,3.0000,0.5000
0.501,-24.9173,3.0000,0.5000
0.513,-24.9080,3.0000,0.5000
0.521,-24.8983,3.0000,0.5000
0.531,-24.8893,3.0000,0.5000
0.541,-24.8800,3.0000,0.5000
0.551,-24.8707,3.0000,0.5000
0.561,-24.8613,3.0000,0.5000
0.571,-24.8518,3.0000,0.5000
0.581,-24.8424,3.0000,0.5000
0.591,-24.8331,3.0000,0.5000
0.601,-24.8237,3.0000,0.5000
0.611,-24.8143,3.0000,0.5000
0.621,-24.8048,3.0000,0.5000
0.631,-24.7954,3.0000,0.5000
0.641,-24.7859,3.0000,0.5000
0.651,-24.7764,3.0000,0.5000
0.661,-24.7670,3.0000,0.5000
0.671,-24.7575,3.0000,0.5000
0.681,-24.7480,3.0000,0.5000
0.691,-24.7385,3.0000,0.5000
0.701,-24.7290,3.0000,0.5000
0.711,-24.7194,3.0000,0.5000
0.721,-24.7099,3.0000,0.5000
0.731,-24.7004,3.0000,0.5000
0.741,-24.6909,3.0000,0.5000
0.751,-24.6813,3.0000,0.5000
0.761,-24.6718,3.0000,0.5000
0.771,-24.6622,3.0000,0.5000
0.781,-24.6527,3.0000,0.5000
0.791,-24.6431,3.0000,0.5000
0.801,-24.6336,3.0000,0.5000
0.811,-24.6240,3.0000,0.5000
0.821,-24.6144,3.0000,0.5000
0.831,-24.6049,3.0000,0.5000
0.841,-24.5953,3.0000,0.5000
0.851,-24.5858,3.0000,0.5000
0.861,-24.5762,3.0000,0.5000
0.871,-24.5666,3.0000,0.5000
0.881,-24.5571,3.0000,0.5000
0.891,-24.5475,3.0000,0.5000
0.901,-24.5379,3.0000,0.5000
0.911,-24.5283,3.0000,0.5000
0.921,-24.5187,3.0000,0.5000
0.931,-24.5092,3.0000,0.5000
0.941,-24.4996,3.0000,0.5000
0.951,-24.4900,3.0000,0.5000
0.961,-24.4804,3.0000,0.5000
0.971,-24.4709,3.0000,0.5000
0.981,-24.4613,3.0000,0.5000
0.991,-24.4517,3.0000,0.5000
1.001,-24.4421,3.0000,0.5000
1.011,-24.4325,2.9999,0.5000
1.021,-24.4230,2.9999,0.5000
1.031,-24.4134,2.9999,0.5000
1.041,-24.4038,2.9999,0.5000
1.051,-24.3943,2.9999,0.5000
1.061,-24.3847,2.9999,0.5000
1.071,-24.3752,2.9999,0.5000
1.081,-24.3656,2.9999,0.5000
1.091,-24.3560,2.9999,0.5000
1.101,-24.3465,2.9999,0.5000
