t,x,y,z,vx,vy,vz,ax,ay,az
0.017,-25.3007,-2.9997,0.5000,0.8395,0.0011,0.0000,0.3057,0.0024,0.0000
0.027,-25.2923,-2.9997,0.5000,0.8425,0.0011,0.0000,0.3016,0.0024,0.0000
0.037,-25.2839,-2.9997,0.5000,0.8455,0.0011,0.0000,0.2975,0.0024,0.0000
0.047,-25.2754,-2.9997,0.5000,0.8484,0.0011,0.0000,0.2935,0.0024,0.0000
0.057,-25.2669,-2.9997,0.5000,0.8514,0.0012,0.0000,0.2895,0.0024,0.0000
0.067,-25.2584,-2.9997,0.5000,0.8542,0.0012,0.0000,0.2855,0.0024,0.0000
0.077,-25.2498,-2.9997,0.5000,0.8571,0.0012,0.0000,0.2816,0.0024,0.0000
0.087,-25.2412,-2.9997,0.5000,0.8599,0.0012,0.0000,0.2777,0.0024,0.0000
0.097,-25.2326,-2.9996,0.5000,0.8626,0.0013,0.0000,0.2738,0.0024,0.0000
0.107,-25.2240,-2.9996,0.5000,0.8653,0.0013,0.0000,0.2700,0.0024,0.0000
0.117,-25.2153,-2.9996,0.5000,0.8680,0.0013,0.0000,0.2662,0.0024,0.0000
0.127,-25.2066,-2.9996,0.5000,0.8707,0.0013,0.0000,0.2624,0.0024,0.0000
0.137,-25.1979,-2.9996,0.5000,0.8733,0.0014,0.0000,0.2586,0.0024,0.0000
0.147,-25.1892,-2.9996,0.5000,0.8758,0.0014,0.0000,0.2549,0.0024,0.0000
0.157,-25.1804,-2.9996,0.5000,0.8784,0.0014,0.0000,0.2512,0.0023,0.0000
0.167,-25.1716,-2.9995,0.5000,0.8809,0.0014,0.0000,0.2475,0.0023,0.0000
0.177,-25.1628,-2.9995,0.5000,0.8833,0.0015,0.0000,0.2438,0.0023,0.0000
0.187,-25.1539,-2.9995,0.5000,0.8857,0.0015,0.0000,0.2402,0.0023,0.0000
0.197,-25.1451,-2.9995,0.5000,0.8881,0.0015,0.0000,0.2366,0.0023,0.0000
0.207,-25.1362,-2.9995,0.5000,0.8905,0.0015,0.0000,0.2330,0.0023,0.0000
0.217,-25.1273,-2.9995,0.5000,0.8928,0.0015,0.0000,0.2295,0.0023,0.0000
0.227,-25.1183,-2.9995,0.5000,0.8951,0.0016,0.0000,0.2260,0.0023,0.0000
0.237,-25.1094,-2.9994,0.5000,0.8973,0.0016,0.0000,0.2225,0.0022,0.0000
0.247,-25.1004,-2.9994,0.5000,0.8995,0.0016,0.0000,0.2190,0.0022,0.0000
0.257,-25.0914,-2.9994,0.5000,0.9017,0.0016,0.0000,0.2156,0.0022,0.0000
0.267,-25.0823,-2.9994,0.5000,0.9038,0.0017,0.0000,0.2122,0.0022,0.0000
0.277,-25.0733,-2.9994,0.5000,0.9059,0.0017,0.0000,0.2088,0.0022,0.0000
0.287,-25.0642,-2.9994,0.5000,0.9080,0.0017,0.0000,0.2055,0.0022,0.0000
0.297,-25.0551,-2.9993,0.5000,0.9100,0.0017,0.0000,0.2021,0.0021,0.0000
0.307,-25.0460,-2.9993,0.5000,0.9120,0.0017,0.0000,0.1988,0.0021,0.0000
0.317,-25.0369,-2.9993,0.5000,0.9140,0.0018,0.0000,0.1956,0.0021,0.0000
0.327,-25.0277,-2.9993,0.5000,0.9159,0.0018,0.0000,0.1923,0.0021,0.0000
0.337,-25.0186,-2.9993,0.5000,0.9179,0.0018,0.0000,0.1891,0.0021,0.0000
0.347,-25.0094,-2.9992,0.5000,0.9197,0.0018,0.0000,0.1859,0.0020,0.0000
0.357,-25.0002,-2.9992,0.5000,0.9216,0.0018,0.0000,0.1828,0.0020,0.0000
0.367,-24.9910,-2.9992,0.5000,0.9234,0.0019,0.0000,0.1797,0.0020,0.0000
0.377,-24.9817,-2.9992,0.5000,0.9252,0.0019,0.0000,0.1766,0.0020,0.0000
0.387,-24.9725,-2.9992,0.5000,0.9269,0.0019,0.0000,0.1735,0.0020,0.0000
0.397,-24.9632,-2.9992,0.5000,0.9286,0.0019,0.0000,0.1704,0.0019,0.0000
0.407,-24.9539,-2.9991,0.5000,0.9303,0.0019,0.0000,0.1674,0.0019,0.0000
0.418,-24.9434,-2.9991,0.5000,0.9322,0.0020,0.0000,0.1640,0.0019,0.0000
0.427,-24.9352,-2.9991,0.5000,0.9336,0.0020,0.0000,0.1614,0.0019,0.0000
0.437,-24.9259,-2.9991,0.5000,0.9352,0.0020,0.0000,0.1585,0.0018,0.0000
0.447,-24.9165,-2.9991,0.5000,0.9368,0.0020,0.0000,0.1556,0.0018,0.0000
0.457,-24.9071,-2.9990,0.5000,0.9383,0.0020,0.0000,0.1527,0.0018,0.0000
0.467,-24.8978,-2.9990,0.5000,0.9398,0.0021,0.0000,0.1498,0.0018,0.0000
0.477,-24.8884,-2.9990,0.5000,0.9413,0.0021,0.0000,0.1470,0.0017,0.0000
0.487,-24.8789,-2.9990,0.5000,0.9428,0.0021,0.0000,0.1442,0.0017,0.0000
0.497,-24.8695,-2.9990,0.5000,0.9442,0.0021,0.0000,0.1414,0.0017,0.0000
0.507,-24.8601,-2.9989,0.5000,0.9456,0.0021,0.0000,0.1386,0.0016,0.0000
0.517,-24.8506,-2.9989,0.5000,0.9470,0.0021,0.0000,0.1359,0.0016,0.0000
0.527,-24.8411,-2.9989,0.5000,0.9483,0.0022,0.0000,0.1332,0.0016,0.0000
0.537,-24.8316,-2.9989,0.5000,0.9492,0.0022,0.0000,0.1173,0.0038,0.0000
0.547,-24.8221,-2.9988,0.5000,0.9504,0.0023,0.0000,0.1127,0.0041,0.0000
0.557,-24.8126,-2.9988,0.5000,0.9515,0.0023,0.0000,0.1083,0.0044,0.0000
0.567,-24.8031,-2.9988,0.5000,0.9525,0.0024,0.0000,0.1039,0.0046,0.0000
0.577,-24.7936,-2.9988,0.5000,0.9535,0.0024,0.0000,0.0995,0.0049,0.0000
0.587,-24.7840,-2.9987,0.5000,0.9545,0.0025,0.0000,0.0953,0.0052,0.0000
0.597,-24.7745,-2.9987,0.5000,0.9554,0.0025,0.0000,0.0911,0.0054,0.0000
0.607,-24.7649,-2.9987,0.5000,0.9563,0.0026,0.0000,0.0870,0.0057,0.0000
0.617,-24.7553,-2.9987,0.5000,0.9572,0.0026,0.0000,0.0830,0.0060,0.0000
0.627,-24.7458,-2.9986,0.5000,0.9580,0.0027,0.0000,0.0790,0.0062,0.0000
0.637,-24.7362,-2.9986,0.5000,0.9588,0.0028,0.0000,0.0752,0.0064,0.0000
0.647,-24.7266,-2.9986,0.5000,0.9595,0.0028,0.0000,0.0713,0.0067,0.0000
0.657,-24.7170,-2.9986,0.5000,0.9602,0.0029,0.0000,0.0676,0.0069,0.0000
0.667,-24.7074,-2.9985,0.5000,0.9609,0.0030,0.0000,0.0639,0.0071,0.0000
0.677,-24.6978,-2.9985,0.5000,0.9615,0.0030,0.0000,0.0603,0.0073,0.0000
0.687,-24.6882,-2.9985,0.5000,0.9621,0.0031,0.0000,0.0568,0.0075,0.0000
0.697,-24.6786,-2.9984,0.5000,0.9626,0.0032,0.0000,0.0533,0.0077,0.0000
0.707,-24.6689,-2.9984,0.5000,0.9631,0.0033,0.0000,0.0499,0.0079,0.0000
0.717,-24.6593,-2.9984,0.5000,0.9636,0.0033,0.0000,0.0466,0.0081,0.0000
0.727,-24.6497,-2.9983,0.5000,0.9641,0.0034,0.0000,0.0433,0.0083,0.0000
0.737,-24.6400,-2.9983,0.5000,0.9645,0.0035,0.0000,0.0401,0.0085,0.0000
0.747,-24.6304,-2.9983,0.5000,0.9649,0.0036,0.0000,0.0370,0.0087,0.0000
0.757,-24.6207,-2.9982,0.5000,0.9652,0.0037,0.0000,0.0339,0.0088,0.0000
0.767,-24.6111,-2.9982,0.5000,0.9655,0.0038,0.0000,0.0309,0.0090,0.0000
0.777,-24.6014,-2.9982,0.5000,0.9658,0.0039,0.0000,0.0280,0.0091,0.0000
0.787,-24.5917,-2.9981,0.5000,0.9661,0.0040,0.0000,0.0251,0.0093,0.0000
0.797,-24.5821,-2.9981,0.5000,0.9663,0.0040,0.0000,0.0223,0.0094,0.0000
0.807,-24.5724,-2.9980,0.5000,0.9666,0.0041,0.0000,0.0196,0.0096,0.0000
0.817,-24.5627,-2.9980,0.5000,0.9667,0.0042,0.0000,0.0169,0.0097,0.0000
0.827,-24.5531,-2.9980,0.5000,0.9669,0.0043,0.0000,0.0143,0.0098,0.0000
0.837,-24.5434,-2.9979,0.5000,0.9670,0.0044,0.0000,0.0117,0.0100,0.0000
0.847,-24.5337,-2.9979,0.5000,0.9671,0.0045,0.0000,0.0092,0.0101,0.0000
