t,x,y,z,vx,vy,vz,ax,ay,az
0.016,-27.9098,-1.4999,0.5000,0.8428,0.0005,0.0000,0.3280,0.0010,0.0000
0.025,-27.9015,-1.4999,0.5000,0.8460,0.0005,0.0000,0.3240,0.0010,0.0000
0.036,-27.8929,-1.4999,0.5000,0.8493,0.0005,0.0000,0.3199,0.0010,0.0000
0.045,-27.8845,-1.4999,0.5000,0.8524,0.0005,0.0000,0.3158,0.0010,0.0000
0.055,-27.8759,-1.4999,0.5000,0.8556,0.0005,0.0000,0.3118,0.0010,0.0000
0.066,-27.8673,-1.4999,0.5000,0.8587,0.0005,0.0000,0.3078,0.0010,0.0000
0.075,-27.8587,-1.4999,0.5000,0.8617,0.0005,0.0000,0.3038,0.0010,0.0000
0.085,-27.8501,-1.4999,0.5000,0.8647,0.0005,0.0000,0.2999,0.0010,0.0000
0.095,-27.8414,-1.4998,0.5000,0.8677,0.0005,0.0000,0.2959,0.0010,0.0000
0.106,-27.8325,-1.4998,0.5000,0.8708,0.0005,0.0000,0.2919,0.0010,0.0000
0.115,-27.8241,-1.4998,0.5000,0.8736,0.0006,0.0000,0.2881,0.0010,0.0000
0.125,-27.8153,-1.4998,0.5000,0.8764,0.0006,0.0000,0.2842,0.0010,0.0000
0.135,-27.8065,-1.4998,0.5000,0.8793,0.0006,0.0000,0.2804,0.0010,0.0000
0.146,-27.7976,-1.4998,0.5000,0.8821,0.0006,0.0000,0.2765,0.0010,0.0000
0.155,-27.7889,-1.4998,0.5000,0.8848,0.0006,0.0000,0.2728,0.0010,0.0000
0.165,-27.7800,-1.4998,0.5000,0.8875,0.0006,0.0000,0.2690,0.0010,0.0000
0.175,-27.7711,-1.4998,0.5000,0.8902,0.0006,0.0000,0.2652,0.0010,0.0000
0.185,-27.7622,-1.4998,0.5000,0.8928,0.0006,0.0000,0.2615,0.0010,0.0000
0.195,-27.7533,-1.4998,0.5000,0.8954,0.0006,0.0000,0.2578,0.0010,0.0000
0.206,-27.7443,-1.4998,0.5000,0.8980,0.0006,0.0000,0.2541,0.0010,0.0000
0.215,-27.7353,-1.4998,0.5000,0.9005,0.0007,0.0000,0.2505,0.0010,0.0000
0.225,-27.7263,-1.4998,0.5000,0.9030,0.0007,0.0000,0.2468,0.0010,0.0000
0.235,-27.7172,-1.4998,0.5000,0.9054,0.0007,0.0000,0.2432,0.0009,0.0000
0.245,-27.7082,-1.4998,0.5000,0.9078,0.0007,0.0000,0.2396,0.0009,0.0000
0.255,-27.6991,-1.4997,0.5000,0.9102,0.0007,0.0000,0.2360,0.0009,0.0000
0.265,-27.6900,-1.4997,0.5000,0.9125,0.0007,0.0000,0.2325,0.0009,0.0000
0.276,-27.6808,-1.4997,0.5000,0.9149,0.0007,0.0000,0.2289,0.0009,0.0000
0.285,-27.6717,-1.4997,0.5000,0.9171,0.0007,0.0000,0.2255,0.0009,0.0000
0.296,-27.6625,-1.4997,0.5000,0.9194,0.0007,0.0000,0.2220,0.0009,0.0000
0.306,-27.6533,-1.4997,0.5000,0.9216,0.0007,0.0000,0.2185,0.0009,0.0000
0.315,-27.6441,-1.4997,0.5000,0.9237,0.0007,0.0000,0.2151,0.0009,0.0000
0.325,-27.6348,-1.4997,0.5000,0.9259,0.0008,0.0000,0.2117,0.0009,0.0000
0.335,-27.6256,-1.4997,0.5000,0.9280,0.0008,0.0000,0.2083,0.0009,0.0000
0.345,-27.6162,-1.4997,0.5000,0.9300,0.0008,0.0000,0.2049,0.0009,0.0000
0.355,-27.6069,-1.4997,0.5000,0.9321,0.0008,0.0000,0.2016,0.0008,0.0000
0.365,-27.5976,-1.4997,0.5000,0.9341,0.0008,0.0000,0.1983,0.0008,0.0000
0.375,-27.5883,-1.4997,0.5000,0.9360,0.0008,0.0000,0.1950,0.0008,0.0000
0.385,-27.5789,-1.4997,0.5000,0.9380,0.0008,0.0000,0.1917,0.0008,0.0000
0.396,-27.5693,-1.4996,0.5000,0.9399,0.0008,0.0000,0.1884,0.0008,0.0000
0.405,-27.5601,-1.4996,0.5000,0.9417,0.0008,0.0000,0.1853,0.0008,0.0000
0.415,-27.5507,-1.4996,0.5000,0.9436,0.0008,0.0000,0.1821,0.0008,0.0000
0.425,-27.5412,-1.4996,0.5000,0.9454,0.0008,0.0000,0.1789,0.0008,0.0000
0.435,-27.5318,-1.4996,0.5000,0.9471,0.0008,0.0000,0.1758,0.0007,0.0000
0.445,-27.5223,-1.4996,0.5000,0.9489,0.0009,0.0000,0.1726,0.0007,0.0000
0.455,-27.5128,-1.4996,0.5000,0.9506,0.0009,0.0000,0.1695,0.0007,0.0000
0.465,-27.5033,-1.4996,0.5000,0.9523,0.0009,0.0000,0.1664,0.0007,0.0000
0.476,-27.4936,-1.4996,0.5000,0.9539,0.0009,0.0000,0.1634,0.0007,0.0000
0.485,-27.4842,-1.4996,0.5000,0.9555,0.0009,0.0000,0.1604,0.0007,0.0000
0.495,-27.4747,-1.4996,0.5000,0.9571,0.0009,0.0000,0.1574,0.0007,0.0000
0.505,-27.4651,-1.4995,0.5000,0.9587,0.0009,0.0000,0.1544,0.0007,0.0000
0.515,-27.4555,-1.4995,0.5000,0.9600,0.0009,0.0000,0.1409,0.0006,0.0000
0.525,-27.4459,-1.4995,0.5000,0.9614,0.0009,0.0000,0.1353,0.0006,0.0000
0.536,-27.4361,-1.4995,0.5000,0.9627,0.0009,0.0000,0.1298,0.0006,0.0000
0.546,-27.4265,-1.4995,0.5000,0.9640,0.0009,0.0000,0.1245,0.0005,0.0000
0.556,-27.4168,-1.4995,0.5000,0.9652,0.0009,0.0000,0.1192,0.0005,0.0000
0.566,-27.4072,-1.4995,0.5000,0.9664,0.0009,0.0000,0.1141,0.0005,0.0000
0.576,-27.3976,-1.4995,0.5000,0.9675,0.0009,0.0000,0.1090,0.0005,0.0000
0.586,-27.3879,-1.4995,0.5000,0.9686,0.0009,0.0000,0.1040,0.0005,0.0000
0.596,-27.3779,-1.4995,0.5000,0.9696,0.0009,0.0000,0.0989,0.0004,0.0000
0.605,-27.3685,-1.4995,0.5000,0.9705,0.0009,0.0000,0.0942,0.0004,0.0000
0.615,-27.3588,-1.4994,0.5000,0.9715,0.0010,0.0000,0.0894,0.0004,0.0000
0.625,-27.3491,-1.4994,0.5000,0.9723,0.0010,0.0000,0.0847,0.0004,0.0000
0.635,-27.3394,-1.4994,0.5000,0.9732,0.0010,0.0000,0.0801,0.0004,0.0000
0.645,-27.3297,-1.4994,0.5000,0.9739,0.0010,0.0000,0.0756,0.0003,0.0000
0.655,-27.3199,-1.4994,0.5000,0.9747,0.0010,0.0000,0.0712,0.0003,0.0000
0.665,-27.3102,-1.4994,0.5000,0.9754,0.0010,0.0000,0.0668,0.0003,0.0000
0.675,-27.3004,-1.4994,0.5000,0.9760,0.0010,0.0000,0.0625,0.0003,0.0000
0.685,-27.2907,-1.4994,0.5000,0.9766,0.0010,0.0000,0.0583,0.0003,0.0000
0.695,-27.2809,-1.4994,0.5000,0.9772,0.0010,0.0000,0.0542,0.0003,0.0000
0.705,-27.2711,-1.4994,0.5000,0.9777,0.0010,0.0000,0.0501,0.0002,0.0000
0.715,-27.2613,-1.4993,0.5000,0.9782,0.0010,0.0000,0.0461,0.0002,0.0000
0.725,-27.2516,-1.4993,0.5000,0.9786,0.0010,0.0000,0.0422,0.0002,0.0000
0.735,-27.2417,-1.4993,0.5000,0.9790,0.0010,0.0000,0.0384,0.0002,0.0000
0.745,-27.2320,-1.4993,0.5000,0.9794,0.0010,0.0000,0.0347,0.0002,0.0000
0.756,-27.2221,-1.4993,0.5000,0.9797,0.0010,0.0000,0.0310,0.0001,0.0000
0.765,-27.2123,-1.4993,0.5000,0.9800,0.0010,0.0000,0.0274,0.0001,0.0000
0.775,-27.2026,-1.4993,0.5000,0.9803,0.0010,0.0000,0.0238,0.0001,0.0000
0.785,-27.1928,-1.4993,0.5000,0.9805,0.0010,0.0000,0.0204,0.0001,0.0000
0.795,-27.1830,-1.4993,0.5000,0.9807,0.0010,0.0000,0.0170,0.0001,0.0000
0.806,-27.1731,-1.4993,0.5000,0.9808,0.0010,0.0000,0.0137,0.0001,0.0000
0.815,-27.1633,-1.4993,0.5000,0.9809,0.0010,0.0000,0.0105,0.0000,0.0000
0.825,-27.1535,-1.4992,0.5000,0.9810,0.0010,0.0000,0.0073,0.0000,0.0000
0.835,-27.1437,-1.4992,0.5000,0.9811,0.0010,0.0000,0.0042,0.0000,0.0000
0.845,-27.1339,-1.4992,0.5000,0.9811,0.0010,0.0000,0.0012,0.0000,0.0000
0.856,-27.1241,-1.4992,0.5000,0.9811,0.0010,0.0000,-0.0018,-0.0000,0.0000
0.865,-27.1143,-1.4992,0.5000,0.9811,0.0010,0.0000,-0.0047,-0.0000,0.0000
0.875,-27.1045,-1.4992,0.5000,0.9810,0.0010,0.0000,-0.0075,-0.0000,0.0000
0.885,-27.0947,-1.4992,0.5000,0.9809,0.0010,0.0000,-0.0103,-0.0001,0.0000
0.895,-27.0849,-1.4992,0.5000,0.9808,0.0010,0.0000,-0.0130,-0.0001,0.0000
0.905,-27.0751,-1.4992,0.5000,0.9807,0.0010,0.0000,-0.0156,-0.0001,0.0000
0.916,-27.0652,-1.4992,0.5000,0.9805,0.0010,0.0000,-0.0181,-0.0001,0.0000
0.925,-27.0554,-1.4991,0.5000,0.9803,0.0010,0.0000,-0.0206,-0.0001,0.0000
0.935,-27.0456,-1.4991,0.5000,0.9801,0.0010,0.0000,-0.0231,-0.0001,0.0000
0.945,-27.0358,-1.4991,0.5000,0.9798,0.0010,0.0000,-0.0254,-0.0001,0.0000
0.955,-27.0261,-1.4991,0.5000,0.9796,0.0010,0.0000,-0.0277,-0.0002,0.0000
0.965,-27.0163,-1.4991,0.5000,0.9793,0.0010,0.0000,-0.0299,-0.0002,0.0000
0.975,-27.0065,-1.4991,0.5000,0.9790,0.0010,0.0000,-0.0321,-0.0002,0.0000
0.985,-26.9967,-1.4991,0.5000,0.9787,0.0010,0.0000,-0.0342,-0.0002,0.0000
0.995,-26.9869,-1.4991,0.5000,0.9783,0.0010,0.0000,-0.0363,-0.0002,0.0000
1.005,-26.9771,-1.4991,0.5000,0.9779,0.0010,0.0000,-0.0382,-0.0002,0.0000
1.015,-26.9673,-1.4991,0.5000,0.9775,0.0010,0.0000,-0.0402,-0.0002,0.0000
1.025,-26.9575,-1.4990,0.5000,0.9771,0.0010,0.0000,-0.0420,-0.0003,0.0000
1.036,-26.9477,-1.4990,0.5000,0.9767,0.0010,0.0000,-0.0439,-0.0003,0.0000
1.045,-26.9380,-1.4990,0.5000,0.9762,0.0010,0.0000,-0.0456,-0.0003,0.0000
1.055,-26.9283,-1.4990,0.5000,0.9758,0.0010,0.0000,-0.0473,-0.0003,0.0000
1.065,-26.9185,-1.4990,0.5000,0.9753,0.0010,0.0000,-0.0489,-0.0003,0.0000
1.075,-26.9088,-1.4990,0.5000,0.9748,0.0010,0.0000,-0.0505,-0.0003,0.0000
1.085,-26.8990,-1.4990,0.5000,0.9743,0.0010,0.0000,-0.0520,-0.0003,0.0000
1.095,-26.8893,-1.4990,0.5000,0.9738,0.0010,0.0000,-0.0534,-0.0003,0.0000
1.105,-26.8795,-1.4990,0.5000,0.9732,0.0010,0.0000,-0.0548,-0.0003,0.0000
1.116,-26.8698,-1.4990,0.5000,0.9727,0.0009,0.0000,-0.0562,-0.0004,0.0000
1.125,-26.8601,-1.4989,0.5000,0.9721,0.0009,0.0000,-0.0575,-0.0004,0.0000
1.135,-26.8504,-1.4989,0.5000,0.9715,0.0009,0.0000,-0.0587,-0.0004,0.0000
1.145,-26.8407,-1.4989,0.5000,0.9709,0.0009,0.0000,-0.0599,-0.0004,0.0000
1.155,-26.8309,-1.4989,0.5000,0.9703,0.0009,0.0000,-0.0610,-0.0004,0.0000
1.165,-26.8212,-1.4989,0.5000,0.9697,0.0009,0.0000,-0.0621,-0.0004,0.0000
1.175,-26.8115,-1.4989,0.5000,0.9691,0.0009,0.0000,-0.0631,-0.0004,0.0000
1.185,-26.8018,-1.4989,0.5000,0.9684,0.0009,0.0000,-0.0641,-0.0004,0.0000
1.196,-26.7921,-1.4989,0.5000,0.9678,0.0009,0.0000,-0.0650,-0.0004,0.0000
1.205,-26.7825,-1.4989,0.5000,0.9671,0.0009,0.0000,-0.0658,-0.0005,0.0000
1.215,-26.7729,-1.4989,0.5000,0.9665,0.0009,0.0000,-0.0667,-0.0005,0.0000
1.225,-26.7632,-1.4989,0.5000,0.9658,0.0009,0.0000,-0.0674,-0.0005,0.0000
1.235,-26.7535,-1.4988,0.5000,0.9651,0.0009,0.0000,-0.0681,-0.0005,0.0000
1.245,-26.7439,-1.4988,0.5000,0.9644,0.0009,0.0000,-0.0688,-0.0005,0.0000
1.256,-26.7342,-1.4988,0.5000,0.9638,0.0009,0.0000,-0.0694,-0.0005,0.0000
1.265,-26.7246,-1.4988,0.5000,0.9631,0.0009,0.0000,-0.0700,-0.0005,0.0000
1.275,-26.7149,-1.4988,0.5000,0.9624,0.0009,0.0000,-0.0705,-0.0005,0.0000
1.286,-26.7052,-1.4988,0.5000,0.9616,0.0009,0.0000,-0.0710,-0.0005,0.0000
1.295,-26.6957,-1.4988,0.5000,0.9609,0.0009,0.0000,-0.0714,-0.0005,0.0000
1.305,-26.6861,-1.4988,0.5000,0.9602,0.0009,0.0000,-0.0718,-0.0005,0.0000
1.315,-26.6765,-1.4988,0.5000,0.9595,0.0009,0.0000,-0.0722,-0.0006,0.0000
1.326,-26.6669,-1.4988,0.5000,0.9588,0.0008,0.0000,-0.0725,-0.0006,0.0000
1.335,-26.6574,-1.4988,0.5000,0.9581,0.0008,0.0000,-0.0727,-0.0006,0.0000
1.345,-26.6478,-1.4987,0.5000,0.9573,0.0008,0.0000,-0.0729,-0.0006,0.0000
1.355,-26.6382,-1.4987,0.5000,0.9566,0.0008,0.0000,-0.0731,-0.0006,0.0000
1.365,-26.6287,-1.4987,0.5000,0.9559,0.0008,0.0000,-0.0732,-0.0006,0.0000
1.375,-26.6191,-1.4987,0.5000,0.9551,0.0008,0.0000,-0.0733,-0.0006,0.0000
1.385,-26.6095,-1.4987,0.5000,0.9544,0.0008,0.0000,-0.0733,-0.0006,0.0000
1.395,-26.6000,-1.4987,0.5000,0.9537,0.0008,0.0000,-0.0733,-0.0006,0.0000
1.405,-26.5905,-1.4987,0.5000,0.9529,0.0008,0.0000,-0.0733,-0.0006,0.0000
1.415,-26.5809,-1.4987,0.5000,0.9522,0.0008,0.0000,-0.0732,-0.0006,0.0000
1.425,-26.5714,-1.4987,0.5000,0.9515,0.0008,0.0000,-0.0731,-0.0006,0.0000
1.435,-26.5619,-1.4987,0.5000,0.9507,0.0008,0.0000,-0.0729,-0.0006,0.0000
1.445,-26.5524,-1.4987,0.5000,0.9500,0.0008,0.0000,-0.0727,-0.0007,0.0000
1.455,-26.5429,-1.4987,0.5000,0.9493,0.0008,0.0000,-0.0725,-0.0007,0.0000
1.465,-26.5334,-1.4987,0.5000,0.9486,0.0008,0.0000,-0.0722,-0.0007,0.0000
1.476,-26.5239,-1.4986,0.5000,0.9478,0.0008,0.0000,-0.0719,-0.0007,0.0000
1.486,-26.5144,-1.4986,0.5000,0.9471,0.0007,0.0000,-0.0716,-0.0007,0.0000
1.495,-26.5050,-1.4986,0.5000,0.9464,0.0007,0.0000,-0.0712,-0.0007,0.0000
1.507,-26.4945,-1.4986,0.5000,0.9456,0.0007,0.0000,-0.0707,-0.0007,0.0000
1.517,-26.4850,-1.4986,0.5000,0.9449,0.0007,0.0000,-0.0703,-0.0007,0.0000
1.527,-26.4751,-1.4986,0.5000,0.9442,0.0007,0.0000,-0.0698,-0.0007,0.0000
1.536,-26.4672,-1.4986,0.5000,0.9436,0.0007,0.0000,-0.0693,-0.0007,0.0000
1.548,-26.4557,-1.4986,0.5000,0.9427,0.0007,0.0000,-0.0686,-0.0007,0.0000
1.556,-26.4482,-1.4986,0.5000,0.9422,0.0007,0.0000,-0.0682,-0.0007,0.0000
1.565,-26.4389,-1.4986,0.5000,0.9415,0.0007,0.0000,-0.0676,-0.0007,0.0000
1.575,-26.4295,-1.4986,0.5000,0.9409,0.0007,0.0000,-0.0669,-0.0007,0.0000
1.586,-26.4199,-1.4986,0.5000,0.9402,0.0007,0.0000,-0.0662,-0.0007,0.0000
1.596,-26.4098,-1.4986,0.5000,0.9395,0.0007,0.0000,-0.0655,-0.0007,0.0000
1.606,-26.4012,-1.4986,0.5000,0.9389,0.0007,0.0000,-0.0648,-0.0007,0.0000
1.616,-26.3918,-1.4985,0.5000,0.9382,0.0007,0.0000,-0.0640,-0.0008,0.0000
1.626,-26.3825,-1.4985,0.5000,0.9376,0.0006,0.0000,-0.0632,-0.0008,0.0000
1.636,-26.3731,-1.4985,0.5000,0.9369,0.0006,0.0000,-0.0662,-0.0008,0.0000
1.645,-26.3638,-1.4985,0.5000,0.9362,0.0006,0.0000,-0.0663,-0.0008,0.0000
1.655,-26.3545,-1.4985,0.5000,0.9356,0.0006,0.0000,-0.0663,-0.0008,0.0000
1.665,-26.3451,-1.4985,0.5000,0.9349,0.0006,0.0000,-0.0663,-0.0008,0.0000
1.675,-26.3358,-1.4985,0.5000,0.9342,0.0006,0.0000,-0.0662,-0.0008,0.0000
1.685,-26.3264,-1.4985,0.5000,0.9336,0.0006,0.0000,-0.0662,-0.0008,0.0000
1.696,-26.3170,-1.4985,0.5000,0.9329,0.0006,0.0000,-0.0661,-0.0008,0.0000
1.705,-26.3078,-1.4985,0.5000,0.9323,0.0006,0.0000,-0.0660,-0.0008,0.0000
1.715,-26.2984,-1.4985,0.5000,0.9316,0.0006,0.0000,-0.0659,-0.0008,0.0000
1.725,-26.2891,-1.4985,0.5000,0.9309,0.0006,0.0000,-0.0658,-0.0008,0.0000
1.735,-26.2798,-1.4985,0.5000,0.9303,0.0006,0.0000,-0.0656,-0.0008,0.0000
1.745,-26.2705,-1.4985,0.5000,0.9296,0.0006,0.0000,-0.0654,-0.0008,0.0000
1.755,-26.2612,-1.4985,0.5000,0.9290,0.0005,0.0000,-0.0652,-0.0008,0.0000
1.765,-26.2519,-1.4985,0.5000,0.9283,0.0005,0.0000,-0.0650,-0.0008,0.0000
1.776,-26.2426,-1.4985,0.5000,0.9277,0.0005,0.0000,-0.0648,-0.0008,0.0000
1.786,-26.2333,-1.4984,0.5000,0.9270,0.0005,0.0000,-0.0645,-0.0008,0.0000
1.795,-26.2241,-1.4984,0.5000,0.9264,0.0005,0.0000,-0.0643,-0.0008,0.0000
1.805,-26.2149,-1.4984,0.5000,0.9257,0.0005,0.0000,-0.0640,-0.0008,0.0000
1.815,-26.2056,-1.4984,0.5000,0.9251,0.0005,0.0000,-0.0637,-0.0008,0.0000
1.826,-26.1963,-1.4984,0.5000,0.9245,0.0005,0.0000,-0.0634,-0.0008,0.0000
1.836,-26.1871,-1.4984,0.5000,0.9238,0.0005,0.0000,-0.0630,-0.0008,0.0000
1.845,-26.1779,-1.4984,0.5000,0.9232,0.0005,0.0000,-0.0627,-0.0008,0.0000
1.855,-26.1687,-1.4984,0.5000,0.9226,0.0005,0.0000,-0.0623,-0.0008,0.0000
1.865,-26.1594,-1.4984,0.5000,0.9220,0.0005,0.0000,-0.0619,-0.0008,0.0000
1.875,-26.1502,-1.4984,0.5000,0.9214,0.0005,0.0000,-0.0615,-0.0008,0.0000
1.885,-26.1410,-1.4984,0.5000,0.9207,0.0004,0.0000,-0.0610,-0.0008,0.0000
1.896,-26.1317,-1.4984,0.5000,0.9201,0.0004,0.0000,-0.0606,-0.0008,0.0000
1.905,-26.1226,-1.4984,0.5000,0.9195,0.0004,0.0000,-0.0601,-0.0008,0.0000
1.915,-26.1134,-1.4984,0.5000,0.9189,0.0004,0.0000,-0.0597,-0.0008,0.0000
1.925,-26.1042,-1.4984,0.5000,0.9183,0.0004,0.0000,-0.0592,-0.0008,0.0000
1.935,-26.0950,-1.4984,0.5000,0.9177,0.0004,0.0000,-0.0587,-0.0008,0.0000
