t,x,y,z
0.035,-22.8904,1.5210,0.5000
0.045,-22.8827,1.5213,0.5000
0.055,-22.8752,1.5215,0.5000
0.065,-22.8675,1.5218,0.5000
0.075,-22.8598,1.5220,0.5000
0.085,-22.8520,1.5223,0.5000
0.095,-22.8442,1.5225,0.5000
0.105,-22.8363,1.5228,0.5000
0.115,-22.8284,1.5231,0.5000
0.125,-22.8204,1.5233,0.5000
0.135,-22.8124,1.5236,0.5000
0.145,-22.8043,1.5238,0.5000
0.155,-22.7962,1.5241,0.5000
0.165,-22.7881,1.5243,0.5000
0.175,-22.7799,1.5246,0.5000
0.185,-22.7716,1.5248,0.5000
0.195,-22.7634,1.5251,0.5000
0.205,-22.7550,1.5253,0.5000
0.215,-22.7467,1.5256,0.5000
0.225,-22.7382,1.5259,0.5000
0.235,-22.7298,1.5261,0.5000
0.245,-22.7213,1.5264,0.5000
0.255,-22.7128,1.5266,0.5000
0.265,-22.7042,1.5269,0.5000
0.275,-22.6955,1.5271,0.5000
0.285,-22.6869,1.5273,0.5000
0.295,-22.6782,1.5276,0.5000
0.305,-22.6694,1.5278,0.5000
0.315,-22.6606,1.5281,0.5000
0.325,-22.6518,1.5283,0.5000
0.335,-22.6430,1.5286,0.5000
0.345,-22.6341,1.5288,0.5000
0.355,-22.6251,1.5291,0.5000
0.365,-22.6162,1.5293,0.5000
0.375,-22.6072,1.5295,0.5000
0.385,-22.5981,1.5298,0.5000
0.395,-22.5891,1.5300,0.5000
0.405,-22.5800,1.5302,0.5000
0.415,-22.5708,1.5305,0.5000
0.425,-22.5617,1.5307,0.5000
0.435,-22.5525,1.5309,0.5000
0.445,-22.5432,1.5312,0.5000
0.455,-22.5339,1.5314,0.5000
0.465,-22.5246,1.5316,0.5000
0.475,-22.5152,1.5319,0.5000
0.485,-22.5058,1.5321,0.5000
0.495,-22.4965,1.5323,0.5000
0.505,-22.4870,1.5325,0.5000
0.515,-22.4775,1.5328,0.5000
0.525,-22.4670,1.5330,0.5000
0.535,-22.4585,1.5332,0.5000
0.545,-22.4489,1.5334,0.5000
0.555,-22.4394,1.5336,0.5000
0.565,-22.4297,1.5338,0.5000
0.575,-22.4200,1.5341,0.5000
0.585,-22.4104,1.5343,0.5000
0.595,-22.4007,1.5345,0.5000
0.605,-22.3909,1.5347,0.5000
0.615,-22.3812,1.5349,0.5000
0.625,-22.3714,1.5351,0.5000
0.635,-22.3616,1.5353,0.5000
0.645,-22.3518,1.5355,0.5000
0.655,-22.3419,1.5357,0.5000
0.665,-22.3320,1.5359,0.5000
0.675,-22.3221,1.5361,0.5000
0.685,-22.3122,1.5363,0.5000
0.695,-22.3022,1.5365,0.5000
0.705,-22.2923,1.5367,0.5000
0.715,-22.2823,1.5369,0.5000
0.725,-22.2723,1.5370,0.5000
0.735,-22.2622,1.5372,0.5000
0.745,-22.2521,1.5374,0.5000
0.755,-22.2421,1.5376,0.5000
0.765,-22.2320,1.5378,0.5000
0.775,-22.2219,1.5379,0.5000
0.785,-22.2117,1.5381,0.5000
0.795,-22.2016,1.5383,0.5000
0.805,-22.1915,1.5384,0.5000
0.815,-22.1813,1.5386,0.5000
0.825,-22.1711,1.5388,0.5000
0.835,-22.1609,1.5389,0.5000
0.845,-22.1507,1.5391,0.5000
0.855,-22.1405,1.5392,0.5000
0.865,-22.1303,1.5393,0.5000
0.875,-22.1200,1.5395,0.5000
0.885,-22.1098,1.5396,0.5000
0.895,-22.0996,1.5397,0.5000
0.905,-22.0893,1.5399,0.5000
0.915,-22.0790,1.5400,0.5000
0.925,-22.0687,1.5401,0.5000
0.935,-22.0585,1.5402,0.5000
0.945,-22.0482,1.5403,0.5000
0.955,-22.0379,1.5404,0.5000
0.965,-22.0276,1.5405,0.5000
0.975,-22.0173,1.5406,0.5000
0.985,-22.0070,1.5407,0.5000
0.995,-21.9966,1.5408,0.5000
1.005,-21.9863,1.5409,0.5000
1.015,-21.9760,1.5410,0.5000
1.025,-21.9657,1.5411,0.5000
1.035,-21.9553,1.5411,0.5000
1.045,-21.9450,1.5412,0.5000
1.055,-21.9347,1.5413,0.5000
1.065,-21.9244,1.5413,0.5000
1.075,-21.9141,1.5414,0.5000
1.085,-21.9037,1.5414,0.5000
1.095,-21.8934,1.5414,0.5000
1.105,-21.8831,1.5415,0.5000
1.115,-21.8727,1.5415,0.5000
1.125,-21.8624,1.5415,0.5000
1.135,-21.8521,1.5416,0.5000
1.145,-21.8418,1.5416,0.5000
1.155,-21.8315,1.5416,0.5000
1.165,-21.8212,1.5416,0.5000
1.175,-21.8109,1.5416,0.5000
1.185,-21.8006,1.5416,0.5000
1.195,-21.7903,1.5416,0.5000
1.205,-21.7800,1.5416,0.5000
1.215,-21.7697,1.5415,0.5000
1.225,-21.7594,1.5415,0.5000
1.235,-21.7492,1.5415,0.5000
1.245,-21.7389,1.5415,0.5000
1.255,-21.7287,1.5414,0.5000
1.265,-21.7184,1.5414,0.5000
1.275,-21.7081,1.5413,0.5000
1.285,-21.6979,1.5413,0.5000
1.295,-21.6876,1.5412,0.5000
1.305,-21.6774,1.5411,0.5000
1.315,-21.6672,1.5411,0.5000
1.325,-21.6569,1.5410,0.5000
1.335,-21.6468,1.5409,0.5000
1.345,-21.6366,1.5408,0.5000
1.355,-21.6264,1.5408,0.5000
1.365,-21.6163,1.5407,0.5000
1.375,-21.6061,1.5406,0.5000
1.385,-21.5960,1.5405,0.5000
1.395,-21.5858,1.5403,0.5000
1.405,-21.5757,1.5402,0.5000
1.415,-21.5655,1.5401,0.5000
1.425,-21.5554,1.5400,0.5000
1.435,-21.5453,1.5399,0.5000
1.445,-21.5352,1.5397,0.5000
1.455,-21.5251,1.5396,0.5000
1.465,-21.5150,1.5394,0.5000
1.475,-21.5050,1.5393,0.5000
1.485,-21.4949,1.5392,0.5000
1.495,-21.4848,1.5390,0.5000
1.505,-21.4748,1.5388,0.5000
1.515,-21.4647,1.5387,0.5000
1.525,-21.4547,1.5385,0.5000
1.535,-21.4446,1.5383,0.5000
1.545,-21.4347,1.5382,0.5000
1.555,-21.4247,1.5380,0.5000
1.565,-21.4146,1.5378,0.5000
1.575,-21.4048,1.5376,0.5000
1.585,-21.3949,1.5374,0.5000
1.596,-21.3849,1.5372,0.5000
1.606,-21.3747,1.5370,0.5000
1.615,-21.3651,1.5368,0.5000
1.625,-21.3551,1.5366,0.5000
1.635,-21.3442,1.5364,0.5000
1.645,-21.3354,1.5362,0.5000
1.655,-21.3256,1.5359,0.5000
1.665,-21.3157,1.5357,0.5000
1.675,-21.3059,1.5355,0.5000
1.685,-21.2960,1.5353,0.5000
1.695,-21.2862,1.5350,0.5000
1.705,-21.2764,1.5348,0.5000
1.715,-21.2666,1.5346,0.5000
1.725,-21.2568,1.5343,0.5000
1.735,-21.2470,1.5341,0.5000
1.745,-21.2372,1.5338,0.5000
1.755,-21.2275,1.5336,0.5000
1.765,-21.2177,1.5333,0.5000
1.775,-21.2080,1.5331,0.5000
1.785,-21.1983,1.5328,0.5000
1.795,-21.1885,1.5325,0.5000
1.805,-21.1788,1.5323,0.5000
1.815,-21.1692,1.5320,0.5000
1.825,-21.1595,1.5317,0.5000
1.835,-21.1498,1.5314,0.5000
1.845,-21.1402,1.5312,0.5000
1.855,-21.1306,1.5309,0.5000
1.865,-21.1209,1.5306,0.5000
1.875,-21.1113,1.5303,0.5000
1.885,-21.1017,1.5301,0.5000
1.895,-21.0921,1.5298,0.5000
1.905,-21.0825,1.5295,0.5000
1.915,-21.0729,1.5292,0.5000
1.925,-21.0634,1.5289,0.5000
1.935,-21.0538,1.5286,0.5000
1.945,-21.0443,1.5283,0.5000
1.955,-21.0347,1.5281,0.5000
1.965,-21.0252,1.5278,0.5000
1.975,-21.0157,1.5275,0.5000
1.985,-21.0062,1.5272,0.5000
1.995,-20.9967,1.5269,0.5000
2.005,-20.9872,1.5266,0.5000
2.015,-20.9777,1.5263,0.5000
2.025,-20.9683,1.5260,0.5000
2.035,-20.9588,1.5257,0.5000
2.045,-20.9494,1.5254,0.5000
2.055,-20.9400,1.5251,0.5000
2.065,-20.9305,1.5248,0.5000
2.075,-20.9211,1.5246,0.5000
2.085,-20.9117,1.5243,0.5000
2.095,-20.9024,1.5240,0.5000
2.105,-20.8930,1.5237,0.5000
