t,x,y,z,vx,vy,vz,ax,ay,az
0.033,-27.9771,1.5000,0.5000,0.8064,-0.0000,0.0000,0.3357,-0.0000,0.0000
0.043,-27.9691,1.5000,0.5000,0.8097,-0.0000,0.0000,0.3313,-0.0000,0.0000
0.053,-27.9609,1.5000,0.5000,0.8130,-0.0000,0.0000,0.3270,-0.0000,0.0000
0.063,-27.9528,1.5000,0.5000,0.8163,-0.0000,0.0000,0.3227,-0.0000,0.0000
0.073,-27.9446,1.5000,0.5000,0.8195,-0.0000,0.0000,0.3184,-0.0000,0.0000
0.083,-27.9364,1.5000,0.5000,0.8226,-0.0000,0.0000,0.3142,-0.0000,0.0000
0.093,-27.9282,1.5000,0.5000,0.8258,-0.0000,0.0000,0.3099,-0.0000,0.0000
0.103,-27.9199,1.5000,0.5000,0.8288,-0.0000,0.0000,0.3058,-0.0000,0.0000
0.113,-27.9116,1.5000,0.5000,0.8319,-0.0000,0.0000,0.3016,-0.0000,0.0000
0.123,-27.9032,1.5000,0.5000,0.8349,-0.0000,0.0000,0.2975,-0.0000,0.0000
0.133,-27.8949,1.5000,0.5000,0.8378,-0.0000,0.0000,0.2934,-0.0000,0.0000
0.143,-27.8865,1.5000,0.5000,0.8407,-0.0000,0.0000,0.2894,-0.0000,0.0000
0.153,-27.8781,1.5000,0.5000,0.8436,-0.0000,0.0000,0.2853,-0.0000,0.0000
0.163,-27.8696,1.5000,0.5000,0.8464,-0.0000,0.0000,0.2813,-0.0000,0.0000
0.173,-27.8611,1.5000,0.5000,0.8492,-0.0000,0.0000,0.2774,-0.0000,0.0000
0.183,-27.8526,1.5000,0.5000,0.8520,-0.0000,0.0000,0.2734,-0.0000,0.0000
0.193,-27.8441,1.5000,0.5000,0.8547,-0.0000,0.0000,0.2696,-0.0000,0.0000
0.203,-27.8355,1.5000,0.5000,0.8574,-0.0000,0.0000,0.2657,-0.0000,0.0000
0.213,-27.8270,1.5000,0.5000,0.8600,-0.0000,0.0000,0.2619,-0.0000,0.0000
0.223,-27.8183,1.5000,0.5000,0.8626,-0.0000,0.0000,0.2580,-0.0000,0.0000
