t,x,y,z,vx,vy,vz,ax,ay,az
0.000,-25.3077,-0.0002,0.5000,0.8106,-0.0008,0.0000,0.2405,-0.0017,0.0000
0.010,-25.2996,-0.0002,0.5000,0.8130,-0.0008,0.0000,0.2363,-0.0017,0.0000
0.020,-25.2914,-0.0002,0.5000,0.8153,-0.0008,0.0000,0.2323,-0.0017,0.0000
0.030,-25.2833,-0.0002,0.5000,0.8176,-0.0008,0.0000,0.2282,-0.0018,0.0000
0.040,-25.2751,-0.0002,0.5000,0.8199,-0.0008,0.0000,0.2243,-0.0018,0.0000
0.050,-25.2669,-0.0002,0.5000,0.8221,-0.0008,0.0000,0.2203,-0.0018,0.0000
0.060,-25.2586,-0.0002,0.5000,0.8243,-0.0009,0.0000,0.2164,-0.0018,0.0000
0.070,-25.2504,-0.0002,0.5000,0.8265,-0.0009,0.0000,0.2126,-0.0018,0.0000
0.080,-25.2420,-0.0003,0.5000,0.8286,-0.0009,0.0000,0.2088,-0.0018,0.0000
0.090,-25.2338,-0.0003,0.5000,0.8306,-0.0009,0.0000,0.2051,-0.0018,0.0000
0.100,-25.2255,-0.0003,0.5000,0.8327,-0.0009,0.0000,0.2014,-0.0018,0.0000
0.110,-25.2172,-0.0003,0.5000,0.8347,-0.0009,0.0000,0.1978,-0.0018,0.0000
0.120,-25.2088,-0.0003,0.5000,0.8366,-0.0010,0.0000,0.1942,-0.0018,0.0000
0.130,-25.2004,-0.0003,0.5000,0.8386,-0.0010,0.0000,0.1907,-0.0018,0.0000
0.140,-25.1920,-0.0003,0.5000,0.8404,-0.0010,0.0000,0.1872,-0.0017,0.0000
0.150,-25.1836,-0.0003,0.5000,0.8423,-0.0010,0.0000,0.1837,-0.0017,0.0000
0.160,-25.1752,-0.0003,0.5000,0.8441,-0.0010,0.0000,0.1803,-0.0017,0.0000
0.170,-25.1668,-0.0003,0.5000,0.8459,-0.0010,0.0000,0.1770,-0.0017,0.0000
0.180,-25.1583,-0.0003,0.5000,0.8477,-0.0011,0.0000,0.1737,-0.0017,0.0000
0.190,-25.1498,-0.0004,0.5000,0.8494,-0.0011,0.0000,0.1704,-0.0017,0.0000
0.200,-25.1413,-0.0004,0.5000,0.8511,-0.0011,0.0000,0.1672,-0.0017,0.0000
0.210,-25.1328,-0.0004,0.5000,0.8527,-0.0011,0.0000,0.1640,-0.0017,0.0000
0.220,-25.1242,-0.0004,0.5000,0.8543,-0.0011,0.0000,0.1609,-0.0017,0.0000
0.230,-25.1157,-0.0004,0.5000,0.8559,-0.0012,0.0000,0.1578,-0.0017,0.0000
0.240,-25.1071,-0.0004,0.5000,0.8575,-0.0012,0.0000,0.1548,-0.0017,0.0000
0.250,-25.0985,-0.0004,0.5000,0.8590,-0.0012,0.0000,0.1518,-0.0017,0.0000
0.260,-25.0899,-0.0004,0.5000,0.8605,-0.0012,0.0000,0.1488,-0.0017,0.0000
0.270,-25.0813,-0.0005,0.5000,0.8620,-0.0012,0.0000,0.1459,-0.0017,0.0000
0.280,-25.0727,-0.0005,0.5000,0.8635,-0.0012,0.0000,0.1431,-0.0017,0.0000
0.290,-25.0641,-0.0005,0.5000,0.8649,-0.0013,0.0000,0.1403,-0.0017,0.0000
0.300,-25.0554,-0.0005,0.5000,0.8663,-0.0013,0.0000,0.1375,-0.0016,0.0000
0.310,-25.0467,-0.0005,0.5000,0.8676,-0.0013,0.0000,0.1348,-0.0016,0.0000
0.320,-25.0381,-0.0005,0.5000,0.8690,-0.0013,0.0000,0.1321,-0.0016,0.0000
0.330,-25.0294,-0.0005,0.5000,0.8703,-0.0013,0.0000,0.1294,-0.0016,0.0000
0.340,-25.0207,-0.0005,0.5000,0.8715,-0.0013,0.0000,0.1268,-0.0016,0.0000
0.350,-25.0119,-0.0006,0.5000,0.8728,-0.0014,0.0000,0.1242,-0.0016,0.0000
0.360,-25.0032,-0.0006,0.5000,0.8740,-0.0014,0.0000,0.1217,-0.0016,0.0000
0.370,-24.9945,-0.0006,0.5000,0.8752,-0.0014,0.0000,0.1192,-0.0016,0.0000
0.380,-24.9857,-0.0006,0.5000,0.8764,-0.0014,0.0000,0.1168,-0.0016,0.0000
0.390,-24.9768,-0.0006,0.5000,0.8776,-0.0014,0.0000,0.1143,-0.0015,0.0000
0.400,-24.9681,-0.0006,0.5000,0.8787,-0.0014,0.0000,0.1120,-0.0015,0.0000
0.410,-24.9593,-0.0006,0.5000,0.8798,-0.0014,0.0000,0.1096,-0.0015,0.0000
0.420,-24.9504,-0.0007,0.5000,0.8809,-0.0015,0.0000,0.1073,-0.0015,0.0000
0.430,-24.9417,-0.0007,0.5000,0.8820,-0.0015,0.0000,0.1051,-0.0015,0.0000
0.440,-24.9329,-0.0007,0.5000,0.8830,-0.0015,0.0000,0.1029,-0.0015,0.0000
0.450,-24.9241,-0.0007,0.5000,0.8840,-0.0015,0.0000,0.1007,-0.0015,0.0000
0.460,-24.9152,-0.0007,0.5000,0.8850,-0.0015,0.0000,0.0986,-0.0014,0.0000
0.470,-24.9060,-0.0007,0.5000,0.8860,-0.0015,0.0000,0.0964,-0.0014,0.0000
0.480,-24.8975,-0.0007,0.5000,0.8869,-0.0015,0.0000,0.0906,-0.0014,0.0000
0.491,-24.8882,-0.0008,0.5000,0.8878,-0.0016,0.0000,0.0867,-0.0014,0.0000
0.500,-24.8797,-0.0008,0.5000,0.8886,-0.0016,0.0000,0.0833,-0.0014,0.0000
0.510,-24.8709,-0.0008,0.5000,0.8895,-0.0016,0.0000,0.0798,-0.0014,0.0000
0.520,-24.8620,-0.0008,0.5000,0.8902,-0.0016,0.0000,0.0764,-0.0014,0.0000
0.530,-24.8531,-0.0008,0.5000,0.8910,-0.0016,0.0000,0.0730,-0.0014,0.0000
0.540,-24.8442,-0.0008,0.5000,0.8917,-0.0016,0.0000,0.0696,-0.0014,0.0000
0.550,-24.8352,-0.0009,0.5000,0.8924,-0.0016,0.0000,0.0663,-0.0014,0.0000
0.560,-24.8263,-0.0009,0.5000,0.8930,-0.0017,0.0000,0.0631,-0.0014,0.0000
0.570,-24.8174,-0.0009,0.5000,0.8936,-0.0017,0.0000,0.0600,-0.0014,0.0000
0.580,-24.8084,-0.0009,0.5000,0.8942,-0.0017,0.0000,0.0569,-0.0014,0.0000
0.590,-24.7995,-0.0009,0.5000,0.8948,-0.0017,0.0000,0.0538,-0.0014,0.0000
0.600,-24.7905,-0.0009,0.5000,0.8953,-0.0017,0.0000,0.0508,-0.0013,0.0000
0.610,-24.7816,-0.0010,0.5000,0.8958,-0.0017,0.0000,0.0479,-0.0013,0.0000
0.620,-24.7726,-0.0010,0.5000,0.8963,-0.0017,0.0000,0.0451,-0.0013,0.0000
0.630,-24.7636,-0.0010,0.5000,0.8967,-0.0018,0.0000,0.0422,-0.0013,0.0000
0.640,-24.7547,-0.0010,0.5000,0.8971,-0.0018,0.0000,0.0395,-0.0013,0.0000
0.650,-24.7454,-0.0010,0.5000,0.8975,-0.0018,0.0000,0.0367,-0.0013,0.0000
0.660,-24.7367,-0.0010,0.5000,0.8978,-0.0018,0.0000,0.0342,-0.0013,0.0000
0.670,-24.7278,-0.0011,0.5000,0.8982,-0.0018,0.0000,0.0316,-0.0013,0.0000
0.680,-24.7187,-0.0011,0.5000,0.8985,-0.0018,0.0000,0.0291,-0.0013,0.0000
0.690,-24.7097,-0.0011,0.5000,0.8987,-0.0018,0.0000,0.0266,-0.0013,0.0000
0.700,-24.7007,-0.0011,0.5000,0.8990,-0.0018,0.0000,0.0242,-0.0012,0.0000
0.710,-24.6918,-0.0011,0.5000,0.8992,-0.0019,0.0000,0.0219,-0.0012,0.0000
0.720,-24.6828,-0.0012,0.5000,0.8994,-0.0019,0.0000,0.0196,-0.0012,0.0000
0.730,-24.6738,-0.0012,0.5000,0.8996,-0.0019,0.0000,0.0173,-0.0012,0.0000
