t,x,y,z
0.026,-27.9932,1.5000,0.5000
0.036,-27.9852,1.5000,0.5000
0.046,-27.9771,1.5000,0.5000
0.056,-27.9691,1.5000,0.5000
0.066,-27.9609,1.5000,0.5000
0.076,-27.9528,1.5000,0.5000
0.086,-27.9446,1.5000,0.5000
0.096,-27.9364,1.5000,0.5000
0.106,-27.9282,1.5000,0.5000
0.116,-27.9199,1.5000,0.5000
0.126,-27.9116,1.5000,0.5000
0.136,-27.9032,1.5000,0.5000
0.146,-27.8949,1.5000,0.5000
0.156,-27.8865,1.5000,0.5000
0.166,-27.8781,1.5000,0.5000
0.176,-27.8696,1.5000,0.5000
0.186,-27.8611,1.5000,0.5000
0.196,-27.8526,1.5000,0.5000
0.206,-27.8441,1.5000,0.5000
0.216,-27.8355,1.5000,0.5000
0.226,-27.8270,1.5000,0.5000
0.236,-27.8183,1.5000,0.5000
0.246,-27.8097,1.5000,0.5000
0.256,-27.8010,1.5000,0.5000
0.266,-27.7924,1.5000,0.5000
0.276,-27.7836,1.5000,0.5000
0.286,-27.7750,1.5000,0.5000
0.296,-27.7661,1.5000,0.5000
0.306,-27.7573,1.5000,0.5000
0.316,-27.7485,1.5000,0.5000
0.326,-27.7397,1.5000,0.5000
0.336,-27.7309,1.5000,0.5000
0.346,-27.7220,1.5000,0.5000
0.356,-27.7131,1.5000,0.5000
0.366,-27.7042,1.5000,0.5000
0.376,-27.6950,1.5000,0.5000
0.386,-27.6863,1.5000,0.5000
0.396,-27.6773,1.5000,0.5000
0.406,-27.6683,1.5000,0.5000
0.416,-27.6592,1.5000,0.5000
0.426,-27.6502,1.5000,0.5000
0.436,-27.6411,1.5000,0.5000
0.446,-27.6321,1.5000,0.5000
0.456,-27.6230,1.5000,0.5000
0.466,-27.6138,1.5000,0.5000
0.476,-27.6047,1.5000,0.5000
0.486,-27.5956,1.5000,0.5000
0.496,-27.5864,1.5000,0.5000
0.506,-27.5772,1.5000,0.5000
0.516,-27.5680,1.5000,0.5000
0.526,-27.5588,1.5000,0.5000
0.536,-27.5495,1.5000,0.5000
0.546,-27.5403,1.5000,0.5000
0.556,-27.5310,1.5000,0.5000
0.566,-27.5217,1.5000,0.5000
0.576,-27.5124,1.5000,0.5000
0.586,-27.5031,1.5000,0.5000
0.596,-27.4938,1.5000,0.5000
0.606,-27.4845,1.5000,0.5000
0.616,-27.4751,1.5000,0.5000
0.626,-27.4658,1.5000,0.5000
0.636,-27.4564,1.5000,0.5000
0.646,-27.4470,1.5000,0.5000
0.656,-27.4376,1.5000,0.5000
0.666,-27.4282,1.5000,0.5000
0.676,-27.4187,1.5000,0.5000
0.686,-27.4093,1.5000,0.5000
0.696,-27.3999,1.5000,0.5000
0.706,-27.3904,1.5000,0.5000
0.716,-27.3809,1.5000,0.5000
0.726,-27.3715,1.5000,0.5000
0.736,-27.3620,1.5000,0.5000
0.746,-27.3525,1.5000,0.5000
0.756,-27.3430,1.5000,0.5000
0.766,-27.3335,1.5000,0.5000
0.776,-27.3240,1.5000,0.5000
0.786,-27.3145,1.5000,0.5000
0.796,-27.3050,1.5000,0.5000
0.806,-27.2955,1.5000,0.5000
0.816,-27.2859,1.5000,0.5000
0.826,-27.2764,1.5000,0.5000
0.836,-27.2669,1.5000,0.5000
0.846,-27.2573,1.5000,0.5000
0.856,-27.2478,1.5000,0.5000
0.866,-27.2382,1.5000,0.5000
0.876,-27.2287,1.5000,0.5000
0.886,-27.2191,1.5000,0.5000
0.896,-27.2095,1.5000,0.5000
0.906,-27.2000,1.5000,0.5000
0.916,-27.1904,1.5000,0.5000
0.926,-27.1809,1.5000,0.5000
0.936,-27.1713,1.5000,0.5000
0.946,-27.1617,1.5000,0.5000
0.956,-27.1522,1.5000,0.5000
0.966,-27.1426,1.5000,0.5000
0.976,-27.1331,1.5000,0.5000
0.986,-27.1235,1.5000,0.5000
0.996,-27.1139,1.5000,0.5000
1.006,-27.1043,1.5000,0.5000
1.016,-27.0948,1.5000,0.5000
1.026,-27.0852,1.5000,0.5000
1.036,-27.0757,1.5000,0.5000
1.046,-27.0661,1.5000,0.5000
1.056,-27.0565,1.5000,0.5000
1.066,-27.0470,1.5000,0.5000
1.076,-27.0374,1.5000,0.5000
1.086,-27.0279,1.5000,0.5000
1.096,-27.0183,1.5000,0.5000
1.106,-27.0088,1.5000,0.5000
1.116,-26.9992,1.5000,0.5000
1.126,-26.9897,1.5000,0.5000
1.136,-26.9802,1.5000,0.5000
1.146,-26.9706,1.5000,0.5000
1.156,-26.9611,1.5000,0.5000
1.166,-26.9516,1.5000,0.5000
1.176,-26.9421,1.5000,0.5000
1.186,-26.9325,1.5000,0.5000
1.196,-26.9230,1.5000,0.5000
1.206,-26.9135,1.5000,0.5000
1.216,-26.9040,1.5000,0.5000
1.226,-26.8945,1.5000,0.5000
1.236,-26.8850,1.5000,0.5000
1.246,-26.8755,1.5000,0.5000
