t,x,y,z,vx,vy,vz,ax,ay,az
0.009,-22.6982,-1.4999,0.5000,0.8332,0.0002,0.0000,0.2862,0.0005,0.0000
0.019,-22.6898,-1.4999,0.5000,0.8361,0.0002,0.0000,0.2821,0.0005,0.0000
0.029,-22.6815,-1.4999,0.5000,0.8389,0.0003,0.0000,0.2781,0.0005,0.0000
0.039,-22.6731,-1.4999,0.5000,0.8416,0.0003,0.0000,0.2741,0.0005,0.0000
0.049,-22.6646,-1.4999,0.5000,0.8444,0.0003,0.0000,0.2701,0.0005,0.0000
0.059,-22.6562,-1.4999,0.5000,0.8470,0.0003,0.0000,0.2662,0.0005,0.0000
0.069,-22.6477,-1.4999,0.5000,0.8497,0.0003,0.0000,0.2623,0.0005,0.0000
0.079,-22.6392,-1.4999,0.5000,0.8523,0.0003,0.0000,0.2584,0.0005,0.0000
0.089,-22.6306,-1.4999,0.5000,0.8549,0.0003,0.0000,0.2546,0.0005,0.0000
0.099,-22.6221,-1.4999,0.5000,0.8574,0.0003,0.0000,0.2508,0.0005,0.0000
0.109,-22.6135,-1.4999,0.5000,0.8599,0.0003,0.0000,0.2470,0.0005,0.0000
0.119,-22.6049,-1.4999,0.5000,0.8623,0.0003,0.0000,0.2433,0.0005,0.0000
0.129,-22.5963,-1.4999,0.5000,0.8647,0.0003,0.0000,0.2396,0.0005,0.0000
0.139,-22.5876,-1.4999,0.5000,0.8671,0.0003,0.0000,0.2359,0.0005,0.0000
0.149,-22.5789,-1.4999,0.5000,0.8695,0.0003,0.0000,0.2323,0.0005,0.0000
0.159,-22.5702,-1.4999,0.5000,0.8718,0.0003,0.0000,0.2287,0.0005,0.0000
0.169,-22.5615,-1.4999,0.5000,0.8740,0.0003,0.0000,0.2252,0.0005,0.0000
0.179,-22.5527,-1.4999,0.5000,0.8763,0.0003,0.0000,0.2216,0.0005,0.0000
0.189,-22.5439,-1.4999,0.5000,0.8785,0.0003,0.0000,0.2181,0.0005,0.0000
0.199,-22.5352,-1.4999,0.5000,0.8806,0.0003,0.0000,0.2147,0.0005,0.0000
0.209,-22.5263,-1.4999,0.5000,0.8828,0.0003,0.0000,0.2113,0.0005,0.0000
0.219,-22.5175,-1.4999,0.5000,0.8849,0.0004,0.0000,0.2079,0.0005,0.0000
0.229,-22.5086,-1.4999,0.5000,0.8869,0.0004,0.0000,0.2045,0.0005,0.0000
0.239,-22.4998,-1.4999,0.5000,0.8889,0.0004,0.0000,0.2012,0.0005,0.0000
0.249,-22.4909,-1.4999,0.5000,0.8909,0.0004,0.0000,0.1979,0.0005,0.0000
0.259,-22.4820,-1.4999,0.5000,0.8929,0.0004,0.0000,0.1946,0.0005,0.0000
0.269,-22.4730,-1.4999,0.5000,0.8948,0.0004,0.0000,0.1914,0.0005,0.0000
0.279,-22.4641,-1.4999,0.5000,0.8967,0.0004,0.0000,0.1881,0.0005,0.0000
0.289,-22.4551,-1.4999,0.5000,0.8986,0.0004,0.0000,0.1850,0.0005,0.0000
0.299,-22.4461,-1.4998,0.5000,0.9004,0.0004,0.0000,0.1818,0.0005,0.0000
0.309,-22.4371,-1.4998,0.5000,0.9022,0.0004,0.0000,0.1787,0.0005,0.0000
0.319,-22.4281,-1.4998,0.5000,0.9040,0.0004,0.0000,0.1756,0.0005,0.0000
0.329,-22.4190,-1.4998,0.5000,0.9057,0.0004,0.0000,0.1726,0.0005,0.0000
0.339,-22.4099,-1.4998,0.5000,0.9074,0.0004,0.0000,0.1696,0.0005,0.0000
0.349,-22.4008,-1.4998,0.5000,0.9091,0.0004,0.0000,0.1666,0.0004,0.0000
0.359,-22.3918,-1.4998,0.5000,0.9108,0.0004,0.0000,0.1636,0.0004,0.0000
0.369,-22.3826,-1.4998,0.5000,0.9124,0.0004,0.0000,0.1607,0.0004,0.0000
0.379,-22.3735,-1.4998,0.5000,0.9140,0.0004,0.0000,0.1578,0.0004,0.0000
0.389,-22.3643,-1.4998,0.5000,0.9156,0.0004,0.0000,0.1549,0.0004,0.0000
0.399,-22.3552,-1.4998,0.5000,0.9171,0.0004,0.0000,0.1521,0.0004,0.0000
0.409,-22.3460,-1.4998,0.5000,0.9186,0.0004,0.0000,0.1493,0.0004,0.0000
