t,x,y,z
0.007,-25.3986,-2.9999,0.5000
0.017,-25.3906,-2.9999,0.5000
0.027,-25.3825,-2.9999,0.5000
0.037,-25.3738,-2.9999,0.5000
0.047,-25.3662,-2.9999,0.5000
0.057,-25.3581,-2.9998,0.5000
0.067,-25.3498,-2.9998,0.5000
0.077,-25.3416,-2.9998,0.5000
0.087,-25.3333,-2.9998,0.5000
0.097,-25.3249,-2.9998,0.5000
0.107,-25.3166,-2.9998,0.5000
0.117,-25.3082,-2.9998,0.5000
0.127,-25.2998,-2.9998,0.5000
0.137,-25.2913,-2.9998,0.5000
0.147,-25.2829,-2.9998,0.5000
0.157,-25.2743,-2.9998,0.5000
0.167,-25.2658,-2.9998,0.5000
0.177,-25.2572,-2.9997,0.5000
0.187,-25.2486,-2.9997,0.5000
0.197,-25.2400,-2.9997,0.5000
0.207,-25.2313,-2.9997,0.5000
0.217,-25.2226,-2.9997,0.5000
0.227,-25.2137,-2.9997,0.5000
0.237,-25.2052,-2.9997,0.5000
0.247,-25.1964,-2.9997,0.5000
0.257,-25.1876,-2.9997,0.5000
0.267,-25.1788,-2.9997,0.5000
0.277,-25.1699,-2.9996,0.5000
0.287,-25.1610,-2.9996,0.5000
0.297,-25.1521,-2.9996,0.5000
0.307,-25.1432,-2.9996,0.5000
0.317,-25.1342,-2.9996,0.5000
0.327,-25.1253,-2.9996,0.5000
0.337,-25.1163,-2.9996,0.5000
0.347,-25.1072,-2.9996,0.5000
0.357,-25.0982,-2.9995,0.5000
0.367,-25.0891,-2.9995,0.5000
0.377,-25.0800,-2.9995,0.5000
0.387,-25.0709,-2.9995,0.5000
0.397,-25.0618,-2.9995,0.5000
0.407,-25.0526,-2.9995,0.5000
0.417,-25.0434,-2.9995,0.5000
0.427,-25.0342,-2.9995,0.5000
0.437,-25.0250,-2.9994,0.5000
0.447,-25.0158,-2.9994,0.5000
0.457,-25.0065,-2.9994,0.5000
0.467,-24.9972,-2.9994,0.5000
0.477,-24.9879,-2.9994,0.5000
0.487,-24.9782,-2.9994,0.5000
0.497,-24.9693,-2.9994,0.5000
0.507,-24.9599,-2.9993,0.5000
0.517,-24.9505,-2.9993,0.5000
0.527,-24.9411,-2.9993,0.5000
0.537,-24.9318,-2.9993,0.5000
0.547,-24.9223,-2.9993,0.5000
0.557,-24.9129,-2.9993,0.5000
0.567,-24.9034,-2.9992,0.5000
0.577,-24.8940,-2.9992,0.5000
0.587,-24.8845,-2.9992,0.5000
