t,x,y,z,vx,vy,vz,ax,ay,az
0.026,-25.3867,3.0000,0.5000,0.8024,-0.0000,0.0000,0.3409,-0.0000,0.0000
0.036,-25.3786,3.0000,0.5000,0.8058,-0.0000,0.0000,0.3365,-0.0000,0.0000
0.046,-25.3706,3.0000,0.5000,0.8092,-0.0000,0.0000,0.3321,-0.0000,0.0000
0.056,-25.3624,3.0000,0.5000,0.8125,-0.0000,0.0000,0.3278,-0.0000,0.0000
0.066,-25.3543,3.0000,0.5000,0.8157,-0.0000,0.0000,0.3234,-0.0000,0.0000
0.076,-25.3461,3.0000,0.5000,0.8189,-0.0000,0.0000,0.3192,-0.0000,0.0000
0.086,-25.3379,3.0000,0.5000,0.8221,-0.0000,0.0000,0.3149,-0.0000,0.0000
0.096,-25.3297,3.0000,0.5000,0.8252,-0.0000,0.0000,0.3107,-0.0000,0.0000
0.106,-25.3214,3.0000,0.5000,0.8283,-0.0000,0.0000,0.3065,-0.0000,0.0000
0.116,-25.3131,3.0000,0.5000,0.8314,-0.0000,0.0000,0.3023,-0.0000,0.0000
0.126,-25.3048,3.0000,0.5000,0.8344,-0.0000,0.0000,0.2982,-0.0000,0.0000
0.136,-25.2964,3.0000,0.5000,0.8373,-0.0000,0.0000,0.2941,-0.0000,0.0000
0.146,-25.2881,3.0000,0.5000,0.8403,-0.0000,0.0000,0.2900,-0.0000,0.0000
0.156,-25.2796,3.0000,0.5000,0.8431,-0.0000,0.0000,0.2860,-0.0000,0.0000
0.166,-25.2712,3.0000,0.5000,0.8460,-0.0000,0.0000,0.2820,-0.0000,0.0000
0.176,-25.2627,3.0000,0.5000,0.8488,-0.0000,0.0000,0.2780,-0.0000,0.0000
0.186,-25.2542,3.0000,0.5000,0.8515,-0.0000,0.0000,0.2741,-0.0000,0.0000
0.196,-25.2457,3.0000,0.5000,0.8543,-0.0000,0.0000,0.2702,-0.0000,0.0000
0.206,-25.2371,3.0000,0.5000,0.8569,-0.0000,0.0000,0.2663,-0.0000,0.0000
0.216,-25.2285,3.0000,0.5000,0.8596,-0.0000,0.0000,0.2625,-0.0000,0.0000
0.226,-25.2199,3.0000,0.5000,0.8622,-0.0000,0.0000,0.2586,-0.0000,0.0000
0.236,-25.2113,3.0000,0.5000,0.8648,-0.0000,0.0000,0.2549,-0.0000,0.0000
0.246,-25.2026,3.0000,0.5000,0.8673,-0.0000,0.0000,0.2511,-0.0000,0.0000
0.256,-25.1940,3.0000,0.5000,0.8698,-0.0000,0.0000,0.2474,-0.0000,0.0000
0.266,-25.1853,3.0000,0.5000,0.8722,-0.0000,0.0000,0.2437,-0.0000,0.0000
0.276,-25.1765,3.0000,0.5000,0.8746,-0.0000,0.0000,0.2401,-0.0000,0.0000
0.286,-25.1678,3.0000,0.5000,0.8770,-0.0000,0.0000,0.2364,-0.0000,0.0000
0.296,-25.1590,3.0000,0.5000,0.8794,-0.0000,0.0000,0.2328,-0.0000,0.0000
0.306,-25.1502,3.0000,0.5000,0.8817,-0.0000,0.0000,0.2293,-0.0000,0.0000
0.316,-25.1413,3.0000,0.5000,0.8840,-0.0000,0.0000,0.2257,-0.0000,0.0000
0.326,-25.1325,3.0000,0.5000,0.8862,-0.0000,0.0000,0.2222,-0.0000,0.0000
0.336,-25.1236,3.0000,0.5000,0.8884,-0.0000,0.0000,0.2188,-0.0000,0.0000
0.346,-25.1147,3.0000,0.5000,0.8906,-0.0000,0.0000,0.2153,-0.0000,0.0000
0.356,-25.1058,3.0000,0.5000,0.8927,-0.0000,0.0000,0.2119,-0.0000,0.0000
0.366,-25.0969,3.0000,0.5000,0.8948,-0.0000,0.0000,0.2085,-0.0000,0.0000
0.376,-25.0879,3.0000,0.5000,0.8969,-0.0000,0.0000,0.2052,-0.0000,0.0000
0.386,-25.0789,3.0000,0.5000,0.8989,-0.0000,0.0000,0.2018,-0.0000,0.0000
0.396,-25.0699,3.0000,0.5000,0.9009,-0.0000,0.0000,0.1985,-0.0000,0.0000
0.406,-25.0609,3.0000,0.5000,0.9029,-0.0000,0.0000,0.1953,-0.0000,0.0000
0.416,-25.0519,3.0000,0.5000,0.9048,-0.0000,0.0000,0.1920,-0.0000,0.0000
0.426,-25.0428,3.0000,0.5000,0.9067,-0.0000,0.0000,0.1888,-0.0000,0.0000
0.436,-25.0337,3.0000,0.5000,0.9086,-0.0000,0.0000,0.1856,-0.0000,0.0000
0.446,-25.0246,3.0000,0.5000,0.9104,-0.0000,0.0000,0.1825,-0.0000,0.0000
0.456,-25.0155,3.0000,0.5000,0.9123,-0.0000,0.0000,0.1794,-0.0000,0.0000
0.466,-25.0064,3.0000,0.5000,0.9140,-0.0000,0.0000,0.1763,-0.0000,0.0000
0.477,-24.9971,3.0000,0.5000,0.9158,-0.0000,0.0000,0.1732,-0.0000,0.0000
0.486,-24.9881,3.0000,0.5000,0.9175,-0.0000,0.0000,0.1702,-0.0000,0.0000
0.496,-24.9789,3.0000,0.5000,0.9192,-0.0000,0.0000,0.1672,-0.0000,0.0000
0.506,-24.9697,3.0000,0.5000,0.9208,-0.0000,0.0000,0.1642,-0.0000,0.0000
0.516,-24.9605,3.0000,0.5000,0.9225,-0.0000,0.0000,0.1613,-0.0000,0.0000
0.526,-24.9512,3.0000,0.5000,0.9241,-0.0000,0.0000,0.1583,-0.0000,0.0000
0.536,-24.9420,3.0000,0.5000,0.9256,-0.0000,0.0000,0.1555,-0.0000,0.0000
0.546,-24.9327,3.0000,0.5000,0.9272,-0.0000,0.0000,0.1526,-0.0000,0.0000
0.556,-24.9235,3.0000,0.5000,0.9287,-0.0000,0.0000,0.1498,-0.0000,0.0000
0.566,-24.9142,3.0000,0.5000,0.9302,-0.0000,0.0000,0.1470,-0.0000,0.0000
0.576,-24.9048,3.0000,0.5000,0.9316,-0.0000,0.0000,0.1442,-0.0000,0.0000
0.586,-24.8955,3.0000,0.5000,0.9331,-0.0000,0.0000,0.1414,-0.0000,0.0000
0.596,-24.8862,3.0000,0.5000,0.9345,-0.0000,0.0000,0.1387,-0.0000,0.0000
0.606,-24.8768,3.0000,0.5000,0.9358,-0.0000,0.0000,0.1360,-0.0000,0.0000
0.616,-24.8675,3.0000,0.5000,0.9371,-0.0000,0.0000,0.1268,-0.0001,0.0000
0.626,-24.8581,3.0000,0.5000,0.9383,-0.0000,0.0000,0.1222,-0.0001,0.0000
0.636,-24.8487,3.0000,0.5000,0.9395,-0.0000,0.0000,0.1176,-0.0001,0.0000
0.646,-24.8393,3.0000,0.5000,0.9407,-0.0000,0.0000,0.1131,-0.0001,0.0000
0.656,-24.8299,3.0000,0.5000,0.9418,-0.0000,0.0000,0.1087,-0.0001,0.0000
0.666,-24.8205,3.0000,0.5000,0.9428,-0.0000,0.0000,0.1043,-0.0002,0.0000
0.676,-24.8110,3.0000,0.5000,0.9439,-0.0000,0.0000,0.1001,-0.0002,0.0000
0.686,-24.8016,3.0000,0.5000,0.9448,-0.0000,0.0000,0.0959,-0.0002,0.0000
0.696,-24.7921,3.0000,0.5000,0.9458,-0.0000,0.0000,0.0917,-0.0002,0.0000
0.706,-24.7827,3.0000,0.5000,0.9467,-0.0000,0.0000,0.0877,-0.0002,0.0000
0.716,-24.7732,3.0000,0.5000,0.9475,-0.0000,0.0000,0.0837,-0.0002,0.0000
0.726,-24.7637,3.0000,0.5000,0.9484,-0.0000,0.0000,0.0798,-0.0003,0.0000
0.736,-24.7543,3.0000,0.5000,0.9491,-0.0000,0.0000,0.0759,-0.0003,0.0000
0.746,-24.7448,3.0000,0.5000,0.9499,-0.0000,0.0000,0.0721,-0.0003,0.0000
0.756,-24.7352,3.0000,0.5000,0.9506,-0.0000,0.0000,0.0684,-0.0003,0.0000
0.766,-24.7257,3.0000,0.5000,0.9512,-0.0000,0.0000,0.0648,-0.0003,0.0000
0.776,-24.7162,3.0000,0.5000,0.9519,-0.0000,0.0000,0.0612,-0.0003,0.0000
0.786,-24.7067,3.0000,0.5000,0.9525,-0.0000,0.0000,0.0577,-0.0003,0.0000
