x,y,z
8.3100,-1.8900,-0.5400
8.3100,-1.8900,-0.4400
8.3100,-1.8900,-0.3400
8.3100,-1.8900,-0.2400
8.3100,-1.8900,-0.1400
8.3100,-1.8900,-0.0400
8.3100,-1.8900,0.0600
8.3100,-1.8900,0.1600
8.3100,-1.8900,0.2600
8.3100,-1.8900,0.3600
8.3100,-1.8900,0.4600
8.3100,-1.8900,0.5600
8.3100,-1.8900,0.6600
8.3100,-1.8900,0.7600
8.3100,-1.8900,0.8600
8.3100,-1.8900,0.9600
8.3100,-1.8900,1.0600
8.3100,-1.8900,1.1600
8.3100,-1.8900,1.2600
8.3100,-1.8900,1.3600
8.3100,-1.8900,1.4600
8.3100,-1.8900,1.5600
8.3100,-1.8900,1.6600
8.3100,-1.8900,1.7600
8.3100,-1.8900,1.8600
8.3100,-1.8900,1.9600
8.3100,-1.8900,2.0600
8.3100,-1.8900,2.1600
8.3100,-1.8900,2.2600
8.3100,-1.8900,2.3600
8.3100,-1.8900,2.4600
8.3100,-1.8900,2.5600
8.3100,-1.8900,2.6600
8.3100,-1.7900,-0.9400
8.3100,-1.7900,-0.8400
8.3100,-1.7900,-0.7400
8.3100,-1.7900,-0.6400
8.3100,-1.7900,-0.5400
8.3100,-1.7900,-0.4400
8.3100,-1.7900,-0.3400
8.3100,-1.7900,-0.2400
8.3100,-1.7900,-0.1400
8.3100,-1.7900,-0.0400
8.3100,-1.7900,0.0600
8.3100,-1.7900,0.1600
8.3100,-1.7900,0.2600
8.3100,-1.7900,0.3600
8.3100,-1.7900,0.4600
8.3100,-1.7900,0.5600
8.3100,-1.7900,0.6600
8.3100,-1.7900,0.7600
8.3100,-1.7900,0.8600
8.3100,-1.7900,0.9600
8.3100,-1.7900,1.0600
8.3100,-1.7900,1.1600
8.3100,-1.7900,1.2600
8.3100,-1.7900,1.3600
8.3100,-1.7900,1.4600
8.3100,-1.7900,1.5600
8.3100,-1.7900,1.6600
8.3100,-1.7900,1.7600
8.3100,-1.7900,1.8600
8.3100,-1.7900,1.9600
8.3100,-1.7900,2.0600
8.3100,-1.7900,2.1600
8.3100,-1.7900,2.2600
8.3100,-1.7900,2.3600
8.3100,-1.7900,2.4600
8.3100,-1.6900,-0.9400
8.3100,-1.6900,-0.8400
8.3100,-1.6900,-0.7400
8.3100,-1.6900,-0.6400
8.3100,-1.6900,-0.5400
8.3100,-1.6900,-0.4400
8.3100,-1.6900,-0.3400
8.3100,-1.6900,-0.2400
8.3100,-1.6900,-0.1400
8.3100,-1.6900,-0.0400
8.3100,-1.6900,0.0600
8.3100,-1.6900,0.1600
8.3100,-1.6900,0.2600
8.3100,-1.6900,0.3600
8.3100,-1.6900,0.4600
8.3100,-1.6900,0.5600
8.3100,-1.6900,0.6600
8.3100,-1.6900,0.7600
8.3100,-1.6900,0.8600
8.3100,-1.6900,0.9600
8.3100,-1.6900,1.0600
8.3100,-1.6900,1.1600
8.3100,-1.6900,1.2600
8.3100,-1.6900,1.3600
8.3100,-1.6900,1.4600
8.3100,-1.6900,1.5600
8.3100,-1.6900,1.6600
8.3100,-1.6900,1.7600
8.3100,-1.6900,1.8600
8.3100,-1.6900,1.9600
8.3100,-1.6900,2.0600
8.3100,-1.6900,2.1600
8.3100,-1.6900,2.2600
8.3100,-1.6900,2.3600
8.3100,-1.6900,2.4600
8.3100,-1.6900,2.5600
8.3100,-1.5900,-0.9400
8.3100,-1.5900,-0.8400
8.3100,-1.5900,-0.7400
8.3100,-1.5900,-0.6400
8.3100,-1.5900,-0.5400
8.3100,-1.5900,-0.4400
8.3100,-1.5900,-0.3400
8.3100,-1.5900,-0.2400
8.3100,-1.5900,-0.1400
8.3100,-1.5900,-0.0400
8.3100,-1.5900,0.0600
8.3100,-1.5900,0.1600
8.3100,-1.5900,0.2600
8.3100,-1.5900,0.3600
8.3100,-1.5900,0.4600
8.3100,-1.5900,0.5600
8.3100,-1.5900,0.6600
8.3100,-1.5900,0.7600
8.3100,-1.5900,0.8600
8.3100,-1.5900,0.9600
8.3100,-1.5900,1.0600
8.3100,-1.5900,1.1600
8.3100,-1.5900,1.2600
8.3100,-1.5900,1.3600
8.3100,-1.5900,1.4600
8.3100,-1.5900,1.5600
8.3100,-1.5900,1.6600
8.3100,-1.5900,1.7600
8.3100,-1.5900,1.8600
8.3100,-1.5900,1.9600
8.3100,-1.5900,2.0600
8.4100,-1.9900,-0.9400
8.4100,-1.9900,-0.8400
8.4100,-1.9900,-0.7400
8.4100,-1.9900,-0.6400
8.4100,-1.9900,-0.5400
8.4100,-1.9900,-0.4400
8.4100,-1.9900,-0.3400
8.4100,-1.9900,-0.2400
8.4100,-1.9900,-0.1400
8.4100,-1.9900,-0.0400
8.4100,-1.9900,0.0600
8.4100,-1.9900,0.1600
8.4100,-1.9900,0.2600
8.4100,-1.9900,0.3600
8.4100,-1.9900,0.4600
8.4100,-1.9900,0.5600
8.4100,-1.9900,0.6600
8.4100,-1.9900,0.7600
8.4100,-1.9900,0.8600
8.4100,-1.9900,0.9600
8.4100,-1.9900,1.0600
8.4100,-1.9900,1.1600
8.4100,-1.9900,1.2600
8.4100,-1.9900,1.3600
8.4100,-1.9900,1.4600
8.4100,-1.9900,1.5600
8.4100,-1.9900,1.6600
8.4100,-1.9900,1.7600
8.4100,-1.9900,1.8600
8.4100,-1.9900,1.9600
8.4100,-1.9900,2.0600
8.4100,-1.9900,2.1600
8.4100,-1.9900,2.2600
8.4100,-1.8900,-0.9400
8.4100,-1.8900,-0.8400
8.4100,-1.8900,-0.7400
8.4100,-1.8900,-0.6400
8.4100,-1.8900,-0.5400
8.4100,-1.8900,-0.4400
8.4100,-1.8900,-0.3400
8.4100,-1.8900,-0.2400
8.4100,-1.8900,-0.1400
8.4100,-1.8900,-0.0400
8.4100,-1.8900,0.0600
8.4100,-1.8900,0.1600
8.4100,-1.8900,0.2600
8.4100,-1.8900,0.3600
8.4100,-1.8900,0.4600
8.4100,-1.8900,0.5600
8.4100,-1.8900,0.6600
8.4100,-1.8900,0.7600
8.4100,-1.8900,0.8600
8.4100,-1.8900,0.9600
8.4100,-1.8900,1.0600
8.4100,-1.8900,1.1600
8.4100,-1.8900,1.2600
8.4100,-1.8900,1.3600
8.4100,-1.8900,1.4600
8.4100,-1.8900,1.5600
8.4100,-1.8900,1.6600
8.4100,-1.8900,1.7600
8.4100,-1.8900,1.8600
8.4100,-1.8900,1.9600
8.4100,-1.8900,2.0600
8.4100,-1.8900,2.1600
8.4100,-1.8900,2.2600
8.4100,-1.8900,2.3600
8.4100,-1.8900,2.4600
8.4100,-1.8900,2.5600
8.4100,-1.7900,-0.9400
8.4100,-1.7900,-0.8400
8.4100,-1.7900,-0.7400
8.4100,-1.7900,-0.6400
8.4100,-1.7900,-0.5400
8.4100,-1.7900,-0.4400
8.4100,-1.7900,-0.3400
8.4100,-1.7900,-0.2400
8.4100,-1.7900,-0.1400
8.4100,-1.7900,-0.0400
8.4100,-1.7900,0.0600
8.4100,-1.7900,0.1600
8.4100,-1.7900,0.2600
8.4100,-1.7900,0.3600
8.4100,-1.7900,0.4600
8.4100,-1.7900,0.5600
8.4100,-1.7900,0.6600
8.4100,-1.7900,0.7600
8.4100,-1.7900,0.8600
8.4100,-1.7900,0.9600
8.4100,-1.7900,1.0600
8.4100,-1.7900,1.1600
8.4100,-1.7900,1.2600
8.4100,-1.7900,1.3600
8.4100,-1.7900,1.4600
8.4100,-1.7900,1.5600
8.4100,-1.7900,1.6600
8.4100,-1.7900,1.7600
8.4100,-1.7900,1.8600
8.4100,-1.7900,1.9600
8.4100,-1.7900,2.0600
8.4100,-1.7900,2.1600
8.4100,-1.7900,2.2600
8.4100,-1.7900,2.3600
8.4100,-1.7900,2.4600
8.4100,-1.7900,2.5600
8.4100,-1.7900,2.6600
8.4100,-1.7900,2.7600
8.4100,-1.7900,2.8600
8.4100,-1.7900,2.9600
8.4100,-1.6900,-0.9400
8.4100,-1.6900,-0.8400
8.4100,-1.6900,-0.7400
8.4100,-1.6900,-0.6400
8.4100,-1.6900,-0.5400
8.4100,-1.6900,-0.4400
8.4100,-1.6900,-0.3400
8.4100,-1.6900,-0.2400
8.4100,-1.6900,-0.1400
8.4100,-1.6900,-0.0400
8.4100,-1.6900,0.0600
8.4100,-1.6900,0.1600
8.4100,-1.6900,0.2600
8.4100,-1.6900,0.3600
8.4100,-1.6900,0.4600
8.4100,-1.6900,0.5600
8.4100,-1.6900,0.6600
8.4100,-1.6900,0.7600
8.4100,-1.6900,0.8600
8.4100,-1.6900,0.9600
8.4100,-1.6900,1.0600
8.4100,-1.6900,1.1600
8.4100,-1.6900,1.2600
8.4100,-1.6900,1.3600
8.4100,-1.6900,1.4600
8.4100,-1.6900,1.5600
8.4100,-1.6900,1.6600
8.4100,-1.6900,1.7600
8.4100,-1.6900,1.8600
8.4100,-1.6900,1.9600
8.4100,-1.6900,2.0600
8.4100,-1.5900,-0.9400
8.4100,-1.5900,-0.8400
8.4100,-1.5900,-0.7400
8.4100,-1.5900,-0.6400
8.4100,-1.5900,-0.5400
8.4100,-1.5900,-0.4400
8.4100,-1.5900,-0.3400
8.4100,-1.5900,-0.2400
8.4100,-1.5900,-0.1400
8.4100,-1.5900,-0.0400
8.4100,-1.5900,0.0600
8.4100,-1.5900,0.1600
8.4100,-1.5900,0.2600
8.4100,-1.5900,0.3600
8.4100,-1.5900,0.4600
8.4100,-1.5900,0.5600
8.4100,-1.5900,0.6600
8.4100,-1.5900,0.7600
8.4100,-1.5900,0.8600
8.4100,-1.5900,0.9600
8.4100,-1.5900,1.0600
8.4100,-1.5900,1.1600
8.4100,-1.5900,1.2600
8.4100,-1.5900,1.3600
8.4100,-1.5900,1.4600
8.4100,-1.5900,1.5600
8.4100,-1.5900,1.6600
8.4100,-1.5900,1.7600
8.4100,-1.5900,1.8600
8.4100,-1.5900,1.9600
8.4100,-1.5900,2.0600
8.4100,-1.5900,2.1600
8.4100,-1.5900,2.2600
8.4100,-1.5900,2.3600
8.4100,-1.5900,2.4600
8.5100,-1.9900,-0.9400
8.5100,-1.9900,-0.8400
8.5100,-1.9900,-0.7400
8.5100,-1.9900,-0.6400
8.5100,-1.9900,-0.5400
8.5100,-1.9900,-0.4400
8.5100,-1.9900,-0.3400
8.5100,-1.9900,-0.2400
8.5100,-1.9900,-0.1400
8.5100,-1.9900,-0.0400
8.5100,-1.9900,0.0600
8.5100,-1.9900,0.1600
8.5100,-1.9900,0.2600
8.5100,-1.9900,0.3600
8.5100,-1.9900,0.4600
8.5100,-1.9900,0.5600
8.5100,-1.9900,0.6600
8.5100,-1.9900,0.7600
8.5100,-1.9900,0.8600
8.5100,-1.9900,0.9600
8.5100,-1.9900,1.0600
8.5100,-1.9900,1.1600
8.5100,-1.9900,1.2600
8.5100,-1.9900,1.3600
8.5100,-1.9900,1.4600
8.5100,-1.9900,1.5600
8.5100,-1.9900,1.6600
8.5100,-1.9900,1.7600
8.5100,-1.9900,1.8600
8.5100,-1.9900,1.9600
8.5100,-1.9900,2.0600
8.5100,-1.9900,2.1600
8.5100,-1.9900,2.2600
8.5100,-1.9900,2.3600
8.5100,-1.8900,-0.9400
8.5100,-1.8900,-0.8400
8.5100,-1.8900,-0.7400
8.5100,-1.8900,-0.6400
8.5100,-1.8900,-0.5400
8.5100,-1.8900,-0.4400
8.5100,-1.8900,-0.3400
8.5100,-1.8900,-0.2400
8.5100,-1.8900,-0.1400
8.5100,-1.8900,-0.0400
8.5100,-1.8900,0.0600
8.5100,-1.8900,0.1600
8.5100,-1.8900,0.2600
8.5100,-1.8900,0.3600
8.5100,-1.8900,0.4600
8.5100,-1.8900,0.5600
8.5100,-1.8900,0.6600
8.5100,-1.8900,0.7600
8.5100,-1.8900,0.8600
8.5100,-1.8900,0.9600
8.5100,-1.8900,1.0600
8.5100,-1.8900,1.1600
8.5100,-1.8900,1.2600
8.5100,-1.8900,1.3600
8.5100,-1.8900,1.4600
8.5100,-1.8900,1.5600
8.5100,-1.8900,1.6600
8.5100,-1.8900,1.7600
8.5100,-1.8900,1.8600
8.5100,-1.8900,1.9600
8.5100,-1.8900,2.0600
8.5100,-1.8900,2.1600
8.5100,-1.8900,2.2600
8.5100,-1.8900,2.3600
8.5100,-1.8900,2.4600
8.5100,-1.8900,2.5600
8.5100,-1.8900,2.6600
8.5100,-1.8900,2.7600
8.5100,-1.8900,2.8600
8.5100,-1.8900,2.9600
8.5100,-1.7900,-0.9400
8.5100,-1.7900,-0.8400
8.5100,-1.7900,-0.7400
8.5100,-1.7900,-0.6400
8.5100,-1.7900,-0.5400
8.5100,-1.7900,-0.4400
8.5100,-1.7900,-0.3400
8.5100,-1.7900,-0.2400
8.5100,-1.7900,-0.1400
8.5100,-1.7900,-0.0400
8.5100,-1.7900,0.0600
8.5100,-1.7900,0.1600
8.5100,-1.7900,0.2600
8.5100,-1.7900,0.3600
8.5100,-1.7900,0.4600
8.5100,-1.7900,0.5600
8.5100,-1.7900,0.6600
8.5100,-1.7900,0.7600
8.5100,-1.7900,0.8600
8.5100,-1.7900,0.9600
8.5100,-1.7900,1.0600
8.5100,-1.7900,1.1600
8.5100,-1.7900,1.2600
8.5100,-1.7900,1.3600
8.5100,-1.7900,1.4600
8.5100,-1.7900,1.5600
8.5100,-1.7900,1.6600
8.5100,-1.7900,1.7600
8.5100,-1.7900,1.8600
8.5100,-1.7900,1.9600
8.5100,-1.7900,2.0600
8.5100,-1.7900,2.1600
8.5100,-1.7900,2.2600
8.5100,-1.7900,2.3600
8.5100,-1.7900,2.4600
8.5100,-1.7900,2.5600
8.5100,-1.7900,2.6600
8.5100,-1.7900,2.7600
8.5100,-1.6900,-0.9400
8.5100,-1.6900,-0.8400
8.5100,-1.6900,-0.7400
8.5100,-1.6900,-0.6400
8.5100,-1.6900,-0.5400
8.5100,-1.6900,-0.4400
8.5100,-1.6900,-0.3400
8.5100,-1.6900,-0.2400
8.5100,-1.6900,-0.1400
8.5100,-1.6900,-0.0400
8.5100,-1.6900,0.0600
8.5100,-1.6900,0.1600
8.5100,-1.6900,0.2600
8.5100,-1.6900,0.3600
8.5100,-1.6900,0.4600
8.5100,-1.6900,0.5600
8.5100,-1.6900,0.6600
8.5100,-1.6900,0.7600
8.5100,-1.6900,0.8600
8.5100,-1.6900,0.9600
8.5100,-1.6900,1.0600
8.5100,-1.6900,1.1600
8.5100,-1.6900,1.2600
8.5100,-1.6900,1.3600
8.5100,-1.6900,1.4600
8.5100,-1.6900,1.5600
8.5100,-1.6900,1.6600
8.5100,-1.6900,1.7600
8.5100,-1.6900,1.8600
8.5100,-1.6900,1.9600
8.5100,-1.6900,2.0600
8.5100,-1.6900,2.1600
8.5100,-1.6900,2.2600
8.5100,-1.6900,2.3600
8.5100,-1.6900,2.4600
8.5100,-1.6900,2.5600
8.5100,-1.5900,-0.9400
8.5100,-1.5900,-0.8400
8.5100,-1.5900,-0.7400
8.5100,-1.5900,-0.6400
8.5100,-1.5900,-0.5400
8.5100,-1.5900,-0.4400
8.5100,-1.5900,-0.3400
8.5100,-1.5900,-0.2400
8.5100,-1.5900,-0.1400
8.5100,-1.5900,-0.0400
8.5100,-1.5900,0.0600
8.5100,-1.5900,0.1600
8.5100,-1.5900,0.2600
8.5100,-1.5900,0.3600
8.5100,-1.5900,0.4600
8.5100,-1.5900,0.5600
8.5100,-1.5900,0.6600
8.5100,-1.5900,0.7600
8.5100,-1.5900,0.8600
8.5100,-1.5900,0.9600
8.5100,-1.5900,1.0600
8.5100,-1.5900,1.1600
8.5100,-1.5900,1.2600
8.5100,-1.5900,1.3600
8.5100,-1.5900,1.4600
8.5100,-1.5900,1.5600
8.5100,-1.5900,1.6600
8.5100,-1.5900,1.7600
8.5100,-1.5900,1.8600
8.5100,-1.5900,1.9600
8.5100,-1.5900,2.0600
8.5100,-1.5900,2.1600
8.6100,-1.8900,-0.9400
8.6100,-1.8900,-0.8400
8.6100,-1.8900,-0.7400
8.6100,-1.8900,-0.6400
8.6100,-1.8900,-0.5400
8.6100,-1.8900,-0.4400
8.6100,-1.8900,-0.3400
8.6100,-1.8900,-0.2400
8.6100,-1.8900,-0.1400
8.6100,-1.8900,-0.0400
8.6100,-1.8900,0.0600
8.6100,-1.8900,0.1600
8.6100,-1.8900,0.2600
8.6100,-1.8900,0.3600
8.6100,-1.8900,0.4600
8.6100,-1.8900,0.5600
8.6100,-1.8900,0.6600
8.6100,-1.8900,0.7600
8.6100,-1.8900,0.8600
8.6100,-1.8900,0.9600
8.6100,-1.8900,1.0600
8.6100,-1.8900,1.1600
8.6100,-1.8900,1.2600
8.6100,-1.8900,1.3600
8.6100,-1.8900,1.4600
8.6100,-1.8900,1.5600
8.6100,-1.8900,1.6600
8.6100,-1.8900,1.7600
8.6100,-1.8900,1.8600
8.6100,-1.8900,1.9600
8.6100,-1.8900,2.0600
8.6100,-1.8900,2.1600
8.6100,-1.8900,2.2600
8.6100,-1.8900,2.3600
8.6100,-1.7900,-0.9400
8.6100,-1.7900,-0.8400
8.6100,-1.7900,-0.7400
8.6100,-1.7900,-0.6400
8.6100,-1.7900,-0.5400
8.6100,-1.7900,-0.4400
8.6100,-1.7900,-0.3400
8.6100,-1.7900,-0.2400
8.6100,-1.7900,-0.1400
8.6100,-1.7900,-0.0400
8.6100,-1.7900,0.0600
8.6100,-1.7900,0.1600
8.6100,-1.7900,0.2600
8.6100,-1.7900,0.3600
8.6100,-1.7900,0.4600
8.6100,-1.7900,0.5600
8.6100,-1.7900,0.6600
8.6100,-1.7900,0.7600
8.6100,-1.7900,0.8600
8.6100,-1.7900,0.9600
8.6100,-1.7900,1.0600
8.6100,-1.7900,1.1600
8.6100,-1.7900,1.2600
8.6100,-1.7900,1.3600
8.6100,-1.7900,1.4600
8.6100,-1.7900,1.5600
8.6100,-1.7900,1.6600
8.6100,-1.7900,1.7600
8.6100,-1.7900,1.8600
8.6100,-1.7900,1.9600
8.6100,-1.7900,2.0600
8.6100,-1.7900,2.1600
8.6100,-1.7900,2.2600
8.6100,-1.7900,2.3600
8.6100,-1.6900,-0.9400
8.6100,-1.6900,-0.8400
8.6100,-1.6900,-0.7400
8.6100,-1.6900,-0.6400
8.6100,-1.6900,-0.5400
8.6100,-1.6900,-0.4400
8.6100,-1.6900,-0.3400
8.6100,-1.6900,-0.2400
8.6100,-1.6900,-0.1400
8.6100,-1.6900,-0.0400
8.6100,-1.6900,0.0600
8.6100,-1.6900,0.1600
8.6100,-1.6900,0.2600
8.6100,-1.6900,0.3600
8.6100,-1.6900,0.4600
8.6100,-1.6900,0.5600
8.6100,-1.6900,0.6600
8.6100,-1.6900,0.7600
8.6100,-1.6900,0.8600
8.6100,-1.6900,0.9600
8.6100,-1.6900,1.0600
8.6100,-1.6900,1.1600
8.6100,-1.6900,1.2600
8.6100,-1.6900,1.3600
8.6100,-1.6900,1.4600
8.6100,-1.6900,1.5600
8.6100,-1.6900,1.6600
8.6100,-1.6900,1.7600
8.6100,-1.6900,1.8600
8.6100,-1.6900,1.9600
8.6100,-1.6900,2.0600
8.6100,-1.6900,2.1600
8.6100,-1.6900,2.2600
8.6100,-1.6900,2.3600
8.6100,-1.6900,2.4600
8.6100,-1.5900,-0.9400
8.6100,-1.5900,-0.8400
8.6100,-1.5900,-0.7400
8.6100,-1.5900,-0.6400
8.6100,-1.5900,-0.5400
8.6100,-1.5900,-0.4400
8.6100,-1.5900,-0.3400
8.6100,-1.5900,-0.2400
8.6100,-1.5900,-0.1400
8.6100,-1.5900,-0.0400
8.6100,-1.5900,0.0600
8.6100,-1.5900,0.1600
8.6100,-1.5900,0.2600
8.6100,-1.5900,0.3600
8.6100,-1.5900,0.4600
8.6100,-1.5900,0.5600
8.6100,-1.5900,0.6600
8.6100,-1.5900,0.7600
8.6100,-1.5900,0.8600
8.6100,-1.5900,0.9600
8.6100,-1.5900,1.0600
8.6100,-1.5900,1.1600
8.6100,-1.5900,1.2600
8.6100,-1.5900,1.3600
8.6100,-1.5900,1.4600
8.6100,-1.5900,1.5600
8.6100,-1.5900,1.6600
8.6100,-1.5900,1.7600
8.6100,-1.5900,1.8600
8.6100,-1.5900,1.9600
8.6100,-1.5900,2.0600
8.6100,-1.5900,2.1600
8.6100,-1.5900,2.2600
-2.0900,1.0100,-0.9400
-2.0900,1.0100,-0.8400
-2.0900,1.0100,-0.7400
-2.0900,1.0100,-0.6400
-2.0900,1.0100,-0.5400
-2.0900,1.0100,-0.4400
-2.0900,1.0100,-0.3400
-2.0900,1.0100,-0.2400
-2.0900,1.0100,-0.1400
-2.0900,1.0100,-0.0400
-2.0900,1.0100,0.0600
-2.0900,1.0100,0.1600
-2.0900,1.0100,0.2600
-2.0900,1.0100,0.3600
-2.0900,1.0100,0.4600
-2.0900,1.0100,0.5600
-2.0900,1.0100,0.6600
-2.0900,1.0100,0.7600
-2.0900,1.0100,0.8600
-2.0900,1.0100,0.9600
-2.0900,1.0100,1.0600
-2.0900,1.0100,1.1600
-2.0900,1.0100,1.2600
-2.0900,1.0100,1.3600
-2.0900,1.0100,1.4600
-2.0900,1.0100,1.5600
-2.0900,1.0100,1.6600
-2.0900,1.0100,1.7600
-2.0900,1.0100,1.8600
-2.0900,1.0100,1.9600
-2.0900,1.0100,2.0600
-2.0900,1.0100,2.1600
-2.0900,1.0100,2.2600
-2.0900,1.1100,-0.9400
-2.0900,1.1100,-0.8400
-2.0900,1.1100,-0.7400
-2.0900,1.1100,-0.6400
-2.0900,1.1100,-0.5400
-2.0900,1.1100,-0.4400
-2.0900,1.1100,-0.3400
-2.0900,1.1100,-0.2400
-2.0900,1.1100,-0.1400
-2.0900,1.1100,-0.0400
-2.0900,1.1100,0.0600
-2.0900,1.1100,0.1600
-2.0900,1.1100,0.2600
-2.0900,1.1100,0.3600
-2.0900,1.1100,0.4600
-2.0900,1.1100,0.5600
-2.0900,1.1100,0.6600
-2.0900,1.1100,0.7600
-2.0900,1.1100,0.8600
-2.0900,1.1100,0.9600
-2.0900,1.1100,1.0600
-2.0900,1.1100,1.1600
-2.0900,1.1100,1.2600
-2.0900,1.1100,1.3600
-2.0900,1.1100,1.4600
-2.0900,1.1100,1.5600
-2.0900,1.1100,1.6600
-2.0900,1.1100,1.7600
-2.0900,1.1100,1.8600
-2.0900,1.1100,1.9600
-2.0900,1.1100,2.0600
-2.0900,1.1100,2.1600
-2.0900,1.1100,2.2600
-2.0900,1.1100,2.3600
-2.0900,1.1100,2.4600
-2.0900,1.1100,2.5600
-2.0900,1.1100,2.6600
-2.0900,1.2100,-0.9400
-2.0900,1.2100,-0.8400
-2.0900,1.2100,-0.7400
-2.0900,1.2100,-0.6400
-2.0900,1.2100,-0.5400
-2.0900,1.2100,-0.4400
-2.0900,1.2100,-0.3400
-2.0900,1.2100,-0.2400
-2.0900,1.2100,-0.1400
-2.0900,1.2100,-0.0400
-2.0900,1.2100,0.0600
-2.0900,1.2100,0.1600
-2.0900,1.2100,0.2600
-2.0900,1.2100,0.3600
-2.0900,1.2100,0.4600
-2.0900,1.2100,0.5600
-2.0900,1.2100,0.6600
-2.0900,1.2100,0.7600
-2.0900,1.2100,0.8600
-2.0900,1.2100,0.9600
-2.0900,1.2100,1.0600
-2.0900,1.2100,1.1600
-2.0900,1.2100,1.2600
-2.0900,1.2100,1.3600
-2.0900,1.2100,1.4600
-2.0900,1.2100,1.5600
-2.0900,1.2100,1.6600
-2.0900,1.2100,1.7600
-2.0900,1.2100,1.8600
-2.0900,1.2100,1.9600
-2.0900,1.2100,2.0600
-1.9900,1.0100,-0.9400
-1.9900,1.0100,-0.8400
-1.9900,1.0100,-0.7400
-1.9900,1.0100,-0.6400
-1.9900,1.0100,-0.5400
-1.9900,1.0100,-0.4400
-1.9900,1.0100,-0.3400
-1.9900,1.0100,-0.2400
-1.9900,1.0100,-0.1400
-1.9900,1.0100,-0.0400
-1.9900,1.0100,0.0600
-1.9900,1.0100,0.1600
-1.9900,1.0100,0.2600
-1.9900,1.0100,0.3600
-1.9900,1.0100,0.4600
-1.9900,1.0100,0.5600
-1.9900,1.0100,0.6600
-1.9900,1.0100,0.7600
-1.9900,1.0100,0.8600
-1.9900,1.0100,0.9600
-1.9900,1.0100,1.0600
-1.9900,1.0100,1.1600
-1.9900,1.0100,1.2600
-1.9900,1.0100,1.3600
-1.9900,1.0100,1.4600
-1.9900,1.0100,1.5600
-1.9900,1.0100,1.6600
-1.9900,1.0100,1.7600
-1.9900,1.0100,1.8600
-1.9900,1.0100,1.9600
-1.9900,1.0100,2.0600
-1.9900,1.0100,2.1600
-1.9900,1.0100,2.2600
-1.9900,1.0100,2.3600
-1.9900,1.0100,2.4600
-1.9900,1.1100,-0.9400
-1.9900,1.1100,-0.8400
-1.9900,1.1100,-0.7400
-1.9900,1.1100,-0.6400
-1.9900,1.1100,-0.5400
-1.9900,1.1100,-0.4400
-1.9900,1.1100,-0.3400
-1.9900,1.1100,-0.2400
-1.9900,1.1100,-0.1400
-1.9900,1.1100,-0.0400
-1.9900,1.1100,0.0600
-1.9900,1.1100,0.1600
-1.9900,1.1100,0.2600
-1.9900,1.1100,0.3600
-1.9900,1.1100,0.4600
-1.9900,1.1100,0.5600
-1.9900,1.1100,0.6600
-1.9900,1.1100,0.7600
-1.9900,1.1100,0.8600
-1.9900,1.1100,0.9600
-1.9900,1.1100,1.0600
-1.9900,1.1100,1.1600
-1.9900,1.1100,1.2600
-1.9900,1.1100,1.3600
