t,x,y,z
0.023,-27.2712,1.5000,0.5000
0.033,-27.2570,1.5000,0.5000
0.043,-27.2429,1.5000,0.5000
0.053,-27.2288,1.5000,0.5000
0.063,-27.2147,1.5000,0.5000
0.073,-27.2005,1.5000,0.5000
0.083,-27.1864,1.5000,0.5000
0.093,-27.1723,1.5000,0.5000
0.103,-27.1582,1.5000,0.5000
0.113,-27.1440,1.5000,0.5000
0.123,-27.1299,1.5000,0.5000
0.133,-27.1158,1.5000,0.5000
0.143,-27.1017,1.5000,0.5000
0.153,-27.0868,1.5000,0.5000
0.163,-27.0735,1.5000,0.5000
0.173,-27.0595,1.5000,0.5000
0.183,-27.0454,1.5000,0.5000
0.193,-27.0313,1.5000,0.5000
0.203,-27.0172,1.5000,0.5000
0.213,-27.0032,1.5000,0.5000
0.223,-26.9891,1.5000,0.5000
0.233,-26.9751,1.5000,0.5000
0.243,-26.9610,1.5000,0.5000
0.253,-26.9470,1.5000,0.5000
0.263,-26.9330,1.5000,0.5000
0.273,-26.9190,1.5000,0.5000
0.283,-26.9050,1.5000,0.5000
0.293,-26.8911,1.5000,0.5000
0.303,-26.8771,1.5000,0.5000
0.313,-26.8631,1.5000,0.5000
0.323,-26.8492,1.5000,0.5000
0.333,-26.8353,1.5000,0.5000
0.343,-26.8213,1.5000,0.5000
0.353,-26.8074,1.5000,0.5000
0.363,-26.7935,1.5000,0.5000
0.373,-26.7797,1.5000,0.5000
0.383,-26.7658,1.5000,0.5000
0.395,-26.7519,1.5000,0.5000
0.403,-26.7381,1.5000,0.5000
0.413,-26.7243,1.5000,0.5000
0.423,-26.7105,1.5000,0.5000
0.433,-26.6967,1.5000,0.5000
0.443,-26.6829,1.5000,0.5000
0.453,-26.6691,1.5000,0.5000
0.463,-26.6554,1.5000,0.5000
0.473,-26.6416,1.5000,0.5000
0.483,-26.6279,1.5000,0.5000
0.493,-26.6142,1.5000,0.5000
0.503,-26.6005,1.5000,0.5000
0.513,-26.5868,1.5000,0.5000
0.523,-26.5731,1.5000,0.5000
0.533,-26.5595,1.5000,0.5000
0.543,-26.5459,1.5000,0.5000
0.553,-26.5322,1.5000,0.5000
0.563,-26.5185,1.5000,0.5000
0.573,-26.5049,1.5000,0.5000
0.583,-26.4913,1.5000,0.5000
0.593,-26.4778,1.5000,0.5000
0.603,-26.4642,1.5000,0.5000
0.613,-26.4506,1.5000,0.5000
0.623,-26.4371,1.5000,0.5000
0.633,-26.4236,1.5000,0.5000
0.643,-26.4101,1.5000,0.5000
0.653,-26.3966,1.5000,0.5000
0.663,-26.3832,1.5000,0.5000
0.673,-26.3697,1.5000,0.5000
0.683,-26.3562,1.5000,0.5000
0.693,-26.3428,1.5000,0.5000
0.703,-26.3294,1.5000,0.5000
0.713,-26.3160,1.5000,0.5000
0.723,-26.3027,1.5000,0.5000
0.733,-26.2893,1.5000,0.5000
0.743,-26.2760,1.5000,0.5000
0.753,-26.2627,1.5000,0.5000
0.763,-26.2494,1.5000,0.5000
0.773,-26.2361,1.5000,0.5000
0.783,-26.2228,1.5000,0.5000
0.793,-26.2096,1.5000,0.5000
0.803,-26.1964,1.5000,0.5000
0.813,-26.1831,1.5000,0.5000
0.823,-26.1700,1.5000,0.5000
0.833,-26.1568,1.5000,0.5000
0.843,-26.1436,1.5000,0.5000
0.853,-26.1305,1.5000,0.5000
0.863,-26.1174,1.5000,0.5000
0.873,-26.1043,1.5000,0.5000
0.883,-26.0913,1.5000,0.5000
0.893,-26.0782,1.5000,0.5000
0.903,-26.0652,1.5000,0.5000
0.913,-26.0522,1.5000,0.5000
0.923,-26.0392,1.5000,0.5000
0.933,-26.0262,1.5000,0.5000
0.943,-26.0133,1.5000,0.5000
0.953,-26.0004,1.5000,0.5000
0.963,-25.9874,1.5000,0.5000
0.973,-25.9745,1.5000,0.5000
0.983,-25.9617,1.5000,0.5000
0.993,-25.9488,1.5000,0.5000
1.003,-25.9360,1.5000,0.5000
1.013,-25.9232,1.5000,0.5000
1.023,-25.9104,1.5000,0.5000
1.033,-25.8976,1.5000,0.5000
1.043,-25.8848,1.5000,0.5000
1.053,-25.8721,1.5000,0.5000
1.063,-25.8594,1.5000,0.5000
1.073,-25.8467,1.5000,0.5000
1.083,-25.8340,1.5000,0.5000
1.093,-25.8213,1.5000,0.5000
1.103,-25.8087,1.5000,0.5000
1.113,-25.7961,1.5000,0.5000
1.123,-25.7835,1.5000,0.5000
1.133,-25.7709,1.5000,0.5000
1.143,-25.7583,1.5000,0.5000
1.153,-25.7458,1.5000,0.5000
1.163,-25.7332,1.5000,0.5000
1.173,-25.7207,1.5000,0.5000
1.183,-25.7082,1.5000,0.5000
1.193,-25.6958,1.5000,0.5000
1.203,-25.6833,1.5000,0.5000
1.213,-25.6708,1.5000,0.5000
1.223,-25.6584,1.5000,0.5000
1.233,-25.6460,1.5000,0.5000
1.243,-25.6336,1.5000,0.5000
1.253,-25.6212,1.5000,0.5000
1.263,-25.6089,1.5000,0.5000
1.273,-25.5965,1.5000,0.5000
1.283,-25.5842,1.5000,0.5000
1.293,-25.5719,1.5000,0.5000
1.303,-25.5596,1.5000,0.5000
1.313,-25.5473,1.5000,0.5000
1.323,-25.5350,1.5000,0.5000
1.333,-25.5228,1.5000,0.5000
1.343,-25.5106,1.5000,0.5000
1.353,-25.4983,1.5000,0.5000
1.363,-25.4861,1.5000,0.5000
1.373,-25.4739,1.5000,0.5000
1.383,-25.4617,1.5000,0.5000
1.393,-25.4496,1.5000,0.5000
1.403,-25.4375,1.5000,0.5000
1.413,-25.4253,1.5000,0.5000
1.423,-25.4132,1.5000,0.5000
1.433,-25.4011,1.5000,0.5000
1.443,-25.3890,1.5000,0.5000
1.453,-25.3769,1.5000,0.5000
1.463,-25.3648,1.5000,0.5000
1.473,-25.3528,1.5000,0.5000
1.483,-25.3407,1.5000,0.5000
1.493,-25.3287,1.5000,0.5000
1.503,-25.3166,1.5000,0.5000
1.513,-25.3046,1.5000,0.5000
1.523,-25.2926,1.5000,0.5000
1.533,-25.2806,1.5000,0.5000
1.543,-25.2686,1.5000,0.5000
1.553,-25.2566,1.5000,0.5000
1.563,-25.2447,1.5000,0.5000
1.573,-25.2327,1.5000,0.5000
1.583,-25.2208,1.5000,0.5000
1.593,-25.2081,1.5000,0.5000
1.603,-25.1969,1.5000,0.5000
1.613,-25.1850,1.5000,0.5000
1.623,-25.1731,1.5000,0.5000
1.634,-25.1596,1.5000,0.5000
1.643,-25.1493,1.5000,0.5000
1.653,-25.1374,1.5000,0.5000
1.663,-25.1252,1.5000,0.5000
1.673,-25.1136,1.5000,0.5000
1.683,-25.1018,1.5000,0.5000
1.693,-25.0899,1.5000,0.5000
1.703,-25.0780,1.5000,0.5000
1.713,-25.0662,1.5000,0.5000
1.723,-25.0543,1.5000,0.5000
1.733,-25.0425,1.5000,0.5000
1.743,-25.0306,1.4999,0.5000
1.753,-25.0188,1.4999,0.5000
1.763,-25.0069,1.4999,0.5000
1.773,-24.9951,1.4999,0.5000
1.783,-24.9833,1.4998,0.5000
1.793,-24.9714,1.4998,0.5000
1.803,-24.9596,1.4997,0.5000
1.813,-24.9478,1.4996,0.5000
1.823,-24.9360,1.4995,0.5000
1.833,-24.9241,1.4995,0.5000
1.843,-24.9123,1.4994,0.5000
1.853,-24.9005,1.4992,0.5000
1.863,-24.8887,1.4991,0.5000
1.873,-24.8768,1.4990,0.5000
1.883,-24.8650,1.4988,0.5000
1.893,-24.8532,1.4987,0.5000
1.903,-24.8414,1.4985,0.5000
1.913,-24.8296,1.4983,0.5000
1.923,-24.8177,1.4981,0.5000
1.933,-24.8059,1.4979,0.5000
1.943,-24.7941,1.4977,0.5000
1.953,-24.7823,1.4974,0.5000
1.963,-24.7704,1.4972,0.5000
1.973,-24.7586,1.4969,0.5000
1.983,-24.7467,1.4966,0.5000
1.993,-24.7349,1.4963,0.5000
2.003,-24.7231,1.4960,0.5000
2.013,-24.7113,1.4957,0.5000
2.023,-24.6994,1.4953,0.5000
2.033,-24.6875,1.4949,0.5000
2.043,-24.6757,1.4945,0.5000
2.053,-24.6638,1.4941,0.5000
2.063,-24.6519,1.4937,0.5000
2.073,-24.6400,1.4933,0.5000
2.083,-24.6282,1.4928,0.5000
2.093,-24.6163,1.4924,0.5000
2.103,-24.6045,1.4919,0.5000
2.113,-24.5925,1.4914,0.5000
2.123,-24.5807,1.4908,0.5000
2.133,-24.5688,1.4903,0.5000
2.143,-24.5569,1.4897,0.5000
