t,x,y,z,vx,vy,vz,ax,ay,az
0.021,-27.2570,1.5000,0.5000,1.4125,-0.0000,0.0000,0.0193,-0.0000,0.0000
0.031,-27.2429,1.5000,0.5000,1.4127,-0.0000,0.0000,0.0114,-0.0000,0.0000
0.041,-27.2288,1.5000,0.5000,1.4127,-0.0000,0.0000,0.0037,-0.0000,0.0000
0.051,-27.2147,1.5000,0.5000,1.4127,-0.0000,0.0000,-0.0037,-0.0000,0.0000
0.061,-27.2005,1.5000,0.5000,1.4127,-0.0000,0.0000,-0.0109,-0.0000,0.0000
0.071,-27.1864,1.5000,0.5000,1.4125,-0.0000,0.0000,-0.0178,-0.0000,0.0000
0.081,-27.1723,1.5000,0.5000,1.4123,-0.0000,0.0000,-0.0245,-0.0000,0.0000
0.091,-27.1582,1.5000,0.5000,1.4120,-0.0000,0.0000,-0.0310,-0.0000,0.0000
0.101,-27.1440,1.5000,0.5000,1.4117,-0.0000,0.0000,-0.0373,-0.0000,0.0000
0.111,-27.1299,1.5000,0.5000,1.4113,-0.0000,0.0000,-0.0433,-0.0000,0.0000
0.121,-27.1158,1.5000,0.5000,1.4108,-0.0000,0.0000,-0.0491,-0.0000,0.0000
0.131,-27.1017,1.5000,0.5000,1.4103,-0.0000,0.0000,-0.0547,-0.0000,0.0000
0.141,-27.0868,1.5000,0.5000,1.4097,-0.0000,0.0000,-0.0604,-0.0000,0.0000
0.151,-27.0735,1.5000,0.5000,1.4091,-0.0000,0.0000,-0.0653,-0.0000,0.0000
0.161,-27.0595,1.5000,0.5000,1.4084,-0.0000,0.0000,-0.0702,-0.0000,0.0000
0.171,-27.0454,1.5000,0.5000,1.4077,-0.0000,0.0000,-0.0750,-0.0000,0.0000
0.181,-27.0313,1.5000,0.5000,1.4069,-0.0000,0.0000,-0.0795,-0.0000,0.0000
0.191,-27.0172,1.5000,0.5000,1.4061,-0.0000,0.0000,-0.0839,-0.0000,0.0000
0.201,-27.0032,1.5000,0.5000,1.4052,-0.0000,0.0000,-0.0881,-0.0000,0.0000
0.211,-26.9891,1.5000,0.5000,1.4043,-0.0000,0.0000,-0.0920,-0.0000,0.0000
0.221,-26.9751,1.5000,0.5000,1.4034,-0.0000,0.0000,-0.0958,-0.0000,0.0000
0.231,-26.9610,1.5000,0.5000,1.4024,-0.0000,0.0000,-0.0994,-0.0000,0.0000
0.241,-26.9470,1.5000,0.5000,1.4014,-0.0000,0.0000,-0.1028,-0.0000,0.0000
0.251,-26.9330,1.5000,0.5000,1.4004,-0.0000,0.0000,-0.1060,-0.0000,0.0000
0.261,-26.9190,1.5000,0.5000,1.3993,-0.0000,0.0000,-0.1091,-0.0000,0.0000
0.271,-26.9050,1.5000,0.5000,1.3982,-0.0000,0.0000,-0.1119,-0.0000,0.0000
0.281,-26.8911,1.5000,0.5000,1.3971,-0.0000,0.0000,-0.1146,-0.0000,0.0000
0.291,-26.8771,1.5000,0.5000,1.3959,-0.0000,0.0000,-0.1172,-0.0000,0.0000
0.301,-26.8631,1.5000,0.5000,1.3947,-0.0000,0.0000,-0.1195,-0.0000,0.0000
0.311,-26.8492,1.5000,0.5000,1.3935,-0.0000,0.0000,-0.1217,-0.0000,0.0000
0.321,-26.8353,1.5000,0.5000,1.3923,-0.0000,0.0000,-0.1238,-0.0000,0.0000
0.331,-26.8213,1.5000,0.5000,1.3910,-0.0000,0.0000,-0.1257,-0.0000,0.0000
0.341,-26.8074,1.5000,0.5000,1.3898,-0.0000,0.0000,-0.1274,-0.0000,0.0000
0.351,-26.7935,1.5000,0.5000,1.3885,-0.0000,0.0000,-0.1290,-0.0000,0.0000
0.361,-26.7797,1.5000,0.5000,1.3872,-0.0000,0.0000,-0.1304,-0.0000,0.0000
